Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-5.795789719,0.9981911778,-6.09826088,0.99826473,-6.512423992,0.9983611107,-6.779053688,0.998424232,-7.113475323,0.9985083938,-7.353601933,0.9985743165,-7.753014565,0.9986940622
-5.60033989,0.9981421828,-5.894367218,0.9982174635,-6.298384666,0.9983167648,-6.560007095,0.9983822703,-6.890317917,0.998470366,-7.128956318,0.9985397458,-7.528152466,0.9986662269
-5.41143322,0.9980922937,-5.697054386,0.9981693029,-6.09090662,0.9982715249,-6.347455978,0.9983394146,-6.673511505,0.998431623,-6.910520554,0.9985045791,-7.309215546,0.9986382127
-5.228827953,0.9980416894,-5.506103039,0.9981203079,-5.88980484,0.9982253313,-6.141235352,0.998295784,-6.462914944,0.9983922243,-6.698168755,0.9984688759,-7.096097469,0.9986097813
-5.052223682,0.9979904294,-5.321236134,0.9980704188,-5.694836617,0.9981784225,-5.941126347,0.9982513785,-6.258335114,0.9983521104,-6.491723537,0.9984326363,-6.888644218,0.9985810518
-4.88142395,0.9979383349,-5.142274857,0.9980198145,-5.505847454,0.9981305599,-5.746988773,0.998206079,-6.059648991,0.9983112812,-6.291074276,0.9983958006,-6.686762333,0.998552084
-4.716265202,0.9978857636,-4.969067574,0.9979684949,-5.322706699,0.9980819821,-5.55870676,0.9981600642,-5.866757393,0.998269856,-6.096130848,0.9983584881,-6.490375519,0.9985228777
-4.556583405,0.9978324771,-4.801463127,0.99791646,-5.145281792,0.9980323911,-5.376159191,0.998113215,-5.679553509,0.9982276559,-5.906796455,0.9983206987,-6.299399376,0.9984934926
-4.402204514,0.9977786541,-4.639297009,0.9978637695,-4.973424435,0.9979822636,-5.19920969,0.9980655313,-5.497914791,0.9981848598,-5.722957611,0.998282373,-6.113735199,0.9984639883
-4.252981186,0.9977243543,-4.482431412,0.9978104234,-4.807011604,0.9979313016,-5.027743816,0.9980171919,-5.32173872,0.9981413484,-5.544519424,0.9982435107,-5.933299541,0.9984343052
-4.10875082,0.9976696372,-4.330710888,0.99775666,-4.645899296,0.997879684,-4.861628056,0.9979683161,-5.150902748,0.9980973601,-5.371368408,0.9982043505,-5.757990837,0.9984044433
-3.969357491,0.9976145029,-4.183985233,0.9977022409,-4.489949703,0.9978275299,-4.700731277,0.9979186058,-4.985286713,0.9980527163,-5.203390121,0.9981646538,-5.587706566,0.9983745813
-3.8346591,0.9975591302,-4.042118549,0.9976475835,-4.339034557,0.9977746606,-4.544932842,0.9978682995,-4.824778557,0.9980075955,-5.04047966,0.9981245399,-5.422352314,0.9983446598
-3.704500675,0.9975034595,-3.904959202,0.9975923896,-4.193010807,0.997721374,-4.394095898,0.9978174567,-4.669249535,0.9979618788,-4.882514954,0.9980842471,-5.261817455,0.9983146787
-3.578741312,0.9974477887,-3.772369862,0.9975370169,-4.051747322,0.997667551,-4.248093605,0.9977661371,-4.518581867,0.9979157448,-4.729383945,0.9980433583,-5.105998993,0.9982848167
-3.45724082,0.9973919392,-3.644212723,0.9974812865,-3.91511178,0.9976133704,-4.106799126,0.9977141023,-4.372653961,0.9978690743,-4.58096981,0.9980022311,-4.954790115,0.9982548356
-3.339855671,0.9973362088,-3.520345926,0.9974254966,-3.782966375,0.9975586534,-3.970077991,0.9976617098,-4.231338024,0.9978219271,-4.437151432,0.9979606867,-4.808078289,0.9982249737
-3.226454258,0.9972805381,-3.40063858,0.997369647,-3.655183315,0.9975036979,-3.837805986,0.9976087809,-4.094515324,0.9977741838,-4.297812939,0.9979189038,-4.665757179,0.9981951714
-3.116902113,0.9972250462,-3.284956694,0.9973136783,-3.531630754,0.9974484444,-3.709853649,0.9975554943,-3.962061405,0.9977260828,-4.162835121,0.9978766441,-4.527714729,0.9981654286
-3.011067867,0.9971698523,-3.173168898,0.9972578883,-3.412178278,0.9973929524,-3.586093426,0.9975016117,-3.83385253,0.9976774454,-4.032097816,0.9978340864,-4.393839836,0.9981357455
-2.908826351,0.997115016,-3.065149069,0.9972022176,-3.296700954,0.9973372817,-3.466401339,0.9974474907,-3.709768534,0.997628212,-3.905484915,0.9977912307,-4.264023304,0.9981061816
-2.81005311,0.9970605969,-2.960771561,0.9971466064,-3.18507266,0.9972812533,-3.350652695,0.9973927736,-3.589688301,0.9975786805,-3.782878637,0.9977479577,-4.138154507,0.9980767965
-2.714627981,0.9970065951,-2.859914541,0.9970914721,-3.077171087,0.9972252846,-3.238726139,0.9973378778,-3.473492861,0.997528553,-3.664162397,0.9977043867,-4.016123772,0.9980475307
-2.622434855,0.9969531894,-2.762460232,0.9970364571,-2.972876549,0.9971690178,-3.130502224,0.9972822666,-3.361065149,0.9974778295,-3.549222946,0.9976603985,-3.897823334,0.998018384
-2.533361197,0.9969003797,-2.668292999,0.9969819784,-2.87207222,0.9971126318,-3.025864363,0.9972263575,-3.252290487,0.9974265695,-3.437947512,0.9976160526,-3.783147335,0.9979895353
-2.447297573,0.9968482256,-2.577301741,0.9969277978,-2.774643898,0.9970562458,-2.924698353,0.9971699119,-3.147056103,0.9973745942,-3.330225706,0.9975712299,-3.671990395,0.9979608655
-2.364140272,0.9967967868,-2.489379168,0.9968740344,-2.680482626,0.9969995618,-2.826894045,0.9971129894,-3.045253277,0.9973219037,-3.225950718,0.9975261092,-3.564251184,0.9979324341
-2.283789158,0.9967460036,-2.404422522,0.9968207479,-2.589481592,0.9969428182,-2.732344389,0.9970551729,-2.946775436,0.9972685575,-3.12501812,0.9974803925,-3.459829807,0.9979042411
-2.206146479,0.9966959357,-2.322330475,0.9967679381,-2.501536369,0.9968857169,-2.640944242,0.9969967604,-2.851518154,0.9972143173,-3.027324438,0.9974342585,-3.358627319,0.9978762865
-2.131122589,0.9966465831,-2.243010044,0.9967156053,-2.416550398,0.9968283176,-2.552595139,0.9969376326,-2.759383202,0.9971591234,-2.932773352,0.9973875284,-3.260551691,0.9978486896
-2.058630943,0.9965978265,-2.166370869,0.9966634512,-2.334429502,0.9967706203,-2.467201948,0.9968774915,-2.670275211,0.9971029162,-2.841270685,0.9973403215,-3.165512085,0.9978214502
-1.988584638,0.9965497851,-2.092322826,0.9966118336,-2.255079031,0.996712327,-2.384668589,0.9968162775,-2.584098101,0.9970456362,-2.752720833,0.9972925782,-3.073416471,0.9977945685
-1.920913339,0.9965022206,-2.020791531,0.9965604544,-2.178420544,0.9966533184,-2.304914474,0.9967537522,-2.500770569,0.996987164,-2.667043447,0.9972441196,-2.984187603,0.9977680445
-1.855541468,0.9964549541,-1.951697588,0.9965091944,-2.104370117,0.9965936542,-2.227854013,0.9966899753,-2.420206547,0.996927321,-2.584153414,0.9971951246,-2.897742748,0.997741878
-1.792391539,0.9964078665,-1.884959579,0.9964579344,-2.032842159,0.9965330958,-2.153399944,0.9966245294,-2.34231782,0.996866107,-2.503962755,0.9971455932,-2.81399703,0.997716248
-1.73138845,0.9963607192,-1.820498824,0.9964063168,-1.963753581,0.9964713454,-2.08146739,0.9965573549,-2.267019033,0.9968034029,-2.426386833,0.9970954061,-2.732868671,0.9976910353
-1.672460914,0.9963135123,-1.758240342,0.9963541031,-1.897024751,0.9964080453,-2.011974812,0.9964880943,-2.194227934,0.9967391491,-2.35134387,0.9970445037,-2.65427804,0.9976664782
-1.615538955,0.9962657094,-1.698110223,0.9963012934,-1.832577467,0.9963428378,-1.944842219,0.996416688,-2.12386322,0.9966731668,-2.278753281,0.9969929457,-2.578147173,0.9976423383
-1.560554504,0.9962171912,-1.640036821,0.9962475896,-1.770335674,0.9962754846,-1.879991531,0.9963424802,-2.055846453,0.9966054559,-2.208536386,0.9969406724,-2.504399538,0.9976187944
-1.507442951,0.9961674809,-1.583951712,0.9961923361,-1.710226774,0.9962056875,-1.817348123,0.9962653518,-1.990101576,0.9965358973,-2.140617847,0.9968879223,-2.432961702,0.997595787
-1.456141472,0.9961160421,-1.529788613,0.9961352348,-1.652179718,0.9961330891,-1.756839037,0.9961850047,-1.92655468,0.9964642525,-2.074923992,0.9968346953,-2.363761663,0.9975735545
-1.406588554,0.9960625768,-1.4774822,0.9960760474,-1.596125007,0.9960573316,-1.698392987,0.9961010814,-1.865133405,0.9963905811,-2.011382341,0.9967808723,-2.296729326,0.9975519776
-1.358725309,0.9960065484,-1.426970124,0.9960140586,-1.541996121,0.9959776998,-1.641941428,0.9960135221,-1.805767894,0.996314764,-1.949923277,0.9967265129,-2.231796026,0.9975311756
-1.312495232,0.9959472418,-1.378192425,0.9959486723,-1.489728808,0.995893836,-1.587418079,0.9959216118,-1.748391032,0.9962366819,-1.890479445,0.9966716766,-2.168896198,0.9975112081
