"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 0.000000000000000e+00, 0.000000000000000e+00, 1.175305660462556e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.419955693030489e+06, 9.679822772121951e+05, 2.869687997971772e+02, 0.000000000000000e+00, -6.166881187373733e-01, 1.000000000000000e+01, 0.000000000000000e+00, 0.000000000000000e+00, 3.179919694083386e+05, 0.000000000000000e+00
1, 3.125000000000000e-02, 0.000000000000000e+00, 1.175555412940797e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426477709789305e+06, 9.705910839157216e+05, 2.876810764832586e+02, 0.000000000000000e+00, -2.333362118172135e-01, 1.000000000000000e+01, 1.586177545945819e+00, 0.000000000000000e+00, 1.634253593661482e+05, 1.113190804571078e+00
2, 6.250000000000000e-02, 0.000000000000000e+00, 1.175566715643116e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426517959951691e+06, 9.706071839806763e+05, 2.876830824988494e+02, 0.000000000000000e+00, -2.309703827990699e-01, 1.000000000000000e+01, 1.601542500478436e+00, 0.000000000000000e+00, 2.213023762382243e+05, 1.118574805733392e+00
3, 9.375000000000000e-02, 0.000000000000000e+00, 1.175564056720497e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510237967914e+06, 9.706040951871657e+05, 2.876828176833204e+02, 0.000000000000000e+00, -2.314242665156381e-01, 1.000000000000000e+01, 1.597749500285105e+00, 0.000000000000000e+00, 2.097252014271506e+05, 1.117248173241071e+00
4, 1.250000000000000e-01, 0.000000000000000e+00, 1.175564028523101e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510152967494e+06, 9.706040611869973e+05, 2.876828145062564e+02, 0.000000000000000e+00, -2.314292626808749e-01, 1.000000000000000e+01, 1.597663799774807e+00, 0.000000000000000e+00, 2.094466700205762e+05, 1.117218195813799e+00
5, 1.562500000000000e-01, 0.000000000000000e+00, 1.175564030905532e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510159975962e+06, 9.706040639903847e+05, 2.876828147541423e+02, 0.000000000000000e+00, -2.314288507362543e-01, 1.000000000000000e+01, 1.597670844036439e+00, 0.000000000000000e+00, 2.094690080492258e+05, 1.117220659907312e+00
6, 1.875000000000000e-01, 0.000000000000000e+00, 1.175564030942198e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160086928e+06, 9.706040640347712e+05, 2.876828147583252e+02, 0.000000000000000e+00, -2.314288442138686e-01, 1.000000000000000e+01, 1.597671006298081e+00, 0.000000000000000e+00, 2.094695345499904e+05, 1.117220716657966e+00
7, 2.187500000000000e-01, 0.000000000000000e+00, 1.175564030940547e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160082010e+06, 9.706040640328036e+05, 2.876828147581460e+02, 0.000000000000000e+00, -2.314288445029887e-01, 1.000000000000000e+01, 1.597670999215258e+00, 0.000000000000000e+00, 2.094695120657409e+05, 1.117220714180740e+00
8, 2.500000000000000e-01, 0.000000000000000e+00, 1.175564030940516e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081915e+06, 9.706040640327659e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445085313e-01, 1.000000000000000e+01, 1.597670999050547e+00, 0.000000000000000e+00, 2.094695115329926e+05, 1.117220714123136e+00
9, 2.812500000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054680e+00, 0.000000000000000e+00, 2.094695115461381e+05, 1.117220714124581e+00
10, 3.125000000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464680e+05, 1.117220714124616e+00
11, 3.437500000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
12, 3.750000000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
13, 4.062500000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
14, 4.375000000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
15, 4.687500000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
16, 5.000000000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
17, 5.312500000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054778e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
18, 5.625000000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054778e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
19, 5.937500000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
20, 6.250000000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
21, 6.562500000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
22, 6.875000000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054779e+00, 0.000000000000000e+00, 2.094695115464173e+05, 1.117220714124615e+00
23, 7.187500000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081917e+06, 9.706040640327667e+05, 2.876828147581425e+02, 0.000000000000000e+00, -2.314288445084115e-01, 1.000000000000000e+01, 1.597670999054741e+00, 0.000000000000000e+00, 2.094695115465949e+05, 1.117220714124602e+00
24, 7.500000000000000e-01, 0.000000000000000e+00, 1.175564030940517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.426510160081919e+06, 9.706040640327676e+05, 2.876828147581426e+02, 0.000000000000000e+00, -2.314288445082918e-01, 1.000000000000000e+01, 1.597670999052744e+00, 0.000000000000000e+00, 2.094695115529139e+05, 1.117220714123904e+00
