"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
494, 1.000000000000000e+00, 4.375000000000000e-01, 1.178666725683656e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.431136658140860e+06, 9.724546632563437e+05, 2.874725909011324e+02, 0.000000000000000e+00, 4.050803005734256e-02, 1.000000000000000e+01, 0.000000000000000e+00, -5.647960799042723e-18, 3.692050559447307e+05, 2.103359498950060e-09
495, 0.000000000000000e+00, 4.687500000000000e-01, 1.172546840207921e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.413443122162263e+06, 9.653772488649049e+05, 2.868698868659191e+02, 0.000000000000000e+00, -9.994848139332426e-01, 1.000000000000000e+01, 0.000000000000000e+00, 6.767067402364335e-20, 5.019011165595605e+05, 2.296346975203231e-10
527, 1.000000000000000e+00, 4.687500000000000e-01, 1.178666725683656e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.431136658140860e+06, 9.724546632563437e+05, 2.874725909011324e+02, 0.000000000000000e+00, 4.050803005734256e-02, 1.000000000000000e+01, 0.000000000000000e+00, -5.647960798390304e-18, 3.692050559447307e+05, 2.103359498828576e-09
528, 0.000000000000000e+00, 5.000000000000000e-01, 1.172546840207921e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.413443122162263e+06, 9.653772488649049e+05, 2.868698868659191e+02, 0.000000000000000e+00, -9.994848139332426e-01, 1.000000000000000e+01, 0.000000000000000e+00, 6.767067402364335e-20, 5.019011165595605e+05, 2.296346975203231e-10
560, 1.000000000000000e+00, 5.000000000000000e-01, 1.178666725683656e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.431136658140860e+06, 9.724546632563437e+05, 2.874725909011324e+02, 0.000000000000000e+00, 4.050803005734256e-02, 1.000000000000000e+01, 0.000000000000000e+00, -5.647960798389899e-18, 3.692050559447307e+05, 2.103359498828500e-09
561, 0.000000000000000e+00, 5.312500000000000e-01, 1.172546840207921e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.413443122162263e+06, 9.653772488649049e+05, 2.868698868659191e+02, 0.000000000000000e+00, -9.994848139332426e-01, 1.000000000000000e+01, 0.000000000000000e+00, 6.767067402364335e-20, 5.019011165595605e+05, 2.296346975203231e-10
593, 1.000000000000000e+00, 5.312500000000000e-01, 1.178666725683656e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.431136658140860e+06, 9.724546632563437e+05, 2.874725909011324e+02, 0.000000000000000e+00, 4.050803005734256e-02, 1.000000000000000e+01, 0.000000000000000e+00, -5.647960798389698e-18, 3.692050559447307e+05, 2.103359498828463e-09
594, 0.000000000000000e+00, 5.625000000000000e-01, 1.172546840207921e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.413443122162263e+06, 9.653772488649049e+05, 2.868698868659191e+02, 0.000000000000000e+00, -9.994848139332426e-01, 1.000000000000000e+01, 0.000000000000000e+00, 6.767067983002698e-20, 5.019011165595605e+05, 2.296347073720582e-10
626, 1.000000000000000e+00, 5.625000000000000e-01, 1.178666725683656e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.431136658140860e+06, 9.724546632563437e+05, 2.874725909011324e+02, 0.000000000000000e+00, 4.050803005734256e-02, 1.000000000000000e+01, 0.000000000000000e+00, -5.647960799217992e-18, 3.692050559447307e+05, 2.103359498982696e-09
627, 0.000000000000000e+00, 5.937500000000000e-01, 1.172546840207921e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.413443122162263e+06, 9.653772488649049e+05, 2.868698868659191e+02, 0.000000000000000e+00, -9.994848139332426e-01, 1.000000000000000e+01, 0.000000000000000e+00, 8.029548412126059e-20, 5.019011165595605e+05, 2.501398121644288e-10
659, 1.000000000000000e+00, 5.937500000000000e-01, 1.178666725683656e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.431136658140860e+06, 9.724546632563437e+05, 2.874725909011324e+02, 0.000000000000000e+00, 4.050803005734256e-02, 1.000000000000000e+01, 0.000000000000000e+00, -5.647964274010645e-18, 3.692050559447307e+05, 2.103360146007106e-09
660, 0.000000000000000e+00, 6.250000000000000e-01, 1.172546840207921e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.413443122162263e+06, 9.653772488649049e+05, 2.868698868659191e+02, 0.000000000000000e+00, -9.994848139332426e-01, 1.000000000000000e+01, 0.000000000000000e+00, 4.643102092403415e-18, 5.019011165595605e+05, 1.902135169142619e-09
692, 1.000000000000000e+00, 6.250000000000000e-01, 1.178666725683656e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.431136658140860e+06, 9.724546632563437e+05, 2.874725909011324e+02, 0.000000000000000e+00, 4.050803005734256e-02, 1.000000000000000e+01, 0.000000000000000e+00, -5.637400834974161e-18, 3.692050559447307e+05, 2.101392258615349e-09
693, 0.000000000000000e+00, 6.562500000000000e-01, 1.172546840207921e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.413443122162263e+06, 9.653772488649049e+05, 2.868698868659191e+02, 0.000000000000000e+00, -9.994848139332426e-01, 1.000000000000000e+01, 0.000000000000000e+00, 1.747493908414806e-17, 5.019011165594844e+05, 3.690159126859087e-09
725, 1.000000000000000e+00, 6.562500000000000e-01, 1.178666725683656e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.431136658140860e+06, 9.724546632563437e+05, 2.874725909011324e+02, 0.000000000000000e+00, 4.050803005734256e-02, 1.000000000000000e+01, 0.000000000000000e+00, -2.274166100827345e-19, 3.692050559447307e+05, 4.220644378392320e-10
