"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
13, 1.015625000000000e-01, 0.000000000000000e+00, 1.312348884847306e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292605230141e+06, 4.185170420920563e+05, 1.111173675124865e+02, 0.000000000000000e+00, -8.135802682539688e+01, 1.000000000000000e+01, 3.401508861203097e+00, 0.000000000000000e+00, 1.799423665027004e+08, 4.305986103146606e-01
14, 1.093750000000000e-01, 0.000000000000000e+00, 1.312348674914998e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292426569617e+06, 4.185169706278466e+05, 1.111173663136464e+02, 0.000000000000000e+00, -8.135803732672726e+01, 1.000000000000000e+01, 3.401632986724971e+00, 0.000000000000000e+00, 1.799426580119440e+08, 4.306064323557733e-01
15, 1.171875000000000e-01, 0.000000000000000e+00, 1.312348468752189e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292092810923e+06, 4.185168371243692e+05, 1.111173483240475e+02, 0.000000000000000e+00, -8.135805694443698e+01, 1.000000000000000e+01, 3.401655353727465e+00, 0.000000000000000e+00, 1.799427530044191e+08, 4.306078142291259e-01
16, 1.250000000000000e-01, 0.000000000000000e+00, 1.312348423018948e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292009035324e+06, 4.185168036141294e+05, 1.111173432992498e+02, 0.000000000000000e+00, -8.135806186860951e+01, 1.000000000000000e+01, 3.401653603311011e+00, 0.000000000000000e+00, 1.799427603584389e+08, 4.306076959354987e-01
17, 1.328125000000000e-01, 0.000000000000000e+00, 1.312348421049964e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292003244449e+06, 4.185168012977795e+05, 1.111173428509678e+02, 0.000000000000000e+00, -8.135806220898627e+01, 1.000000000000000e+01, 3.401651507696621e+00, 0.000000000000000e+00, 1.799427555213939e+08, 4.306075629728855e-01
18, 1.406250000000000e-01, 0.000000000000000e+00, 1.312348424261648e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292008759394e+06, 4.185168035037574e+05, 1.111173431647256e+02, 0.000000000000000e+00, -8.135806188482816e+01, 1.000000000000000e+01, 3.401651131534888e+00, 0.000000000000000e+00, 1.799427537829571e+08, 4.306075396910513e-01
19, 1.484375000000000e-01, 0.000000000000000e+00, 1.312348425202752e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010608461e+06, 4.185168042433843e+05, 1.111173432814147e+02, 0.000000000000000e+00, -8.135806177614346e+01, 1.000000000000000e+01, 3.401651247933212e+00, 0.000000000000000e+00, 1.799427537964073e+08, 4.306075472127527e-01
20, 1.562500000000000e-01, 0.000000000000000e+00, 1.312348425101561e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010501793e+06, 4.185168042007171e+05, 1.111173432786543e+02, 0.000000000000000e+00, -8.135806178241320e+01, 1.000000000000000e+01, 3.401651307673968e+00, 0.000000000000000e+00, 1.799427539378860e+08, 4.306075509773767e-01
21, 1.640625000000000e-01, 0.000000000000000e+00, 1.312348425018633e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010363885e+06, 4.185168041455537e+05, 1.111173432710299e+02, 0.000000000000000e+00, -8.135806179051920e+01, 1.000000000000000e+01, 3.401651314711078e+00, 0.000000000000000e+00, 1.799427539720434e+08, 4.306075514091776e-01
22, 1.718750000000000e-01, 0.000000000000000e+00, 1.312348425005715e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010339360e+06, 4.185168041357438e+05, 1.111173432695191e+02, 0.000000000000000e+00, -8.135806179196074e+01, 1.000000000000000e+01, 3.401651313209076e+00, 0.000000000000000e+00, 1.799427539717596e+08, 4.306075513119908e-01
