"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
22, 6.875000000000000e-01, 0.000000000000000e+00, 1.175562094929381e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.432007744654863e+06, 9.728030978619450e+05, 2.883350736547188e+02, 0.000000000000000e+00, 9.170886081022819e-02, 1.000000000000000e+01, 1.599016146426665e+00, 0.000000000000000e+00, -8.201141318435156e+04, 1.117690012710453e+00
23, 7.187500000000000e-01, 0.000000000000000e+00, 1.175562094929381e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.432007744654863e+06, 9.728030978619450e+05, 2.883350736547188e+02, 0.000000000000000e+00, 9.170886081022819e-02, 1.000000000000000e+01, 1.599016146426664e+00, 0.000000000000000e+00, -8.201141318435156e+04, 1.117690012710453e+00
24, 7.500000000000000e-01, 0.000000000000000e+00, 1.175562094929381e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.432007744654863e+06, 9.728030978619450e+05, 2.883350736547188e+02, 0.000000000000000e+00, 9.170886081022819e-02, 1.000000000000000e+01, 1.599016146426656e+00, 0.000000000000000e+00, -8.201141318432619e+04, 1.117690012710450e+00
25, 7.812500000000000e-01, 0.000000000000000e+00, 1.175562094929381e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.432007744654862e+06, 9.728030978619447e+05, 2.883350736547187e+02, 0.000000000000000e+00, 9.170886081017687e-02, 1.000000000000000e+01, 1.599016146427629e+00, 0.000000000000000e+00, -8.201141318744762e+04, 1.117690012710790e+00
26, 8.125000000000000e-01, 0.000000000000000e+00, 1.175562094929359e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.432007744654797e+06, 9.728030978619187e+05, 2.883350736547163e+02, 0.000000000000000e+00, 9.170886080636208e-02, 1.000000000000000e+01, 1.599016146570672e+00, 0.000000000000000e+00, -8.201141364388604e+04, 1.117690012760773e+00
27, 8.437500000000000e-01, 0.000000000000000e+00, 1.175562094930094e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.432007744657042e+06, 9.728030978628168e+05, 2.883350736548023e+02, 0.000000000000000e+00, 9.170886093832305e-02, 1.000000000000000e+01, 1.599016141569159e+00, 0.000000000000000e+00, -8.201139731721587e+04, 1.117690011013128e+00
28, 8.750000000000000e-01, 0.000000000000000e+00, 1.175562095028683e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.432007744953944e+06, 9.728030979815774e+05, 2.883350736658211e+02, 0.000000000000000e+00, 9.170887838963977e-02, 1.000000000000000e+01, 1.599015425906349e+00, 0.000000000000000e+00, -8.200910993104236e+04, 1.117689760940799e+00
29, 9.062500000000000e-01, 0.000000000000000e+00, 1.175562093845289e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.432007741325464e+06, 9.728030965301853e+05, 2.883350735258902e+02, 0.000000000000000e+00, 9.170866511438282e-02, 1.000000000000000e+01, 1.599025603580583e+00, 0.000000000000000e+00, -8.204259071599129e+04, 1.117693317399631e+00
30, 9.375000000000000e-01, 0.000000000000000e+00, 1.175562063319054e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.432007638480939e+06, 9.728030553923751e+05, 2.883350688201008e+02, 0.000000000000000e+00, 9.170262010615324e-02, 1.000000000000000e+01, 1.600349182326590e+00, 0.000000000000000e+00, -8.637925293329939e+04, 1.118155787382460e+00
31, 9.687500000000000e-01, 0.000000000000000e+00, 1.175562125564615e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.432006324630922e+06, 9.728025298523686e+05, 2.883348977848501e+02, 0.000000000000000e+00, 9.162539446756213e-02, 1.000000000000000e+01, 1.595021031419846e+00, 0.000000000000000e+00, -6.228532220137362e+04, 1.116292889158768e+00
