Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-4.716265202,0.9979439378,-4.969067574,0.9980236292,-5.322706699,0.9981330633,-5.55870676,0.9982085824,-5.866757393,0.9983147979,-6.096130848,0.9984007478,-6.490375519,0.9985600114
-4.556583405,0.9978926182,-4.801463127,0.9979735613,-5.145281792,0.9980853796,-5.376159191,0.9981632829,-5.679553509,0.9982740283,-5.906796455,0.9983640313,-6.299399376,0.9985315204
-4.402204514,0.9978408813,-4.639297009,0.9979228377,-4.973424435,0.9980368018,-5.19920969,0.9981172681,-5.497914791,0.9982326031,-5.722957611,0.9983269572,-6.113735199,0.9985027909
-4.252981186,0.9977887273,-4.482431412,0.9978714585,-4.807011604,0.9979877472,-5.027743816,0.9980707765,-5.32173872,0.9981906414,-5.544519424,0.9982892275,-5.933299541,0.9984740019
-4.10875082,0.997736156,-4.330710888,0.9978197217,-4.645899296,0.9979381561,-4.861628056,0.99802351,-5.150902748,0.9981480241,-5.371368408,0.9982513189,-5.757990837,0.9984449744
-3.969357491,0.9976833463,-4.183985233,0.9977675676,-4.489949703,0.9978879094,-4.700731277,0.9979754686,-4.985286713,0.9981048703,-5.203390121,0.9982128739,-5.587706566,0.9984158874
-3.8346591,0.9976302981,-4.042118549,0.9977149963,-4.339034557,0.997837007,-4.544932842,0.9979270697,-4.824778557,0.9980612397,-5.04047966,0.9981740713,-5.422352314,0.9983868003
-3.704500675,0.9975771308,-3.904959202,0.9976621866,-4.193010807,0.9977858067,-4.394095898,0.9978781343,-4.669249535,0.9980170727,-4.882514954,0.9981349111,-5.261817455,0.9983577132
-3.578741312,0.9975239038,-3.772369862,0.9976090789,-4.051747322,0.9977340698,-4.248093605,0.9978286624,-4.518581867,0.9979724288,-4.729383945,0.9980953932,-5.105998993,0.9983286262
-3.45724082,0.9974707365,-3.644212723,0.9975559115,-3.91511178,0.9976820946,-4.106799126,0.9977785945,-4.372653961,0.9979273677,-4.58096981,0.9980555773,-4.954790115,0.9982994199
-3.339855671,0.9974176288,-3.520345926,0.9975025058,-3.782966375,0.9976297617,-3.970077991,0.9977282286,-4.231338024,0.9978818297,-4.437151432,0.9980153441,-4.808078289,0.9982703328
-3.226454258,0.9973646402,-3.40063858,0.9974492788,-3.655183315,0.9975770712,-3.837805986,0.9976774454,-4.094515324,0.997835815,-4.297812939,0.9979746938,-4.665757179,0.9982413054
-3.116902113,0.9973120093,-3.284956694,0.9973961115,-3.531630754,0.9975242019,-3.709853649,0.997626245,-3.962061405,0.9977893233,-4.162835121,0.9979338646,-4.527714729,0.9982122779
-3.011067867,0.9972596765,-3.173168898,0.9973430634,-3.412178278,0.9974711537,-3.586093426,0.9975745678,-3.83385253,0.9977424145,-4.032097816,0.9978926778,-4.393839836,0.9981833696
-2.908826351,0.9972078204,-3.065149069,0.997290194,-3.296700954,0.9974179268,-3.466401339,0.9975226521,-3.709768534,0.9976950288,-3.905484915,0.9978510737,-4.264023304,0.998154521
-2.81005311,0.9971564412,-2.960771561,0.9972375631,-3.18507266,0.9973646402,-3.350652695,0.9974702597,-3.589688301,0.9976471663,-3.782878637,0.9978091121,-4.138154507,0.9981257915
-2.714627981,0.9971055984,-2.859914541,0.9971852899,-3.077171087,0.9973112345,-3.238726139,0.9974175692,-3.473492861,0.9975987673,-3.664162397,0.9977668524,-4.016123772,0.9980972409
-2.622434855,0.9970555305,-2.762460232,0.9971334934,-2.972876549,0.9972578287,-3.130502224,0.9973644614,-3.361065149,0.9975497127,-3.549222946,0.9977241755,-3.897823334,0.9980688095
-2.533361197,0.9970061183,-2.668292999,0.9970820546,-2.87207222,0.9972041249,-3.025864363,0.9973108172,-3.252290487,0.9975001812,-3.437947512,0.9976810813,-3.783147335,0.9980405569
-2.447297573,0.9969574213,-2.577301741,0.9970312119,-2.774643898,0.9971506,-2.924698353,0.9972569346,-3.147056103,0.9974500537,-3.330225706,0.9976375103,-3.671990395,0.9980124235
-2.364140272,0.9969094992,-2.489379168,0.9969807863,-2.680482626,0.9970968962,-2.826894045,0.9972023964,-3.045253277,0.9973992109,-3.225950718,0.9975936413,-3.564251184,0.9979844689
-2.283789158,0.9968623519,-2.404422522,0.9969310164,-2.589481592,0.9970430732,-2.732344389,0.9971472025,-2.946775436,0.9973475933,-3.12501812,0.9975491762,-3.459829807,0.9979568124
-2.206146479,0.9968159795,-2.322330475,0.9968816638,-2.501536369,0.996989131,-2.640944242,0.9970913529,-2.851518154,0.9972950816,-3.027324438,0.9975041747,-3.358627319,0.9979293942
-2.131122589,0.9967703819,-2.243010044,0.9968328476,-2.416550398,0.9969347119,-2.552595139,0.9970347881,-2.759383202,0.9972416759,-2.932773352,0.9974586368,-3.260551691,0.9979022145
-2.058630943,0.9967255592,-2.166370869,0.9967844486,-2.334429502,0.9968802333,-2.467201948,0.99697721,-2.670275211,0.9971873164,-2.841270685,0.9974125624,-3.165512085,0.9978752732
-1.988584638,0.9966815114,-2.092322826,0.9967365265,-2.255079031,0.9968252182,-2.384668589,0.9969187975,-2.584098101,0.9971316457,-2.752720833,0.9973658919,-3.073416471,0.9978486896
-1.920913339,0.9966381192,-2.020791531,0.9966890216,-2.178420544,0.9967696071,-2.304914474,0.9968589544,-2.500770569,0.9970749021,-2.667043447,0.9973186255,-2.984187603,0.9978225231
-1.855541468,0.9965950251,-1.951697588,0.9966418743,-2.104370117,0.9967132211,-2.227854013,0.9967978597,-2.420206547,0.9970167875,-2.584153414,0.9972705841,-2.897742748,0.9977965951
-1.792391539,0.9965521097,-1.884959579,0.9965946078,-2.032842159,0.9966561198,-2.153399944,0.9967350364,-2.34231782,0.9969572425,-2.503962755,0.9972218871,-2.81399703,0.9977711439
-1.73138845,0.9965094328,-1.820498824,0.9965470433,-1.963753581,0.9965977669,-2.08146739,0.9966706634,-2.267019033,0.9968961477,-2.426386833,0.9971725941,-2.732868671,0.99774611
-1.672460914,0.9964665771,-1.758240342,0.9964991212,-1.897024751,0.9965379834,-2.011974812,0.9966042638,-2.194227934,0.996833384,-2.35134387,0.9971224666,-2.65427804,0.9977215528
-1.615538955,0.9964233041,-1.698110223,0.9964506626,-1.832577467,0.9964763522,-1.944842219,0.9965354204,-2.12386322,0.9967688918,-2.278753281,0.997071743,-2.578147173,0.9976975322
-1.560554504,0.9963794351,-1.640036821,0.9964011908,-1.770335674,0.9964125752,-1.879991531,0.9964640141,-2.055846453,0.9967027307,-2.208536386,0.997020185,-2.504399538,0.9976739287
-1.507442951,0.9963344336,-1.583951712,0.996350348,-1.710226774,0.9963464737,-1.817348123,0.9963895679,-1.990101576,0.9966345429,-2.140617847,0.9969680309,-2.432961702,0.9976509809
-1.456141472,0.9962877631,-1.529788613,0.9962978959,-1.652179718,0.9962775111,-1.756839037,0.996311903,-1.92655468,0.9965642691,-2.074923992,0.9969153404,-2.363761663,0.9976285696
-1.406588554,0.9962391853,-1.4774822,0.9962431192,-1.596125007,0.9962053895,-1.698392987,0.9962307215,-1.865133405,0.9964918494,-2.011382341,0.9968619943,-2.296729326,0.9976068735
-1.358725309,0.9961881042,-1.426970124,0.99618572,-1.541996121,0.9961294532,-1.641941428,0.9961456656,-1.805767894,0.9964170456,-1.949923277,0.9968081117,-2.231796026,0.9975858927
-1.312495232,0.9961338639,-1.378192425,0.9961251616,-1.489728808,0.9960493445,-1.587418079,0.9960564971,-1.748391032,0.9963401556,-1.890479445,0.9967535734,-2.168896198,0.9975656867
-1.26784277,0.9960759282,-1.331089973,0.9960607886,-1.439259887,0.9959645271,-1.534757853,0.9959627986,-1.692936182,0.996260941,-1.832984805,0.9966986179,-2.107965231,0.9975462556
-1.22471416,0.9960136414,-1.285606027,0.9959917665,-1.390528321,0.9958744049,-1.483897924,0.9958641529,-1.639339566,0.9961794615,-1.777374983,0.9966433048,-2.048939943,0.9975276589
-1.1830585,0.9959462881,-1.241686106,0.9959177375,-1.343475699,0.995778501,-1.434778094,0.9957603216,-1.587539673,0.9960957766,-1.723588586,0.9965875745,-1.991759896,0.9975098372
-1.142825365,0.9958730936,-1.199276567,0.9958379269,-1.298044682,0.9956762195,-1.387338996,0.9956510067,-1.537475824,0.9960097671,-1.671565056,0.9965317249,-1.936365843,0.9974928498
-1.103965998,0.9957934022,-1.158325791,0.9957515001,-1.254179597,0.9955669641,-1.341523051,0.9955359101,-1.489089608,0.9959216714,-1.621245503,0.9964758158,-1.882699966,0.9974769354
-1.066433787,0.9957062602,-1.118783951,0.9956578016,-1.211826921,0.9954501987,-1.297275424,0.9954147935,-1.442324519,0.9958314896,-1.572573543,0.9964200258,-1.830706716,0.9974617362
-1.030183315,0.9956109524,-1.080602527,0.9955559373,-1.170934677,0.9953253865,-1.254541993,0.9952873588,-1.397125602,0.9957392812,-1.525493979,0.9963642955,-1.780331612,0.9974474311
-0.995170176,0.9955067039,-1.04373455,0.9954451323,-1.131452084,0.9951918721,-1.213270545,0.9951533675,-1.353439093,0.9956451654,-1.479952931,0.9963089228,-1.731521726,0.9974341393
-0.9613518715,0.9953926802,-1.008134365,0.9953247309,-1.093330383,0.9950492978,-1.173410416,0.9950128198,-1.311213613,0.9955493808,-1.435898781,0.9962539077,-1.684225917,0.9974217415
-0.9286869764,0.9952679276,-0.9737581611,0.9951938391,-1.056522012,0.9948970675,-1.134912729,0.9948654771,-1.270398855,0.9954520464,-1.393280983,0.9961995482,-1.638394594,0.9974105358
-0.8971354365,0.9951316714,-0.9405630231,0.995051682,-1.020981193,0.9947346449,-1.097729802,0.9947113395,-1.230946183,0.9953532815,-1.352050662,0.9961456656,-1.593979359,0.997400105
-0.8666585088,0.9949831963,-0.9085077047,0.9948974848,-0.9866632819,0.9945617318,-1.061815739,0.9945502877,-1.192808509,0.9952533245,-1.312160492,0.9960925579,-1.550933361,0.9973906875
-0.8372187614,0.9948215485,-0.8775523305,0.9947305918,-0.9535253644,0.9943778515,-1.027126193,0.994382441,-1.155940294,0.9951525331,-1.273564816,0.9960402846,-1.509211302,0.9973822832
-0.8087800145,0.994646132,-0.8476583362,0.9945500493,-0.9215260148,0.9941825867,-0.9936180115,0.9942077398,-1.120297432,0.9950511456,-1.236219287,0.995988965,-1.46876955,0.9973749518
-0.7813075185,0.9944561124,-0.8187885284,0.9943554997,-0.8906250596,0.9939757586,-0.9612498283,0.9940264225,-1.085837483,0.9949491024,-1.200080991,0.9959389567,-1.42956531,0.9973685145
-0.7547675371,0.994250834,-0.7909069657,0.9941461682,-0.8607839346,0.9937572479,-0.9299816489,0.9938385487,-1.052519441,0.9948469996,-1.1651088,0.9958902001,-1.391557932,0.9973630309
-0.7291278839,0.9940297604,-0.7639793754,0.9939214587,-0.8319654465,0.9935266972,-0.8997750282,0.9936444163,-1.020303726,0.9947448373,-1.131263018,0.9958426952,-1.354707837,0.9973586202
