Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-3.116902113,0.9973358512,-3.284956694,0.9974187613,-3.531630754,0.9975452423,-3.709853649,0.9976459742,-3.962061405,0.9978072047,-4.162835121,0.9979502559,-4.527714729,0.998225987
-3.011067867,0.9972842336,-3.173168898,0.9973663688,-3.412178278,0.9974927902,-3.586093426,0.9975949526,-3.83385253,0.9977607727,-4.032097816,0.9979093671,-4.393839836,0.9981972575
-2.908826351,0.9972331524,-3.065149069,0.9973142743,-3.296700954,0.9974402785,-3.466401339,0.9975435138,-3.709768534,0.9977138638,-3.905484915,0.9978681207,-4.264023304,0.9981686473
-2.81005311,0.9971826077,-2.960771561,0.9972624183,-3.18507266,0.9973876476,-3.350652695,0.9974917769,-3.589688301,0.9976664782,-3.782878637,0.9978265762,-4.138154507,0.9981400967
-2.714627981,0.9971325994,-2.859914541,0.9972109795,-3.077171087,0.9973348975,-3.238726139,0.9974396825,-3.473492861,0.9976184964,-3.664162397,0.9977846742,-4.016123772,0.9981116652
-2.622434855,0.9970833063,-2.762460232,0.9971598983,-2.972876549,0.9972821474,-3.130502224,0.9973872304,-3.361065149,0.9975700378,-3.549222946,0.9977423549,-3.897823334,0.9980834126
-2.533361197,0.9970347285,-2.668292999,0.9971093535,-2.87207222,0.9972293377,-3.025864363,0.9973343015,-3.252290487,0.9975209832,-3.437947512,0.9976996183,-3.783147335,0.9980553389
-2.447297573,0.996986866,-2.577301741,0.997059226,-2.774643898,0.9971764684,-2.924698353,0.9972809553,-3.147056103,0.9974713326,-3.330225706,0.9976564646,-3.671990395,0.9980273843
-2.364140272,0.9969398379,-2.489379168,0.9970096946,-2.680482626,0.9971234798,-2.826894045,0.9972270727,-3.045253277,0.9974209666,-3.225950718,0.997612834,-3.564251184,0.9979996681
-2.283789158,0.9968935847,-2.404422522,0.9969608188,-2.589481592,0.9970705509,-2.732344389,0.9971726537,-2.946775436,0.9973698258,-3.12501812,0.9975687861,-3.459829807,0.9979721904
-2.206146479,0.9968482256,-2.322330475,0.9969123602,-2.501536369,0.9970172644,-2.640944242,0.9971175194,-2.851518154,0.997317791,-3.027324438,0.9975242019,-3.358627319,0.9979448318
-2.131122589,0.9968036413,-2.243010044,0.9968644977,-2.416550398,0.9969638586,-2.552595139,0.9970616102,-2.759383202,0.9972649813,-2.932773352,0.9974790215,-3.260551691,0.9979178309
-2.058630943,0.9967598319,-2.166370869,0.996817112,-2.334429502,0.9969102144,-2.467201948,0.9970048666,-2.670275211,0.9972110987,-2.841270685,0.9974333048,-3.165512085,0.9978910089
-1.988584638,0.9967167377,-2.092322826,0.9967702031,-2.255079031,0.9968559742,-2.384668589,0.9969470501,-2.584098101,0.9971559644,-2.752720833,0.997386992,-3.073416471,0.997864604
-1.920913339,0.9966740608,-2.020791531,0.9967236519,-2.178420544,0.9968013167,-2.304914474,0.9968881011,-2.500770569,0.9970997572,-2.667043447,0.9973399639,-2.984187603,0.9978384376
-1.855541468,0.9966319203,-1.951697588,0.9966772795,-2.104370117,0.9967458844,-2.227854013,0.9968277216,-2.420206547,0.9970421791,-2.584153414,0.9972922802,-2.897742748,0.9978126884
-1.792391539,0.9965901375,-1.884959579,0.9966307282,-2.032842159,0.9966896176,-2.153399944,0.9967657924,-2.34231782,0.9969831109,-2.503962755,0.9972439408,-2.81399703,0.9977872968
-1.73138845,0.996548593,-1.820498824,0.9965842366,-1.963753581,0.9966319799,-2.08146739,0.9967021346,-2.267019033,0.9969225526,-2.426386833,0.9971949458,-2.732868671,0.997762382
-1.672460914,0.996506989,-1.758240342,0.996537447,-1.897024751,0.9965728521,-2.011974812,0.9966362715,-2.194227934,0.9968603849,-2.35134387,0.9971451759,-2.65427804,0.9977378249
-1.615538955,0.9964649677,-1.698110223,0.9964900613,-1.832577467,0.9965119958,-1.944842219,0.9965679646,-2.12386322,0.9967964292,-2.278753281,0.9970947504,-2.578147173,0.9977138042
-1.560554504,0.9964222312,-1.640036821,0.9964418411,-1.770335674,0.9964492917,-1.879991531,0.9964970946,-2.055846453,0.9967305064,-2.208536386,0.9970436096,-2.504399538,0.9976903796
-1.507442951,0.9963784218,-1.583951712,0.9963922501,-1.710226774,0.9963842034,-1.817348123,0.9964233637,-1.990101576,0.9966625571,-2.140617847,0.996991694,-2.432961702,0.9976674914
-1.456141472,0.9963330626,-1.529788613,0.9963408709,-1.652179718,0.9963163137,-1.756839037,0.9963464737,-1.92655468,0.9965925217,-2.074923992,0.9969391227,-2.363761663,0.9976452589
-1.406588554,0.996285677,-1.4774822,0.9962873459,-1.596125007,0.9962450862,-1.698392987,0.9962661266,-1.865133405,0.9965203404,-2.011382341,0.9968858361,-2.296729326,0.9976236224
-1.358725309,0.9962358475,-1.426970124,0.9962311983,-1.541996121,0.9961702228,-1.641941428,0.9961819053,-1.805767894,0.9964459538,-1.949923277,0.9968318343,-2.231796026,0.9976027012
-1.312495232,0.9961829782,-1.378192425,0.9961718321,-1.489728808,0.9960911274,-1.587418079,0.996093452,-1.748391032,0.9963694215,-1.890479445,0.9967773557,-2.168896198,0.9975824952
-1.26784277,0.9961263537,-1.331089973,0.9961086512,-1.439259887,0.9960073233,-1.534757853,0.9960005283,-1.692936182,0.9962906241,-1.832984805,0.9967224598,-2.107965231,0.9975629449
-1.22471416,0.9960653782,-1.285606027,0.9960409999,-1.390528321,0.9959182143,-1.483897924,0.9959025979,-1.639339566,0.9962095022,-1.777374983,0.9966671467,-2.048939943,0.997544229
-1.1830585,0.9959993958,-1.241686106,0.9959682822,-1.343475699,0.9958233833,-1.434778094,0.9957996011,-1.587539673,0.9961261153,-1.723588586,0.9966115952,-1.991759896,0.9975261688
-1.142825365,0.9959276319,-1.199276567,0.9958897829,-1.298044682,0.995722115,-1.387338996,0.9956909418,-1.537475824,0.9960404634,-1.671565056,0.9965558648,-1.936365843,0.9975089431
-1.103965998,0.9958492517,-1.158325791,0.9958046079,-1.254179597,0.9956139326,-1.341523051,0.9955765605,-1.489089608,0.9959526658,-1.621245503,0.9965000749,-1.882699966,0.9974927902
-1.066433787,0.9957635999,-1.118783951,0.9957121611,-1.211826921,0.9954981208,-1.297275424,0.9954560995,-1.442324519,0.9958627224,-1.572573543,0.9964443445,-1.830706716,0.9974773526
-1.030183315,0.9956697822,-1.080602527,0.9956117272,-1.170934677,0.9953743219,-1.254541993,0.9953293204,-1.397125602,0.9957706928,-1.525493979,0.9963886142,-1.780331612,0.9974630475
-0.995170176,0.9955670238,-1.04373455,0.9955022931,-1.131452084,0.9952418804,-1.213270545,0.9951960444,-1.353439093,0.9956768155,-1.479952931,0.9963332415,-1.731521726,0.9974495173
-0.9613518715,0.9954544306,-1.008134365,0.9953831434,-1.093330383,0.9951003194,-1.173410416,0.9950560927,-1.311213613,0.9955811501,-1.435898781,0.9962782264,-1.684225917,0.9974371791
-0.9286869764,0.9953312278,-0.9737581611,0.9952538013,-1.056522012,0.9949490428,-1.134912729,0.9949094057,-1.270398855,0.9954838753,-1.393280983,0.9962237477,-1.638394594,0.9974256754
-0.8971354365,0.9951964617,-0.9405630231,0.9951130152,-1.020981193,0.994787693,-1.097729802,0.9947558641,-1.230946183,0.9953853488,-1.352050662,0.9961698651,-1.593979359,0.9974151254
-0.8666585088,0.9950495362,-0.9085077047,0.9949602485,-0.9866632819,0.9946157336,-1.061815739,0.9945954084,-1.192808509,0.995285511,-1.312160492,0.9961165786,-1.550933361,0.9974056482
-0.8372187614,0.9948894382,-0.8775523305,0.9947946668,-0.9535253644,0.994432807,-1.027126193,0.9944280386,-1.155940294,0.9951847196,-1.273564816,0.9960641861,-1.509211302,0.9973970652
-0.8087800145,0.9947155714,-0.8476583362,0.994615674,-0.9215260148,0.994238615,-0.9936180115,0.9942538738,-1.120297432,0.9950833321,-1.236219287,0.9960127473,-1.46876955,0.997389555
-0.7813075185,0.9945271015,-0.8187885284,0.9944224954,-0.8906250596,0.9940328002,-0.9612498283,0.9940730333,-1.085837483,0.9949813485,-1.200080991,0.9959625602,-1.42956531,0.9973829389
-0.7547675371,0.9943233728,-0.7909069657,0.9942145944,-0.8607839346,0.9938151836,-0.9299816489,0.9938856363,-1.052519441,0.9948791265,-1.1651088,0.9959136248,-1.391557932,0.9973772764
-0.7291278839,0.9941038489,-0.7639793754,0.9939914346,-0.8319654465,0.9935855865,-0.8997750282,0.9936918616,-1.020303726,0.9947769046,-1.131263018,0.995865941,-1.354707837,0.9973726869
-0.7043573856,0.9938678145,-0.7379724383,0.9937522411,-0.8041338325,0.9933439493,-0.870592773,0.9934921861,-0.9891522527,0.9946750402,-1.09850502,0.9958198667,-1.31897676,0.9973688722
-0.6804260612,0.9936148524,-0.7128540277,0.9934968948,-0.7772544622,0.9930901527,-0.8423991203,0.9932866693,-0.959028244,0.9945737123,-1.066797853,0.995775342,-1.284327745,0.9973661304
-0.6573053598,0.9933445454,-0.6885936856,0.99322474,-0.7512943745,0.9928241968,-0.8151598573,0.9930757284,-0.9298966527,0.9944732785,-1.03610611,0.995732367,-1.250725746,0.997364223
-0.6349676251,0.9930564165,-0.6651619673,0.9929354191,-0.7262217999,0.99254632,-0.7888420224,0.9928594828,-0.9017233849,0.9943733811,-1.006395459,0.995691061,-1.218136311,0.9973632097
-0.6133861542,0.9927502871,-0.6425302029,0.9926288724,-0.7020058036,0.9922565222,-0.7634136677,0.9926383495,-0.8744756579,0.9942749739,-0.977632761,0.9956516027,-1.186526537,0.9973629117
-0.5925353169,0.9924256206,-0.6206710935,0.9923048615,-0.6786168814,0.9919549823,-0.7388440967,0.9924132228,-0.8481218815,0.9941779375,-0.9497861266,0.9956140518,-1.155864596,0.9973635674
-0.5723937154,0.9920822978,-0.5995613933,0.9919633865,-0.6560297012,0.9916422963,-0.7151068449,0.9921845198,-0.822634697,0.9940829277,-0.9228278399,0.995578289,-1.126122355,0.9973649979
-0.5529382825,0.9917206168,-0.5791766047,0.9916040897,-0.6342176199,0.9913187623,-0.6921743155,0.9919527173,-0.7979854941,0.993989706,-0.8967289329,0.9955445528,-1.097271085,0.997367084
-0.5341456532,0.9913406968,-0.5594915748,0.9912273288,-0.6131537557,0.9909846783,-0.6700184941,0.9917184711,-0.7741455436,0.9938989282,-0.8714604974,0.9955126643,-1.069281578,0.997369945
-0.5159932971,0.9909424186,-0.5404824018,0.9908334613,-0.5928120613,0.990639925,-0.6486126184,0.9914824963,-0.7510872483,0.9938105345,-0.8469944596,0.995482564,-1.042125821,0.9973735213
-0.4984593987,0.9905260205,-0.5221257806,0.9904224873,-0.5731675625,0.990285337,-0.6279306412,0.9912450314,-0.7287838459,0.9937247038,-0.8233038783,0.9954546094,-1.015776873,0.9973776937
-0.4815229774,0.9900916219,-0.5043992996,0.9899948239,-0.5541961193,0.9899218678,-0.607947588,0.9910066724,-0.7072095871,0.9936415553,-0.8003626466,0.9954283834,-0.990208447,0.9973825216
-0.4651636481,0.9896395802,-0.4872812927,0.9895507097,-0.5358744264,0.9895500541,-0.5886392593,0.990768075,-0.6863394976,0.9935612679,-0.7781455517,0.9954043031,-0.9653953314,0.9973879457
-0.4493618011,0.9891701937,-0.4707508087,0.9890905023,-0.5181798339,0.9891706109,-0.5699822903,0.9905296564,-0.6661495566,0.9934840202,-0.7566282749,0.9953819513,-0.9413129687,0.9973939061
-0.4340984523,0.9886838198,-0.454787612,0.9886145592,-0.5010906458,0.9887843132,-0.5519540906,0.9902920723,-0.6466164589,0.9934098125,-0.7357872128,0.9953614473,-0.917937696,0.9974004626
-0.4193552732,0.9881807566,-0.4393722415,0.9881233573,-0.484585911,0.9883918762,-0.5345329642,0.9900557995,-0.6277178526,0.9933386445,-0.7155997753,0.9953428507,-0.8952466846,0.9974073768
-0.4051145911,0.9876615405,-0.4244858325,0.9876174927,-0.4686453342,0.987993896,-0.5176979303,0.9898218513,-0.6094321012,0.993270576,-0.6960439682,0.9953261614,-0.8732178807,0.9974147081
-0.3913592696,0.9871267676,-0.4101101756,0.9870973229,-0.4532493651,0.9875911474,-0.5014286637,0.9895903468,-0.5917382836,0.9932054877,-0.6770986319,0.995311141,-0.851829946,0.997422576
-0.3780727983,0.9865767956,-0.3962276578,0.9865635037,-0.4383790493,0.9871843457,-0.4857056141,0.9893618822,-0.5746162534,0.9931436777,-0.6587433219,0.9952977896,-0.8310621977,0.997430861
-0.365239203,0.9860122204,-0.3828213215,0.9860166311,-0.4240161479,0.9867742658,-0.4705098569,0.9891368747,-0.5580464005,0.9930848479,-0.6409582496,0.9952861071,-0.8108947277,0.9974393845
-0.352843076,0.9854336977,-0.3698748052,0.9854573607,-0.4101431668,0.986361742,-0.4558232129,0.988915801,-0.5420100093,0.9930294752,-0.6237244606,0.9952759147,-0.7913082242,0.9974482656
-0.3408695161,0.9848416448,-0.3573722839,0.9848861694,-0.3967430592,0.9859474301,-0.4416281283,0.9886989594,-0.5264890194,0.9929770231,-0.6070234179,0.9952670932,-0.7722840905,0.9974575639
-0.3293041289,0.9842367768,-0.3452984095,0.9843037724,-0.3837993741,0.9855320454,-0.4279074967,0.9884867072,-0.5114657283,0.9929277897,-0.5908373594,0.9952596426,-0.7538043261,0.9974671006
-0.3181329966,0.9836196899,-0.3336384296,0.9837108254,-0.3712963164,0.9851164222,-0.4146449864,0.9882794023,-0.4969232976,0.9928817749,-0.5751491189,0.9952535629,-0.7358514667,0.9974767566
-0.3073426485,0.9829908609,-0.322378099,0.9831079841,-0.3592185974,0.984701395,-0.4018247724,0.9880774617,-0.4828453958,0.9928389192,-0.5599421263,0.9952486157,-0.7184087038,0.9974868298
-0.2969201505,0.9823511839,-0.3115036488,0.9824958444,-0.3475514948,0.9842877388,-0.389431566,0.9878810644,-0.4692162573,0.9927988648,-0.5452003479,0.9952449799,-0.7014598846,0.9974970222
-0.286852926,0.9817009568,-0.3010017574,0.981875062,-0.3362807035,0.9838758111,-0.3774506152,0.9876904488,-0.4560205936,0.9927617908,-0.5309082866,0.9952426553,-0.6849892139,0.9975073934
-0.2771288455,0.9810409546,-0.2908595204,0.981246233,-0.3253924847,0.9834666848,-0.3658676744,0.9875057936,-0.443243742,0.9927274585,-0.5170509815,0.9952415824,-0.6689814329,0.997518003
-0.2677361369,0.980371654,-0.28106457,0.9806101322,-0.3148735166,0.983060658,-0.3546689749,0.98732692,-0.4308714867,0.9926959872,-0.5036140084,0.9952415228,-0.6534219384,0.997528553
-0.2586635351,0.9796937108,-0.2716049254,0.9799672365,-0.304711014,0.9826586843,-0.3438412547,0.9871544242,-0.4188900888,0.992667079,-0.4905834794,0.9952424169,-0.6382964849,0.9975394607
-0.2499000579,0.9790076613,-0.2624689341,0.9793182015,-0.2948925793,0.9822612405,-0.3333717287,0.9869883657,-0.407286346,0.9926407337,-0.4779458642,0.9952443242,-0.6235913634,0.9975500703
-0.2414351106,0.9783140421,-0.2536454499,0.9786636829,-0.2854062617,0.9818688035,-0.3232479692,0.9868283868,-0.396047473,0.9926168323,-0.4656881392,0.9952471256,-0.6092933416,0.9975609779
-0.2332584411,0.9776133895,-0.2451236248,0.9780042768,-0.276240468,0.981482029,-0.3134580553,0.9866750836,-0.3851610422,0.992595017,-0.453797698,0.9952508807,-0.5953894258,0.9975717068
-0.2253601849,0.97690624,-0.2368929982,0.9773404598,-0.2673840523,0.9811013937,-0.3039904237,0.9865280986,-0.3746151924,0.9925755858,-0.4422624707,0.9952552319,-0.5818673968,0.9975825548
-0.2177307606,0.97619313,-0.228943482,0.9766727686,-0.2588262856,0.9807273149,-0.2948339581,0.9863874316,-0.3643983901,0.9925583601,-0.4310706854,0.9952604175,-0.5687150955,0.997593224
-0.2103609294,0.9754744172,-0.2212653309,0.9760018587,-0.2505567372,0.9803603888,-0.2859778702,0.9862530231,-0.3544994891,0.9925432205,-0.4202109873,0.9952663779,-0.5559209585,0.9976040125
-0.2032417506,0.9747506976,-0.2138490975,0.9753282666,-0.2425653636,0.9800009727,-0.2774118185,0.9861249328,-0.3449077606,0.9925299883,-0.4096724689,0.995272696,-0.5434738398,0.9976148009
-0.1963646263,0.9740223885,-0.206685707,0.9746524692,-0.2348424792,0.9796493649,-0.2691257596,0.9860031009,-0.3356128633,0.992518425,-0.3994444907,0.9952799082,-0.5313628316,0.9976254702
-0.1897211969,0.973289907,-0.1997663677,0.9739749432,-0.2273787409,0.9793060422,-0.2611100376,0.9858872294,-0.3266047537,0.9925086498,-0.38951689,0.9952872992,-0.519577384,0.9976363182
-0.1833034307,0.9725535512,-0.1930826008,0.9732962251,-0.2201651186,0.9789708853,-0.2533552945,0.9857773781,-0.317873776,0.9925006628,-0.3798798323,0.9952954054,-0.508107543,0.9976469874
-0.1771035492,0.9718138576,-0.1866262257,0.9726167917,-0.2131929249,0.9786443114,-0.2458525598,0.985673368,-0.3094106615,0.9924941659,-0.3705237508,0.9953036904,-0.4969433546,0.9976576567
