"Density","Diffusivity_0","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_Species_0","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Species_0","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.8279,5.8291e-06,0.00029506,1680,0,8.0401e-06,11956,8.8365,0.0034418,4.0479e-12,1.1651e-15,5.6366e-18,1.0036e-15,7.6501e-14,1.487e-13,0,0,0,0,0.99999,0.56867,1.9303,64.169,0.013099,0,0,1,0.010099,0.010099,0,0
1.8279,5.8292e-06,0.00030372,1680,0,8.0401e-06,12032,8.9279,0.0034774,4.1036e-12,1.1023e-15,2.9974e-18,1.0528e-15,7.2272e-14,1.4055e-13,0,0,0,0,0.99999,0.58483,2.0005,64.121,0.013608,0,0,1,0.01052,0.01052,0,0
1.8278,5.8292e-06,0.00031237,1680,0,8.0401e-06,12107,9.0194,0.003513,4.1593e-12,1.0395e-15,3.582e-19,1.1021e-15,6.8043e-14,1.324e-13,0,0,0,0,0.99998,0.60099,2.0707,64.074,0.014116,0,0,1,0.010941,0.010941,0,0
1.8278,5.8292e-06,0.00032103,1680,0,8.0402e-06,12183,9.1108,0.0035486,4.215e-12,9.7675e-16,-2.281e-18,1.1514e-15,6.3814e-14,1.2425e-13,0,0,0,0,0.99998,0.61715,2.1408,64.027,0.014625,0,0,1,0.011362,0.011362,0,0
1.8278,5.8293e-06,0.00032971,1680,0,8.0402e-06,12258,9.2035,0.0035847,4.2674e-12,9.1391e-16,-4.7919e-18,1.2002e-15,5.9571e-14,1.161e-13,0,0,0,0,0.99997,0.63336,2.2113,63.98,0.015138,0,0,1,0.011782,0.011782,0,0
1.8278,5.8294e-06,0.00033932,1680,0,8.0403e-06,12333,9.3371,0.0036368,4.2154e-12,8.4862e-16,-3.3033e-18,1.2349e-15,5.4913e-14,1.0763e-13,0,0,0,0,0.99995,0.65128,2.2911,63.924,0.015767,0,0,1,0.012203,0.012203,0,0
1.8278,5.8295e-06,0.00034892,1680,0,8.0404e-06,12407,9.4708,0.0036888,4.1634e-12,7.8333e-16,-1.8146e-18,1.2695e-15,5.0255e-14,9.9153e-14,0,0,0,0,0.99994,0.6692,2.3708,63.868,0.016396,0,0,1,0.012624,0.012624,0,0
1.8278,5.8296e-06,0.00035852,1679.9,0,8.0406e-06,12482,9.6044,0.0037409,4.1113e-12,7.1804e-16,-3.259e-19,1.3042e-15,4.5597e-14,9.0681e-14,0,0,0,0,0.99992,0.68712,2.4506,63.813,0.017025,0,0,1,0.013045,0.013045,0,0
1.8278,5.8297e-06,0.00036813,1679.9,0,8.0407e-06,12556,9.738,0.0037929,4.0593e-12,6.5275e-16,1.1628e-18,1.3389e-15,4.0938e-14,8.2208e-14,0,0,0,0,0.99991,0.70505,2.5303,63.757,0.017655,0,0,1,0.013466,0.013466,0,0
1.8278,5.8298e-06,0.00037784,1679.9,0,8.0408e-06,12631,9.8781,0.0038475,4.0021e-12,5.886e-16,2.4308e-18,1.3722e-15,3.6408e-14,7.39e-14,0,0,0,0,0.99989,0.72316,2.6112,63.701,0.0183,0,0,1,0.013886,0.013886,0,0
1.8277,5.8301e-06,0.00038864,1679.9,0,8.0411e-06,12706,10.085,0.0039279,3.8925e-12,5.3609e-16,1.4412e-18,1.3921e-15,3.318e-14,6.7273e-14,0,0,0,0,0.99985,0.74331,2.704,63.633,0.019114,0,0,1,0.014307,0.014307,0,0
1.8277,5.8304e-06,0.00039943,1679.9,0,8.0415e-06,12781,10.291,0.0040084,3.7828e-12,4.8358e-16,4.5165e-19,1.412e-15,2.9953e-14,6.0645e-14,0,0,0,0,0.9998,0.76345,2.7968,63.565,0.019927,0,0,1,0.014728,0.014728,0,0
1.8276,5.8307e-06,0.00041023,1679.8,0,8.0418e-06,12856,10.498,0.0040888,3.6731e-12,4.3106e-16,-5.3791e-19,1.432e-15,2.6725e-14,5.4017e-14,0,0,0,0,0.99976,0.78359,2.8895,63.498,0.02074,0,0,1,0.015149,0.015149,0,0
1.8276,5.831e-06,0.00042103,1679.8,0,8.0421e-06,12932,10.704,0.0041693,3.5634e-12,3.7855e-16,-1.5275e-18,1.4519e-15,2.3498e-14,4.739e-14,0,0,0,0,0.99971,0.80373,2.9823,63.43,0.021554,0,0,1,0.01557,0.01557,0,0
1.8275,5.8313e-06,0.00043183,1679.8,0,8.0424e-06,13007,10.911,0.0042497,3.4537e-12,3.2604e-16,-2.517e-18,1.4718e-15,2.027e-14,4.0762e-14,0,0,0,0,0.99967,0.82388,3.0751,63.363,0.022367,0,0,1,0.01599,0.01599,0,0
1.8275,5.8318e-06,0.00044309,1679.7,0,8.0429e-06,13084,11.146,0.0043413,3.3376e-12,2.7597e-16,-2.8418e-18,1.4802e-15,1.7116e-14,3.445e-14,0,0,0,0,0.9996,0.84487,3.1733,63.29,0.02326,0,0,1,0.016411,0.016411,0,0
1.8274,5.8326e-06,0.00045558,1679.7,0,8.0438e-06,13165,11.456,0.0044621,3.2045e-12,2.3235e-16,-1.4132e-18,1.4583e-15,1.4155e-14,2.8971e-14,0,0,0,0,0.99948,0.86813,3.2861,63.205,0.024364,0,0,1,0.016832,0.016832,0,0
1.8273,5.8334e-06,0.00046806,1679.6,0,8.0447e-06,13246,11.766,0.0045829,3.0714e-12,1.8873e-16,1.5452e-20,1.4365e-15,1.1193e-14,2.3492e-14,0,0,0,0,0.99936,0.89138,3.3988,63.12,0.025467,0,0,1,0.017253,0.017253,0,0
1.8271,5.8343e-06,0.00048054,1679.5,0,8.0456e-06,13327,12.077,0.0047037,2.9383e-12,1.4511e-16,1.4441e-18,1.4146e-15,8.2321e-15,1.8013e-14,0,0,0,0,0.99924,0.91463,3.5116,63.035,0.02657,0,0,1,0.017674,0.017674,0,0
1.827,5.8351e-06,0.00049303,1679.4,0,8.0465e-06,13408,12.387,0.0048246,2.8052e-12,1.0149e-16,2.8727e-18,1.3927e-15,5.2709e-15,1.2533e-14,0,0,0,0,0.99912,0.93788,3.6243,62.95,0.027674,0,0,1,0.018094,0.018094,0,0
1.8269,5.8359e-06,0.00050551,1679.3,0,8.0474e-06,13489,12.697,0.0049454,2.6721e-12,5.7868e-17,4.3013e-18,1.3708e-15,2.3096e-15,7.0543e-15,0,0,0,0,0.99899,0.96114,3.7371,62.865,0.028777,0,0,1,0.018515,0.018515,0,0
1.8268,5.8368e-06,0.00051799,1679.2,0,8.0483e-06,13570,13.007,0.0050662,2.539e-12,1.4247e-17,5.7299e-18,1.349e-15,-6.5166e-16,1.575e-15,0,0,0,0,0.99887,0.98439,3.8498,62.78,0.02988,0,0,1,0.018936,0.018936,0,0
1.8266,5.8382e-06,0.00053171,1679.1,0,8.0498e-06,13656,13.376,0.0052098,2.4026e-12,-2.0905e-17,6.0293e-18,1.3276e-15,-2.9632e-15,-2.8037e-15,0,0,0,0,0.99866,1.0099,3.978,62.684,0.031169,0,0,1,0.019357,0.019357,0,0
1.8263,5.8404e-06,0.00054703,1678.9,0,8.0522e-06,13750,13.82,0.0053829,2.2619e-12,-4.5049e-17,4.8607e-18,1.3068e-15,-4.4302e-15,-5.7515e-15,0,0,0,0,0.99834,1.0383,4.1263,62.574,0.0327,0,0,1,0.019778,0.019778,0,0
1.826,5.8426e-06,0.00056236,1678.7,0,8.0545e-06,13844,14.265,0.005556,2.1212e-12,-6.9192e-17,3.6921e-18,1.286e-15,-5.8972e-15,-8.6994e-15,0,0,0,0,0.99802,1.0668,4.2747,62.463,0.034231,0,0,1,0.020198,0.020198,0,0
1.8257,5.8448e-06,0.00057768,1678.5,0,8.0569e-06,13938,14.709,0.0057292,1.9805e-12,-9.3336e-17,2.5235e-18,1.2652e-15,-7.3641e-15,-1.1647e-14,0,0,0,0,0.9977,1.0952,4.423,62.353,0.035762,0,0,1,0.020619,0.020619,0,0
1.8254,5.847e-06,0.000593,1678.2,0,8.0593e-06,14031,15.154,0.0059023,1.8397e-12,-1.1748e-16,1.3549e-18,1.2444e-15,-8.8311e-15,-1.4595e-14,0,0,0,0,0.99738,1.1236,4.5713,62.243,0.037293,0,0,1,0.02104,0.02104,0,0
1.8251,5.8492e-06,0.00060832,1678,0,8.0616e-06,14125,15.598,0.0060755,1.699e-12,-1.4162e-16,1.8635e-19,1.2235e-15,-1.0298e-14,-1.7543e-14,0,0,0,0,0.99705,1.1521,4.7196,62.132,0.038824,0,0,1,0.021461,0.021461,0,0
1.8247,5.8514e-06,0.00062364,1677.8,0,8.064e-06,14219,16.043,0.0062486,1.5583e-12,-1.6577e-16,-9.8225e-19,1.2027e-15,-1.1765e-14,-2.0491e-14,0,0,0,0,0.99673,1.1805,4.868,62.022,0.040355,0,0,1,0.021882,0.021882,0,0
1.8244,5.8536e-06,0.00063896,1677.6,0,8.0663e-06,14313,16.487,0.0064217,1.4176e-12,-1.8991e-16,-2.1508e-18,1.1819e-15,-1.3232e-14,-2.3439e-14,0,0,0,0,0.99641,1.2089,5.0163,61.911,0.041886,0,0,1,0.022302,0.022302,0,0
1.824,5.8571e-06,0.00065641,1677.3,0,8.0701e-06,14412,16.986,0.0066158,1.3039e-12,-2.0896e-16,-1.5375e-18,1.1637e-15,-1.4399e-14,-2.5806e-14,0,0,0,0,0.9959,1.2412,5.1914,61.787,0.043612,0,0,1,0.022723,0.022723,0,0
1.8232,5.8626e-06,0.00067722,1676.7,0,8.076e-06,14521,17.569,0.0068429,1.2331e-12,-2.1995e-16,1.8919e-18,1.1494e-15,-1.509e-14,-2.7254e-14,0,0,0,0,0.99509,1.2795,5.4089,61.641,0.045647,0,0,1,0.023144,0.023144,0,0
1.8224,5.8682e-06,0.00069803,1676.2,0,8.082e-06,14630,18.152,0.0070701,1.1623e-12,-2.3095e-16,5.3213e-18,1.1351e-15,-1.5782e-14,-2.8702e-14,0,0,0,0,0.99428,1.3177,5.6263,61.495,0.047683,0,0,1,0.023565,0.023565,0,0
1.8217,5.8737e-06,0.00071884,1675.6,0,8.0879e-06,14739,18.735,0.0072972,1.0914e-12,-2.4194e-16,8.7508e-18,1.1208e-15,-1.6474e-14,-3.015e-14,0,0,0,0,0.99348,1.356,5.8438,61.349,0.049718,0,0,1,0.023986,0.023986,0,0
1.8209,5.8793e-06,0.00073965,1675.1,0,8.0939e-06,14848,19.318,0.0075243,1.0206e-12,-2.5293e-16,1.218e-17,1.1065e-15,-1.7166e-14,-3.1599e-14,0,0,0,0,0.99267,1.3943,6.0612,61.202,0.051753,0,0,1,0.024406,0.024406,0,0
1.8201,5.8848e-06,0.00076046,1674.5,0,8.0998e-06,14957,19.901,0.0077515,9.4978e-13,-2.6393e-16,1.561e-17,1.0922e-15,-1.7858e-14,-3.3047e-14,0,0,0,0,0.99186,1.4326,6.2787,61.056,0.053789,0,0,1,0.024827,0.024827,0,0
1.8194,5.8904e-06,0.00078127,1674,0,8.1058e-06,15066,20.485,0.0079786,8.7895e-13,-2.7492e-16,1.9039e-17,1.0779e-15,-1.855e-14,-3.4495e-14,0,0,0,0,0.99105,1.4709,6.4961,60.91,0.055824,0,0,1,0.025248,0.025248,0,0
1.8186,5.896e-06,0.00080208,1673.5,0,8.1117e-06,15175,21.068,0.0082058,8.0812e-13,-2.8592e-16,2.2468e-17,1.0636e-15,-1.9242e-14,-3.5944e-14,0,0,0,0,0.99025,1.5091,6.7136,60.764,0.057859,0,0,1,0.025669,0.025669,0,0
1.8178,5.9015e-06,0.00082289,1672.9,0,8.1177e-06,15284,21.651,0.0084329,7.3729e-13,-2.9691e-16,2.5898e-17,1.0493e-15,-1.9934e-14,-3.7392e-14,0,0,0,0,0.98944,1.5474,6.931,60.618,0.059895,0,0,1,0.02609,0.02609,0,0
1.8171,5.9071e-06,0.0008437,1672.4,0,8.1236e-06,15393,22.234,0.00866,6.6646e-13,-3.079e-16,2.9327e-17,1.035e-15,-2.0626e-14,-3.884e-14,0,0,0,0,0.98863,1.5857,7.1485,60.472,0.06193,0,0,1,0.02651,0.02651,0,0
1.8154,5.9192e-06,0.00087373,1671.2,0,8.1365e-06,15500,22.855,0.0089018,5.7759e-13,-3.1021e-16,3.0426e-17,9.9348e-16,-2.0602e-14,-3.9111e-14,0,0,0,0,0.98689,1.64,7.4798,60.284,0.064195,0,0,1,0.026931,0.026931,0,0
1.8137,5.932e-06,0.00090457,1670,0,8.1501e-06,15606,23.479,0.0091448,4.8717e-13,-3.1177e-16,3.1322e-17,9.4956e-16,-2.0516e-14,-3.928e-14,0,0,0,0,0.98507,1.6957,7.8209,60.094,0.06648,0,0,1,0.027352,0.027352,0,0
1.812,5.9448e-06,0.00093541,1668.8,0,8.1636e-06,15712,24.103,0.0093879,3.9674e-13,-3.1333e-16,3.2219e-17,9.0564e-16,-2.043e-14,-3.9448e-14,0,0,0,0,0.98324,1.7514,8.1621,59.903,0.068765,0,0,1,0.027773,0.027773,0,0
1.8103,5.9575e-06,0.00096625,1667.5,0,8.1772e-06,15819,24.727,0.0096309,3.0631e-13,-3.1489e-16,3.3115e-17,8.6172e-16,-2.0344e-14,-3.9617e-14,0,0,0,0,0.98142,1.8071,8.5033,59.712,0.071051,0,0,1,0.028194,0.028194,0,0
1.8086,5.9703e-06,0.00099708,1666.3,0,8.1907e-06,15925,25.351,0.0098739,2.1588e-13,-3.1644e-16,3.4012e-17,8.178e-16,-2.0258e-14,-3.9786e-14,0,0,0,0,0.9796,1.8628,8.8444,59.521,0.073336,0,0,1,0.028614,0.028614,0,0
1.8069,5.9831e-06,0.0010279,1665.1,0,8.2043e-06,16031,25.975,0.010117,1.2545e-13,-3.18e-16,3.4908e-17,7.7388e-16,-2.0171e-14,-3.9954e-14,0,0,0,0,0.97777,1.9185,9.1856,59.33,0.075621,0,0,1,0.029035,0.029035,0,0
1.8052,5.9958e-06,0.0010588,1663.9,0,8.2178e-06,16137,26.599,0.01036,3.5024e-14,-3.1956e-16,3.5805e-17,7.2995e-16,-2.0085e-14,-4.0123e-14,0,0,0,0,0.97595,1.9742,9.5268,59.139,0.077906,0,0,1,0.029456,0.029456,0,0
1.8035,6.0086e-06,0.0010896,1662.6,0,8.2314e-06,16243,27.223,0.010603,-5.5404e-14,-3.2112e-16,3.6701e-17,6.8603e-16,-1.9999e-14,-4.0292e-14,0,0,0,0,0.97413,2.0299,9.868,58.948,0.080191,0,0,1,0.029877,0.029877,0,0
1.8018,6.0213e-06,0.0011204,1661.4,0,8.2449e-06,16350,27.847,0.010846,-1.4583e-13,-3.2267e-16,3.7598e-17,6.4211e-16,-1.9913e-14,-4.046e-14,0,0,0,0,0.9723,2.0855,10.209,58.757,0.082476,0,0,1,0.030298,0.030298,0,0
1.8001,6.0341e-06,0.0011513,1660.2,0,8.2585e-06,16456,28.471,0.011089,-2.3626e-13,-3.2423e-16,3.8494e-17,5.9819e-16,-1.9827e-14,-4.0629e-14,0,0,0,0,0.97048,2.1412,10.55,58.566,0.084761,0,0,1,0.030718,0.030718,0,0
1.7984,6.0469e-06,0.0011821,1659,0,8.272e-06,16562,29.094,0.011332,-3.2669e-13,-3.2579e-16,3.9391e-17,5.5427e-16,-1.9741e-14,-4.0798e-14,0,0,0,0,0.96866,2.1969,10.891,58.375,0.087046,0,0,1,0.031139,0.031139,0,0
1.7956,6.0689e-06,0.0012232,1656.9,0,8.295e-06,16632,29.568,0.011517,-3.6134e-13,-3.2136e-16,4.423e-17,5.0015e-16,-1.9403e-14,-4.0261e-14,0,0,0,0,0.96562,2.2689,11.351,58.15,0.088943,0,0,1,0.03156,0.03156,0,0
1.7926,6.0935e-06,0.0012671,1654.7,0,8.3206e-06,16691,30,0.011685,-3.8045e-13,-3.1528e-16,5.0167e-17,4.4319e-16,-1.8995e-14,-3.9529e-14,0,0,0,0,0.96224,2.3454,11.844,57.914,0.090731,0,0,1,0.031981,0.031981,0,0
1.7895,6.1181e-06,0.001311,1652.4,0,8.3462e-06,16750,30.432,0.011853,-3.9957e-13,-3.0919e-16,5.6105e-17,3.8624e-16,-1.8586e-14,-3.8796e-14,0,0,0,0,0.95887,2.4219,12.337,57.679,0.09252,0,0,1,0.032402,0.032402,0,0
1.7865,6.1427e-06,0.0013549,1650.2,0,8.3718e-06,16810,30.865,0.012022,-4.1868e-13,-3.031e-16,6.2042e-17,3.2928e-16,-1.8178e-14,-3.8063e-14,0,0,0,0,0.9555,2.4984,12.83,57.443,0.094308,0,0,1,0.032822,0.032822,0,0
1.7834,6.1673e-06,0.0013988,1647.9,0,8.3974e-06,16869,31.297,0.01219,-4.378e-13,-2.9701e-16,6.7979e-17,2.7232e-16,-1.7769e-14,-3.7331e-14,0,0,0,0,0.95212,2.5749,13.323,57.208,0.096096,0,0,1,0.033243,0.033243,0,0
1.7804,6.192e-06,0.0014427,1645.6,0,8.423e-06,16928,31.729,0.012358,-4.5691e-13,-2.9092e-16,7.3917e-17,2.1536e-16,-1.7361e-14,-3.6598e-14,0,0,0,0,0.94875,2.6515,13.815,56.972,0.097885,0,0,1,0.033664,0.033664,0,0
1.7773,6.2166e-06,0.0014866,1643.4,0,8.4486e-06,16988,32.161,0.012526,-4.7603e-13,-2.8483e-16,7.9854e-17,1.584e-16,-1.6952e-14,-3.5865e-14,0,0,0,0,0.94537,2.728,14.308,56.737,0.099673,0,0,1,0.034085,0.034085,0,0
1.7743,6.2412e-06,0.0015306,1641.1,0,8.4742e-06,17047,32.593,0.012695,-4.9514e-13,-2.7874e-16,8.5792e-17,1.0144e-16,-1.6543e-14,-3.5133e-14,0,0,0,0,0.942,2.8045,14.801,56.502,0.10146,0,0,1,0.034506,0.034506,0,0
1.7712,6.2658e-06,0.0015745,1638.8,0,8.4998e-06,17106,33.025,0.012863,-5.1425e-13,-2.7265e-16,9.1729e-17,4.4483e-17,-1.6135e-14,-3.44e-14,0,0,0,0,0.93862,2.881,15.294,56.266,0.10325,0,0,1,0.034926,0.034926,0,0
1.7682,6.2904e-06,0.0016184,1636.6,0,8.5254e-06,17166,33.457,0.013031,-5.3337e-13,-2.6656e-16,9.7666e-17,-1.2476e-17,-1.5726e-14,-3.3667e-14,0,0,0,0,0.93525,2.9575,15.787,56.031,0.10504,0,0,1,0.035347,0.035347,0,0
1.7651,6.315e-06,0.0016623,1634.3,0,8.551e-06,17225,33.889,0.0132,-5.5248e-13,-2.6047e-16,1.036e-16,-6.9435e-17,-1.5318e-14,-3.2935e-14,0,0,0,0,0.93187,3.034,16.279,55.795,0.10683,0,0,1,0.035768,0.035768,0,0
1.7621,6.3396e-06,0.0017062,1632,0,8.5765e-06,17284,34.321,0.013368,-5.716e-13,-2.5438e-16,1.0954e-16,-1.2639e-16,-1.4909e-14,-3.2202e-14,0,0,0,0,0.9285,3.1105,16.772,55.56,0.10861,0,0,1,0.036189,0.036189,0,0
1.759,6.3642e-06,0.0017501,1629.8,0,8.6021e-06,17344,34.753,0.013536,-5.9071e-13,-2.4829e-16,1.1548e-16,-1.8335e-16,-1.4501e-14,-3.1469e-14,0,0,0,0,0.92512,3.187,17.265,55.324,0.1104,0,0,1,0.03661,0.03661,0,0
1.7553,6.3976e-06,0.0017996,1626.9,0,8.6358e-06,17349,34.935,0.013607,-5.8372e-13,-2.4114e-16,1.2464e-16,-1.8072e-16,-1.4039e-14,-3.057e-14,0,0,0,0,0.92081,3.2695,17.794,55.07,0.11139,0,0,1,0.03703,0.03703,0,0
1.7512,6.4351e-06,0.0018518,1623.7,0,8.6734e-06,17329,34.998,0.013632,-5.6436e-13,-2.3349e-16,1.3532e-16,-1.4986e-16,-1.3551e-14,-2.9591e-14,0,0,0,0,0.91604,3.3549,18.339,54.807,0.112,0,0,1,0.037451,0.037451,0,0
1.7472,6.4726e-06,0.001904,1620.5,0,8.7109e-06,17309,35.061,0.013656,-5.45e-13,-2.2583e-16,1.46e-16,-1.19e-16,-1.3064e-14,-2.8613e-14,0,0,0,0,0.91128,3.4403,18.885,54.544,0.11261,0,0,1,0.037872,0.037872,0,0
