"Density","Diffusivity_0","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_Species_0","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Species_0","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.7948,6.0769e-06,0.0013071,1656.3,0,8.3029e-06,24188,17.978,0.0070025,-2.8732e-12,-5.8546e-18,5.3794e-18,-6.5497e-15,-5.7948e-16,1.3056e-15,0,0,0,0,0.96462,2.4217,17.829,55.77,0.23036,0,0,1,0.001052,0.02104,0.001052,0
1.7863,6.1438e-06,0.0013758,1650,0,8.373e-06,26012,18.12,0.0070578,-3.6718e-12,1.1978e-18,4.4536e-18,-7.3321e-15,1.5999e-16,1.1573e-15,0,0,0,0,0.95531,2.5383,20.279,54.846,0.26381,0,0,1,0.0011572,0.02104,0.0011572,0
1.7778,6.2108e-06,0.0014446,1643.8,0,8.4431e-06,27837,18.262,0.007113,-4.4704e-12,8.2502e-18,3.5277e-18,-8.1144e-15,8.9945e-16,1.0091e-15,0,0,0,0,0.94601,2.655,22.728,53.921,0.29725,0,0,1,0.0012624,0.02104,0.0012624,0
1.7658,6.3116e-06,0.0015279,1634.7,0,8.5469e-06,29823,17.589,0.006851,-3.8909e-12,1.18e-17,1.4122e-18,-6.429e-15,1.1786e-15,8.9213e-16,0,0,0,0,0.93248,2.7906,26.003,52.824,0.33611,0,0,1,0.0013676,0.02104,0.0013676,0
1.7524,6.4252e-06,0.0016167,1624.6,0,8.6632e-06,31869,16.612,0.0064701,-2.7953e-12,1.4038e-17,-1.1487e-18,-3.8195e-15,1.2853e-15,7.8694e-16,0,0,0,0,0.91737,2.9334,29.586,51.663,0.377,0,0,1,0.0014728,0.02104,0.0014728,0
1.7386,6.5452e-06,0.0017078,1614,0,8.7855e-06,33866,15.488,0.0060326,-1.6675e-12,1.5486e-17,-3.4098e-18,-1.2671e-15,1.2862e-15,6.8024e-16,0,0,0,0,0.90156,3.0785,33.27,50.472,0.4179,0,0,1,0.001578,0.02104,0.001578,0
1.7219,6.7008e-06,0.0018115,1600.8,0,8.9409e-06,35595,13.555,0.0052797,-3.6067e-13,1.254e-17,-4.0029e-18,9.6712e-16,6.9863e-16,5.6512e-16,0,0,0,0,0.88188,3.2367,37.51,49.114,0.45887,0,0,1,0.0016832,0.02104,0.0016832,0
1.705,6.8593e-06,0.0019151,1587.4,0,9.0988e-06,37277,11.594,0.0045156,8.6622e-13,9.6966e-18,-4.7634e-18,3.1118e-15,1.5385e-16,4.4674e-16,0,0,0,0,0.86194,3.3939,41.747,47.744,0.49926,0,0,1,0.0017884,0.02104,0.0017884,0
1.6866,7.0464e-06,0.0020181,1572.3,0,9.281e-06,38501,9.3476,0.0036408,1.3065e-12,7.8588e-18,-7.1723e-18,4.3752e-15,3.0754e-17,2.9641e-16,0,0,0,0,0.83944,3.5411,45.955,46.259,0.53406,0,0,1,0.0018936,0.02104,0.0018936,0
1.6678,7.2438e-06,0.0021159,1556.7,0,9.4711e-06,39531,7.174,0.0027942,1.6657e-12,5.8418e-18,-6.9309e-18,5.1409e-15,-1.4621e-16,2.0344e-16,0,0,0,0,0.81621,3.6761,49.958,44.742,0.56495,0,0,1,0.0019988,0.02104,0.0019988,0
1.6487,7.4561e-06,0.0022054,1540.5,0,9.6724e-06,40276,5.1336,0.0019995,1.8165e-12,3.7445e-18,-3.7698e-18,5.1726e-15,-3.0254e-16,1.652e-16,0,0,0,0,0.79195,3.7918,53.626,43.181,0.58982,0,0,1,0.002104,0.02104,0.002104,0
1.6294,7.6843e-06,0.0022802,1523.6,0,9.8849e-06,40721,3.4147,0.00133,1.2479e-12,2.5984e-18,-6.1525e-18,4.4832e-15,5.9861e-17,2.3442e-17,0,0,0,0,0.76681,3.8776,56.716,41.588,0.60646,0,0,1,0.0022092,0.02104,0.0022092,0
1.61,7.9275e-06,0.0023374,1506.3,0,1.0107e-05,40911,2.0926,0.00081504,9.3841e-13,7.752e-19,-2.29e-17,4.2752e-15,-4.1073e-16,4.1089e-17,0,0,0,0,0.74101,3.9299,59.116,39.978,0.61449,0,0,1,0.0023144,0.02104,0.0023144,0
1.5907,8.1838e-06,0.0023771,1488.7,0,1.0337e-05,40900,1.1496,0.00044776,1.1286e-12,-6.5581e-19,-3.9258e-17,1.628e-15,-7.793e-16,-7.6854e-17,0,0,0,0,0.7147,3.9502,60.835,38.362,0.61473,0,0,1,0.0024196,0.02104,0.0024196,0
1.5715,8.4554e-06,0.0023956,1470.7,0,1.0576e-05,40678,0.64026,0.00024938,-8.7617e-13,-2.9486e-18,-7.441e-17,1.1485e-15,5.6373e-16,-1.671e-16,0,0,0,0,0.6879,3.9334,61.725,36.749,0.60612,0,0,1,0.0025248,0.02104,0.0025248,0
1.5525,8.7422e-06,0.0023931,1452.4,0,1.0823e-05,40271,-1.4633,-0.00056993,2.7466e-12,-3.2528e-19,1.129e-17,-1.1286e-14,-3.2552e-15,2.8855e-16,0,0,0,0,0.66066,3.8812,61.797,35.147,0.58603,0,0,1,0.00263,0.02104,0.00263,0
1.534,9.0423e-06,0.0023684,1434.1,0,1.1076e-05,39709,-3.0037,-0.0011699,2.9195e-13,2.7899e-17,-2.0243e-16,-9.1538e-16,-2.622e-16,-4.0166e-15,0,0,0,0,0.63336,3.7936,61.036,33.639,0.56289,0,0,1,0.0027352,0.02104,0.0027352,0
1.5156,9.3585e-06,0.0023273,1415.6,0,1.1337e-05,39067,-4.1345,-0.0016103,-3.3911e-13,2.2829e-17,-9.7748e-18,-6.8866e-16,4.5179e-16,4.2987e-16,0,0,0,0,0.60571,3.6808,59.722,32.164,0.53202,0,0,1,0.0028404,0.02104,0.0028404,0
1.4974,9.6918e-06,0.0022706,1396.8,0,1.1606e-05,38354,-5.0824,-0.0019796,-4.1835e-13,8.0676e-18,5.0658e-17,-1.6736e-15,1.7612e-16,1.2951e-15,0,0,0,0,0.5777,3.5447,57.893,30.726,0.49484,0,0,1,0.0029456,0.02104,0.0029456,0
1.4795,1.0043e-05,0.0021989,1377.8,0,1.1884e-05,37578,-5.922,-0.0023066,-4.1384e-13,-1.0255e-18,1.7063e-17,-1.269e-15,-1.8142e-16,-4.1094e-17,0,0,0,0,0.54933,3.3876,55.594,29.329,0.45216,0,0,1,0.0030508,0.02104,0.0030508,0
1.4617,1.0415e-05,0.0021133,1358.5,0,1.2171e-05,36743,-6.6606,-0.0025943,-3.2369e-13,-1.3853e-18,2.7969e-17,-3.1158e-16,-2.6167e-16,-4.6894e-17,0,0,0,0,0.52058,3.2116,52.872,27.976,0.40449,0,0,1,0.003156,0.02104,0.003156,0
1.444,1.0808e-05,0.0020147,1338.9,0,1.2468e-05,35855,-7.2994,-0.0028431,-4.3806e-14,-1.4216e-18,3.1412e-17,-4.1593e-16,-2.3705e-16,-6.5973e-17,0,0,0,0,0.49142,3.0194,49.776,26.669,0.35233,0,0,1,0.0032612,0.02104,0.0032612,0
1.4266,1.1228e-05,0.0019031,1319.1,0,1.2777e-05,34907,-7.8273,-0.0030487,-3.1153e-13,-8.7287e-19,3.9485e-17,-2.3096e-16,-8.7788e-17,-7.4015e-17,0,0,0,0,0.46176,2.8119,46.326,25.42,0.29575,0,0,1,0.0033664,0.02104,0.0033664,0
1.4093,1.1678e-05,0.0017808,1298.8,0,1.3098e-05,33902,-8.2511,-0.0032138,-1.1737e-13,-5.319e-19,4.2928e-17,-2.7537e-16,-2.2164e-16,-1.2092e-16,0,0,0,0,0.43157,2.5936,42.613,24.228,0.23566,0,0,1,0.0034716,0.02104,0.0034716,0
1.3921,1.2158e-05,0.0016502,1278.2,0,1.3433e-05,32840,-8.5815,-0.0033424,3.9391e-14,-2.5891e-19,4.3835e-17,-3.9873e-16,-2.5985e-16,-1.5107e-16,0,0,0,0,0.40084,2.3684,38.721,23.091,0.17296,0,0,1,0.0035768,0.02104,0.0035768,0
1.375,1.2671e-05,0.001513,1257.2,0,1.3781e-05,31713,-8.8101,-0.0034315,-1.0196e-13,6.7825e-20,4.0456e-17,-3.3976e-16,-2.4101e-16,-1.8006e-16,0,0,0,0,0.36955,2.1391,34.709,22.013,0.10824,0,0,1,0.003682,0.02104,0.003682,0
1.358,1.322e-05,0.001371,1235.9,0,1.4143e-05,30514,-8.9342,-0.0034798,-2.5678e-13,2.4531e-19,3.3541e-17,-1.697e-16,-1.9481e-16,-2.2262e-16,0,0,0,0,0.3377,1.9088,30.639,20.997,0.042184,0,0,1,0.0037872,0.02104,0.0037872,0
1.3411,1.3807e-05,0.0012264,1214.2,0,1.4519e-05,29234,-8.9578,-0.003489,-2.9078e-14,1.4907e-19,2.4794e-17,-1.8513e-16,-1.1772e-16,-2.751e-16,0,0,0,0,0.30534,1.6809,26.583,20.046,-0.024514,0,0,1,0.0038924,0.02104,0.0038924,0
1.3244,1.4436e-05,0.0010814,1192.1,0,1.491e-05,27856,-8.8816,-0.0034593,-1.7571e-13,9.3077e-19,9.4061e-18,-3.844e-16,-1.5053e-16,-3.1332e-16,0,0,0,0,0.27252,1.4593,22.619,19.165,-0.091082,0,0,1,0.0039976,0.02104,0.0039976,0
1.3081,1.5111e-05,0.00094008,1170,0,1.5315e-05,26349,-8.7113,-0.003393,-7.8744e-14,1.0069e-18,-6.5654e-18,-1.2764e-16,-7.6526e-17,-3.4315e-16,0,0,0,0,0.23948,1.2501,18.875,18.368,-0.15642,0,0,1,0.0041028,0.02104,0.0041028,0
1.2923,1.582e-05,0.00080477,1148,0,1.5727e-05,24719,-8.4679,-0.0032982,8.7321e-14,1.2514e-18,-2.6847e-17,1.3054e-16,-9.7583e-18,-3.8191e-16,0,0,0,0,0.20662,1.0554,15.403,17.639,-0.21988,0,0,1,0.004208,0.02104,0.004208,0
1.2771,1.6553e-05,0.00067755,1126.3,0,1.6141e-05,22972,-8.1376,-0.0031695,1.2992e-13,5.8476e-19,-4.5764e-17,1.5562e-16,-3.3337e-17,-2.9743e-16,0,0,0,0,0.1744,0.87722,12.264,16.977,-0.28066,0,0,1,0.0043132,0.02104,0.0043132,0
1.2628,1.7297e-05,0.00055995,1105.5,0,1.6548e-05,21161,-7.0445,-0.0027438,1.186e-15,-5.1501e-19,-6.1571e-17,2.3127e-16,-7.1421e-17,-1.6194e-16,0,0,0,0,0.14337,0.71703,9.5084,16.378,-0.33412,0,0,1,0.0044184,0.02104,0.0044184,0
1.2493,1.8047e-05,0.00045016,1085.5,0,1.6947e-05,19261,-2.8426,-0.0011072,-2.7262e-13,-1.2072e-18,-1.055e-16,-6.4071e-18,-7.0083e-17,-1.0453e-16,0,0,0,0,0.11351,0.5714,7.0761,15.813,-0.39285,0,0,1,0.0045236,0.02104,0.0045236,0
1.2368,1.8798e-05,0.00034967,1066.6,0,1.7334e-05,16848,-3.489,-0.001359,-3.8213e-14,-1.9205e-19,-9.138e-17,3.1136e-17,4.0664e-17,-1.0826e-16,0,0,0,0,0.085279,0.44267,4.969,15.257,-0.44385,0,0,1,0.0046288,0.02104,0.0046288,0
1.2261,1.9479e-05,0.00026479,1050.1,0,1.7677e-05,14074,-4.0106,-0.0015621,-9.0299e-14,1.1175e-17,5.3713e-17,-2.487e-17,7.898e-17,7.0441e-16,0,0,0,0,0.060762,0.33685,3.3077,14.771,-0.49002,0,0,1,0.004734,0.02104,0.004734,0
1.2176,2.0049e-05,0.00019632,1036.9,0,1.7957e-05,11160,-4.3632,-0.0016995,-7.9198e-14,-9.0989e-19,-1.0227e-16,-2.6551e-17,-4.6758e-17,-1.3674e-16,0,0,0,0,0.040967,0.25347,2.0885,14.348,-0.53058,0,0,1,0.0048392,0.02104,0.0048392,0
1.2114,2.0485e-05,0.00014363,1027,0,1.8169e-05,8425.9,-4.5687,-0.0017795,-7.9504e-14,-5.1784e-19,-8.8999e-17,-8.5413e-18,-1.0174e-16,-1.384e-16,0,0,0,0,0.026192,0.19058,1.254,13.98,-0.5653,0,0,1,0.0049444,0.02104,0.0049444,0
1.207,2.0797e-05,0.00010444,1020,0,1.8318e-05,6106.8,-4.6624,-0.001816,-5.1496e-14,-1.112e-18,-7.2241e-17,-7.0115e-18,-1.094e-16,-1.305e-16,0,0,0,0,0.015894,0.14463,0.71748,13.658,-0.59452,0,0,1,0.0050496,0.02104,0.0050496,0
1.2042,2.1008e-05,7.5994e-05,1015.4,0,1.8418e-05,4269,-4.6822,-0.0018237,-2.9737e-14,-7.3002e-19,-5.4579e-17,-2.1587e-18,-1.2036e-16,-1.3566e-16,0,0,0,0,0.0090358,0.11174,0.38721,13.374,-0.61899,0,0,1,0.0051548,0.02104,0.0051548,0
1.2024,2.1142e-05,5.618e-05,1012.6,0,1.8481e-05,2893.6,-4.6556,-0.0018133,-1.8773e-14,-8.6627e-19,-3.7598e-17,-2.5628e-18,-1.3312e-16,-1.5663e-16,0,0,0,0,0.0047331,0.089065,0.19623,13.121,-0.63943,0,0,1,0.00526,0.02104,0.00526,0
1.2013,2.1224e-05,4.2178e-05,1010.8,0,1.8519e-05,1874.8,-4.603,-0.0017929,-1.8234e-14,-1.199e-18,-2.253e-17,-1.1755e-18,-1.3844e-16,-1.7674e-16,0,0,0,0,0.002138,0.073176,0.08919,12.894,-0.6568,0,0,1,0.0053652,0.02104,0.0053652,0
1.2009,2.1258e-05,3.2981e-05,1010.1,0,1.8535e-05,1241.8,-4.5336,-0.0017658,-9.0419e-15,-5.5372e-19,-1.2831e-17,-4.4692e-19,-1.3213e-16,-1.4805e-16,0,0,0,0,0.0010657,0.062818,0.046087,12.695,-0.67051,0,0,1,0.0054704,0.02104,0.0054704,0
1.2006,2.1278e-05,2.6641e-05,1009.7,0,1.8544e-05,805.8,-4.4618,-0.0017379,-4.3219e-15,-5.1421e-19,-6.5054e-18,-1.011e-19,-1.3664e-16,-1.5109e-16,0,0,0,0,0.00044642,0.055685,0.021452,12.513,-0.68224,0,0,1,0.0055756,0.02104,0.0055756,0
1.2005,2.1287e-05,2.2448e-05,1009.5,0,1.8549e-05,517.94,-4.3883,-0.0017092,-2.963e-15,-9.3001e-19,-2.7148e-18,-4.2992e-20,-1.4927e-16,-1.7798e-16,0,0,0,0,0.00016772,0.050978,0.010699,12.345,-0.69247,0,0,1,0.0056808,0.02104,0.0056808,0
1.2005,2.129e-05,2.1314e-05,1009.4,0,1.855e-05,391.72,-4.3159,-0.001681,-2.1625e-15,-1.1353e-18,-1.2872e-18,-2.5911e-20,-1.4907e-16,-1.9677e-16,0,0,0,0,7.286e-05,0.049705,0.0071074,12.197,-0.70041,0,0,1,0.005786,0.02104,0.005786,0
1.2004,2.1292e-05,2.1013e-05,1009.4,0,1.8551e-05,309.51,-4.2438,-0.0016529,-1.514e-15,-1.2833e-18,-5.0326e-19,-2.0004e-20,-1.4537e-16,-2.1335e-16,0,0,0,0,2.8073e-05,0.049367,0.0054672,12.055,-0.70772,0,0,1,0.0058912,0.02104,0.0058912,0
1.2004,2.1292e-05,2.1126e-05,1009.4,0,1.8551e-05,270.78,-4.1706,-0.0016244,-1.1185e-15,-1.2398e-18,-1.9338e-19,-1.5469e-20,-1.4871e-16,-2.1982e-16,0,0,0,0,1.0534e-05,0.049493,0.0047659,11.93,-0.71338,0,0,1,0.0059964,0.02104,0.0059964,0
1.2004,2.1292e-05,2.1427e-05,1009.4,0,1.8551e-05,251.96,-4.0971,-0.0015958,-8.3876e-16,-1.1085e-18,-1.0049e-19,-1.1561e-20,-1.5526e-16,-2.2166e-16,0,0,0,0,5.4675e-06,0.049831,0.0044944,11.812,-0.71827,0,0,1,0.0061016,0.02104,0.0061016,0
1.2004,2.1292e-05,2.1708e-05,1009.4,0,1.8551e-05,235.6,-4.0231,-0.001567,-6.1101e-16,-1.1377e-18,-2.5753e-20,-7.8632e-21,-1.5817e-16,-2.2605e-16,0,0,0,0,1.3918e-06,0.050146,0.0042608,11.698,-0.72273,0,0,1,0.0062068,0.02104,0.0062068,0
1.2004,2.1292e-05,2.1911e-05,1009.4,0,1.8551e-05,228.26,-3.9478,-0.0015377,-5.7247e-16,-1.7509e-18,-1.7115e-20,-4.9306e-21,-1.4778e-16,-2.3973e-16,0,0,0,0,9.2366e-07,0.050374,0.0041647,11.601,-0.72561,0,0,1,0.006312,0.02104,0.006312,0
1.2004,2.1292e-05,2.2114e-05,1009.4,0,1.8551e-05,220.91,-3.8726,-0.0015083,-5.3393e-16,-2.3641e-18,-8.4771e-21,-1.998e-21,-1.374e-16,-2.5341e-16,0,0,0,0,4.5554e-07,0.050602,0.0040687,11.503,-0.72849,0,0,1,0.0064172,0.02104,0.0064172,0
1.2004,2.1293e-05,2.2289e-05,1009.4,0,1.8551e-05,214.57,-3.7975,-0.0014791,-5.0046e-16,-2.8249e-18,-2.2988e-21,-1.3181e-22,-1.3304e-16,-2.6808e-16,0,0,0,0,1.2101e-07,0.050798,0.0039845,11.411,-0.73085,0,0,1,0.0065224,0.02104,0.0065224,0
1.2004,2.1293e-05,2.24e-05,1009.4,0,1.8551e-05,210.45,-3.7229,-0.0014501,-4.7832e-16,-2.9452e-18,-1.6213e-21,-6.5049e-22,-1.4215e-16,-2.8496e-16,0,0,0,0,8.5202e-08,0.050922,0.0039267,11.332,-0.73207,0,0,1,0.0066276,0.02104,0.0066276,0
1.2004,2.1293e-05,2.251e-05,1009.4,0,1.8551e-05,206.33,-3.6483,-0.001421,-4.5617e-16,-3.0655e-18,-9.4385e-22,-1.1692e-21,-1.5125e-16,-3.0185e-16,0,0,0,0,4.9395e-08,0.051046,0.003869,11.252,-0.73328,0,0,1,0.0067328,0.02104,0.0067328,0
1.2004,2.1293e-05,2.262e-05,1009.4,0,1.8551e-05,202.21,-3.5738,-0.001392,-4.3403e-16,-3.1857e-18,-2.6636e-22,-1.6879e-21,-1.6036e-16,-3.1873e-16,0,0,0,0,1.3588e-08,0.05117,0.0038112,11.172,-0.7345,0,0,1,0.006838,0.02104,0.006838,0
1.2004,2.1293e-05,2.2667e-05,1009.4,0,1.8551e-05,199.49,-3.5024,-0.0013642,-3.9593e-16,-3.2244e-18,-1.519e-22,-2.7371e-21,-1.7149e-16,-3.2568e-16,0,0,0,0,7.6313e-09,0.051222,0.0037675,11.106,-0.73452,0,0,1,0.0069432,0.02104,0.0069432,0
1.2004,2.1293e-05,2.2705e-05,1009.4,0,1.8551e-05,196.93,-3.4314,-0.0013365,-3.5586e-16,-3.2529e-18,-1.0732e-22,-3.8521e-21,-1.8287e-16,-3.314e-16,0,0,0,0,5.379e-09,0.051265,0.0037255,11.041,-0.73439,0,0,1,0.0070484,0.02104,0.0070484,0
1.2004,2.1293e-05,2.2743e-05,1009.4,0,1.8551e-05,194.38,-3.3605,-0.0013089,-3.1578e-16,-3.2815e-18,-6.2731e-23,-4.9671e-21,-1.9425e-16,-3.3712e-16,0,0,0,0,3.1267e-09,0.051308,0.0036836,10.977,-0.73427,0,0,1,0.0071536,0.02104,0.0071536,0
1.2004,2.1293e-05,2.2782e-05,1009.4,0,1.8551e-05,191.83,-3.2895,-0.0012813,-2.7571e-16,-3.31e-18,-1.8145e-23,-6.0822e-21,-2.0564e-16,-3.4284e-16,0,0,0,0,8.7444e-10,0.051351,0.0036416,10.912,-0.73414,0,0,1,0.0072588,0.02104,0.0072588,0
1.2004,2.1293e-05,2.2782e-05,1009.4,0,1.8551e-05,190,-3.2243,-0.0012559,-2.8455e-16,-3.181e-18,-1.0088e-23,-5.9616e-21,-2.0963e-16,-3.5162e-16,0,0,0,0,4.7429e-10,0.051351,0.0036069,10.859,-0.73312,0,0,1,0.007364,0.02104,0.007364,0
1.2004,2.1293e-05,2.2777e-05,1009.4,0,1.8551e-05,188.27,-3.16,-0.0012308,-3.009e-16,-3.0276e-18,-7.6447e-24,-5.6512e-21,-2.1248e-16,-3.6086e-16,0,0,0,0,3.5879e-10,0.051346,0.0035733,10.807,-0.73196,0,0,1,0.0074692,0.02104,0.0074692,0
1.2004,2.1293e-05,2.2772e-05,1009.4,0,1.8551e-05,186.55,-3.0957,-0.0012058,-3.1726e-16,-2.8743e-18,-5.2014e-24,-5.3408e-21,-2.1534e-16,-3.701e-16,0,0,0,0,2.4328e-10,0.05134,0.0035398,10.755,-0.73081,0,0,1,0.0075744,0.02104,0.0075744,0
1.2004,2.1293e-05,2.2767e-05,1009.4,0,1.8551e-05,184.82,-3.0314,-0.0011807,-3.3362e-16,-2.721e-18,-2.7581e-24,-5.0303e-21,-2.1819e-16,-3.7935e-16,0,0,0,0,1.2778e-10,0.051334,0.0035062,10.704,-0.72965,0,0,1,0.0076796,0.02104,0.0076796,0
1.2004,2.1293e-05,2.2759e-05,1009.4,0,1.8551e-05,183.15,-2.9681,-0.0011561,-3.4209e-16,-2.6423e-18,-6.276e-25,-4.7432e-21,-2.195e-16,-3.872e-16,0,0,0,0,2.7114e-11,0.051325,0.0034733,10.653,-0.72839,0,0,1,0.0077848,0.02104,0.0077848,0
1.2004,2.1293e-05,2.2734e-05,1009.4,0,1.8551e-05,181.86,-2.912,-0.0011342,-2.9966e-16,-3.0452e-18,-5.1719e-25,-4.6065e-21,-2.1082e-16,-3.8606e-16,0,0,0,0,2.2322e-11,0.051297,0.0034451,10.612,-0.72648,0,0,1,0.00789,0.02104,0.00789,0
1.2004,2.1293e-05,2.2708e-05,1009.4,0,1.8551e-05,180.57,-2.8558,-0.0011123,-2.5723e-16,-3.4482e-18,-4.0679e-25,-4.4698e-21,-2.0215e-16,-3.8492e-16,0,0,0,0,1.7531e-11,0.051268,0.0034169,10.571,-0.72457,0,0,1,0.0079952,0.02104,0.0079952,0
1.2004,2.1293e-05,2.2683e-05,1009.4,0,1.8551e-05,179.27,-2.7997,-0.0010905,-2.148e-16,-3.8511e-18,-2.9638e-25,-4.3331e-21,-1.9347e-16,-3.8378e-16,0,0,0,0,1.274e-11,0.05124,0.0033886,10.53,-0.72265,0,0,1,0.0081004,0.02104,0.0081004,0
1.2004,2.1293e-05,2.2658e-05,1009.4,0,1.8551e-05,177.98,-2.7435,-0.0010686,-1.7237e-16,-4.2541e-18,-1.8597e-25,-4.1963e-21,-1.8479e-16,-3.8264e-16,0,0,0,0,7.9491e-12,0.051212,0.0033604,10.489,-0.72074,0,0,1,0.0082056,0.02104,0.0082056,0
1.2004,2.1293e-05,2.2633e-05,1009.4,0,1.8551e-05,176.69,-2.6874,-0.0010467,-1.2994e-16,-4.657e-18,-7.556e-26,-4.0596e-21,-1.7612e-16,-3.815e-16,0,0,0,0,3.158e-12,0.051184,0.0033322,10.448,-0.71883,0,0,1,0.0083108,0.02104,0.0083108,0
1.2004,2.1293e-05,2.2604e-05,1009.4,0,1.8551e-05,175.53,-2.6366,-0.001027,-9.5693e-17,-4.8227e-18,-2.5353e-26,-3.5895e-21,-1.7609e-16,-3.8349e-16,0,0,0,0,9.8905e-13,0.051152,0.0033062,10.412,-0.71664,0,0,1,0.008416,0.02104,0.008416,0
1.2004,2.1293e-05,2.2574e-05,1009.4,0,1.8551e-05,174.47,-2.59,-0.0010088,-6.7715e-17,-4.8065e-18,-2.1278e-26,-2.8638e-21,-1.8269e-16,-3.8788e-16,0,0,0,0,8.2939e-13,0.051117,0.003282,10.38,-0.71422,0,0,1,0.0085212,0.02104,0.0085212,0
1.2004,2.1293e-05,2.2543e-05,1009.4,0,1.8551e-05,173.42,-2.5433,-0.00099061,-3.9737e-17,-4.7904e-18,-1.7203e-26,-2.1381e-21,-1.8929e-16,-3.9227e-16,0,0,0,0,6.6973e-13,0.051083,0.0032577,10.348,-0.71181,0,0,1,0.0086264,0.02104,0.0086264,0
1.2004,2.1293e-05,2.2512e-05,1009.4,0,1.8551e-05,172.36,-2.4967,-0.00097244,-1.1758e-17,-4.7742e-18,-1.3128e-26,-1.4123e-21,-1.9589e-16,-3.9666e-16,0,0,0,0,5.1007e-13,0.051048,0.0032335,10.315,-0.70939,0,0,1,0.0087316,0.02104,0.0087316,0
