"Density","Diffusivity_0","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_Species_0","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Species_0","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3143,1.4825e-05,0.0062336,1178.7,0,1.515e-05,3142.5,0.98826,0.00038492,-2.6416e-13,-1.9994e-18,1.0528e-16,-3.2186e-16,-9.5588e-16,3.6803e-17,0,0,0,0,0.25247,8.1869,14.902,21.313,0.058541,0,0,1,0.0012624,0.1578,0.0012624,0
1.3141,1.4834e-05,0.0062346,1178.4,0,1.5156e-05,3144.3,0.9031,0.00035175,-1.2437e-13,-1.9719e-18,1.4607e-16,-5.3815e-16,-5.36e-16,2.5436e-17,0,0,0,0,0.25205,8.1863,14.915,21.272,0.062656,0,0,1,0.0013676,0.1578,0.0013676,0
1.3139,1.4843e-05,0.0062355,1178.1,0,1.5161e-05,3146.2,0.81495,0.00031742,1.1899e-13,-1.4723e-18,2.0325e-16,-8.0268e-16,7.5077e-17,1.3815e-17,0,0,0,0,0.2516,8.1854,14.929,21.229,0.066766,0,0,1,0.0014728,0.1578,0.0014728,0
1.3137,1.4852e-05,0.0062364,1177.8,0,1.5167e-05,3148.2,0.72672,0.00028305,2.4879e-13,-9.5246e-19,2.4149e-16,-8.6439e-16,3.9504e-16,2.9393e-18,0,0,0,0,0.25115,8.1844,14.943,21.186,0.070861,0,0,1,0.001578,0.1578,0.001578,0
1.3134,1.4862e-05,0.0062369,1177.5,0,1.5173e-05,3150.2,0.63801,0.0002485,-2.5317e-13,-3.2076e-19,1.7435e-16,2.0236e-16,-9.046e-16,-3.7923e-18,0,0,0,0,0.25063,8.1827,14.957,21.137,0.074878,0,0,1,0.0016832,0.1578,0.0016832,0
1.3132,1.4873e-05,0.0062373,1177.1,0,1.5179e-05,3152.2,0.5495,0.00021403,-6.2651e-13,2.8754e-19,1.2026e-16,1.0571e-15,-1.9235e-15,-7.5977e-18,0,0,0,0,0.25012,8.1809,14.97,21.088,0.078884,0,0,1,0.0017884,0.1578,0.0017884,0
1.3129,1.4884e-05,0.0062374,1176.7,0,1.5186e-05,3154.2,0.46296,0.00018032,2.6661e-13,6.6539e-19,1.9464e-16,-1.7525e-16,-1.7776e-16,1.7408e-17,0,0,0,0,0.24955,8.1783,14.983,21.035,0.082797,0,0,1,0.0018936,0.1578,0.0018936,0
1.3126,1.4896e-05,0.0062372,1176.4,0,1.5193e-05,3156.1,0.37764,0.00014709,3.6556e-13,9.5131e-19,2.2591e-16,-8.2732e-16,-3.7388e-16,1.9845e-17,0,0,0,0,0.24897,8.1754,14.995,20.98,0.086667,0,0,1,0.0019988,0.1578,0.0019988,0
1.3123,1.4909e-05,0.0062368,1175.9,0,1.5201e-05,3158.1,0.29418,0.00011458,-4.9917e-13,8.1873e-19,2.1659e-16,-7.8385e-16,-1.5947e-15,-6.8139e-18,0,0,0,0,0.24836,8.172,15.007,20.923,0.090473,0,0,1,0.002104,0.1578,0.002104,0
1.312,1.4922e-05,0.0062359,1175.5,0,1.5209e-05,3160,0.21325,8.306e-05,-9.4019e-13,-1.1809e-18,2.9187e-16,-1.3091e-15,4.9566e-15,-2.8568e-17,0,0,0,0,0.24772,8.1679,15.017,20.864,0.094201,0,0,1,0.0022092,0.1578,0.0022092,0
1.3117,1.4935e-05,0.0062345,1175.1,0,1.5217e-05,3161.9,0.13501,5.2586e-05,1.1543e-12,3.0624e-19,1.7954e-16,-1.4514e-15,-4.1871e-15,2.7693e-17,0,0,0,0,0.24706,8.1631,15.027,20.802,0.09785,0,0,1,0.0023144,0.1578,0.0023144,0
1.3113,1.495e-05,0.0062328,1174.6,0,1.5225e-05,3163.7,0.059338,2.3112e-05,-3.8247e-12,-2.3878e-19,4.169e-16,-6.5828e-15,-8.4006e-15,8.8281e-17,0,0,0,0,0.24637,8.1576,15.035,20.739,0.10143,0,0,1,0.0024196,0.1578,0.0024196,0
1.311,1.4964e-05,0.0062305,1174.1,0,1.5234e-05,3165.3,-0.012835,-4.9992e-06,-1.5413e-12,1.455e-19,-2.2262e-17,4.5796e-15,-2.3553e-14,-6.5911e-17,0,0,0,0,0.24565,8.1513,15.042,20.673,0.10492,0,0,1,0.0025248,0.1578,0.0025248,0
1.3106,1.4979e-05,0.0062277,1173.6,0,1.5243e-05,3166.9,0.17504,6.8179e-05,1.4237e-11,1.9296e-19,-4.7654e-16,2.0592e-14,-9.2659e-14,2.5581e-16,0,0,0,0,0.24491,8.1442,15.047,20.605,0.10864,0,0,1,0.00263,0.1578,0.00263,0
1.3102,1.4995e-05,0.0062243,1173.1,0,1.5253e-05,3168.4,0.21813,8.4962e-05,2.2426e-12,3.5587e-19,8.2002e-18,4.1686e-15,-1.4125e-14,-7.0662e-18,0,0,0,0,0.24415,8.1362,15.05,20.536,0.11168,0,0,1,0.0027352,0.1578,0.0027352,0
1.3098,1.5012e-05,0.0062203,1172.6,0,1.5262e-05,3169.8,0.22315,8.6915e-05,-5.4548e-13,-1.5233e-19,-1.1652e-16,-5.6291e-16,-1.1205e-16,2.2946e-17,0,0,0,0,0.24336,8.1274,15.051,20.465,0.11481,0,0,1,0.0028404,0.1578,0.0028404,0
1.3095,1.5028e-05,0.0062157,1172,0,1.5272e-05,3171,0.21522,8.3828e-05,1.5649e-13,-2.903e-19,-1.1518e-16,7.4146e-16,-7.9244e-17,5.4391e-17,0,0,0,0,0.24254,8.1176,15.05,20.392,0.11791,0,0,1,0.0029456,0.1578,0.0029456,0
1.309,1.5046e-05,0.0062105,1171.5,0,1.5283e-05,3172.1,0.20426,7.9558e-05,2.3044e-13,-3.9004e-20,-8.8914e-17,-1.019e-15,5.1966e-16,6.7862e-18,0,0,0,0,0.24171,8.1069,15.047,20.318,0.12093,0,0,1,0.0030508,0.1578,0.0030508,0
1.3086,1.5063e-05,0.0062045,1170.9,0,1.5293e-05,3173,0.19257,7.5003e-05,-6.3364e-13,1.8631e-19,-1.712e-16,-4.1687e-15,2.8654e-16,-5.672e-17,0,0,0,0,0.24085,8.0952,15.042,20.242,0.12388,0,0,1,0.003156,0.1578,0.003156,0
1.3082,1.5082e-05,0.0061979,1170.3,0,1.5304e-05,3173.8,0.18061,7.0347e-05,7.7875e-13,1.257e-20,-1.0956e-16,5.3481e-15,-2.5367e-15,-1.1767e-17,0,0,0,0,0.23996,8.0825,15.035,20.165,0.12674,0,0,1,0.0032612,0.1578,0.0032612,0
1.3077,1.5101e-05,0.0061904,1169.7,0,1.5315e-05,3174.4,0.16848,6.5621e-05,-3.6958e-13,-5.6592e-19,-1.7825e-16,-1.6265e-15,-4.7969e-16,1.4021e-16,0,0,0,0,0.23906,8.0687,15.025,20.086,0.1295,0,0,1,0.0033664,0.1578,0.0033664,0
1.3073,1.512e-05,0.0061822,1169.1,0,1.5327e-05,3174.8,0.15621,6.0841e-05,-1.8861e-13,-1.0621e-18,-1.0166e-16,-6.4017e-17,1.5562e-15,-4.5602e-17,0,0,0,0,0.23813,8.0536,15.012,20.005,0.13216,0,0,1,0.0034716,0.1578,0.0034716,0
1.3068,1.514e-05,0.0061731,1168.4,0,1.5339e-05,3175,0.14383,5.6021e-05,-4.6705e-13,-1.8913e-19,-3.2681e-16,-1.4927e-15,-4.0338e-16,-7.5189e-17,0,0,0,0,0.23718,8.0374,14.996,19.923,0.13474,0,0,1,0.0035768,0.1578,0.0035768,0
1.3064,1.516e-05,0.0061632,1167.8,0,1.5351e-05,3175.1,0.13136,5.1164e-05,1.5873e-13,1.1236e-18,-3.428e-16,-7.2163e-16,-1.8661e-15,3.9372e-17,0,0,0,0,0.23621,8.0201,14.978,19.841,0.13722,0,0,1,0.003682,0.1578,0.003682,0
1.3059,1.5181e-05,0.0061525,1167.1,0,1.5363e-05,3174.9,0.11881,4.6276e-05,6.2719e-13,7.781e-19,-2.0307e-16,2.3663e-16,-1.1136e-15,9.8036e-17,0,0,0,0,0.23522,8.0017,14.956,19.756,0.13962,0,0,1,0.0037872,0.1578,0.0037872,0
1.3054,1.5202e-05,0.0061409,1166.5,0,1.5375e-05,3174.6,0.1062,4.1363e-05,-9.2364e-13,-1.7062e-18,-3.5991e-16,-3.6149e-15,1.4002e-16,-4.2868e-17,0,0,0,0,0.23421,7.982,14.932,19.671,0.14193,0,0,1,0.0038924,0.1578,0.0038924,0
1.3049,1.5224e-05,0.0061284,1165.8,0,1.5388e-05,3174,0.093515,3.6424e-05,7.861e-15,1.0437e-18,-3.7658e-16,3.7979e-15,1.8774e-15,-4.7456e-17,0,0,0,0,0.23317,7.9611,14.905,19.585,0.14414,0,0,1,0.0039976,0.1578,0.0039976,0
1.3044,1.5246e-05,0.0061148,1165.1,0,1.5401e-05,3173.2,0.080718,3.1439e-05,3.657e-13,1.1275e-18,-4.8177e-16,-4.0005e-15,-1.7073e-15,-3.3255e-17,0,0,0,0,0.23212,7.9388,14.873,19.498,0.14624,0,0,1,0.0041028,0.1578,0.0041028,0
1.3038,1.5268e-05,0.0061004,1164.3,0,1.5415e-05,3172.1,0.067481,2.6284e-05,-2.2143e-13,2.0424e-19,-4.5853e-16,-7.7115e-17,-7.8232e-16,8.6034e-17,0,0,0,0,0.23104,7.9152,14.839,19.409,0.14826,0,0,1,0.004208,0.1578,0.004208,0
1.3033,1.5291e-05,0.006085,1163.6,0,1.5428e-05,3170.9,0.051854,2.0197e-05,-8.7991e-14,6.947e-20,-4.3949e-16,1.2788e-15,-1.0394e-15,-1.0302e-17,0,0,0,0,0.22995,7.8903,14.802,19.32,0.15017,0,0,1,0.0043132,0.1578,0.0043132,0
1.3028,1.5315e-05,0.0060686,1162.9,0,1.5442e-05,3169.4,0.023526,9.1631e-06,1.7049e-13,-1.015e-18,-9.0745e-16,1.0991e-14,-9.1461e-15,9.9582e-16,0,0,0,0,0.22884,7.8642,14.761,19.23,0.15194,0,0,1,0.0044184,0.1578,0.0044184,0
1.3022,1.5339e-05,0.0060514,1162.1,0,1.5456e-05,3167.7,-0.10076,-3.9245e-05,-1.5096e-12,-1.26e-18,-6.4232e-15,1.7902e-14,-1.7431e-14,-4.3701e-17,0,0,0,0,0.22771,7.8369,14.717,19.139,0.15374,0,0,1,0.0045236,0.1578,0.0045236,0
1.3017,1.5363e-05,0.006033,1161.3,0,1.547e-05,3165.7,-0.1074,-4.1832e-05,1.6739e-12,-1.5118e-18,-2.7274e-15,-5.3223e-15,-5.4932e-15,3.9916e-16,0,0,0,0,0.22656,7.808,14.67,19.047,0.15545,0,0,1,0.0046288,0.1578,0.0046288,0
1.3011,1.5388e-05,0.0060136,1160.5,0,1.5485e-05,3163.4,-0.091929,-3.5806e-05,1.6601e-12,-8.6073e-19,-2.2861e-15,3.4245e-16,-3.3127e-15,8.2106e-17,0,0,0,0,0.22539,7.7777,14.618,18.955,0.157,0,0,1,0.004734,0.1578,0.004734,0
1.3005,1.5413e-05,0.0059932,1159.7,0,1.55e-05,3160.9,-0.078942,-3.0747e-05,-1.1555e-13,-6.0423e-20,-1.7222e-15,-6.6635e-16,3.6106e-16,1.5149e-16,0,0,0,0,0.22421,7.746,14.563,18.861,0.15847,0,0,1,0.0048392,0.1578,0.0048392,0
1.2999,1.5439e-05,0.0059717,1158.9,0,1.5515e-05,3158.1,-0.068571,-2.6708e-05,-4.8529e-14,-1.5517e-18,-1.2777e-15,6.7238e-17,1.8571e-15,1.7857e-16,0,0,0,0,0.223,7.713,14.505,18.768,0.15983,0,0,1,0.0049444,0.1578,0.0049444,0
1.2993,1.5465e-05,0.0059491,1158.1,0,1.553e-05,3155.1,-0.060792,-2.3678e-05,6.375e-14,-4.3121e-19,-1.4252e-15,-1.6755e-15,-2.3263e-15,1.5221e-17,0,0,0,0,0.22178,7.6786,14.443,18.674,0.16111,0,0,1,0.0050496,0.1578,0.0050496,0
1.2987,1.5492e-05,0.0059256,1157.3,0,1.5546e-05,3151.8,-0.055496,-2.1615e-05,-1.9878e-13,4.1898e-19,-1.1548e-15,-6.1228e-16,-9.7892e-16,4.8235e-17,0,0,0,0,0.22054,7.6428,14.377,18.579,0.16229,0,0,1,0.0051548,0.1578,0.0051548,0
1.2981,1.5519e-05,0.005901,1156.4,0,1.5561e-05,3148.3,-0.052615,-2.0493e-05,-6.0726e-13,-1.3267e-18,-1.1906e-15,1.3761e-15,7.9738e-16,8.252e-17,0,0,0,0,0.21929,7.6057,14.308,18.484,0.16338,0,0,1,0.00526,0.1578,0.00526,0
1.2975,1.5546e-05,0.0058755,1155.6,0,1.5577e-05,3144.5,-0.051828,-2.0187e-05,3.8524e-13,-2.5335e-18,-1.1989e-15,-5.1362e-15,-4.0737e-15,1.3427e-16,0,0,0,0,0.21802,7.5674,14.235,18.389,0.1644,0,0,1,0.0053652,0.1578,0.0053652,0
1.2969,1.5574e-05,0.0058487,1154.7,0,1.5593e-05,3140.4,-0.054063,-2.1057e-05,6.8171e-14,-1.8519e-18,-1.1168e-15,-1.4757e-16,1.4632e-15,5.1224e-17,0,0,0,0,0.21673,7.5273,14.159,18.293,0.1653,0,0,1,0.0054704,0.1578,0.0054704,0
1.2963,1.5602e-05,0.0058209,1153.9,0,1.561e-05,3136.1,-0.058448,-2.2765e-05,-9.6763e-14,-1.0516e-18,-1.1221e-15,7.7496e-16,1.8581e-15,3.2158e-17,0,0,0,0,0.21542,7.4861,14.078,18.197,0.16611,0,0,1,0.0055756,0.1578,0.0055756,0
1.2956,1.5631e-05,0.0057924,1153,0,1.5626e-05,3131.6,-0.064449,-2.5103e-05,-1.4734e-13,-1.6209e-19,-1.1929e-15,-1.3589e-15,-1.6121e-15,6.1187e-17,0,0,0,0,0.2141,7.4438,13.996,18.101,0.16687,0,0,1,0.0056808,0.1578,0.0056808,0
1.295,1.566e-05,0.0057624,1152.1,0,1.5643e-05,3126.7,-0.073778,-2.8736e-05,-8.6947e-14,-4.6112e-19,-1.2676e-15,-1.281e-15,-7.6939e-16,3.056e-17,0,0,0,0,0.21276,7.3996,13.908,18.004,0.16749,0,0,1,0.005786,0.1578,0.005786,0
1.2944,1.5689e-05,0.0057319,1151.2,0,1.566e-05,3121.6,-0.084013,-3.2723e-05,3.6741e-15,-1.0839e-18,-1.3432e-15,-6.0072e-16,1.2481e-15,-1.6316e-17,0,0,0,0,0.21142,7.3548,13.819,17.908,0.16808,0,0,1,0.0058912,0.1578,0.0058912,0
1.2937,1.5719e-05,0.0056998,1150.2,0,1.5677e-05,3116.2,-0.097472,-3.7965e-05,-7.725e-16,-1.4528e-18,-1.4322e-15,-1.5904e-16,5.6456e-16,9.3486e-18,0,0,0,0,0.21004,7.308,13.725,17.811,0.16854,0,0,1,0.0059964,0.1578,0.0059964,0
1.293,1.5749e-05,0.0056671,1149.3,0,1.5695e-05,3110.6,-0.11241,-4.3781e-05,-4.8734e-14,-1.7056e-18,-1.5271e-15,1.734e-16,-1.3553e-15,6.8217e-17,0,0,0,0,0.20866,7.2603,13.628,17.715,0.16894,0,0,1,0.0061016,0.1578,0.0061016,0
1.2924,1.578e-05,0.0056337,1148.4,0,1.5713e-05,3104.8,-0.12844,-5.0027e-05,-8.0106e-14,-1.7345e-18,-1.6197e-15,3.6902e-16,-2.4799e-15,1.0881e-16,0,0,0,0,0.20727,7.2119,13.529,17.618,0.16929,0,0,1,0.0062068,0.1578,0.0062068,0
1.2917,1.5811e-05,0.0055983,1147.4,0,1.5731e-05,3098.5,-0.14849,-5.7837e-05,-5.108e-14,-9.4847e-19,-1.7037e-15,6.6518e-17,-7.0905e-16,8.2873e-17,0,0,0,0,0.20585,7.1608,13.424,17.521,0.16947,0,0,1,0.006312,0.1578,0.006312,0
1.291,1.5842e-05,0.0055629,1146.5,0,1.5749e-05,3092.2,-0.16854,-6.5646e-05,-2.2054e-14,-1.6245e-19,-1.7877e-15,-2.3599e-16,1.0618e-15,5.6934e-17,0,0,0,0,0.20443,7.1098,13.318,17.425,0.16965,0,0,1,0.0064172,0.1578,0.0064172,0
1.2903,1.5874e-05,0.0055265,1145.5,0,1.5767e-05,3085.6,-0.19027,-7.4108e-05,-1.9242e-14,1.0149e-19,-1.877e-15,-4.3984e-16,1.8698e-15,3.5542e-17,0,0,0,0,0.20299,7.0576,13.21,17.328,0.16976,0,0,1,0.0065224,0.1578,0.0065224,0
1.2896,1.5907e-05,0.0054881,1144.5,0,1.5785e-05,3078.5,-0.21574,-8.4031e-05,-7.5048e-14,-8.0205e-19,-1.9782e-15,-4.2309e-16,5.2486e-16,2.4314e-17,0,0,0,0,0.20152,7.0028,13.095,17.232,0.16969,0,0,1,0.0066276,0.1578,0.0066276,0
1.2889,1.5939e-05,0.0054497,1143.6,0,1.5804e-05,3071.4,-0.24122,-9.3953e-05,-1.3085e-13,-1.7056e-18,-2.0793e-15,-4.0634e-16,-8.2011e-16,1.3087e-17,0,0,0,0,0.20006,6.948,12.98,17.135,0.16963,0,0,1,0.0067328,0.1578,0.0067328,0
1.2882,1.5972e-05,0.0054113,1142.6,0,1.5823e-05,3064.2,-0.26669,-0.00010388,-1.8666e-13,-2.6091e-18,-2.1805e-15,-3.8959e-16,-2.1651e-15,1.8598e-18,0,0,0,0,0.19859,6.8932,12.865,17.039,0.16957,0,0,1,0.006838,0.1578,0.006838,0
1.2875,1.6006e-05,0.0053699,1141.6,0,1.5842e-05,3056.3,-0.29709,-0.00011572,-1.1574e-13,-1.2369e-18,-2.2715e-15,-3.8008e-16,-1.4563e-15,2.459e-17,0,0,0,0,0.19708,6.8347,12.741,16.943,0.16927,0,0,1,0.0069432,0.1578,0.0069432,0
1.2868,1.604e-05,0.0053282,1140.5,0,1.5861e-05,3048.2,-0.32811,-0.0001278,-2.9085e-14,4.1781e-19,-2.3614e-15,-3.7147e-16,-4.9272e-16,5.1534e-17,0,0,0,0,0.19556,6.7758,12.616,16.848,0.16895,0,0,1,0.0070484,0.1578,0.0070484,0
1.2861,1.6074e-05,0.0052864,1139.5,0,1.5881e-05,3040.2,-0.35912,-0.00013988,5.7565e-14,2.0725e-18,-2.4512e-15,-3.6286e-16,4.7089e-16,7.8478e-17,0,0,0,0,0.19404,6.7169,12.49,16.752,0.16862,0,0,1,0.0071536,0.1578,0.0071536,0
1.2854,1.6108e-05,0.0052447,1138.5,0,1.59e-05,3032.1,-0.39013,-0.00015195,1.4422e-13,3.7271e-18,-2.541e-15,-3.5425e-16,1.4345e-15,1.0542e-16,0,0,0,0,0.19252,6.658,12.365,16.657,0.16829,0,0,1,0.0072588,0.1578,0.0072588,0
1.2846,1.6143e-05,0.0051998,1137.4,0,1.592e-05,3023.1,-0.42576,-0.00016583,7.0319e-14,2.6068e-18,-2.6543e-15,-4.2608e-16,1.0927e-15,8.4608e-17,0,0,0,0,0.19095,6.5953,12.23,16.562,0.16771,0,0,1,0.007364,0.1578,0.007364,0
1.2839,1.6179e-05,0.0051544,1136.4,0,1.594e-05,3014,-0.46209,-0.00017998,-2.825e-14,1.0601e-18,-2.7712e-15,-5.1028e-16,5.5039e-16,5.6456e-17,0,0,0,0,0.18937,6.532,12.094,16.468,0.16709,0,0,1,0.0074692,0.1578,0.0074692,0
1.2831,1.6215e-05,0.005109,1135.3,0,1.5961e-05,3004.8,-0.49843,-0.00019414,-1.2682e-13,-4.8669e-19,-2.8881e-15,-5.9448e-16,8.0443e-18,2.8303e-17,0,0,0,0,0.18779,6.4687,11.958,16.374,0.16647,0,0,1,0.0075744,0.1578,0.0075744,0
1.2824,1.6251e-05,0.0050636,1134.3,0,1.5981e-05,2995.7,-0.53476,-0.00020829,-2.2539e-13,-2.0334e-18,-3.005e-15,-6.7868e-16,-5.3431e-16,1.5086e-19,0,0,0,0,0.18621,6.4054,11.822,16.28,0.16586,0,0,1,0.0076796,0.1578,0.0076796,0
1.2816,1.6287e-05,0.0050177,1133.2,0,1.6001e-05,2986.4,-0.57172,-0.00022268,-3.0253e-13,-3.3488e-18,-3.1222e-15,-7.3975e-16,-9.7654e-16,-2.3394e-17,0,0,0,0,0.18463,6.3415,11.684,16.186,0.1652,0,0,1,0.0077848,0.1578,0.0077848,0
1.2809,1.6325e-05,0.0049685,1132.1,0,1.6023e-05,2976,-0.61266,-0.00023863,-2.4132e-13,-3.1699e-18,-3.2415e-15,-6.5147e-16,-7.7214e-16,-1.7177e-17,0,0,0,0,0.18298,6.2737,11.538,16.094,0.16427,0,0,1,0.00789,0.1578,0.00789,0
1.2801,1.6363e-05,0.0049193,1131,0,1.6044e-05,2965.6,-0.65361,-0.00025458,-1.8011e-13,-2.991e-18,-3.3609e-15,-5.6319e-16,-5.6773e-16,-1.096e-17,0,0,0,0,0.18134,6.206,11.391,16.002,0.16335,0,0,1,0.0079952,0.1578,0.0079952,0
1.2793,1.6401e-05,0.0048701,1129.9,0,1.6065e-05,2955.2,-0.69456,-0.00027053,-1.1889e-13,-2.8121e-18,-3.4802e-15,-4.7491e-16,-3.6333e-16,-4.7435e-18,0,0,0,0,0.17969,6.1382,11.244,15.91,0.16243,0,0,1,0.0081004,0.1578,0.0081004,0
1.2786,1.6438e-05,0.004821,1128.8,0,1.6086e-05,2944.8,-0.7355,-0.00028647,-5.768e-14,-2.6332e-18,-3.5995e-15,-3.8663e-16,-1.5892e-16,1.4734e-18,0,0,0,0,0.17805,6.0705,11.097,15.818,0.16151,0,0,1,0.0082056,0.1578,0.0082056,0
1.2778,1.6476e-05,0.0047718,1127.7,0,1.6107e-05,2934.5,-0.77645,-0.00030242,3.5335e-15,-2.4543e-18,-3.7188e-15,-2.9835e-16,4.5482e-17,7.6902e-18,0,0,0,0,0.17641,6.0027,10.951,15.726,0.16059,0,0,1,0.0083108,0.1578,0.0083108,0
1.277,1.6516e-05,0.0047204,1126.6,0,1.6129e-05,2923.3,-0.8192,-0.00031908,2.2506e-14,-2.1951e-18,-3.8493e-15,-2.4366e-16,1.0974e-16,1.448e-17,0,0,0,0,0.17472,5.9326,10.799,15.636,0.15949,0,0,1,0.008416,0.1578,0.008416,0
1.2762,1.6556e-05,0.0046675,1125.4,0,1.6152e-05,2911.4,-0.86335,-0.00033627,9.1077e-15,-1.8744e-18,-3.9884e-15,-2.147e-16,6.6597e-17,2.171e-17,0,0,0,0,0.173,5.8607,10.643,15.547,0.15826,0,0,1,0.0085212,0.1578,0.0085212,0
1.2754,1.6596e-05,0.0046145,1124.3,0,1.6174e-05,2899.6,-0.90749,-0.00035346,-4.2899e-15,-1.5537e-18,-4.1274e-15,-1.8574e-16,2.3456e-17,2.8939e-17,0,0,0,0,0.17128,5.7887,10.486,15.459,0.15703,0,0,1,0.0086264,0.1578,0.0086264,0
1.2746,1.6636e-05,0.0045616,1123.1,0,1.6196e-05,2887.8,-0.95163,-0.00037066,-1.7688e-14,-1.233e-18,-4.2664e-15,-1.5678e-16,-1.9685e-17,3.6169e-17,0,0,0,0,0.16956,5.7168,10.33,15.37,0.15581,0,0,1,0.0087316,0.1578,0.0087316,0
1.2738,1.6677e-05,0.0045086,1121.9,0,1.6219e-05,2876,-0.99577,-0.00038785,-3.1085e-14,-9.1232e-19,-4.4055e-15,-1.2782e-16,-6.2825e-17,4.3398e-17,0,0,0,0,0.16784,5.6449,10.174,15.281,0.15458,0,0,1,0.0088368,0.1578,0.0088368,0
