"C3H8","EDC<psiChemistryCombustion>:kappa","N2","O2","Qdot","T","U:0","U:1","U:2","Ux","Uy","Uz","alphat","epsilon","k","mag(U)","nut","p","rDeltaT","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.98342,0,0.012652,0.0039258,0,293.91,59.875,0.085453,2.2221e-12,59.875,0.085453,2.2221e-12,0.00064794,39242,12.955,59.875,0.00035868,1.0133e+05,2.0699e+05,1.8128,1,0.001052,0.12104,0.001052,0
0.97233,0,0.021115,0.0065516,0,293.95,58.53,0.12676,1.0527e-12,58.53,0.12676,1.0527e-12,0.00078748,59100,17.796,58.53,0.00044082,1.0133e+05,2.0501e+05,1.8025,1,0.0011572,0.12104,0.0011572,0
0.96125,0,0.029577,0.0091774,0,293.99,57.184,0.16807,-1.1672e-13,57.184,0.16807,-1.1672e-13,0.00092702,78959,22.638,57.185,0.00052297,1.0133e+05,2.0304e+05,1.7921,1,0.0012624,0.12104,0.0012624,0
0.95016,0,0.03804,0.011803,0,294.02,55.838,0.20937,-1.2862e-12,55.838,0.20937,-1.2862e-12,0.0010666,98817,27.48,55.839,0.00060512,1.0133e+05,2.0107e+05,1.7818,1,0.0013676,0.12104,0.0013676,0
0.93907,0,0.046503,0.014429,0,294.06,54.493,0.25068,-2.4556e-12,54.493,0.25068,-2.4556e-12,0.0012061,1.1868e+05,32.322,54.494,0.00068727,1.0133e+05,1.9909e+05,1.7715,1,0.0014728,0.12104,0.0014728,0
0.92782,0,0.055088,0.017093,0,294.1,53.141,0.29204,-3.6139e-12,53.141,0.29204,-3.6139e-12,0.0013455,1.3859e+05,37.17,53.142,0.0007695,1.0133e+05,1.9712e+05,1.7611,1,0.001578,0.12104,0.001578,0
0.90545,0,0.072163,0.022391,0,294.11,51.331,0.33713,-4.0062e-12,51.331,0.33713,-4.0062e-12,0.0014775,1.6214e+05,42.467,51.333,0.00085746,1.0133e+05,1.9524e+05,1.7423,1,0.0016832,0.12104,0.0016832,0
0.88307,0,0.089237,0.027689,0,294.13,49.522,0.38222,-4.3984e-12,49.522,0.38222,-4.3984e-12,0.0016094,1.8569e+05,47.763,49.524,0.00094543,1.0133e+05,1.9336e+05,1.7235,1,0.0017884,0.12104,0.0017884,0
0.8607,0,0.10631,0.032987,0,294.14,47.713,0.42731,-4.7906e-12,47.713,0.42731,-4.7906e-12,0.0017414,2.0925e+05,53.06,47.715,0.0010334,1.0133e+05,1.9148e+05,1.7047,1,0.0018936,0.12104,0.0018936,0
0.83833,0,0.12339,0.038285,0,294.15,45.904,0.4724,-5.1829e-12,45.904,0.4724,-5.1829e-12,0.0018733,2.328e+05,58.356,45.907,0.0011214,1.0133e+05,1.896e+05,1.6858,1,0.0019988,0.12104,0.0019988,0
0.81578,0,0.1406,0.043625,0,294.16,44.092,0.51668,-5.5794e-12,44.092,0.51668,-5.5794e-12,0.0020038,2.5602e+05,63.59,44.096,0.0012087,1.0133e+05,1.8773e+05,1.6669,1,0.002104,0.12104,0.002104,0
0.78398,0,0.16487,0.051155,0,294.15,42.162,0.51913,-6.1989e-12,42.162,0.51913,-6.1989e-12,0.0020614,2.6216e+05,65.582,42.166,0.0012634,1.0133e+05,1.8594e+05,1.6434,1,0.0022092,0.12104,0.0022092,0
0.75218,0,0.18914,0.058686,0,294.15,40.232,0.52159,-6.8184e-12,40.232,0.52159,-6.8184e-12,0.0021189,2.6831e+05,67.575,40.236,0.0013181,1.0133e+05,1.8415e+05,1.6199,1,0.0023144,0.12104,0.0023144,0
0.72038,0,0.21341,0.066217,0,294.14,38.302,0.52405,-7.4379e-12,38.302,0.52405,-7.4379e-12,0.0021765,2.7445e+05,69.568,38.306,0.0013728,1.0133e+05,1.8236e+05,1.5964,1,0.0024196,0.12104,0.0024196,0
0.68857,0,0.23768,0.073747,0,294.13,36.372,0.52651,-8.0574e-12,36.372,0.52651,-8.0574e-12,0.002234,2.8059e+05,71.56,36.376,0.0014274,1.0133e+05,1.8057e+05,1.5729,1,0.0025248,0.12104,0.0025248,0
0.65677,0,0.26195,0.08128,0,294.12,34.452,0.52794,-8.6785e-12,34.452,0.52794,-8.6785e-12,0.0022893,2.8629e+05,73.459,34.456,0.0014807,1.0133e+05,1.7878e+05,1.5494,1,0.00263,0.12104,0.00263,0
0.62463,0,0.28648,0.08889,0,294.11,32.91,0.4871,-9.3649e-12,32.91,0.4871,-9.3649e-12,0.0022526,2.7399e+05,71.496,32.914,0.0014747,1.0132e+05,1.7735e+05,1.529,1,0.0027352,0.12104,0.0027352,0
0.59249,0,0.31101,0.096501,0,294.09,31.369,0.44626,-1.0051e-11,31.369,0.44626,-1.0051e-11,0.0022158,2.6168e+05,69.533,31.372,0.0014688,1.0132e+05,1.7591e+05,1.5086,1,0.0028404,0.12104,0.0028404,0
0.56035,0,0.33554,0.10411,0,294.08,29.828,0.40542,-1.0738e-11,29.828,0.40542,-1.0738e-11,0.0021791,2.4937e+05,67.57,29.831,0.0014628,1.0132e+05,1.7447e+05,1.4882,1,0.0029456,0.12104,0.0029456,0
0.52821,0,0.36007,0.11172,0,294.07,28.286,0.36458,-1.1424e-11,28.286,0.36458,-1.1424e-11,0.0021423,2.3706e+05,65.608,28.289,0.0014569,1.0132e+05,1.7303e+05,1.4677,1,0.0030508,0.12104,0.0030508,0
0.49607,0,0.38459,0.11933,0,294.06,26.745,0.32374,-1.2111e-11,26.745,0.32374,-1.2111e-11,0.0021056,2.2475e+05,63.645,26.747,0.0014509,1.0132e+05,1.7159e+05,1.4473,1,0.003156,0.12104,0.003156,0
0.46384,0,0.40919,0.12696,0,294.04,25.229,0.27966,-1.2709e-11,25.229,0.27966,-1.2709e-11,0.002061,2.118e+05,61.428,25.231,0.0014387,1.0132e+05,1.7016e+05,1.4271,1,0.0032612,0.12104,0.0032612,0
0.4308,0,0.43441,0.13479,0,294.03,23.93,0.20771,-1.2554e-11,23.93,0.20771,-1.2554e-11,0.0019489,1.9332e+05,57.027,23.932,0.0013729,1.0132e+05,1.6879e+05,1.4091,1,0.0033664,0.12104,0.0033664,0
0.39776,0,0.45962,0.14261,0,294.02,22.631,0.13576,-1.24e-11,22.631,0.13576,-1.24e-11,0.0018368,1.7484e+05,52.625,22.634,0.001307,1.0132e+05,1.6742e+05,1.391,1,0.0034716,0.12104,0.0034716,0
0.36472,0,0.48484,0.15044,0,294.01,21.332,0.063804,-1.2245e-11,21.332,0.063804,-1.2245e-11,0.0017247,1.5636e+05,48.224,21.335,0.0012412,1.0132e+05,1.6605e+05,1.373,1,0.0035768,0.12104,0.0035768,0
0.33169,0,0.51006,0.15826,0,294.01,20.033,-0.0081464,-1.209e-11,20.033,-0.0081464,-1.209e-11,0.0016127,1.3788e+05,43.823,20.036,0.0011753,1.0132e+05,1.6468e+05,1.3549,1,0.003682,0.12104,0.003682,0
0.29865,0,0.53527,0.16608,0,294,18.735,-0.080097,-1.1935e-11,18.735,-0.080097,-1.1935e-11,0.0015006,1.194e+05,39.421,18.737,0.0011095,1.0132e+05,1.6331e+05,1.3369,1,0.0037872,0.12104,0.0037872,0
0.26636,0,0.55991,0.17373,0,293.99,17.497,-0.15256,-1.1604e-11,17.497,-0.15256,-1.1604e-11,0.0013831,1.0192e+05,35.063,17.501,0.0010369,1.0132e+05,1.6195e+05,1.3196,1,0.0038924,0.12104,0.0038924,0
0.23741,0,0.58201,0.18058,0,293.99,16.533,-0.22726,-1.0491e-11,16.533,-0.22726,-1.0491e-11,0.0012414,88895,30.895,16.539,0.00093468,1.0132e+05,1.6065e+05,1.3058,1,0.0039976,0.12104,0.0039976,0
0.20845,0,0.60411,0.18744,0,293.98,15.569,-0.30197,-9.3777e-12,15.569,-0.30197,-9.3777e-12,0.0010997,75867,26.727,15.578,0.00083246,1.0132e+05,1.5934e+05,1.292,1,0.0041028,0.12104,0.0041028,0
0.1795,0,0.6262,0.1943,0,293.98,14.605,-0.37668,-8.2647e-12,14.605,-0.37668,-8.2647e-12,0.00095795,62839,22.558,14.616,0.00073024,1.0132e+05,1.5804e+05,1.2782,1,0.004208,0.12104,0.004208,0
0.15054,0,0.6483,0.20115,0,293.98,13.641,-0.45138,-7.1517e-12,13.641,-0.45138,-7.1517e-12,0.00081625,49810,18.39,13.655,0.00062802,1.0132e+05,1.5673e+05,1.2644,1,0.0043132,0.12104,0.0043132,0
0.12159,0,0.6704,0.20801,0,293.98,12.677,-0.52609,-6.0387e-12,12.677,-0.52609,-6.0387e-12,0.00067455,36782,14.222,12.693,0.0005258,1.0132e+05,1.5543e+05,1.2506,1,0.0044184,0.12104,0.0044184,0
0.098353,0,0.68814,0.21351,0,293.98,11.912,-0.58252,-5.0897e-12,11.912,-0.58252,-5.0897e-12,0.00055941,26638,10.929,11.93,0.00044204,1.0132e+05,1.5431e+05,1.2395,1,0.0045236,0.12104,0.0045236,0
0.090969,0,0.69377,0.21526,0,293.98,11.696,-0.58828,-4.5956e-12,11.696,-0.58828,-4.5956e-12,0.00051792,24495,10.064,11.714,0.0004095,1.0132e+05,1.5369e+05,1.2363,1,0.0046288,0.12104,0.0046288,0
0.083585,0,0.69941,0.21701,0,293.98,11.48,-0.59404,-4.1014e-12,11.48,-0.59404,-4.1014e-12,0.00047643,22351,9.1986,11.499,0.00037696,1.0132e+05,1.5308e+05,1.233,1,0.004734,0.12104,0.004734,0
0.076201,0,0.70504,0.21876,0,293.98,11.264,-0.59979,-3.6072e-12,11.264,-0.59979,-3.6072e-12,0.00043494,20207,8.3335,11.284,0.00034442,1.0132e+05,1.5246e+05,1.2298,1,0.0048392,0.12104,0.0048392,0
0.068817,0,0.71068,0.22051,0,293.98,11.049,-0.60555,-3.1131e-12,11.049,-0.60555,-3.1131e-12,0.00039345,18063,7.4683,11.068,0.00031188,1.0132e+05,1.5185e+05,1.2265,1,0.0049444,0.12104,0.0049444,0
0.061432,0,0.71631,0.22225,0,293.99,10.833,-0.61131,-2.6189e-12,10.833,-0.61131,-2.6189e-12,0.00035196,15920,6.6031,10.853,0.00027934,1.0132e+05,1.5123e+05,1.2233,1,0.0050496,0.12104,0.0050496,0
0.054048,0,0.72195,0.224,0,293.99,10.617,-0.61706,-2.1248e-12,10.617,-0.61706,-2.1248e-12,0.00031047,13776,5.7379,10.638,0.0002468,1.0132e+05,1.5062e+05,1.22,1,0.0051548,0.12104,0.0051548,0
0.046664,0,0.72759,0.22575,0,293.99,10.401,-0.62282,-1.6306e-12,10.401,-0.62282,-1.6306e-12,0.00026898,11632,4.8727,10.422,0.00021426,1.0132e+05,1.5e+05,1.2168,1,0.00526,0.12104,0.00526,0
0.03928,0,0.73322,0.2275,0,293.99,10.186,-0.62858,-1.1364e-12,10.186,-0.62858,-1.1364e-12,0.00022749,9488.5,4.0075,10.207,0.00018172,1.0132e+05,1.4939e+05,1.2135,1,0.0053652,0.12104,0.0053652,0
0.031896,0,0.73886,0.22925,0,293.99,9.9698,-0.63433,-6.4227e-13,9.9698,-0.63433,-6.4227e-13,0.000186,7344.8,3.1423,9.9916,0.00014918,1.0132e+05,1.4877e+05,1.2102,1,0.0054704,0.12104,0.0054704,0
0.024512,0,0.74449,0.231,0,293.99,9.754,-0.64009,-1.4811e-13,9.754,-0.64009,-1.4811e-13,0.00014451,5201.1,2.2771,9.7762,0.00011664,1.0132e+05,1.4816e+05,1.207,1,0.0055756,0.12104,0.0055756,0
0.017127,0,0.75013,0.23274,0,293.99,9.5383,-0.64585,3.4605e-13,9.5383,-0.64585,3.4605e-13,0.00010302,3057.3,1.4119,9.5609,8.4096e-05,1.0132e+05,1.4755e+05,1.2037,1,0.0056808,0.12104,0.0056808,0
0.011658,0,0.7543,0.23404,0,293.99,9.3818,-0.6472,7.517e-13,9.3818,-0.6472,7.517e-13,7.2314e-05,1516.3,0.78567,9.4045,5.9939e-05,1.0132e+05,1.4694e+05,1.2013,1,0.005786,0.12104,0.005786,0
0.010679,0,0.75505,0.23427,0,293.99,9.3642,-0.63822,9.4982e-13,9.3642,-0.63822,9.4982e-13,6.688e-05,1388.2,0.71957,9.3863,5.544e-05,1.0132e+05,1.4636e+05,1.2009,1,0.0058912,0.12104,0.0058912,0
0.0096989,0,0.7558,0.2345,0,294,9.3466,-0.62924,1.1479e-12,9.3466,-0.62924,1.1479e-12,6.1446e-05,1260.1,0.65347,9.3681,5.0941e-05,1.0132e+05,1.4578e+05,1.2005,1,0.0059964,0.12104,0.0059964,0
0.0087193,0,0.75655,0.23474,0,294,9.329,-0.62026,1.3461e-12,9.329,-0.62026,1.3461e-12,5.6012e-05,1132.1,0.58737,9.35,4.6442e-05,1.0132e+05,1.452e+05,1.2001,1,0.0061016,0.12104,0.0061016,0
0.0077396,0,0.75729,0.23497,0,294,9.3114,-0.61128,1.5442e-12,9.3114,-0.61128,1.5442e-12,5.0578e-05,1004,0.52127,9.3318,4.1942e-05,1.0132e+05,1.4462e+05,1.1997,1,0.0062068,0.12104,0.0062068,0
0.00676,0,0.75804,0.2352,0,294,9.2938,-0.6023,1.7423e-12,9.2938,-0.6023,1.7423e-12,4.5144e-05,875.94,0.45517,9.3136,3.7443e-05,1.0132e+05,1.4404e+05,1.1993,1,0.006312,0.12104,0.006312,0
0.0057803,0,0.75879,0.23543,0,294,9.2762,-0.59332,1.9404e-12,9.2762,-0.59332,1.9404e-12,3.971e-05,747.88,0.38906,9.2955,3.2944e-05,1.0132e+05,1.4346e+05,1.1989,1,0.0064172,0.12104,0.0064172,0
0.0048007,0,0.75954,0.23566,0,294,9.2586,-0.58434,2.1385e-12,9.2586,-0.58434,2.1385e-12,3.4276e-05,619.81,0.32296,9.2773,2.8445e-05,1.0132e+05,1.4288e+05,1.1985,1,0.0065224,0.12104,0.0065224,0
0.003821,0,0.76028,0.2359,0,294,9.241,-0.57536,2.3367e-12,9.241,-0.57536,2.3367e-12,2.8842e-05,491.75,0.25686,9.2591,2.3946e-05,1.0132e+05,1.423e+05,1.198,1,0.0066276,0.12104,0.0066276,0
0.0028414,0,0.76103,0.23613,0,294,9.2234,-0.56638,2.5348e-12,9.2234,-0.56638,2.5348e-12,2.3408e-05,363.69,0.19076,9.2409,1.9447e-05,1.0132e+05,1.4172e+05,1.1976,1,0.0067328,0.12104,0.0067328,0
0.0018617,0,0.76178,0.23636,0,294,9.2058,-0.5574,2.7329e-12,9.2058,-0.5574,2.7329e-12,1.7974e-05,235.62,0.12466,9.2228,1.4947e-05,1.0132e+05,1.4114e+05,1.1972,1,0.006838,0.12104,0.006838,0
0.00088207,0,0.76253,0.23659,0,294,9.1882,-0.54842,2.931e-12,9.1882,-0.54842,2.931e-12,1.254e-05,107.56,0.058563,9.2046,1.0448e-05,1.0132e+05,1.4056e+05,1.1968,1,0.0069432,0.12104,0.0069432,0
0.00012294,0,0.76311,0.23677,0,294,9.175,-0.54004,3.1399e-12,9.175,-0.54004,3.1399e-12,8.542e-06,8.4687,0.0074125,9.1909,7.1394e-06,1.0132e+05,1.3998e+05,1.1965,1,0.0070484,0.12104,0.0070484,0
0.00011269,0,0.76311,0.23677,0,294,9.1768,-0.53369,3.3853e-12,9.1768,-0.53369,3.3853e-12,9.4189e-06,7.7618,0.0070281,9.1924,7.8723e-06,1.0132e+05,1.3944e+05,1.1965,1,0.0071536,0.12104,0.0071536,0
0.00010243,0,0.76312,0.23678,0,294,9.1787,-0.52734,3.6307e-12,9.1787,-0.52734,3.6307e-12,1.0296e-05,7.0549,0.0066436,9.1939,8.6052e-06,1.0132e+05,1.3889e+05,1.1965,1,0.0072588,0.12104,0.0072588,0
9.2173e-05,0,0.76313,0.23678,0,294,9.1805,-0.521,3.8762e-12,9.1805,-0.521,3.8762e-12,1.1173e-05,6.3479,0.0062591,9.1954,9.3381e-06,1.0132e+05,1.3834e+05,1.1965,1,0.007364,0.12104,0.007364,0
8.1917e-05,0,0.76314,0.23678,0,294,9.1823,-0.51465,4.1216e-12,9.1823,-0.51465,4.1216e-12,1.205e-05,5.641,0.0058746,9.1969,1.0071e-05,1.0132e+05,1.3779e+05,1.1965,1,0.0074692,0.12104,0.0074692,0
7.1661e-05,0,0.76315,0.23678,0,294,9.1841,-0.50831,4.367e-12,9.1841,-0.50831,4.367e-12,1.2926e-05,4.934,0.0054901,9.1984,1.0804e-05,1.0132e+05,1.3725e+05,1.1965,1,0.0075744,0.12104,0.0075744,0
6.1404e-05,0,0.76315,0.23679,0,294,9.186,-0.50196,4.6124e-12,9.186,-0.50196,4.6124e-12,1.3803e-05,4.2271,0.0051056,9.1999,1.1537e-05,1.0132e+05,1.367e+05,1.1965,1,0.0076796,0.12104,0.0076796,0
5.1148e-05,0,0.76316,0.23679,0,294,9.1878,-0.49561,4.8578e-12,9.1878,-0.49561,4.8578e-12,1.468e-05,3.5201,0.0047212,9.2014,1.227e-05,1.0132e+05,1.3615e+05,1.1965,1,0.0077848,0.12104,0.0077848,0
4.0891e-05,0,0.76317,0.23679,0,294,9.1896,-0.48927,5.1032e-12,9.1896,-0.48927,5.1032e-12,1.5557e-05,2.8132,0.0043367,9.2029,1.3003e-05,1.0132e+05,1.356e+05,1.1965,1,0.00789,0.12104,0.00789,0
3.0635e-05,0,0.76318,0.23679,0,294,9.1914,-0.48292,5.3487e-12,9.1914,-0.48292,5.3487e-12,1.6434e-05,2.1063,0.0039522,9.2044,1.3736e-05,1.0132e+05,1.3505e+05,1.1965,1,0.0079952,0.12104,0.0079952,0
2.0378e-05,0,0.76318,0.2368,0,294,9.1933,-0.47657,5.5941e-12,9.1933,-0.47657,5.5941e-12,1.7311e-05,1.3993,0.0035677,9.2059,1.4468e-05,1.0132e+05,1.3451e+05,1.1965,1,0.0081004,0.12104,0.0081004,0
1.0122e-05,0,0.76319,0.2368,0,294,9.1951,-0.47023,5.8395e-12,9.1951,-0.47023,5.8395e-12,1.8188e-05,0.69237,0.0031832,9.2074,1.5201e-05,1.0132e+05,1.3396e+05,1.1965,1,0.0082056,0.12104,0.0082056,0
3.727e-07,0,0.7632,0.2368,0,294,9.1968,-0.46395,6.0585e-12,9.1968,-0.46395,6.0585e-12,1.9046e-05,0.020422,0.0028169,9.2088,1.5918e-05,1.0132e+05,1.3341e+05,1.1964,1,0.0083108,0.12104,0.0083108,0
3.4237e-07,0,0.7632,0.2368,0,294,9.1963,-0.45893,5.7727e-12,9.1963,-0.45893,5.7727e-12,1.9541e-05,0.01887,0.0027979,9.208,1.6332e-05,1.0132e+05,1.3289e+05,1.1964,1,0.008416,0.12104,0.008416,0
3.1205e-07,0,0.7632,0.2368,0,294,9.1957,-0.45392,5.4868e-12,9.1957,-0.45392,5.4868e-12,2.0036e-05,0.017318,0.002779,9.2072,1.6746e-05,1.0132e+05,1.3238e+05,1.1964,1,0.0085212,0.12104,0.0085212,0
2.8172e-07,0,0.7632,0.2368,0,294,9.1952,-0.4489,5.2009e-12,9.1952,-0.4489,5.2009e-12,2.0531e-05,0.015766,0.0027601,9.2064,1.716e-05,1.0132e+05,1.3186e+05,1.1964,1,0.0086264,0.12104,0.0086264,0
2.514e-07,0,0.7632,0.2368,0,294,9.1947,-0.44389,4.915e-12,9.1947,-0.44389,4.915e-12,2.1027e-05,0.014214,0.0027411,9.2056,1.7574e-05,1.0132e+05,1.3134e+05,1.1964,1,0.0087316,0.12104,0.0087316,0
2.2107e-07,0,0.7632,0.2368,0,294,9.1941,-0.43887,4.6291e-12,9.1941,-0.43887,4.6291e-12,2.1522e-05,0.012662,0.0027222,9.2048,1.7988e-05,1.0132e+05,1.3083e+05,1.1964,1,0.0088368,0.12104,0.0088368,0
1.9074e-07,0,0.7632,0.2368,0,294,9.1936,-0.43386,4.3432e-12,9.1936,-0.43386,4.3432e-12,2.2017e-05,0.01111,0.0027033,9.204,1.8402e-05,1.0132e+05,1.3031e+05,1.1964,1,0.008942,0.12104,0.008942,0
1.6042e-07,0,0.7632,0.2368,0,294,9.193,-0.42885,4.0573e-12,9.193,-0.42885,4.0573e-12,2.2512e-05,0.0095578,0.0026843,9.2032,1.8816e-05,1.0132e+05,1.2979e+05,1.1964,1,0.0090472,0.12104,0.0090472,0
1.3009e-07,0,0.7632,0.2368,0,294,9.1925,-0.42383,3.7714e-12,9.1925,-0.42383,3.7714e-12,2.3008e-05,0.0080058,0.0026654,9.2024,1.923e-05,1.0132e+05,1.2927e+05,1.1964,1,0.0091524,0.12104,0.0091524,0
9.977e-08,0,0.7632,0.2368,0,294,9.192,-0.41882,3.4855e-12,9.192,-0.41882,3.4855e-12,2.3503e-05,0.0064538,0.0026465,9.2016,1.9644e-05,1.0132e+05,1.2876e+05,1.1964,1,0.0092576,0.12104,0.0092576,0
6.9444e-08,0,0.7632,0.2368,0,294,9.1914,-0.4138,3.1996e-12,9.1914,-0.4138,3.1996e-12,2.3998e-05,0.0049018,0.0026275,9.2008,2.0058e-05,1.0132e+05,1.2824e+05,1.1964,1,0.0093628,0.12104,0.0093628,0
3.9119e-08,0,0.7632,0.2368,0,294,9.1909,-0.40879,2.9138e-12,9.1909,-0.40879,2.9138e-12,2.4493e-05,0.0033498,0.0026086,9.2,2.0472e-05,1.0132e+05,1.2772e+05,1.1964,1,0.009468,0.12104,0.009468,0
8.7943e-09,0,0.7632,0.2368,0,294,9.1904,-0.40377,2.6279e-12,9.1904,-0.40377,2.6279e-12,2.4989e-05,0.0017978,0.0025897,9.1992,2.0886e-05,1.0132e+05,1.272e+05,1.1965,1,0.0095732,0.12104,0.0095732,0
1.5484e-09,0,0.7632,0.2368,0,294,9.1908,-0.39989,2.0395e-12,9.1908,-0.39989,2.0395e-12,2.5427e-05,0.0014077,0.0025772,9.1996,2.1252e-05,1.0132e+05,1.2671e+05,1.1965,1,0.0096784,0.12104,0.0096784,0
1.416e-09,0,0.7632,0.2368,0,294,9.1916,-0.39637,1.358e-12,9.1916,-0.39637,1.358e-12,2.5848e-05,0.0013757,0.0025668,9.2002,2.1604e-05,1.0132e+05,1.2622e+05,1.1965,1,0.0097836,0.12104,0.0097836,0
1.2836e-09,0,0.7632,0.2368,0,294,9.1924,-0.39284,6.7641e-13,9.1924,-0.39284,6.7641e-13,2.6268e-05,0.0013437,0.0025563,9.2009,2.1955e-05,1.0132e+05,1.2573e+05,1.1965,1,0.0098888,0.12104,0.0098888,0
1.1511e-09,0,0.7632,0.2368,0,294,9.1932,-0.38931,-5.1579e-15,9.1932,-0.38931,-5.1579e-15,2.6689e-05,0.0013117,0.0025459,9.2015,2.2307e-05,1.0132e+05,1.2525e+05,1.1965,1,0.009994,0.12104,0.009994,0
1.0187e-09,0,0.7632,0.2368,0,294,9.194,-0.38578,-6.8672e-13,9.194,-0.38578,-6.8672e-13,2.711e-05,0.0012798,0.0025354,9.2022,2.2659e-05,1.0132e+05,1.2476e+05,1.1965,1,0.010099,0.12104,0.010099,0
8.8629e-10,0,0.7632,0.2368,0,294,9.1948,-0.38226,-1.3683e-12,9.1948,-0.38226,-1.3683e-12,2.7531e-05,0.0012478,0.002525,9.2028,2.301e-05,1.0132e+05,1.2427e+05,1.1965,1,0.010204,0.12104,0.010204,0
7.5387e-10,0,0.7632,0.2368,0,294,9.1955,-0.37873,-2.0498e-12,9.1955,-0.37873,-2.0498e-12,2.7951e-05,0.0012158,0.0025145,9.2035,2.3362e-05,1.0132e+05,1.2378e+05,1.1965,1,0.01031,0.12104,0.01031,0
6.2144e-10,0,0.7632,0.2368,0,294,9.1963,-0.3752,-2.7314e-12,9.1963,-0.3752,-2.7314e-12,2.8372e-05,0.0011838,0.0025041,9.2041,2.3714e-05,1.0132e+05,1.2329e+05,1.1965,1,0.010415,0.12104,0.010415,0
4.8902e-10,0,0.7632,0.2368,0,294,9.1971,-0.37167,-3.413e-12,9.1971,-0.37167,-3.413e-12,2.8793e-05,0.0011519,0.0024936,9.2048,2.4065e-05,1.0132e+05,1.228e+05,1.1965,1,0.01052,0.12104,0.01052,0
3.566e-10,0,0.7632,0.2368,0,294,9.1979,-0.36815,-4.0945e-12,9.1979,-0.36815,-4.0945e-12,2.9214e-05,0.0011199,0.0024832,9.2054,2.4417e-05,1.0132e+05,1.2232e+05,1.1965,1,0.010625,0.12104,0.010625,0
2.2418e-10,0,0.7632,0.2368,0,294,9.1987,-0.36462,-4.7761e-12,9.1987,-0.36462,-4.7761e-12,2.9634e-05,0.0010879,0.0024727,9.2061,2.4769e-05,1.0132e+05,1.2183e+05,1.1965,1,0.01073,0.12104,0.01073,0
9.1752e-11,0,0.7632,0.2368,0,294,9.1995,-0.36109,-5.4576e-12,9.1995,-0.36109,-5.4576e-12,3.0055e-05,0.0010559,0.0024623,9.2067,2.512e-05,1.0132e+05,1.2134e+05,1.1965,1,0.010836,0.12104,0.010836,0
8.1995e-12,0,0.7632,0.2368,0,294,9.1998,-0.3577,-5.9164e-12,9.1998,-0.3577,-5.9164e-12,3.0483e-05,0.0010325,0.0024529,9.207,2.5478e-05,1.0132e+05,1.2086e+05,1.1965,1,0.010941,0.12104,0.010941,0
