"C3H8","EDC<psiChemistryCombustion>:kappa","N2","O2","Qdot","T","U:0","U:1","U:2","Ux","Uy","Uz","alphat","epsilon","k","mag(U)","nut","p","rDeltaT","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.15682,0,0.64351,0.19967,0,294.16,16.056,0.0047796,-5.1077e-13,16.056,0.0047796,-5.1077e-13,0.0091648,651.3,4.5407,16.056,0.007249,1.0132e+05,43670,1.2643,1,0.27478,0.37478,0,0
0.15656,0,0.64371,0.19973,0,294.16,16.045,0.0047467,-3.9923e-13,16.045,0.0047467,-3.9923e-13,0.0091601,647.69,4.5262,16.045,0.0072459,1.0132e+05,43624,1.2642,1,0.2752,0.3752,0,0
0.1563,0,0.6439,0.19979,0,294.16,16.033,0.0047137,-2.8769e-13,16.033,0.0047137,-2.8769e-13,0.0091554,644.07,4.5118,16.033,0.0072429,1.0132e+05,43579,1.264,1,0.27562,0.37562,0,0
0.15605,0,0.6441,0.19985,0,294.16,16.022,0.00468,-3.0358e-13,16.022,0.00468,-3.0358e-13,0.0091509,640.5,4.4975,16.022,0.00724,1.0132e+05,43533,1.2639,1,0.27604,0.37604,0,0
0.15579,0,0.64429,0.19991,0,294.16,16.011,0.0046444,-6.031e-13,16.011,0.0046444,-6.031e-13,0.009147,637.03,4.4835,16.011,0.0072376,1.0132e+05,43488,1.2638,1,0.27647,0.37647,0,0
0.15554,0,0.64449,0.19997,0,294.16,16,0.0046089,-9.0264e-13,16,0.0046089,-9.0264e-13,0.0091432,633.55,4.4695,16,0.0072352,1.0132e+05,43444,1.2637,1,0.27689,0.37689,0,0
0.15528,0,0.64468,0.20003,0,294.16,15.988,0.0045733,-1.2022e-12,15.988,0.0045733,-1.2022e-12,0.0091393,630.07,4.4555,15.988,0.0072328,1.0132e+05,43399,1.2636,1,0.27731,0.37731,0,0
0.15503,0,0.64488,0.20009,0,294.16,15.978,0.0045358,-1.2589e-12,15.978,0.0045358,-1.2589e-12,0.0091361,626.7,4.4419,15.978,0.007231,1.0132e+05,43355,1.2635,1,0.27773,0.37773,0,0
0.15478,0,0.64507,0.20015,0,294.16,15.967,0.0044978,-1.257e-12,15.967,0.0044978,-1.257e-12,0.009133,623.35,4.4284,15.967,0.0072292,1.0132e+05,43311,1.2634,1,0.27815,0.37815,0,0
0.15452,0,0.64526,0.20021,0,294.16,15.956,0.0044597,-1.2551e-12,15.956,0.0044597,-1.2551e-12,0.00913,620.01,4.4148,15.956,0.0072275,1.0132e+05,43267,1.2632,1,0.27857,0.37857,0,0
0.15427,0,0.64545,0.20027,0,294.16,15.945,0.0044211,-1.0558e-12,15.945,0.0044211,-1.0558e-12,0.0091272,616.7,4.4015,15.945,0.0072259,1.0132e+05,43223,1.2631,1,0.27899,0.37899,0,0
0.15403,0,0.64564,0.20033,0,294.16,15.935,0.0043808,-3.8973e-13,15.935,0.0043808,-3.8973e-13,0.009125,613.49,4.3884,15.935,0.0072248,1.0132e+05,43181,1.263,1,0.27941,0.37941,0,0
0.15378,0,0.64583,0.20039,0,294.16,15.924,0.0043405,2.764e-13,15.924,0.0043405,2.764e-13,0.0091227,610.27,4.3753,15.924,0.0072237,1.0132e+05,43138,1.2629,1,0.27983,0.37983,0,0
0.15353,0,0.64602,0.20045,0,294.16,15.914,0.0043002,9.4254e-13,15.914,0.0043002,9.4254e-13,0.0091205,607.06,4.3623,15.914,0.0072226,1.0132e+05,43095,1.2628,1,0.28025,0.38025,0,0
0.15329,0,0.64621,0.20051,0,294.16,15.904,0.0042584,1.2418e-12,15.904,0.0042584,1.2418e-12,0.0091189,603.94,4.3496,15.904,0.0072219,1.0132e+05,43053,1.2627,1,0.28067,0.38067,0,0
0.15305,0,0.64639,0.20056,0,294.16,15.894,0.0042161,1.4404e-12,15.894,0.0042161,1.4404e-12,0.0091175,600.86,4.337,15.894,0.0072214,1.0132e+05,43011,1.2626,1,0.28109,0.38109,0,0
0.1528,0,0.64658,0.20062,0,294.16,15.884,0.0041739,1.639e-12,15.884,0.0041739,1.639e-12,0.009116,597.77,4.3244,15.884,0.0072209,1.0132e+05,42970,1.2625,1,0.28152,0.38152,0,0
0.15256,0,0.64676,0.20068,0,294.16,15.874,0.0041312,1.7396e-12,15.874,0.0041312,1.7396e-12,0.0091148,594.71,4.3119,15.874,0.0072205,1.0132e+05,42928,1.2623,1,0.28194,0.38194,0,0
0.15232,0,0.64694,0.20073,0,294.16,15.864,0.0040872,1.5729e-12,15.864,0.0040872,1.5729e-12,0.0091141,591.75,4.2998,15.864,0.0072206,1.0132e+05,42888,1.2622,1,0.28236,0.38236,0,0
0.15209,0,0.64712,0.20079,0,294.16,15.854,0.0040432,1.4061e-12,15.854,0.0040432,1.4061e-12,0.0091134,588.79,4.2876,15.854,0.0072207,1.0132e+05,42847,1.2621,1,0.28278,0.38278,0,0
0.15185,0,0.6473,0.20085,0,294.16,15.844,0.0039992,1.2394e-12,15.844,0.0039992,1.2394e-12,0.0091127,585.82,4.2755,15.844,0.0072207,1.0132e+05,42806,1.262,1,0.2832,0.3832,0,0
0.15162,0,0.64748,0.2009,0,294.16,15.835,0.0039542,1.0991e-12,15.835,0.0039542,1.0991e-12,0.0091125,582.95,4.2637,15.835,0.0072212,1.0132e+05,42766,1.2619,1,0.28362,0.38362,0,0
0.15139,0,0.64766,0.20095,0,294.16,15.826,0.0039087,9.6778e-13,15.826,0.0039087,9.6778e-13,0.0091125,580.11,4.252,15.826,0.0072218,1.0132e+05,42727,1.2618,1,0.28404,0.38404,0,0
0.15116,0,0.64783,0.20101,0,294.16,15.816,0.0038633,8.3645e-13,15.816,0.0038633,8.3645e-13,0.0091124,577.27,4.2403,15.816,0.0072223,1.0132e+05,42688,1.2617,1,0.28446,0.38446,0,0
0.15093,0,0.64801,0.20106,0,294.16,15.807,0.0038177,6.3061e-13,15.807,0.0038177,6.3061e-13,0.0091126,574.45,4.2287,15.807,0.007223,1.0132e+05,42648,1.2616,1,0.28488,0.38488,0,0
0.1507,0,0.64818,0.20112,0,294.16,15.798,0.0037711,1.65e-13,15.798,0.0037711,1.65e-13,0.0091132,571.72,4.2174,15.798,0.0072241,1.0132e+05,42610,1.2615,1,0.2853,0.3853,0,0
0.15048,0,0.64835,0.20117,0,294.16,15.789,0.0037246,-3.0062e-13,15.789,0.0037246,-3.0062e-13,0.0091138,568.99,4.2062,15.789,0.0072252,1.0132e+05,42572,1.2614,1,0.28572,0.38572,0,0
0.15025,0,0.64852,0.20122,0,294.16,15.78,0.003678,-7.6624e-13,15.78,0.003678,-7.6624e-13,0.0091144,566.27,4.1949,15.78,0.0072262,1.0132e+05,42534,1.2613,1,0.28614,0.38614,0,0
0.15003,0,0.64869,0.20127,0,294.16,15.772,0.003631,-1.0384e-12,15.772,0.003631,-1.0384e-12,0.0091154,563.62,4.184,15.772,0.0072276,1.0132e+05,42496,1.2612,1,0.28656,0.38656,0,0
0.14982,0,0.64886,0.20133,0,294.16,15.763,0.0035836,-1.2254e-12,15.763,0.0035836,-1.2254e-12,0.0091165,561,4.1731,15.763,0.0072291,1.0132e+05,42459,1.2611,1,0.28699,0.38699,0,0
0.1496,0,0.64903,0.20138,0,294.16,15.755,0.0035363,-1.4123e-12,15.755,0.0035363,-1.4123e-12,0.0091177,558.39,4.1623,15.755,0.0072306,1.0132e+05,42422,1.261,1,0.28741,0.38741,0,0
0.14938,0,0.64919,0.20143,0,294.16,15.746,0.0034889,-1.5009e-12,15.746,0.0034889,-1.5009e-12,0.0091189,555.79,4.1515,15.746,0.0072321,1.0132e+05,42385,1.2609,1,0.28783,0.38783,0,0
0.14917,0,0.64935,0.20148,0,294.16,15.738,0.0034412,-1.0775e-12,15.738,0.0034412,-1.0775e-12,0.0091205,553.28,4.1411,15.738,0.0072339,1.0132e+05,42349,1.2608,1,0.28825,0.38825,0,0
0.14896,0,0.64951,0.20153,0,294.16,15.73,0.0033934,-6.5413e-13,15.73,0.0033934,-6.5413e-13,0.0091221,550.77,4.1307,15.73,0.0072358,1.0132e+05,42314,1.2607,1,0.28867,0.38867,0,0
0.14875,0,0.64967,0.20158,0,294.16,15.722,0.0033457,-2.3074e-13,15.722,0.0033457,-2.3074e-13,0.0091238,548.27,4.1203,15.722,0.0072376,1.0132e+05,42278,1.2606,1,0.28909,0.38909,0,0
0.14854,0,0.64983,0.20163,0,294.16,15.715,0.0032979,-3.6327e-13,15.715,0.0032979,-3.6327e-13,0.0091256,545.82,4.1101,15.715,0.0072396,1.0132e+05,42243,1.2605,1,0.28951,0.38951,0,0
0.14834,0,0.64998,0.20167,0,294.16,15.707,0.0032501,-8.3032e-13,15.707,0.0032501,-8.3032e-13,0.0091276,543.41,4.1,15.707,0.0072417,1.0132e+05,42208,1.2604,1,0.28993,0.38993,0,0
0.14814,0,0.65014,0.20172,0,294.16,15.699,0.0032023,-1.2974e-12,15.699,0.0032023,-1.2974e-12,0.0091296,541.01,4.09,15.699,0.0072438,1.0132e+05,42174,1.2603,1,0.29035,0.39035,0,0
0.14794,0,0.65029,0.20177,0,294.16,15.692,0.0031545,-1.7667e-12,15.692,0.0031545,-1.7667e-12,0.0091316,538.61,4.08,15.692,0.007246,1.0132e+05,42139,1.2602,1,0.29077,0.39077,0,0
0.14774,0,0.65044,0.20182,0,294.15,15.685,0.0031071,-2.2616e-12,15.685,0.0031071,-2.2616e-12,0.0091339,536.3,4.0703,15.685,0.0072483,1.0132e+05,42106,1.2601,1,0.29119,0.39119,0,0
0.14755,0,0.65059,0.20186,0,294.15,15.677,0.0030596,-2.7565e-12,15.677,0.0030596,-2.7565e-12,0.0091362,533.98,4.0607,15.677,0.0072506,1.0132e+05,42072,1.2601,1,0.29161,0.39161,0,0
0.14735,0,0.65074,0.20191,0,294.15,15.67,0.0030122,-3.2514e-12,15.67,0.0030122,-3.2514e-12,0.0091385,531.67,4.051,15.67,0.0072529,1.0132e+05,42039,1.26,1,0.29204,0.39204,0,0
0.14716,0,0.65089,0.20195,0,294.15,15.663,0.0029651,-3.2422e-12,15.663,0.0029651,-3.2422e-12,0.0091408,529.41,4.0415,15.663,0.0072553,1.0132e+05,42006,1.2599,1,0.29246,0.39246,0,0
0.14697,0,0.65103,0.202,0,294.15,15.656,0.0029184,-2.8003e-12,15.656,0.0029184,-2.8003e-12,0.0091433,527.19,4.0322,15.656,0.0072578,1.0132e+05,41974,1.2598,1,0.29288,0.39288,0,0
0.14679,0,0.65117,0.20204,0,294.15,15.65,0.0028717,-2.3585e-12,15.65,0.0028717,-2.3585e-12,0.0091458,524.97,4.0229,15.65,0.0072602,1.0132e+05,41942,1.2597,1,0.2933,0.3933,0,0
0.1466,0,0.65131,0.20208,0,294.15,15.643,0.002825,-1.9166e-12,15.643,0.002825,-1.9166e-12,0.0091482,522.74,4.0136,15.643,0.0072627,1.0132e+05,41910,1.2596,1,0.29372,0.39372,0,0
0.14642,0,0.65145,0.20213,0,294.15,15.637,0.0027795,-1.6202e-12,15.637,0.0027795,-1.6202e-12,0.0091508,520.6,4.0046,15.637,0.0072652,1.0132e+05,41879,1.2595,1,0.29414,0.39414,0,0
0.14624,0,0.65159,0.20217,0,294.15,15.63,0.0027339,-1.3254e-12,15.63,0.0027339,-1.3254e-12,0.0091534,518.47,3.9956,15.63,0.0072677,1.0132e+05,41848,1.2595,1,0.29456,0.39456,0,0
0.14607,0,0.65172,0.20221,0,294.15,15.624,0.0026884,-1.0306e-12,15.624,0.0026884,-1.0306e-12,0.0091559,516.33,3.9866,15.624,0.0072702,1.0132e+05,41817,1.2594,1,0.29498,0.39498,0,0
0.14589,0,0.65186,0.20225,0,294.15,15.618,0.0026435,-8.9928e-13,15.618,0.0026435,-8.9928e-13,0.0091585,514.22,3.9777,15.618,0.0072727,1.0132e+05,41787,1.2593,1,0.2954,0.3954,0,0
0.14572,0,0.65199,0.20229,0,294.15,15.612,0.0025995,-9.7992e-13,15.612,0.0025995,-9.7992e-13,0.0091611,512.16,3.969,15.612,0.0072752,1.0132e+05,41757,1.2592,1,0.29582,0.39582,0,0
0.14555,0,0.65212,0.20233,0,294.15,15.606,0.0025555,-1.0606e-12,15.606,0.0025555,-1.0606e-12,0.0091636,510.1,3.9603,15.606,0.0072777,1.0132e+05,41727,1.2591,1,0.29624,0.39624,0,0
0.14538,0,0.65225,0.20237,0,294.15,15.6,0.0025116,-1.1412e-12,15.6,0.0025116,-1.1412e-12,0.0091662,508.04,3.9516,15.6,0.0072801,1.0132e+05,41698,1.2591,1,0.29666,0.39666,0,0
0.14522,0,0.65237,0.20241,0,294.15,15.594,0.0024693,-1.0518e-12,15.594,0.0024693,-1.0518e-12,0.0091687,506.03,3.9431,15.594,0.0072826,1.0132e+05,41669,1.259,1,0.29708,0.39708,0,0
0.14505,0,0.6525,0.20245,0,294.15,15.589,0.0024273,-9.3883e-13,15.589,0.0024273,-9.3883e-13,0.0091712,504.04,3.9347,15.589,0.007285,1.0132e+05,41640,1.2589,1,0.29751,0.39751,0,0
0.14489,0,0.65262,0.20249,0,294.15,15.583,0.0023853,-8.2584e-13,15.583,0.0023853,-8.2584e-13,0.0091737,502.05,3.9263,15.583,0.0072874,1.0132e+05,41612,1.2588,1,0.29793,0.39793,0,0
0.14473,0,0.65274,0.20253,0,294.15,15.578,0.002344,-7.2751e-13,15.578,0.002344,-7.2751e-13,0.0091762,500.08,3.9179,15.578,0.0072898,1.0132e+05,41584,1.2588,1,0.29835,0.39835,0,0
0.14458,0,0.65286,0.20256,0,294.15,15.573,0.0023043,-6.6085e-13,15.573,0.0023043,-6.6085e-13,0.0091786,498.15,3.9097,15.573,0.0072921,1.0132e+05,41556,1.2587,1,0.29877,0.39877,0,0
0.14442,0,0.65298,0.2026,0,294.15,15.568,0.0022647,-5.942e-13,15.568,0.0022647,-5.942e-13,0.0091809,496.22,3.9015,15.568,0.0072943,1.0132e+05,41529,1.2586,1,0.29919,0.39919,0,0
0.14427,0,0.6531,0.20263,0,294.15,15.562,0.002225,-5.2754e-13,15.562,0.002225,-5.2754e-13,0.0091833,494.29,3.8933,15.562,0.0072966,1.0132e+05,41501,1.2586,1,0.29961,0.39961,0,0
0.14412,0,0.65321,0.20267,0,294.15,15.558,0.0021874,-3.4657e-13,15.558,0.0021874,-3.4657e-13,0.0091855,492.4,3.8853,15.558,0.0072988,1.0132e+05,41474,1.2585,1,0.30003,0.40003,0,0
0.14398,0,0.65332,0.2027,0,294.15,15.553,0.0021504,-1.2764e-13,15.553,0.0021504,-1.2764e-13,0.0091876,490.53,3.8773,15.553,0.0073008,1.0132e+05,41448,1.2584,1,0.30045,0.40045,0,0
0.14383,0,0.65343,0.20274,0,294.15,15.548,0.0021135,9.1271e-14,15.548,0.0021135,9.1271e-14,0.0091898,488.66,3.8693,15.548,0.0073029,1.0132e+05,41421,1.2584,1,0.30087,0.40087,0,0
0.14369,0,0.65354,0.20277,0,294.15,15.543,0.0020771,2.716e-13,15.543,0.0020771,2.716e-13,0.0091919,486.79,3.8613,15.543,0.007305,1.0132e+05,41395,1.2583,1,0.30129,0.40129,0,0
0.14355,0,0.65365,0.2028,0,294.15,15.539,0.0020433,2.7716e-13,15.539,0.0020433,2.7716e-13,0.0091937,484.97,3.8535,15.539,0.0073068,1.0132e+05,41369,1.2582,1,0.30171,0.40171,0,0
0.14341,0,0.65375,0.20284,0,294.15,15.534,0.0020094,2.8271e-13,15.534,0.0020094,2.8271e-13,0.0091956,483.14,3.8457,15.534,0.0073087,1.0132e+05,41344,1.2582,1,0.30213,0.40213,0,0
0.14327,0,0.65386,0.20287,0,294.15,15.53,0.0019756,2.8827e-13,15.53,0.0019756,2.8827e-13,0.0091975,481.32,3.8379,15.53,0.0073105,1.0132e+05,41318,1.2581,1,0.30256,0.40256,0,0
0.14314,0,0.65396,0.2029,0,294.15,15.525,0.0019438,3.0576e-13,15.525,0.0019438,3.0576e-13,0.0091991,479.52,3.8301,15.525,0.0073122,1.0132e+05,41293,1.2581,1,0.30298,0.40298,0,0
0.14301,0,0.65406,0.20293,0,294.15,15.521,0.0019133,3.3098e-13,15.521,0.0019133,3.3098e-13,0.0092007,477.74,3.8224,15.521,0.0073138,1.0132e+05,41269,1.258,1,0.3034,0.4034,0,0
0.14288,0,0.65416,0.20296,0,294.15,15.517,0.0018829,3.5621e-13,15.517,0.0018829,3.5621e-13,0.0092022,475.96,3.8148,15.517,0.0073153,1.0132e+05,41244,1.2579,1,0.30382,0.40382,0,0
0.14275,0,0.65426,0.20299,0,294.15,15.513,0.0018526,3.7968e-13,15.513,0.0018526,3.7968e-13,0.0092036,474.17,3.8071,15.513,0.0073168,1.0132e+05,41219,1.2579,1,0.30424,0.40424,0,0
0.14262,0,0.65435,0.20302,0,294.15,15.509,0.0018259,3.4409e-13,15.509,0.0018259,3.4409e-13,0.0092036,472.43,3.7996,15.509,0.0073171,1.0132e+05,41195,1.2578,1,0.30466,0.40466,0,0
0.1425,0,0.65445,0.20305,0,294.15,15.505,0.0017992,3.085e-13,15.505,0.0017992,3.085e-13,0.0092036,470.68,3.792,15.505,0.0073174,1.0132e+05,41171,1.2578,1,0.30508,0.40508,0,0
0.14238,0,0.65454,0.20308,0,294.15,15.501,0.0017726,2.7291e-13,15.501,0.0017726,2.7291e-13,0.0092036,468.94,3.7844,15.501,0.0073178,1.0132e+05,41148,1.2577,1,0.3055,0.4055,0,0
0.14226,0,0.65464,0.20311,0,294.15,15.497,0.0017476,1.7397e-13,15.497,0.0017476,1.7397e-13,0.0092023,467.2,3.7769,15.497,0.007317,1.0132e+05,41124,1.2577,1,0.30592,0.40592,0,0
0.14214,0,0.65472,0.20314,0,294.15,15.494,0.0017249,-3.4603e-15,15.494,0.0017249,-3.4603e-15,0.0091993,465.49,3.7694,15.494,0.007315,1.0132e+05,41101,1.2576,1,0.30634,0.40634,0,0
0.14202,0,0.65481,0.20316,0,294.15,15.49,0.0017022,-1.8091e-13,15.49,0.0017022,-1.8091e-13,0.0091964,463.77,3.762,15.49,0.007313,1.0132e+05,41078,1.2575,1,0.30676,0.40676,0,0
0.14191,0,0.6549,0.20319,0,294.15,15.486,0.0016795,-3.5835e-13,15.486,0.0016795,-3.5835e-13,0.0091934,462.05,3.7545,15.486,0.0073109,1.0132e+05,41054,1.2575,1,0.30718,0.40718,0,0
0.14179,0,0.65499,0.20322,0,294.15,15.483,0.0016602,-4.3452e-13,15.483,0.0016602,-4.3452e-13,0.0091893,460.35,3.7471,15.483,0.0073079,1.0132e+05,41032,1.2574,1,0.3076,0.4076,0,0
0.14168,0,0.65507,0.20324,0,294.15,15.479,0.0016414,-4.9422e-13,15.479,0.0016414,-4.9422e-13,0.0091849,458.66,3.7397,15.479,0.0073047,1.0132e+05,41009,1.2574,1,0.30803,0.40803,0,0
0.14157,0,0.65516,0.20327,0,294.15,15.476,0.0016227,-5.5392e-13,15.476,0.0016227,-5.5392e-13,0.0091805,456.97,3.7322,15.476,0.0073015,1.0132e+05,40986,1.2573,1,0.30845,0.40845,0,0
0.14147,0,0.65524,0.2033,0,294.15,15.472,0.0016051,-7.1473e-13,15.472,0.0016051,-7.1473e-13,0.0091762,455.28,3.7248,15.472,0.0072984,1.0132e+05,40964,1.2573,1,0.30887,0.40887,0,0
0.14136,0,0.65532,0.20332,0,294.15,15.469,0.0015905,-1.1495e-12,15.469,0.0015905,-1.1495e-12,0.0091722,453.6,3.7174,15.469,0.0072955,1.0132e+05,40942,1.2572,1,0.30929,0.40929,0,0
0.14126,0,0.6554,0.20334,0,294.15,15.466,0.0015759,-1.5843e-12,15.466,0.0015759,-1.5843e-12,0.0091681,451.93,3.71,15.466,0.0072925,1.0132e+05,40920,1.2572,1,0.30971,0.40971,0,0
0.14115,0,0.65548,0.20337,0,294.15,15.462,0.0015612,-2.0191e-12,15.462,0.0015612,-2.0191e-12,0.0091641,450.25,3.7027,15.462,0.0072896,1.0132e+05,40897,1.2571,1,0.31013,0.41013,0,0
0.14105,0,0.65556,0.20339,0,294.15,15.459,0.0015495,-2.142e-12,15.459,0.0015495,-2.142e-12,0.0091604,448.59,3.6953,15.459,0.0072869,1.0132e+05,40876,1.2571,1,0.31055,0.41055,0,0
0.14095,0,0.65563,0.20342,0,294.15,15.456,0.0015391,-2.1145e-12,15.456,0.0015391,-2.1145e-12,0.0091569,446.92,3.6879,15.456,0.0072844,1.0132e+05,40854,1.2571,1,0.31097,0.41097,0,0
0.14085,0,0.65571,0.20344,0,294.15,15.453,0.0015288,-2.087e-12,15.453,0.0015288,-2.087e-12,0.0091533,445.26,3.6805,15.453,0.0072818,1.0132e+05,40832,1.257,1,0.31139,0.41139,0,0
0.14075,0,0.65578,0.20346,0,294.15,15.449,0.0015187,-2.046e-12,15.449,0.0015187,-2.046e-12,0.0091498,443.6,3.6731,15.449,0.0072792,1.0132e+05,40810,1.257,1,0.31181,0.41181,0,0
0.14066,0,0.65586,0.20349,0,294.15,15.446,0.0015127,-1.8404e-12,15.446,0.0015127,-1.8404e-12,0.0091468,441.95,3.6657,15.446,0.0072771,1.0132e+05,40789,1.2569,1,0.31223,0.41223,0,0
0.14056,0,0.65593,0.20351,0,294.15,15.443,0.0015066,-1.6347e-12,15.443,0.0015066,-1.6347e-12,0.0091437,440.3,3.6583,15.443,0.0072749,1.0132e+05,40767,1.2569,1,0.31265,0.41265,0,0
0.14047,0,0.656,0.20353,0,294.15,15.44,0.0015005,-1.429e-12,15.44,0.0015005,-1.429e-12,0.0091407,438.64,3.6509,15.44,0.0072728,1.0132e+05,40746,1.2568,1,0.31308,0.41308,0,0
0.14038,0,0.65607,0.20355,0,294.15,15.437,0.0014964,-1.2095e-12,15.437,0.0014964,-1.2095e-12,0.0091379,436.99,3.6435,15.437,0.0072708,1.0132e+05,40725,1.2568,1,0.3135,0.4135,0,0
0.14029,0,0.65614,0.20357,0,294.15,15.434,0.0014946,-9.7445e-13,15.434,0.0014946,-9.7445e-13,0.0091354,435.35,3.636,15.434,0.007269,1.0132e+05,40703,1.2568,1,0.31392,0.41392,0,0
0.1402,0,0.65621,0.2036,0,294.15,15.431,0.0014928,-7.3943e-13,15.431,0.0014928,-7.3943e-13,0.0091329,433.7,3.6286,15.431,0.0072673,1.0132e+05,40682,1.2567,1,0.31434,0.41434,0,0
0.14011,0,0.65628,0.20362,0,294.15,15.428,0.001491,-5.044e-13,15.428,0.001491,-5.044e-13,0.0091304,432.05,3.6212,15.428,0.0072655,1.0132e+05,40661,1.2567,1,0.31476,0.41476,0,0
0.14002,0,0.65634,0.20364,0,294.15,15.424,0.0014929,-2.3471e-13,15.424,0.0014929,-2.3471e-13,0.0091283,430.41,3.6137,15.424,0.0072641,1.0132e+05,40639,1.2566,1,0.31518,0.41518,0,0
0.13993,0,0.65641,0.20366,0,294.15,15.421,0.0014953,4.0367e-14,15.421,0.0014953,4.0367e-14,0.0091263,428.77,3.6062,15.421,0.0072627,1.0132e+05,40618,1.2566,1,0.3156,0.4156,0,0
0.13984,0,0.65648,0.20368,0,294.15,15.418,0.0014976,3.1545e-13,15.418,0.0014976,3.1545e-13,0.0091243,427.12,3.5987,15.418,0.0072614,1.0132e+05,40597,1.2566,1,0.31602,0.41602,0,0
0.13976,0,0.65654,0.2037,0,294.15,15.415,0.0015011,4.4055e-13,15.415,0.0015011,4.4055e-13,0.0091224,425.48,3.5912,15.415,0.0072601,1.0132e+05,40576,1.2565,1,0.31644,0.41644,0,0
0.13967,0,0.65661,0.20372,0,294.15,15.412,0.0015075,1.2584e-13,15.412,0.0015075,1.2584e-13,0.0091208,423.84,3.5836,15.412,0.007259,1.0132e+05,40554,1.2565,1,0.31686,0.41686,0,0
0.13959,0,0.65667,0.20374,0,294.15,15.409,0.001514,-1.8888e-13,15.409,0.001514,-1.8888e-13,0.0091191,422.19,3.576,15.409,0.0072579,1.0132e+05,40533,1.2564,1,0.31728,0.41728,0,0
0.1395,0,0.65674,0.20376,0,294.15,15.406,0.0015204,-5.0358e-13,15.406,0.0015204,-5.0358e-13,0.0091175,420.55,3.5685,15.406,0.0072568,1.0132e+05,40512,1.2564,1,0.3177,0.4177,0,0
0.13942,0,0.6568,0.20378,0,294.15,15.402,0.0015293,-1.079e-12,15.402,0.0015293,-1.079e-12,0.009116,418.91,3.5608,15.402,0.0072559,1.0132e+05,40490,1.2564,1,0.31812,0.41812,0,0
0.13934,0,0.65686,0.2038,0,294.15,15.399,0.0015397,-1.802e-12,15.399,0.0015397,-1.802e-12,0.0091146,417.26,3.5532,15.399,0.0072549,1.0132e+05,40469,1.2563,1,0.31855,0.41855,0,0
0.13926,0,0.65693,0.20382,0,294.15,15.396,0.00155,-2.525e-12,15.396,0.00155,-2.525e-12,0.0091131,415.62,3.5455,15.396,0.007254,1.0132e+05,40447,1.2563,1,0.31897,0.41897,0,0
0.13917,0,0.65699,0.20384,0,294.15,15.393,0.0015604,-3.237e-12,15.393,0.0015604,-3.237e-12,0.0091117,413.98,3.5379,15.393,0.0072531,1.0132e+05,40426,1.2563,1,0.31939,0.41939,0,0
0.13909,0,0.65705,0.20386,0,294.15,15.389,0.0015745,-3.3789e-12,15.389,0.0015745,-3.3789e-12,0.0091077,412.33,3.5302,15.389,0.0072502,1.0132e+05,40404,1.2562,1,0.31981,0.41981,0,0
0.13901,0,0.65711,0.20388,0,294.15,15.386,0.0015885,-3.5208e-12,15.386,0.0015885,-3.5208e-12,0.0091038,410.69,3.5224,15.386,0.0072472,1.0132e+05,40382,1.2562,1,0.32023,0.42023,0,0
0.13893,0,0.65717,0.2039,0,294.15,15.383,0.0016025,-3.6628e-12,15.383,0.0016025,-3.6628e-12,0.0090999,409.05,3.5147,15.383,0.0072443,1.0132e+05,40361,1.2561,1,0.32065,0.42065,0,0
0.13885,0,0.65723,0.20391,0,294.15,15.379,0.0016179,-3.4265e-12,15.379,0.0016179,-3.4265e-12,0.0090947,407.4,3.5069,15.379,0.0072404,1.0132e+05,40339,1.2561,1,0.32107,0.42107,0,0
0.13877,0,0.6573,0.20393,0,294.15,15.376,0.0016352,-2.6108e-12,15.376,0.0016352,-2.6108e-12,0.0090874,405.75,3.4991,15.376,0.0072348,1.0132e+05,40317,1.2561,1,0.32149,0.42149,0,0
0.13869,0,0.65736,0.20395,0,294.15,15.372,0.0016526,-1.7952e-12,15.372,0.0016526,-1.7952e-12,0.0090801,404.11,3.4913,15.372,0.0072292,1.0132e+05,40295,1.256,1,0.32191,0.42191,0,0
0.13861,0,0.65742,0.20397,0,294.15,15.369,0.0016699,-9.7961e-13,15.369,0.0016699,-9.7961e-13,0.0090728,402.46,3.4834,15.369,0.0072236,1.0132e+05,40273,1.256,1,0.32233,0.42233,0,0
0.13853,0,0.65748,0.20399,0,294.15,15.365,0.0016896,-5.4708e-13,15.365,0.0016896,-5.4708e-13,0.0090646,400.82,3.4755,15.365,0.0072173,1.0132e+05,40250,1.256,1,0.32275,0.42275,0,0
0.13845,0,0.65754,0.20401,0,294.15,15.361,0.0017099,-2.3103e-13,15.361,0.0017099,-2.3103e-13,0.0090562,399.17,3.4676,15.361,0.0072108,1.0132e+05,40228,1.2559,1,0.32317,0.42317,0,0
0.13837,0,0.6576,0.20403,0,294.15,15.357,0.0017302,8.5003e-14,15.357,0.0017302,8.5003e-14,0.0090477,397.52,3.4597,15.357,0.0072042,1.0132e+05,40206,1.2559,1,0.3236,0.4236,0,0
0.13829,0,0.65766,0.20405,0,294.15,15.354,0.0017509,2.8838e-13,15.354,0.0017509,2.8838e-13,0.0090392,395.88,3.4517,15.354,0.0071976,1.0132e+05,40183,1.2558,1,0.32402,0.42402,0,0
0.13821,0,0.65772,0.20407,0,294.15,15.35,0.0017739,-2.3338e-13,15.35,0.0017739,-2.3338e-13,0.00903,394.23,3.4437,15.35,0.0071906,1.0132e+05,40160,1.2558,1,0.32444,0.42444,0,0
