"C3H8","EDC<psiChemistryCombustion>:kappa","N2","O2","Qdot","T","U:0","U:1","U:2","Ux","Uy","Uz","alphat","epsilon","k","mag(U)","nut","p","rDeltaT","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00020704,0,0.76304,0.23675,0,294,9.0891,-0.076743,5.6501e-12,9.0891,-0.076743,5.6501e-12,6.7763e-05,0.74059,0.011508,9.0894,5.6632e-05,1.0132e+05,25127,1.1965,1,0.026405,0.363,0.026405,0
0.00018747,0,0.76306,0.23676,0,294,9.0887,-0.076233,5.5367e-12,9.0887,-0.076233,5.5367e-12,7.0396e-05,0.66987,0.010628,9.089,5.8833e-05,1.0132e+05,25124,1.1965,1,0.02651,0.363,0.02651,0
0.00016789,0,0.76307,0.23676,0,294,9.0883,-0.075722,5.4233e-12,9.0883,-0.075722,5.4233e-12,7.3029e-05,0.59916,0.0097486,9.0886,6.1034e-05,1.0132e+05,25122,1.1965,1,0.026616,0.363,0.026616,0
0.00014832,0,0.76309,0.23676,0,294,9.0879,-0.075211,5.31e-12,9.0879,-0.075211,5.31e-12,7.5662e-05,0.52843,0.0088688,9.0882,6.3235e-05,1.0132e+05,25119,1.1965,1,0.026721,0.363,0.026721,0
0.00012874,0,0.7631,0.23677,0,294,9.0875,-0.0747,5.1966e-12,9.0875,-0.0747,5.1966e-12,7.8295e-05,0.45771,0.0079889,9.0878,6.5436e-05,1.0132e+05,25117,1.1965,1,0.026826,0.363,0.026826,0
0.00010916,0,0.76312,0.23677,0,294,9.0871,-0.07419,5.0832e-12,9.0871,-0.07419,5.0832e-12,8.0928e-05,0.38699,0.0071091,9.0874,6.7637e-05,1.0132e+05,25115,1.1965,1,0.026931,0.363,0.026931,0
8.9587e-05,0,0.76313,0.23678,0,294,9.0867,-0.073679,4.9698e-12,9.0867,-0.073679,4.9698e-12,8.3561e-05,0.31627,0.0062293,9.087,6.9838e-05,1.0132e+05,25112,1.1965,1,0.027036,0.363,0.027036,0
7.001e-05,0,0.76315,0.23678,0,294,9.0863,-0.073168,4.8565e-12,9.0863,-0.073168,4.8565e-12,8.6194e-05,0.24555,0.0053495,9.0866,7.204e-05,1.0132e+05,25110,1.1965,1,0.027142,0.363,0.027142,0
5.0434e-05,0,0.76316,0.23679,0,294,9.0859,-0.072657,4.7431e-12,9.0859,-0.072657,4.7431e-12,8.8827e-05,0.17483,0.0044697,9.0862,7.4241e-05,1.0132e+05,25108,1.1965,1,0.027247,0.363,0.027247,0
3.0858e-05,0,0.76318,0.23679,0,294,9.0855,-0.072146,4.6297e-12,9.0855,-0.072146,4.6297e-12,9.146e-05,0.10411,0.0035899,9.0858,7.6442e-05,1.0132e+05,25105,1.1965,1,0.027352,0.363,0.027352,0
1.1282e-05,0,0.76319,0.2368,0,294,9.0851,-0.071636,4.5163e-12,9.0851,-0.071636,4.5163e-12,9.4093e-05,0.033393,0.0027101,9.0854,7.8643e-05,1.0132e+05,25103,1.1965,1,0.027457,0.363,0.027457,0
7.8371e-06,0,0.76319,0.2368,0,294,9.0852,-0.071194,4.6333e-12,9.0852,-0.071194,4.6333e-12,9.8401e-05,0.021411,0.0025592,9.0855,8.2243e-05,1.0132e+05,25102,1.1965,1,0.027562,0.363,0.027562,0
7.266e-06,0,0.76319,0.2368,0,294,9.0854,-0.070764,4.7914e-12,9.0854,-0.070764,4.7914e-12,0.00010301,0.019893,0.0025381,9.0856,8.6092e-05,1.0132e+05,25101,1.1965,1,0.027668,0.363,0.027668,0
6.695e-06,0,0.76319,0.2368,0,294,9.0855,-0.070335,4.9495e-12,9.0855,-0.070335,4.9495e-12,0.00010761,0.018376,0.0025171,9.0858,8.9942e-05,1.0132e+05,25100,1.1965,1,0.027773,0.363,0.027773,0
6.124e-06,0,0.7632,0.2368,0,294,9.0857,-0.069905,5.1075e-12,9.0857,-0.069905,5.1075e-12,0.00011222,0.016858,0.002496,9.086,9.3791e-05,1.0132e+05,25099,1.1965,1,0.027878,0.363,0.027878,0
5.5529e-06,0,0.7632,0.2368,0,294,9.0859,-0.069476,5.2656e-12,9.0859,-0.069476,5.2656e-12,0.00011682,0.01534,0.002475,9.0861,9.764e-05,1.0132e+05,25098,1.1965,1,0.027983,0.363,0.027983,0
4.9819e-06,0,0.7632,0.2368,0,294,9.086,-0.069046,5.4236e-12,9.086,-0.069046,5.4236e-12,0.00012143,0.013822,0.002454,9.0863,0.00010149,1.0132e+05,25098,1.1965,1,0.028088,0.363,0.028088,0
4.4108e-06,0,0.7632,0.2368,0,294,9.0862,-0.068617,5.5817e-12,9.0862,-0.068617,5.5817e-12,0.00012603,0.012304,0.0024329,9.0865,0.00010534,1.0132e+05,25097,1.1965,1,0.028194,0.363,0.028194,0
3.8398e-06,0,0.7632,0.2368,0,294,9.0864,-0.068187,5.7398e-12,9.0864,-0.068187,5.7398e-12,0.00013064,0.010786,0.0024119,9.0866,0.00010919,1.0132e+05,25096,1.1965,1,0.028299,0.363,0.028299,0
3.2687e-06,0,0.7632,0.2368,0,294,9.0866,-0.067758,5.8978e-12,9.0866,-0.067758,5.8978e-12,0.00013525,0.009268,0.0023908,9.0868,0.00011304,1.0132e+05,25095,1.1965,1,0.028404,0.363,0.028404,0
2.6977e-06,0,0.7632,0.2368,0,294,9.0867,-0.067328,6.0559e-12,9.0867,-0.067328,6.0559e-12,0.00013985,0.00775,0.0023698,9.087,0.00011689,1.0132e+05,25094,1.1965,1,0.028509,0.363,0.028509,0
2.1267e-06,0,0.7632,0.2368,0,294,9.0869,-0.066899,6.2139e-12,9.0869,-0.066899,6.2139e-12,0.00014446,0.0062321,0.0023488,9.0871,0.00012074,1.0132e+05,25094,1.1965,1,0.028614,0.363,0.028614,0
1.5556e-06,0,0.7632,0.2368,0,294,9.0871,-0.066469,6.372e-12,9.0871,-0.066469,6.372e-12,0.00014906,0.0047141,0.0023277,9.0873,0.00012459,1.0132e+05,25093,1.1965,1,0.02872,0.363,0.02872,0
9.8457e-07,0,0.7632,0.2368,0,294,9.0872,-0.066039,6.5301e-12,9.0872,-0.066039,6.5301e-12,0.00015367,0.0031962,0.0023067,9.0875,0.00012843,1.0132e+05,25092,1.1965,1,0.028825,0.363,0.028825,0
4.1353e-07,0,0.7632,0.2368,0,294,9.0874,-0.06561,6.6881e-12,9.0874,-0.06561,6.6881e-12,0.00015827,0.0016783,0.0022857,9.0876,0.00013228,1.0132e+05,25091,1.1965,1,0.02893,0.363,0.02893,0
3.6482e-07,0,0.7632,0.2368,0,294,9.0876,-0.065204,6.6677e-12,9.0876,-0.065204,6.6677e-12,0.00016,0.0015637,0.0022826,9.0878,0.00013373,1.0132e+05,25090,1.1965,1,0.029035,0.363,0.029035,0
3.3906e-07,0,0.7632,0.2368,0,294,9.0878,-0.064799,6.6394e-12,9.0878,-0.064799,6.6394e-12,0.00016161,0.0015107,0.0022803,9.0881,0.00013507,1.0132e+05,25090,1.1965,1,0.02914,0.363,0.02914,0
3.133e-07,0,0.7632,0.2368,0,294,9.088,-0.064394,6.6111e-12,9.088,-0.064394,6.6111e-12,0.00016322,0.0014577,0.002278,9.0883,0.00013641,1.0132e+05,25089,1.1965,1,0.029246,0.363,0.029246,0
2.8754e-07,0,0.7632,0.2368,0,294,9.0882,-0.063989,6.5829e-12,9.0882,-0.063989,6.5829e-12,0.00016482,0.0014047,0.0022757,9.0885,0.00013776,1.0132e+05,25089,1.1965,1,0.029351,0.363,0.029351,0
2.6178e-07,0,0.7632,0.2368,0,294,9.0885,-0.063584,6.5546e-12,9.0885,-0.063584,6.5546e-12,0.00016643,0.0013518,0.0022734,9.0887,0.0001391,1.0132e+05,25088,1.1965,1,0.029456,0.363,0.029456,0
2.3602e-07,0,0.7632,0.2368,0,294,9.0887,-0.063179,6.5263e-12,9.0887,-0.063179,6.5263e-12,0.00016803,0.0012988,0.0022711,9.0889,0.00014044,1.0132e+05,25088,1.1965,1,0.029561,0.363,0.029561,0
2.1026e-07,0,0.7632,0.2368,0,294,9.0889,-0.062774,6.498e-12,9.0889,-0.062774,6.498e-12,0.00016964,0.0012458,0.0022689,9.0891,0.00014178,1.0132e+05,25087,1.1965,1,0.029666,0.363,0.029666,0
1.845e-07,0,0.7632,0.2368,0,294,9.0891,-0.062369,6.4697e-12,9.0891,-0.062369,6.4697e-12,0.00017124,0.0011928,0.0022666,9.0893,0.00014312,1.0132e+05,25086,1.1965,1,0.029772,0.363,0.029772,0
1.5874e-07,0,0.7632,0.2368,0,294,9.0893,-0.061964,6.4415e-12,9.0893,-0.061964,6.4415e-12,0.00017285,0.0011399,0.0022643,9.0895,0.00014446,1.0132e+05,25086,1.1965,1,0.029877,0.363,0.029877,0
1.3298e-07,0,0.7632,0.2368,0,294,9.0895,-0.061559,6.4132e-12,9.0895,-0.061559,6.4132e-12,0.00017445,0.0010869,0.002262,9.0897,0.00014581,1.0132e+05,25085,1.1965,1,0.029982,0.363,0.029982,0
1.0722e-07,0,0.7632,0.2368,0,294,9.0897,-0.061153,6.3849e-12,9.0897,-0.061153,6.3849e-12,0.00017606,0.0010339,0.0022597,9.0899,0.00014715,1.0132e+05,25085,1.1965,1,0.030087,0.363,0.030087,0
8.1463e-08,0,0.7632,0.2368,0,294,9.0899,-0.060748,6.3566e-12,9.0899,-0.060748,6.3566e-12,0.00017766,0.00098094,0.0022574,9.0901,0.00014849,1.0132e+05,25084,1.1965,1,0.030192,0.363,0.030192,0
5.5703e-08,0,0.7632,0.2368,0,294,9.0902,-0.060343,6.3284e-12,9.0902,-0.060343,6.3284e-12,0.00017927,0.00092797,0.0022551,9.0904,0.00014983,1.0132e+05,25084,1.1965,1,0.030298,0.363,0.030298,0
2.9943e-08,0,0.7632,0.2368,0,294,9.0904,-0.059938,6.3001e-12,9.0904,-0.059938,6.3001e-12,0.00018087,0.00087499,0.0022529,9.0906,0.00015117,1.0132e+05,25083,1.1965,1,0.030403,0.363,0.030403,0
2.6767e-08,0,0.7632,0.2368,0,294,9.0906,-0.059586,6.1272e-12,9.0906,-0.059586,6.1272e-12,0.00018205,0.00086859,0.0022512,9.0908,0.00015216,1.0132e+05,25083,1.1965,1,0.030508,0.363,0.030508,0
2.4915e-08,0,0.7632,0.2368,0,294,9.0908,-0.059236,5.9458e-12,9.0908,-0.059236,5.9458e-12,0.0001832,0.00086492,0.0022496,9.091,0.00015312,1.0132e+05,25082,1.1965,1,0.030613,0.363,0.030613,0
2.3063e-08,0,0.7632,0.2368,0,294,9.091,-0.058886,5.7645e-12,9.091,-0.058886,5.7645e-12,0.00018435,0.00086126,0.002248,9.0912,0.00015408,1.0132e+05,25082,1.1965,1,0.030718,0.363,0.030718,0
2.121e-08,0,0.7632,0.2368,0,294,9.0912,-0.058537,5.5831e-12,9.0912,-0.058537,5.5831e-12,0.0001855,0.00085759,0.0022463,9.0914,0.00015504,1.0132e+05,25081,1.1965,1,0.030824,0.363,0.030824,0
1.9358e-08,0,0.7632,0.2368,0,294,9.0914,-0.058187,5.4017e-12,9.0914,-0.058187,5.4017e-12,0.00018665,0.00085392,0.0022447,9.0916,0.000156,1.0132e+05,25081,1.1965,1,0.030929,0.363,0.030929,0
1.7506e-08,0,0.7632,0.2368,0,294,9.0916,-0.057838,5.2204e-12,9.0916,-0.057838,5.2204e-12,0.0001878,0.00085025,0.0022431,9.0918,0.00015696,1.0132e+05,25080,1.1965,1,0.031034,0.363,0.031034,0
1.5654e-08,0,0.7632,0.2368,0,294,9.0919,-0.057488,5.039e-12,9.0919,-0.057488,5.039e-12,0.00018895,0.00084658,0.0022415,9.092,0.00015793,1.0132e+05,25080,1.1965,1,0.031139,0.363,0.031139,0
1.3802e-08,0,0.7632,0.2368,0,294,9.0921,-0.057138,4.8576e-12,9.0921,-0.057138,4.8576e-12,0.0001901,0.00084291,0.0022398,9.0923,0.00015889,1.0132e+05,25080,1.1965,1,0.031244,0.363,0.031244,0
1.195e-08,0,0.7632,0.2368,0,294,9.0923,-0.056789,4.6763e-12,9.0923,-0.056789,4.6763e-12,0.00019125,0.00083924,0.0022382,9.0925,0.00015985,1.0132e+05,25079,1.1965,1,0.03135,0.363,0.03135,0
1.0097e-08,0,0.7632,0.2368,0,294,9.0925,-0.056439,4.4949e-12,9.0925,-0.056439,4.4949e-12,0.0001924,0.00083557,0.0022366,9.0927,0.00016081,1.0132e+05,25079,1.1965,1,0.031455,0.363,0.031455,0
8.2454e-09,0,0.7632,0.2368,0,294,9.0927,-0.056089,4.3135e-12,9.0927,-0.056089,4.3135e-12,0.00019355,0.0008319,0.002235,9.0929,0.00016177,1.0132e+05,25078,1.1965,1,0.03156,0.363,0.03156,0
6.3932e-09,0,0.7632,0.2368,0,294,9.0929,-0.05574,4.1322e-12,9.0929,-0.05574,4.1322e-12,0.0001947,0.00082823,0.0022333,9.0931,0.00016273,1.0132e+05,25078,1.1965,1,0.031665,0.363,0.031665,0
4.5411e-09,0,0.7632,0.2368,0,294,9.0931,-0.05539,3.9508e-12,9.0931,-0.05539,3.9508e-12,0.00019585,0.00082456,0.0022317,9.0933,0.00016369,1.0132e+05,25077,1.1965,1,0.03177,0.363,0.03177,0
2.6889e-09,0,0.7632,0.2368,0,294,9.0933,-0.055041,3.7694e-12,9.0933,-0.055041,3.7694e-12,0.00019701,0.00082089,0.0022301,9.0935,0.00016466,1.0132e+05,25077,1.1965,1,0.031876,0.363,0.031876,0
2.2124e-09,0,0.7632,0.2368,0,294,9.0936,-0.054719,3.5492e-12,9.0936,-0.054719,3.5492e-12,0.00019817,0.00081939,0.0022286,9.0937,0.00016563,1.0132e+05,25077,1.1965,1,0.031981,0.363,0.031981,0
2.0629e-09,0,0.7632,0.2368,0,294,9.0938,-0.054404,3.3198e-12,9.0938,-0.054404,3.3198e-12,0.00019934,0.0008184,0.0022271,9.0939,0.00016661,1.0132e+05,25076,1.1965,1,0.032086,0.363,0.032086,0
1.9135e-09,0,0.7632,0.2368,0,294,9.094,-0.054088,3.0903e-12,9.094,-0.054088,3.0903e-12,0.00020051,0.0008174,0.0022256,9.0942,0.00016759,1.0132e+05,25076,1.1965,1,0.032191,0.363,0.032191,0
1.7641e-09,0,0.7632,0.2368,0,294,9.0942,-0.053773,2.8608e-12,9.0942,-0.053773,2.8608e-12,0.00020168,0.00081641,0.0022242,9.0944,0.00016857,1.0132e+05,25076,1.1965,1,0.032296,0.363,0.032296,0
1.6147e-09,0,0.7632,0.2368,0,294,9.0944,-0.053458,2.6314e-12,9.0944,-0.053458,2.6314e-12,0.00020285,0.00081542,0.0022227,9.0946,0.00016954,1.0132e+05,25076,1.1965,1,0.032402,0.363,0.032402,0
1.4652e-09,0,0.7632,0.2368,0,294,9.0946,-0.053143,2.4019e-12,9.0946,-0.053143,2.4019e-12,0.00020402,0.00081443,0.0022212,9.0948,0.00017052,1.0132e+05,25075,1.1965,1,0.032507,0.363,0.032507,0
1.3158e-09,0,0.7632,0.2368,0,294,9.0949,-0.052828,2.1725e-12,9.0949,-0.052828,2.1725e-12,0.0002052,0.00081344,0.0022197,9.095,0.0001715,1.0132e+05,25075,1.1965,1,0.032612,0.363,0.032612,0
1.1664e-09,0,0.7632,0.2368,0,294,9.0951,-0.052513,1.943e-12,9.0951,-0.052513,1.943e-12,0.00020637,0.00081245,0.0022183,9.0952,0.00017248,1.0132e+05,25075,1.1965,1,0.032717,0.363,0.032717,0
1.017e-09,0,0.7632,0.2368,0,294,9.0953,-0.052198,1.7135e-12,9.0953,-0.052198,1.7135e-12,0.00020754,0.00081146,0.0022168,9.0954,0.00017346,1.0132e+05,25074,1.1965,1,0.032822,0.363,0.032822,0
8.6753e-10,0,0.7632,0.2368,0,294,9.0955,-0.051883,1.4841e-12,9.0955,-0.051883,1.4841e-12,0.00020871,0.00081047,0.0022153,9.0956,0.00017444,1.0132e+05,25074,1.1965,1,0.032928,0.363,0.032928,0
7.1811e-10,0,0.7632,0.2368,0,294,9.0957,-0.051567,1.2546e-12,9.0957,-0.051567,1.2546e-12,0.00020988,0.00080948,0.0022138,9.0959,0.00017542,1.0132e+05,25074,1.1965,1,0.033033,0.363,0.033033,0
5.6868e-10,0,0.7632,0.2368,0,294,9.0959,-0.051252,1.0251e-12,9.0959,-0.051252,1.0251e-12,0.00021105,0.00080849,0.0022124,9.0961,0.00017639,1.0132e+05,25073,1.1965,1,0.033138,0.363,0.033138,0
4.1926e-10,0,0.7632,0.2368,0,294,9.0961,-0.050937,7.9568e-13,9.0961,-0.050937,7.9568e-13,0.00021222,0.00080749,0.0022109,9.0963,0.00017737,1.0132e+05,25073,1.1965,1,0.033243,0.363,0.033243,0
2.6984e-10,0,0.7632,0.2368,0,294,9.0964,-0.050622,5.6622e-13,9.0964,-0.050622,5.6622e-13,0.00021339,0.0008065,0.0022094,9.0965,0.00017835,1.0132e+05,25073,1.1965,1,0.033348,0.363,0.033348,0
1.9509e-10,0,0.7632,0.2368,0,294,9.0966,-0.050328,2.7834e-13,9.0966,-0.050328,2.7834e-13,0.00021465,0.00080563,0.002208,9.0967,0.0001794,1.0132e+05,25073,1.1965,1,0.033454,0.363,0.033454,0
1.8231e-10,0,0.7632,0.2368,0,294,9.0968,-0.050051,-5.8043e-14,9.0968,-0.050051,-5.8043e-14,0.00021598,0.00080487,0.0022067,9.0969,0.00018051,1.0132e+05,25072,1.1965,1,0.033559,0.363,0.033559,0
1.6953e-10,0,0.7632,0.2368,0,294,9.097,-0.049775,-3.9441e-13,9.097,-0.049775,-3.9441e-13,0.00021731,0.0008041,0.0022053,9.0971,0.00018163,1.0132e+05,25072,1.1965,1,0.033664,0.363,0.033664,0
1.5676e-10,0,0.7632,0.2368,0,294,9.0972,-0.049499,-7.3079e-13,9.0972,-0.049499,-7.3079e-13,0.00021864,0.00080333,0.002204,9.0973,0.00018274,1.0132e+05,25072,1.1965,1,0.033769,0.363,0.033769,0
1.4398e-10,0,0.7632,0.2368,0,294,9.0974,-0.049222,-1.0672e-12,9.0974,-0.049222,-1.0672e-12,0.00021997,0.00080256,0.0022027,9.0975,0.00018385,1.0132e+05,25072,1.1965,1,0.033874,0.363,0.033874,0
1.312e-10,0,0.7632,0.2368,0,294,9.0976,-0.048946,-1.4035e-12,9.0976,-0.048946,-1.4035e-12,0.0002213,0.00080179,0.0022013,9.0977,0.00018497,1.0132e+05,25071,1.1965,1,0.03398,0.363,0.03398,0
1.1843e-10,0,0.7632,0.2368,0,294,9.0978,-0.048669,-1.7399e-12,9.0978,-0.048669,-1.7399e-12,0.00022264,0.00080102,0.0022,9.0979,0.00018608,1.0132e+05,25071,1.1965,1,0.034085,0.363,0.034085,0
1.0565e-10,0,0.7632,0.2368,0,294,9.098,-0.048393,-2.0763e-12,9.098,-0.048393,-2.0763e-12,0.00022397,0.00080025,0.0021987,9.0981,0.00018719,1.0132e+05,25071,1.1965,1,0.03419,0.363,0.03419,0
9.2873e-11,0,0.7632,0.2368,0,294,9.0982,-0.048116,-2.4126e-12,9.0982,-0.048116,-2.4126e-12,0.0002253,0.00079949,0.0021973,9.0983,0.0001883,1.0132e+05,25071,1.1965,1,0.034295,0.363,0.034295,0
8.0097e-11,0,0.7632,0.2368,0,294,9.0984,-0.04784,-2.749e-12,9.0984,-0.04784,-2.749e-12,0.00022663,0.00079872,0.002196,9.0985,0.00018942,1.0132e+05,25070,1.1965,1,0.0344,0.363,0.0344,0
6.732e-11,0,0.7632,0.2368,0,294,9.0986,-0.047563,-3.0854e-12,9.0986,-0.047563,-3.0854e-12,0.00022796,0.00079795,0.0021947,9.0987,0.00019053,1.0132e+05,25070,1.1965,1,0.034506,0.363,0.034506,0
5.4543e-11,0,0.7632,0.2368,0,294,9.0988,-0.047287,-3.4218e-12,9.0988,-0.047287,-3.4218e-12,0.00022929,0.00079718,0.0021933,9.0989,0.00019164,1.0132e+05,25070,1.1965,1,0.034611,0.363,0.034611,0
4.1767e-11,0,0.7632,0.2368,0,294,9.099,-0.04701,-3.7581e-12,9.099,-0.04701,-3.7581e-12,0.00023062,0.00079641,0.002192,9.0991,0.00019275,1.0132e+05,25070,1.1965,1,0.034716,0.363,0.034716,0
2.899e-11,0,0.7632,0.2368,0,294,9.0992,-0.046734,-4.0945e-12,9.0992,-0.046734,-4.0945e-12,0.00023195,0.00079564,0.0021906,9.0993,0.00019387,1.0132e+05,25070,1.1965,1,0.034821,0.363,0.034821,0
1.8069e-11,0,0.7632,0.2368,0,294,9.0994,-0.046462,-4.4155e-12,9.0994,-0.046462,-4.4155e-12,0.0002333,0.00079489,0.0021893,9.0995,0.00019499,1.0132e+05,25069,1.1965,1,0.034926,0.363,0.034926,0
1.693e-11,0,0.7632,0.2368,0,294,9.0996,-0.046217,-4.6553e-12,9.0996,-0.046217,-4.6553e-12,0.00023469,0.0007942,0.0021881,9.0997,0.00019615,1.0132e+05,25069,1.1965,1,0.035032,0.363,0.035032,0
1.579e-11,0,0.7632,0.2368,0,294,9.0998,-0.045971,-4.8952e-12,9.0998,-0.045971,-4.8952e-12,0.00023608,0.00079352,0.0021869,9.0999,0.00019732,1.0132e+05,25069,1.1965,1,0.035137,0.363,0.035137,0
1.4651e-11,0,0.7632,0.2368,0,294,9.1,-0.045725,-5.1351e-12,9.1,-0.045725,-5.1351e-12,0.00023748,0.00079283,0.0021857,9.1001,0.00019848,1.0132e+05,25069,1.1965,1,0.035242,0.363,0.035242,0
1.3511e-11,0,0.7632,0.2368,0,294,9.1002,-0.045479,-5.375e-12,9.1002,-0.045479,-5.375e-12,0.00023887,0.00079215,0.0021845,9.1003,0.00019965,1.0132e+05,25069,1.1965,1,0.035347,0.363,0.035347,0
1.2372e-11,0,0.7632,0.2368,0,294,9.1004,-0.045234,-5.6148e-12,9.1004,-0.045234,-5.6148e-12,0.00024026,0.00079146,0.0021833,9.1005,0.00020081,1.0132e+05,25069,1.1965,1,0.035452,0.363,0.035452,0
1.1233e-11,0,0.7632,0.2368,0,294,9.1006,-0.044988,-5.8547e-12,9.1006,-0.044988,-5.8547e-12,0.00024165,0.00079078,0.0021821,9.1007,0.00020197,1.0132e+05,25068,1.1965,1,0.035558,0.363,0.035558,0
1.0093e-11,0,0.7632,0.2368,0,294,9.1008,-0.044742,-6.0946e-12,9.1008,-0.044742,-6.0946e-12,0.00024305,0.0007901,0.0021809,9.1009,0.00020314,1.0132e+05,25068,1.1965,1,0.035663,0.363,0.035663,0
8.9538e-12,0,0.7632,0.2368,0,294,9.101,-0.044496,-6.3344e-12,9.101,-0.044496,-6.3344e-12,0.00024444,0.00078941,0.0021796,9.1011,0.0002043,1.0132e+05,25068,1.1965,1,0.035768,0.363,0.035768,0
7.8144e-12,0,0.7632,0.2368,0,294,9.1011,-0.04425,-6.5743e-12,9.1011,-0.04425,-6.5743e-12,0.00024583,0.00078873,0.0021784,9.1013,0.00020547,1.0132e+05,25068,1.1965,1,0.035873,0.363,0.035873,0
6.675e-12,0,0.7632,0.2368,0,294,9.1013,-0.044005,-6.8142e-12,9.1013,-0.044005,-6.8142e-12,0.00024723,0.00078804,0.0021772,9.1014,0.00020663,1.0132e+05,25068,1.1965,1,0.035978,0.363,0.035978,0
5.5356e-12,0,0.7632,0.2368,0,294,9.1015,-0.043759,-7.054e-12,9.1015,-0.043759,-7.054e-12,0.00024862,0.00078736,0.002176,9.1016,0.0002078,1.0132e+05,25068,1.1965,1,0.036084,0.363,0.036084,0
4.3962e-12,0,0.7632,0.2368,0,294,9.1017,-0.043513,-7.2939e-12,9.1017,-0.043513,-7.2939e-12,0.00025001,0.00078667,0.0021748,9.1018,0.00020896,1.0132e+05,25067,1.1965,1,0.036189,0.363,0.036189,0
3.2568e-12,0,0.7632,0.2368,0,294,9.1019,-0.043267,-7.5338e-12,9.1019,-0.043267,-7.5338e-12,0.00025141,0.00078599,0.0021736,9.102,0.00021013,1.0132e+05,25067,1.1965,1,0.036294,0.363,0.036294,0
2.1174e-12,0,0.7632,0.2368,0,294,9.1021,-0.043022,-7.7736e-12,9.1021,-0.043022,-7.7736e-12,0.0002528,0.0007853,0.0021724,9.1022,0.00021129,1.0132e+05,25067,1.1965,1,0.036399,0.363,0.036399,0
1.6454e-12,0,0.7632,0.2368,0,294,9.1023,-0.042794,-7.8252e-12,9.1023,-0.042794,-7.8252e-12,0.00025429,0.00078466,0.0021712,9.1024,0.00021254,1.0132e+05,25067,1.1965,1,0.036504,0.363,0.036504,0
1.5398e-12,0,0.7632,0.2368,0,294,9.1025,-0.042575,-7.7733e-12,9.1025,-0.042575,-7.7733e-12,0.00025584,0.00078405,0.0021702,9.1026,0.00021383,1.0132e+05,25067,1.1965,1,0.03661,0.363,0.03661,0
1.4341e-12,0,0.7632,0.2368,0,294,9.1027,-0.042357,-7.7215e-12,9.1027,-0.042357,-7.7215e-12,0.00025738,0.00078344,0.0021691,9.1028,0.00021512,1.0132e+05,25067,1.1965,1,0.036715,0.363,0.036715,0
1.3285e-12,0,0.7632,0.2368,0,294,9.1028,-0.042139,-7.6697e-12,9.1028,-0.042139,-7.6697e-12,0.00025893,0.00078283,0.002168,9.1029,0.00021641,1.0132e+05,25067,1.1965,1,0.03682,0.363,0.03682,0
1.2228e-12,0,0.7632,0.2368,0,294,9.103,-0.04192,-7.6178e-12,9.103,-0.04192,-7.6178e-12,0.00026048,0.00078221,0.0021669,9.1031,0.00021771,1.0132e+05,25066,1.1965,1,0.036925,0.363,0.036925,0
1.1172e-12,0,0.7632,0.2368,0,294,9.1032,-0.041702,-7.566e-12,9.1032,-0.041702,-7.566e-12,0.00026202,0.0007816,0.0021658,9.1033,0.000219,1.0132e+05,25066,1.1965,1,0.03703,0.363,0.03703,0
1.0115e-12,0,0.7632,0.2368,0,294,9.1034,-0.041484,-7.5142e-12,9.1034,-0.041484,-7.5142e-12,0.00026357,0.00078099,0.0021647,9.1035,0.00022029,1.0132e+05,25066,1.1965,1,0.037136,0.363,0.037136,0
9.0585e-13,0,0.7632,0.2368,0,294,9.1036,-0.041265,-7.4623e-12,9.1036,-0.041265,-7.4623e-12,0.00026511,0.00078037,0.0021636,9.1036,0.00022158,1.0132e+05,25066,1.1965,1,0.037241,0.363,0.037241,0
8.0019e-13,0,0.7632,0.2368,0,294,9.1037,-0.041047,-7.4105e-12,9.1037,-0.041047,-7.4105e-12,0.00026666,0.00077976,0.0021625,9.1038,0.00022287,1.0132e+05,25066,1.1965,1,0.037346,0.363,0.037346,0
6.9454e-13,0,0.7632,0.2368,0,294,9.1039,-0.040829,-7.3587e-12,9.1039,-0.040829,-7.3587e-12,0.00026821,0.00077915,0.0021614,9.104,0.00022417,1.0132e+05,25066,1.1965,1,0.037451,0.363,0.037451,0
5.8889e-13,0,0.7632,0.2368,0,294,9.1041,-0.040611,-7.3069e-12,9.1041,-0.040611,-7.3069e-12,0.00026975,0.00077854,0.0021603,9.1042,0.00022546,1.0132e+05,25066,1.1965,1,0.037556,0.363,0.037556,0
4.8324e-13,0,0.7632,0.2368,0,294,9.1043,-0.040392,-7.255e-12,9.1043,-0.040392,-7.255e-12,0.0002713,0.00077792,0.0021592,9.1044,0.00022675,1.0132e+05,25066,1.1965,1,0.037662,0.363,0.037662,0
3.7759e-13,0,0.7632,0.2368,0,294,9.1045,-0.040174,-7.2032e-12,9.1045,-0.040174,-7.2032e-12,0.00027285,0.00077731,0.0021581,9.1045,0.00022804,1.0132e+05,25066,1.1965,1,0.037767,0.363,0.037767,0
2.7194e-13,0,0.7632,0.2368,0,294,9.1046,-0.039956,-7.1514e-12,9.1046,-0.039956,-7.1514e-12,0.00027439,0.0007767,0.002157,9.1047,0.00022934,1.0132e+05,25065,1.1965,1,0.037872,0.363,0.037872,0
