"C3H8","EDC<psiChemistryCombustion>:kappa","N2","O2","Qdot","T","U:0","U:1","U:2","Ux","Uy","Uz","alphat","epsilon","k","mag(U)","nut","p","rDeltaT","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0.7632,0.2368,0,294,9.2519,-0.115,-1.1953e-12,9.2519,-0.115,-1.1953e-12,9.5495e-05,0.00072985,0.0020576,9.2527,7.9815e-05,1.0132e+05,74291,1.1965,1,0.025458,0.1,0.025458,0
0,0,0.7632,0.2368,0,294,9.2516,-0.11425,-1.1181e-12,9.2516,-0.11425,-1.1181e-12,9.6424e-05,0.00072969,0.0020573,9.2523,8.0592e-05,1.0132e+05,74025,1.1965,1,0.025564,0.1,0.025564,0
0,0,0.7632,0.2368,0,294,9.2512,-0.1135,-1.0409e-12,9.2512,-0.1135,-1.0409e-12,9.7353e-05,0.00072952,0.0020571,9.2519,8.1368e-05,1.0132e+05,73758,1.1965,1,0.025669,0.1,0.025669,0
0,0,0.7632,0.2368,0,294,9.2508,-0.11275,-9.637e-13,9.2508,-0.11275,-9.637e-13,9.8283e-05,0.00072936,0.0020568,9.2515,8.2145e-05,1.0132e+05,73491,1.1965,1,0.025774,0.1,0.025774,0
0,0,0.7632,0.2368,0,294,9.2504,-0.112,-8.8649e-13,9.2504,-0.112,-8.8649e-13,9.9212e-05,0.0007292,0.0020565,9.2511,8.2922e-05,1.0132e+05,73224,1.1965,1,0.025879,0.1,0.025879,0
0,0,0.7632,0.2368,0,294,9.25,-0.11125,-8.0928e-13,9.25,-0.11125,-8.0928e-13,0.00010014,0.00072903,0.0020562,9.2507,8.3698e-05,1.0132e+05,72957,1.1965,1,0.025984,0.1,0.025984,0
0,0,0.7632,0.2368,0,294,9.2496,-0.11063,-6.814e-13,9.2496,-0.11063,-6.814e-13,0.0001011,0.00072889,0.002056,9.2503,8.4496e-05,1.0132e+05,72699,1.1965,1,0.02609,0.1,0.02609,0
0,0,0.7632,0.2368,0,294,9.2492,-0.11008,-5.2226e-13,9.2492,-0.11008,-5.2226e-13,0.00010206,0.00072876,0.0020557,9.2498,8.5306e-05,1.0132e+05,72447,1.1965,1,0.026195,0.1,0.026195,0
0,0,0.7632,0.2368,0,294,9.2487,-0.10953,-3.6311e-13,9.2487,-0.10953,-3.6311e-13,0.00010303,0.00072863,0.0020555,9.2494,8.6117e-05,1.0132e+05,72195,1.1965,1,0.0263,0.1,0.0263,0
0,0,0.7632,0.2368,0,294,9.2483,-0.10898,-2.0396e-13,9.2483,-0.10898,-2.0396e-13,0.000104,0.0007285,0.0020553,9.2489,8.6927e-05,1.0132e+05,71943,1.1965,1,0.026405,0.1,0.026405,0
0,0,0.7632,0.2368,0,294,9.2479,-0.10844,-4.4812e-14,9.2479,-0.10844,-4.4812e-14,0.00010497,0.00072837,0.0020551,9.2485,8.7738e-05,1.0132e+05,71692,1.1965,1,0.02651,0.1,0.02651,0
0,0,0.7632,0.2368,0,294,9.2474,-0.10789,1.1433e-13,9.2474,-0.10789,1.1433e-13,0.00010594,0.00072824,0.0020548,9.248,8.8548e-05,1.0132e+05,71440,1.1965,1,0.026616,0.1,0.026616,0
0,0,0.7632,0.2368,0,294,9.247,-0.10734,2.7348e-13,9.247,-0.10734,2.7348e-13,0.00010691,0.00072811,0.0020546,9.2476,8.9358e-05,1.0132e+05,71188,1.1965,1,0.026721,0.1,0.026721,0
0,0,0.7632,0.2368,0,294,9.2465,-0.1068,4.3263e-13,9.2465,-0.1068,4.3263e-13,0.00010788,0.00072798,0.0020544,9.2471,9.0169e-05,1.0132e+05,70936,1.1965,1,0.026826,0.1,0.026826,0
0,0,0.7632,0.2368,0,294,9.2461,-0.10625,5.9178e-13,9.2461,-0.10625,5.9178e-13,0.00010885,0.00072785,0.0020542,9.2467,9.0979e-05,1.0132e+05,70684,1.1965,1,0.026931,0.1,0.026931,0
0,0,0.7632,0.2368,0,294,9.2456,-0.1057,7.5092e-13,9.2456,-0.1057,7.5092e-13,0.00010982,0.00072772,0.0020539,9.2462,9.179e-05,1.0132e+05,70432,1.1965,1,0.027036,0.1,0.027036,0
0,0,0.7632,0.2368,0,294,9.2452,-0.10515,9.1007e-13,9.2452,-0.10515,9.1007e-13,0.00011079,0.00072759,0.0020537,9.2458,9.26e-05,1.0132e+05,70180,1.1965,1,0.027142,0.1,0.027142,0
0,0,0.7632,0.2368,0,294,9.2447,-0.10461,1.0692e-12,9.2447,-0.10461,1.0692e-12,0.00011176,0.00072746,0.0020535,9.2453,9.3411e-05,1.0132e+05,69928,1.1965,1,0.027247,0.1,0.027247,0
0,0,0.7632,0.2368,0,294,9.2443,-0.10406,1.2284e-12,9.2443,-0.10406,1.2284e-12,0.00011273,0.00072733,0.0020533,9.2449,9.4221e-05,1.0132e+05,69676,1.1965,1,0.027352,0.1,0.027352,0
0,0,0.7632,0.2368,0,294,9.2439,-0.10351,1.3875e-12,9.2439,-0.10351,1.3875e-12,0.0001137,0.0007272,0.002053,9.2444,9.5031e-05,1.0132e+05,69424,1.1965,1,0.027457,0.1,0.027457,0
0,0,0.7632,0.2368,0,294,9.2435,-0.10295,1.4231e-12,9.2435,-0.10295,1.4231e-12,0.00011473,0.00072707,0.0020528,9.2441,9.5891e-05,1.0132e+05,69184,1.1965,1,0.027562,0.1,0.027562,0
0,0,0.7632,0.2368,0,294,9.2432,-0.10239,1.4367e-12,9.2432,-0.10239,1.4367e-12,0.00011577,0.00072695,0.0020526,9.2438,9.6759e-05,1.0132e+05,68946,1.1965,1,0.027668,0.1,0.027668,0
0,0,0.7632,0.2368,0,294,9.243,-0.10182,1.4503e-12,9.243,-0.10182,1.4503e-12,0.00011681,0.00072683,0.0020524,9.2435,9.7628e-05,1.0132e+05,68708,1.1965,1,0.027773,0.1,0.027773,0
0,0,0.7632,0.2368,0,294,9.2427,-0.10126,1.4639e-12,9.2427,-0.10126,1.4639e-12,0.00011785,0.00072671,0.0020522,9.2432,9.8496e-05,1.0132e+05,68470,1.1965,1,0.027878,0.1,0.027878,0
0,0,0.7632,0.2368,0,294,9.2424,-0.10069,1.4775e-12,9.2424,-0.10069,1.4775e-12,0.00011888,0.00072659,0.002052,9.2429,9.9364e-05,1.0132e+05,68232,1.1965,1,0.027983,0.1,0.027983,0
0,0,0.7632,0.2368,0,294,9.2421,-0.10013,1.491e-12,9.2421,-0.10013,1.491e-12,0.00011992,0.00072647,0.0020518,9.2426,0.00010023,1.0132e+05,67995,1.1965,1,0.028088,0.1,0.028088,0
0,0,0.7632,0.2368,0,294,9.2418,-0.099565,1.5046e-12,9.2418,-0.099565,1.5046e-12,0.00012096,0.00072635,0.0020516,9.2423,0.0001011,1.0132e+05,67757,1.1965,1,0.028194,0.1,0.028194,0
0,0,0.7632,0.2368,0,294,9.2415,-0.099001,1.5182e-12,9.2415,-0.099001,1.5182e-12,0.000122,0.00072623,0.0020514,9.242,0.00010197,1.0132e+05,67519,1.1965,1,0.028299,0.1,0.028299,0
0,0,0.7632,0.2368,0,294,9.2412,-0.098437,1.5318e-12,9.2412,-0.098437,1.5318e-12,0.00012304,0.00072611,0.0020512,9.2417,0.00010284,1.0132e+05,67281,1.1965,1,0.028404,0.1,0.028404,0
0,0,0.7632,0.2368,0,294,9.2409,-0.097872,1.5454e-12,9.2409,-0.097872,1.5454e-12,0.00012408,0.00072599,0.0020509,9.2414,0.00010371,1.0132e+05,67043,1.1965,1,0.028509,0.1,0.028509,0
0,0,0.7632,0.2368,0,294,9.2406,-0.097308,1.559e-12,9.2406,-0.097308,1.559e-12,0.00012512,0.00072587,0.0020507,9.2411,0.00010457,1.0132e+05,66805,1.1965,1,0.028614,0.1,0.028614,0
0,0,0.7632,0.2368,0,294,9.2403,-0.096744,1.5726e-12,9.2403,-0.096744,1.5726e-12,0.00012616,0.00072575,0.0020505,9.2408,0.00010544,1.0132e+05,66567,1.1965,1,0.02872,0.1,0.02872,0
0,0,0.7632,0.2368,0,294,9.24,-0.096179,1.5862e-12,9.24,-0.096179,1.5862e-12,0.00012719,0.00072563,0.0020503,9.2405,0.00010631,1.0132e+05,66330,1.1965,1,0.028825,0.1,0.028825,0
0,0,0.7632,0.2368,0,294,9.2397,-0.095615,1.5997e-12,9.2397,-0.095615,1.5997e-12,0.00012823,0.00072551,0.0020501,9.2402,0.00010718,1.0132e+05,66092,1.1965,1,0.02893,0.1,0.02893,0
0,0,0.7632,0.2368,0,294,9.2394,-0.095177,1.3551e-12,9.2394,-0.095177,1.3551e-12,0.0001293,0.00072541,0.0020499,9.2399,0.00010807,1.0132e+05,65867,1.1965,1,0.029035,0.1,0.029035,0
0,0,0.7632,0.2368,0,294,9.239,-0.094745,1.0991e-12,9.239,-0.094745,1.0991e-12,0.00013037,0.00072531,0.0020498,9.2395,0.00010896,1.0132e+05,65642,1.1965,1,0.02914,0.1,0.02914,0
0,0,0.7632,0.2368,0,294,9.2387,-0.094313,8.4318e-13,9.2387,-0.094313,8.4318e-13,0.00013143,0.00072521,0.0020496,9.2392,0.00010985,1.0132e+05,65418,1.1965,1,0.029246,0.1,0.029246,0
0,0,0.7632,0.2368,0,294,9.2384,-0.093881,5.8721e-13,9.2384,-0.093881,5.8721e-13,0.0001325,0.00072511,0.0020494,9.2389,0.00011074,1.0132e+05,65193,1.1965,1,0.029351,0.1,0.029351,0
0,0,0.7632,0.2368,0,294,9.238,-0.093449,3.3124e-13,9.238,-0.093449,3.3124e-13,0.00013357,0.00072501,0.0020492,9.2385,0.00011163,1.0132e+05,64968,1.1965,1,0.029456,0.1,0.029456,0
0,0,0.7632,0.2368,0,294,9.2377,-0.093017,7.527e-14,9.2377,-0.093017,7.527e-14,0.00013463,0.00072491,0.0020491,9.2382,0.00011253,1.0132e+05,64744,1.1965,1,0.029561,0.1,0.029561,0
0,0,0.7632,0.2368,0,294,9.2374,-0.092585,-1.807e-13,9.2374,-0.092585,-1.807e-13,0.0001357,0.00072481,0.0020489,9.2379,0.00011342,1.0132e+05,64519,1.1965,1,0.029666,0.1,0.029666,0
0,0,0.7632,0.2368,0,294,9.2371,-0.092153,-4.3667e-13,9.2371,-0.092153,-4.3667e-13,0.00013676,0.00072471,0.0020487,9.2375,0.00011431,1.0132e+05,64295,1.1965,1,0.029772,0.1,0.029772,0
0,0,0.7632,0.2368,0,294,9.2367,-0.091721,-6.9264e-13,9.2367,-0.091721,-6.9264e-13,0.00013783,0.00072461,0.0020486,9.2372,0.0001152,1.0132e+05,64070,1.1965,1,0.029877,0.1,0.029877,0
0,0,0.7632,0.2368,0,294,9.2364,-0.091289,-9.4861e-13,9.2364,-0.091289,-9.4861e-13,0.0001389,0.00072451,0.0020484,9.2369,0.00011609,1.0132e+05,63846,1.1965,1,0.029982,0.1,0.029982,0
0,0,0.7632,0.2368,0,294,9.2361,-0.090857,-1.2046e-12,9.2361,-0.090857,-1.2046e-12,0.00013996,0.00072441,0.0020482,9.2365,0.00011698,1.0132e+05,63621,1.1965,1,0.030087,0.1,0.030087,0
0,0,0.7632,0.2368,0,294,9.2357,-0.090425,-1.4606e-12,9.2357,-0.090425,-1.4606e-12,0.00014103,0.00072431,0.002048,9.2362,0.00011787,1.0132e+05,63397,1.1965,1,0.030192,0.1,0.030192,0
0,0,0.7632,0.2368,0,294,9.2354,-0.089992,-1.7165e-12,9.2354,-0.089992,-1.7165e-12,0.0001421,0.00072422,0.0020479,9.2359,0.00011877,1.0132e+05,63172,1.1965,1,0.030298,0.1,0.030298,0
0,0,0.7632,0.2368,0,294,9.2351,-0.08956,-1.9725e-12,9.2351,-0.08956,-1.9725e-12,0.00014316,0.00072412,0.0020477,9.2355,0.00011966,1.0132e+05,62947,1.1965,1,0.030403,0.1,0.030403,0
0,0,0.7632,0.2368,0,294,9.2348,-0.089125,-2.0447e-12,9.2348,-0.089125,-2.0447e-12,0.0001443,0.00072402,0.0020475,9.2353,0.00012061,1.0132e+05,62735,1.1965,1,0.030508,0.1,0.030508,0
0,0,0.7632,0.2368,0,294,9.2346,-0.088689,-2.1062e-12,9.2346,-0.088689,-2.1062e-12,0.00014545,0.00072393,0.0020474,9.235,0.00012157,1.0132e+05,62523,1.1965,1,0.030613,0.1,0.030613,0
0,0,0.7632,0.2368,0,294,9.2344,-0.088253,-2.1677e-12,9.2344,-0.088253,-2.1677e-12,0.00014659,0.00072384,0.0020472,9.2348,0.00012252,1.0132e+05,62311,1.1965,1,0.030718,0.1,0.030718,0
0,0,0.7632,0.2368,0,294,9.2341,-0.087817,-2.2291e-12,9.2341,-0.087817,-2.2291e-12,0.00014774,0.00072375,0.002047,9.2346,0.00012348,1.0132e+05,62099,1.1965,1,0.030824,0.1,0.030824,0
0,0,0.7632,0.2368,0,294,9.2339,-0.087381,-2.2906e-12,9.2339,-0.087381,-2.2906e-12,0.00014889,0.00072366,0.0020469,9.2343,0.00012444,1.0132e+05,61887,1.1965,1,0.030929,0.1,0.030929,0
0,0,0.7632,0.2368,0,294,9.2337,-0.086945,-2.3521e-12,9.2337,-0.086945,-2.3521e-12,0.00015003,0.00072357,0.0020467,9.2341,0.0001254,1.0132e+05,61675,1.1965,1,0.031034,0.1,0.031034,0
0,0,0.7632,0.2368,0,294,9.2334,-0.086509,-2.4136e-12,9.2334,-0.086509,-2.4136e-12,0.00015118,0.00072348,0.0020466,9.2338,0.00012635,1.0132e+05,61463,1.1965,1,0.031139,0.1,0.031139,0
0,0,0.7632,0.2368,0,294,9.2332,-0.086073,-2.475e-12,9.2332,-0.086073,-2.475e-12,0.00015232,0.00072339,0.0020464,9.2336,0.00012731,1.0132e+05,61251,1.1965,1,0.031244,0.1,0.031244,0
0,0,0.7632,0.2368,0,294,9.233,-0.085637,-2.5365e-12,9.233,-0.085637,-2.5365e-12,0.00015347,0.0007233,0.0020463,9.2334,0.00012827,1.0132e+05,61039,1.1965,1,0.03135,0.1,0.03135,0
0,0,0.7632,0.2368,0,294,9.2327,-0.085201,-2.598e-12,9.2327,-0.085201,-2.598e-12,0.00015461,0.00072321,0.0020461,9.2331,0.00012922,1.0132e+05,60827,1.1965,1,0.031455,0.1,0.031455,0
0,0,0.7632,0.2368,0,294,9.2325,-0.084765,-2.6594e-12,9.2325,-0.084765,-2.6594e-12,0.00015576,0.00072312,0.0020459,9.2329,0.00013018,1.0132e+05,60615,1.1965,1,0.03156,0.1,0.03156,0
0,0,0.7632,0.2368,0,294,9.2322,-0.084329,-2.7209e-12,9.2322,-0.084329,-2.7209e-12,0.0001569,0.00072302,0.0020458,9.2326,0.00013114,1.0132e+05,60403,1.1965,1,0.031665,0.1,0.031665,0
0,0,0.7632,0.2368,0,294,9.232,-0.083893,-2.7824e-12,9.232,-0.083893,-2.7824e-12,0.00015805,0.00072293,0.0020456,9.2324,0.0001321,1.0132e+05,60191,1.1965,1,0.03177,0.1,0.03177,0
0,0,0.7632,0.2368,0,294,9.2318,-0.083458,-2.8438e-12,9.2318,-0.083458,-2.8438e-12,0.00015919,0.00072284,0.0020455,9.2321,0.00013305,1.0132e+05,59979,1.1965,1,0.031876,0.1,0.031876,0
0,0,0.7632,0.2368,0,294,9.2315,-0.083092,-2.8264e-12,9.2315,-0.083092,-2.8264e-12,0.00016035,0.00072276,0.0020453,9.2319,0.00013402,1.0132e+05,59776,1.1965,1,0.031981,0.1,0.031981,0
0,0,0.7632,0.2368,0,294,9.2313,-0.082744,-2.7902e-12,9.2313,-0.082744,-2.7902e-12,0.0001615,0.00072269,0.0020452,9.2316,0.00013499,1.0132e+05,59576,1.1965,1,0.032086,0.1,0.032086,0
0,0,0.7632,0.2368,0,294,9.231,-0.082396,-2.7541e-12,9.231,-0.082396,-2.7541e-12,0.00016266,0.00072261,0.002045,9.2314,0.00013595,1.0132e+05,59376,1.1965,1,0.032191,0.1,0.032191,0
0,0,0.7632,0.2368,0,294,9.2308,-0.082048,-2.7179e-12,9.2308,-0.082048,-2.7179e-12,0.00016382,0.00072253,0.0020449,9.2311,0.00013692,1.0132e+05,59176,1.1965,1,0.032296,0.1,0.032296,0
0,0,0.7632,0.2368,0,294,9.2305,-0.081699,-2.6817e-12,9.2305,-0.081699,-2.6817e-12,0.00016498,0.00072246,0.0020448,9.2309,0.00013789,1.0132e+05,58976,1.1965,1,0.032402,0.1,0.032402,0
0,0,0.7632,0.2368,0,294,9.2303,-0.081351,-2.6455e-12,9.2303,-0.081351,-2.6455e-12,0.00016614,0.00072238,0.0020446,9.2306,0.00013886,1.0132e+05,58776,1.1965,1,0.032507,0.1,0.032507,0
0,0,0.7632,0.2368,0,294,9.23,-0.081003,-2.6093e-12,9.23,-0.081003,-2.6093e-12,0.00016729,0.0007223,0.0020445,9.2304,0.00013982,1.0132e+05,58576,1.1965,1,0.032612,0.1,0.032612,0
0,0,0.7632,0.2368,0,294,9.2298,-0.080655,-2.5731e-12,9.2298,-0.080655,-2.5731e-12,0.00016845,0.00072223,0.0020444,9.2301,0.00014079,1.0132e+05,58375,1.1965,1,0.032717,0.1,0.032717,0
0,0,0.7632,0.2368,0,294,9.2295,-0.080307,-2.5369e-12,9.2295,-0.080307,-2.5369e-12,0.00016961,0.00072215,0.0020442,9.2299,0.00014176,1.0132e+05,58175,1.1965,1,0.032822,0.1,0.032822,0
0,0,0.7632,0.2368,0,294,9.2293,-0.079958,-2.5008e-12,9.2293,-0.079958,-2.5008e-12,0.00017077,0.00072207,0.0020441,9.2296,0.00014273,1.0132e+05,57975,1.1965,1,0.032928,0.1,0.032928,0
0,0,0.7632,0.2368,0,294,9.229,-0.07961,-2.4646e-12,9.229,-0.07961,-2.4646e-12,0.00017192,0.000722,0.002044,9.2294,0.00014369,1.0132e+05,57775,1.1965,1,0.033033,0.1,0.033033,0
0,0,0.7632,0.2368,0,294,9.2288,-0.079262,-2.4284e-12,9.2288,-0.079262,-2.4284e-12,0.00017308,0.00072192,0.0020438,9.2291,0.00014466,1.0132e+05,57575,1.1965,1,0.033138,0.1,0.033138,0
0,0,0.7632,0.2368,0,294,9.2285,-0.078914,-2.3922e-12,9.2285,-0.078914,-2.3922e-12,0.00017424,0.00072184,0.0020437,9.2289,0.00014563,1.0132e+05,57375,1.1965,1,0.033243,0.1,0.033243,0
0,0,0.7632,0.2368,0,294,9.2283,-0.078565,-2.356e-12,9.2283,-0.078565,-2.356e-12,0.0001754,0.00072177,0.0020435,9.2286,0.0001466,1.0132e+05,57175,1.1965,1,0.033348,0.1,0.033348,0
0,0,0.7632,0.2368,0,294,9.2281,-0.078219,-2.2772e-12,9.2281,-0.078219,-2.2772e-12,0.00017659,0.00072169,0.0020434,9.2284,0.0001476,1.0132e+05,56981,1.1965,1,0.033454,0.1,0.033454,0
0,0,0.7632,0.2368,0,294,9.2279,-0.077875,-2.1631e-12,9.2279,-0.077875,-2.1631e-12,0.00017783,0.00072163,0.0020433,9.2282,0.00014863,1.0132e+05,56792,1.1965,1,0.033559,0.1,0.033559,0
0,0,0.7632,0.2368,0,294,9.2277,-0.077531,-2.0489e-12,9.2277,-0.077531,-2.0489e-12,0.00017906,0.00072156,0.0020432,9.228,0.00014966,1.0132e+05,56603,1.1965,1,0.033664,0.1,0.033664,0
0,0,0.7632,0.2368,0,294,9.2275,-0.077187,-1.9348e-12,9.2275,-0.077187,-1.9348e-12,0.00018029,0.00072149,0.002043,9.2278,0.00015069,1.0132e+05,56414,1.1965,1,0.033769,0.1,0.033769,0
0,0,0.7632,0.2368,0,294,9.2273,-0.076844,-1.8206e-12,9.2273,-0.076844,-1.8206e-12,0.00018152,0.00072142,0.0020429,9.2276,0.00015172,1.0132e+05,56225,1.1965,1,0.033874,0.1,0.033874,0
0,0,0.7632,0.2368,0,294,9.2271,-0.0765,-1.7065e-12,9.2271,-0.0765,-1.7065e-12,0.00018276,0.00072135,0.0020428,9.2274,0.00015275,1.0132e+05,56036,1.1965,1,0.03398,0.1,0.03398,0
0,0,0.7632,0.2368,0,294,9.2269,-0.076156,-1.5923e-12,9.2269,-0.076156,-1.5923e-12,0.00018399,0.00072128,0.0020427,9.2272,0.00015378,1.0132e+05,55847,1.1965,1,0.034085,0.1,0.034085,0
0,0,0.7632,0.2368,0,294,9.2267,-0.075812,-1.4782e-12,9.2267,-0.075812,-1.4782e-12,0.00018522,0.00072121,0.0020425,9.227,0.00015481,1.0132e+05,55658,1.1965,1,0.03419,0.1,0.03419,0
0,0,0.7632,0.2368,0,294,9.2265,-0.075468,-1.364e-12,9.2265,-0.075468,-1.364e-12,0.00018645,0.00072114,0.0020424,9.2268,0.00015584,1.0132e+05,55469,1.1964,1,0.034295,0.1,0.034295,0
0,0,0.7632,0.2368,0,294,9.2263,-0.075124,-1.2499e-12,9.2263,-0.075124,-1.2499e-12,0.00018768,0.00072107,0.0020423,9.2266,0.00015687,1.0132e+05,55280,1.1964,1,0.0344,0.1,0.0344,0
0,0,0.7632,0.2368,0,294,9.2261,-0.07478,-1.1357e-12,9.2261,-0.07478,-1.1357e-12,0.00018892,0.000721,0.0020422,9.2264,0.0001579,1.0132e+05,55091,1.1964,1,0.034506,0.1,0.034506,0
0,0,0.7632,0.2368,0,294,9.2259,-0.074436,-1.0216e-12,9.2259,-0.074436,-1.0216e-12,0.00019015,0.00072093,0.0020421,9.2262,0.00015893,1.0132e+05,54902,1.1964,1,0.034611,0.1,0.034611,0
0,0,0.7632,0.2368,0,294,9.2257,-0.074092,-9.074e-13,9.2257,-0.074092,-9.074e-13,0.00019138,0.00072086,0.0020419,9.226,0.00015996,1.0132e+05,54713,1.1964,1,0.034716,0.1,0.034716,0
0,0,0.7632,0.2368,0,294,9.2256,-0.073748,-7.9325e-13,9.2256,-0.073748,-7.9325e-13,0.00019261,0.00072079,0.0020418,9.2258,0.00016099,1.0132e+05,54524,1.1964,1,0.034821,0.1,0.034821,0
0,0,0.7632,0.2368,0,294,9.2254,-0.073413,-7.0025e-13,9.2254,-0.073413,-7.0025e-13,0.00019385,0.00072072,0.0020417,9.2257,0.00016202,1.0132e+05,54337,1.1964,1,0.034926,0.1,0.034926,0
0,0,0.7632,0.2368,0,294,9.2252,-0.073127,-7.1873e-13,9.2252,-0.073127,-7.1873e-13,0.00019509,0.00072066,0.0020416,9.2255,0.00016305,1.0132e+05,54159,1.1964,1,0.035032,0.1,0.035032,0
0,0,0.7632,0.2368,0,294,9.225,-0.072841,-7.3721e-13,9.225,-0.072841,-7.3721e-13,0.00019633,0.0007206,0.0020415,9.2253,0.00016409,1.0132e+05,53980,1.1964,1,0.035137,0.1,0.035137,0
0,0,0.7632,0.2368,0,294,9.2248,-0.072556,-7.557e-13,9.2248,-0.072556,-7.557e-13,0.00019757,0.00072054,0.0020414,9.2251,0.00016513,1.0132e+05,53802,1.1964,1,0.035242,0.1,0.035242,0
0,0,0.7632,0.2368,0,294,9.2246,-0.07227,-7.7418e-13,9.2246,-0.07227,-7.7418e-13,0.00019881,0.00072048,0.0020413,9.2249,0.00016617,1.0132e+05,53624,1.1964,1,0.035347,0.1,0.035347,0
0,0,0.7632,0.2368,0,294,9.2244,-0.071984,-7.9266e-13,9.2244,-0.071984,-7.9266e-13,0.00020005,0.00072042,0.0020411,9.2247,0.00016721,1.0132e+05,53445,1.1964,1,0.035452,0.1,0.035452,0
0,0,0.7632,0.2368,0,294,9.2242,-0.071698,-8.1115e-13,9.2242,-0.071698,-8.1115e-13,0.00020129,0.00072036,0.002041,9.2245,0.00016824,1.0132e+05,53267,1.1964,1,0.035558,0.1,0.035558,0
0,0,0.7632,0.2368,0,294,9.224,-0.071413,-8.2963e-13,9.224,-0.071413,-8.2963e-13,0.00020254,0.0007203,0.0020409,9.2243,0.00016928,1.0132e+05,53089,1.1964,1,0.035663,0.1,0.035663,0
0,0,0.7632,0.2368,0,294,9.2238,-0.071127,-8.4811e-13,9.2238,-0.071127,-8.4811e-13,0.00020378,0.00072025,0.0020408,9.2241,0.00017032,1.0132e+05,52910,1.1964,1,0.035768,0.1,0.035768,0
0,0,0.7632,0.2368,0,294,9.2236,-0.070841,-8.666e-13,9.2236,-0.070841,-8.666e-13,0.00020502,0.00072019,0.0020407,9.2239,0.00017136,1.0132e+05,52732,1.1964,1,0.035873,0.1,0.035873,0
0,0,0.7632,0.2368,0,294,9.2234,-0.070556,-8.8508e-13,9.2234,-0.070556,-8.8508e-13,0.00020626,0.00072013,0.0020406,9.2237,0.00017239,1.0132e+05,52553,1.1964,1,0.035978,0.1,0.035978,0
0,0,0.7632,0.2368,0,294,9.2232,-0.07027,-9.0356e-13,9.2232,-0.07027,-9.0356e-13,0.0002075,0.00072007,0.0020405,9.2235,0.00017343,1.0132e+05,52375,1.1964,1,0.036084,0.1,0.036084,0
0,0,0.7632,0.2368,0,294,9.223,-0.069984,-9.2205e-13,9.223,-0.069984,-9.2205e-13,0.00020874,0.00072001,0.0020404,9.2233,0.00017447,1.0132e+05,52197,1.1964,1,0.036189,0.1,0.036189,0
0,0,0.7632,0.2368,0,294,9.2228,-0.069698,-9.4053e-13,9.2228,-0.069698,-9.4053e-13,0.00020998,0.00071995,0.0020403,9.2231,0.00017551,1.0132e+05,52018,1.1964,1,0.036294,0.1,0.036294,0
0,0,0.7632,0.2368,0,294,9.2226,-0.069413,-9.5901e-13,9.2226,-0.069413,-9.5901e-13,0.00021123,0.00071989,0.0020402,9.2229,0.00017654,1.0132e+05,51840,1.1964,1,0.036399,0.1,0.036399,0
0,0,0.7632,0.2368,0,294,9.2225,-0.069133,-1.0973e-12,9.2225,-0.069133,-1.0973e-12,0.00021251,0.00071983,0.0020401,9.2227,0.00017762,1.0132e+05,51668,1.1964,1,0.036504,0.1,0.036504,0
0,0,0.7632,0.2368,0,294,9.2223,-0.068856,-1.3013e-12,9.2223,-0.068856,-1.3013e-12,0.00021382,0.00071978,0.00204,9.2226,0.00017871,1.0132e+05,51500,1.1964,1,0.03661,0.1,0.03661,0
0,0,0.7632,0.2368,0,294,9.2221,-0.068579,-1.5053e-12,9.2221,-0.068579,-1.5053e-12,0.00021513,0.00071972,0.0020399,9.2224,0.0001798,1.0132e+05,51331,1.1964,1,0.036715,0.1,0.036715,0
0,0,0.7632,0.2368,0,294,9.222,-0.068303,-1.7094e-12,9.222,-0.068303,-1.7094e-12,0.00021643,0.00071967,0.0020398,9.2222,0.0001809,1.0132e+05,51163,1.1964,1,0.03682,0.1,0.03682,0
0,0,0.7632,0.2368,0,294,9.2218,-0.068026,-1.9134e-12,9.2218,-0.068026,-1.9134e-12,0.00021774,0.00071962,0.0020397,9.2221,0.00018199,1.0132e+05,50994,1.1964,1,0.036925,0.1,0.036925,0
0,0,0.7632,0.2368,0,294,9.2217,-0.067749,-2.1174e-12,9.2217,-0.067749,-2.1174e-12,0.00021905,0.00071956,0.0020396,9.2219,0.00018308,1.0132e+05,50826,1.1964,1,0.03703,0.1,0.03703,0
0,0,0.7632,0.2368,0,294,9.2215,-0.067473,-2.3215e-12,9.2215,-0.067473,-2.3215e-12,0.00022036,0.00071951,0.0020395,9.2218,0.00018418,1.0132e+05,50658,1.1964,1,0.037136,0.1,0.037136,0
0,0,0.7632,0.2368,0,294,9.2214,-0.067196,-2.5255e-12,9.2214,-0.067196,-2.5255e-12,0.00022167,0.00071945,0.0020394,9.2216,0.00018527,1.0132e+05,50489,1.1964,1,0.037241,0.1,0.037241,0
0,0,0.7632,0.2368,0,294,9.2212,-0.066919,-2.7295e-12,9.2212,-0.066919,-2.7295e-12,0.00022297,0.0007194,0.0020393,9.2214,0.00018636,1.0132e+05,50321,1.1964,1,0.037346,0.1,0.037346,0
0,0,0.7632,0.2368,0,294,9.221,-0.066643,-2.9336e-12,9.221,-0.066643,-2.9336e-12,0.00022428,0.00071935,0.0020392,9.2213,0.00018746,1.0132e+05,50153,1.1964,1,0.037451,0.1,0.037451,0
