 x/c cf
 0.3964653313 0.004225541838
 0.391053915 0.00425227778
 0.3856675327 0.004289139528
 0.3803073168 0.004331502132
 0.3749742508 0.004378851037
 0.3696694374 0.004430488683
 0.3643938601 0.004484635312
 0.359148562 0.004542152863
 0.3539345562 0.004591887351
 0.3487528563 0.004620132037
 0.3436045647 0.004642530344
 0.338490665 0.004674819298
 0.333412081 0.0047147437
 0.3283696175 0.00476002926
 0.3233641684 0.004809964448
 0.3183965683 0.004863159265
 0.313467592 0.004918442108
 0.308578074 0.004973785486
 0.3037288189 0.005031897221
 0.298920542 0.005091164261
 0.2941540182 0.005136128049
 0.2894300222 0.005159780383
 0.2847491205 0.005166813266
 0.2801119089 0.005160687026
 0.2755188346 0.005143947899
 0.2709704041 0.005119164009
 0.2664669752 0.005088416394
 0.2620089352 0.005053719971
 0.257596612 0.005015517119
 0.2532302439 0.00498008728
 0.248910144 0.004959937185
 0.2446366549 0.004955832846
 0.2404101193 0.004960850812
 0.2362308204 0.004972661845
 0.2320990115 0.004990251269
 0.2280149311 0.005012093578
 0.2239787877 0.005037065595
 0.2199907601 0.005064371042
 0.2160509974 0.005093411542
 0.2121596336 0.005123738665
 0.2083167732 0.00515483832
 0.2045225054 0.005186621565
 0.2007768899 0.005217561033
 0.1970799714 0.005242469255
 0.1934316903 0.005257898476
 0.189831987 0.00526515767
 0.1862806976 0.005266099237
 0.1827777028 0.005261798855
 0.179322809 0.005253341515
 0.1759158373 0.005241654813
 0.1725565642 0.005227464251
 0.1692447662 0.005211303942
 0.16598019 0.005193572957
 0.1627625823 0.005174544174
 0.1595916599 0.005154577084
 0.1564671248 0.005133683793
 0.1533886939 0.005113698076
 0.1503560394 0.005102055147
 0.1473689079 0.005100450944
 0.144427076 0.005101303104
 0.1415302306 0.005102139898
 0.138678059 0.005104046315
 0.1358702183 0.005106472876
 0.1331063509 0.00510917604
 0.1303861141 0.005112090148
 0.1277091354 0.005115223117
 0.1250750273 0.005118587986
 0.1224834174 0.005122177768
 0.1199338958 0.005125965457
 0.1174260676 0.005129918922
 0.1149595231 0.005134007428
 0.112533845 0.005138211418
 0.1101486087 0.005142511334
 0.107803382 0.005146889947
 0.1054977328 0.005151215009
 0.1032312289 0.00515543716
 0.1010034159 0.005156861152
 0.09881384671 0.005153451115
 0.09666202962 0.005148559809
 0.09454749525 0.005144281313
 0.09246978164 0.005140147638
 0.09042843431 0.005136312917
 0.08842299879 0.005132917315
 0.08645299822 0.005129993893
 0.08451798558 0.005127493758
 0.08261749148 0.005125361029
 0.08075105399 0.005123580806
 0.07891821861 0.005122109782
 0.07711853087 0.00512091117
 0.07535152137 0.005119987763
 0.07361673564 0.005119337235
 0.07191371918 0.005118963774
 0.07024202496 0.005118880421
 0.06860119104 0.00511911232
 0.06699077785 0.005119703244
 0.06541033089 0.005120723043
 0.06385941803 0.00512227742
 0.06233758852 0.005124526098
 0.06084440649 0.005127707031
 0.05937944725 0.00513215689
 0.05794227496 0.005138350651
 0.05653246865 0.005146840122
 0.05514961109 0.005158399232
 0.05379329249 0.005173181649
 0.05246310309 0.005192989483
 0.05115865543 0.005211732816
 0.04987955093 0.005215753336
 0.04862534627 0.005210820585
 0.04739559442 0.005211294163
 0.04618990794 0.005217887927
 0.04500791058 0.005228900351
 0.04384922981 0.005245561711
 0.04271349683 0.005268663634
 0.04160035402 0.005298742559
 0.04050944373 0.005336172879
 0.0394404158 0.005381199066
 0.0383929424 0.005433864426
 0.03736666963 0.005493891425
 0.03636128455 0.005560507067
 0.03537644818 0.00563229993
 0.03441184014 0.005707082804
 0.03346714005 0.005781832617
 0.03254200891 0.005852733739
 0.03163613379 0.005915329792
 0.0307491608 0.005964877084
 0.02988076396 0.005996794906
 0.02903058194 0.006007532589
 0.02819825523 0.005995000713
 0.02738342062 0.005961460527
 0.02658569999 0.005908475723
 0.02580472454 0.005860527977
 0.0250401143 0.005883592647
 0.0242916923 0.005978695583
 0.0235594064 0.006079225801
 0.0228429772 0.006174765527
 0.02214216255 0.006280431524
 0.02145670354 0.006393475924
 0.02078633569 0.006512616761
 0.02013084479 0.006637428422
 0.01948996261 0.006768032908
 0.01886346564 0.006904522423
 0.01825112849 0.007046713028
 0.01765269414 0.00719406968
 0.01706797071 0.007345608436
 0.01649670675 0.007500046398
 0.01593868062 0.007655762602
 0.01539369021 0.007810788229
 0.01486147661 0.007962906733
 0.0143418517 0.008109514602
 0.01383457612 0.008247697726
 0.01333940681 0.00837421231
 0.01285615284 0.008485341445
 0.01238454878 0.008577048779
 0.01192437578 0.008644681424
 0.01147540938 0.008683488704
 0.0110373795 0.008687293157
 0.0106100766 0.008653965779
 0.01019324362 0.008528432809
 0.009786547162 0.008318150416
 0.009389444254 0.00817315001
 0.009001806378 0.008146514185
 0.008623584174 0.008200713433
 0.008254772052 0.008331710473
 0.007895328104 0.008539848961
 0.007545236498 0.008824037388
 0.007204530761 0.009182025678
 0.006873171311 0.009611327201
 0.006551199593 0.01010874938
 0.006238665897 0.01067037042
 0.005935526919 0.0112916017
 0.005641892552 0.01196562406
 0.005357792135 0.01268382277
 0.005083175376 0.01343601756
 0.004818195011 0.01420930214
 0.00456282869 0.01498940121
 0.004316995386 0.01576143689
 0.004080845043 0.01650942303
 0.003854274284 0.0172172077
 0.003637133632 0.0178698618
 0.003429513192 0.01845411025
 0.003231222741 0.01895752363
 0.003042007098 0.0193709638
 0.002861846006 0.01968998276
 0.002690493362 0.01991419867
 0.002527598292 0.02004558593
 0.002372958232 0.0201067403
 0.002226354321 0.02009269036
 0.002087388886 0.02023187838
 0.001955782995 0.02071638592
 0.001832882059 0.02114341222
 0.001718537649 0.0212159045
 0.001612004358 0.02103134803
 0.001512641786 0.020668827
 0.001420039567 0.02018141188
 0.001333664753 0.01961418055
 0.001253001625 0.01900072396
 0.001177590457 0.01836516522
 0.001107052551 0.01772460714
 0.001041079056 0.01709119044
 0.0009793153731 0.01646993496
 0.0009214414749 0.01586387865
 0.0008671685355 0.01527516358
 0.0008162400336 0.01470537391
 0.0007684506127 0.0141567979
 0.0007235798985 0.01362948213
 0.000681422418 0.01312271878
 0.0006417906261 0.01263637282
 0.0006045130431 0.01216961537
 0.0005694334977 0.01172181312
 0.0005364209646 0.01129295304
 0.0005053424393 0.01088218298
 0.0004760721931 0.01048835646
 0.000448494422 0.01011070982
 0.0004225021112 0.009748485871
 0.0003979962203 0.009400800802
 0.0003748851304 0.009066868573
 0.0003530888062 0.008746321313
 0.0003325290454 0.00843850337
 0.0003131311678 0.008142584004
 0.0002948256733 0.00785794761
 0.0002775479225 0.007584017701
 0.0002612375538 0.007320245728
 0.0002458382514 0.007066113409
 0.0002312974975 0.006821062416
 0.0002175667032 0.006584689487
 0.0002046016161 0.006356716622
 0.0001923586824 0.006136659998
 0.0001807971275 0.005924070254
 0.00016987868 0.005718611181
 0.0001595674548 0.00551993493
 0.0001498297497 0.00532772718
 0.0001406338997 0.005141683389
 0.0001319501753 0.00496152835
 0.0001237505348 0.004786957987
 0.0001160087122 0.004617722705
 0.0001087005658 0.004453676287
 0.0001018026742 0.004294574726
 0.00009529286035 0.004140165634
 0.00008915021317 0.003990261815
 0.00008335502935 0.003844670719
 0.00007788869698 0.003703215392
 0.0000727336519 0.003565728432
 0.00006787331949 0.003432051046
 0.00006329201278 0.003302033292
 0.00005897494339 0.003175531514
 0.00005490810508 0.003052413929
 0.00005107825564 0.002932534087
 0.00004747289131 0.002815773943
 0.00004408036693 0.002702063182
 0.0000408894266 0.002591278404
 0.00003788941467 0.002483295742
 0.00003507024303 0.002378022997
 0.00003242235471 0.002275364706
 0.00002993670751 0.00217523193
 0.00002760472307 0.002077539917
 0.0000254182778 0.001982206944
 0.00002336967009 0.001889155945
 0.00002145160215 0.001798312878
 0.00001965715273 0.001709607197
 0.00001797975892 0.001622971264
 0.00001641319432 0.00153834105
 0.00001495155902 0.001455653226
 0.00001358925056 0.001374850399
 0.00001232095474 0.001295872265
 0.00001114163024 0.001218662015
 0.00001004652768 0.001143184491
 0.000009031105947 0.001069389516
 0.000008091044037 0.0009972184198
 0.000007222245131 0.0009266264387
 0.000006420820682 0.0008575693355
 0.000005683079507 0.0007900041528
 0.000005005518233 0.000723889214
 0.000004384811291 0.0006591840065
 0.000003817801371 0.0005958490074
 0.000003301492143 0.0005338455667
 0.000002833038479 0.0004731354711
 0.000002409740318 0.0004136810021
 0.000002029034022 0.0003554442956
 0.000001688486009 0.0002983871091
 0.000001385786504 0.0002424704144
 0.00000111874283 0.0001876531605
 0.0000008852738347 0.0001338927832
 0.0000006834043802 0.00008114055527
 0.0000005112596568 0.00002934890836
 0.0000003670607214 0.00002155488073
 0.0000002491193243 0.00007160703535
 0.0000001558336322 0.0001209834663
 8.568387244E-08 0.0001695597166
 0.000000037228304 0.0002179695584
 9.099365705E-09 0.0002637287253
 0 0.0003022589372
 9.13608833E-09 0.000340480794
 3.753262234E-08 0.0003857683332
 8.674717833E-08 0.0004340907617
 0.0000001584429299 0.0004829985555
 0.0000002543956725 0.000533067272
 0.0000003765014753 0.0005841639359
 0.0000005267846177 0.0006364553119
 0.0000007074062296 0.0006899790023
 0.0000009206736991 0.0007448124234
 0.000001169050279 0.0008010119782
 0.000001455165943 0.0008586383192
 0.00000178182836 0.0009177484899
 0.000002152034995 0.0009783999994
 0.000002568986474 0.001040650532
 0.00000303609977 0.001104558818
 0.000003557023547 0.001170184696
 0.000004135653398 0.001237589517
 0.000004776150035 0.001306836726
 0.000005482955657 0.001377991051
 0.000006260815098 0.001451120595
 0.000007114794244 0.001526293578
 0.000008050305951 0.001603583922
 0.000009073130968 0.001683064504
 0.00001018944386 0.001764811226
 0.00001140585937 0.001848928165
 0.00001272939062 0.001935492037
 0.0000141674891 0.002024555812
 0.00001572817018 0.002116215881
 0.00001742000495 0.002210574457
 0.00001925214201 0.002307723742
 0.00002123435843 0.002407762688
 0.0000233771043 0.002510791412
 0.00002569153912 0.002616913756
 0.00002818959183 0.002726235893
 0.00003088400626 0.002838865621
 0.0000337884012 0.002954914467
 0.00003691733582 0.003074492328
 0.00004028635522 0.003197718412
 0.00004391208131 0.003324690741
 0.00004781228199 0.003455578117
 0.00005200590749 0.003590527922
 0.0000565125556 0.003729540389
 0.00006135369767 0.003872726811
 0.00006655229663 0.004020244814
 0.0000721328397 0.004172189161
 0.00007812149124 0.004328665324
 0.00008454616182 0.004489765037
 0.00009143664647 0.004655571654
 0.00009882472659 0.004826168064
 0.0001067443154 0.005001590122
 0.0001152315599 0.005181994755
 0.0001243247098 0.005367457867
 0.0001340622839 0.005557753146
 0.0001444871887 0.005752852187
 0.0001556452189 0.005952802952
 0.0001675850508 0.006157504395
 0.0001803584455 0.006366849411
 0.000194020351 0.006580661982
 0.0002086290624 0.006798772141
 0.0002242464543 0.007021139376
 0.0002409349836 0.007247353904
 0.0002587575873 0.007476692554
 0.0002777856134 0.007708808873
 0.0002980943536 0.007943322882
 0.0003197632032 0.008179636672
 0.0003428756027 0.008417092264
 0.0003675194166 0.0086552836
 0.000393783208 0.008893457241
 0.0004217478563 0.009130137973
 0.0004515093169 0.009364408441
 0.0004831687256 0.009595553391
 0.0005168315256 0.009822391905
 0.0005526072346 0.01004416775
 0.0005906074657 0.01026000362
 0.0006309231394 0.01046803687
 0.000673662289 0.01066693477
 0.0007189432508 0.01085590106
 0.0007668873877 0.0110338293
 0.0008176192059 0.01120008528
 0.0008712525596 0.01135365479
 0.0009278748767 0.01149286516
 0.0009876071708 0.01161706634
 0.001050574356 0.01172581129
 0.0011169028 0.01181874517
 0.001186710899 0.01189547312
 0.001260070479 0.01195469219
 0.001337093418 0.01199576352
 0.001417899854 0.01201823726
 0.001502609928 0.01202159282
 0.0015913276 0.01200542413
 0.001684108633 0.01196939498
 0.001781058498 0.01191480178
 0.00188228779 0.01183003467
 0.001987906406 0.01171926688
 0.002097738907 0.01166357286
 0.002211534185 0.01170757506
 0.002329434268 0.01178806927
 0.002451587468 0.01186778862
 0.002578142099 0.01194817852
 0.002709213877 0.01202335954
 0.002844951116 0.01209145691
 0.002985515632 0.01215106715
 0.0031310739 0.01220155414
 0.003281754674 0.01224231813
 0.003437707433 0.01227300428
 0.003599108662 0.01229362469
 0.003766138339 0.01230423339
 0.003938932437 0.01230467018
 0.004117649049 0.01229481585
 0.00430247793 0.01227482036
 0.004493609536 0.01224481035
 0.004691177048 0.01220468339
 0.004895357881 0.01215444691
 0.005106354132 0.01209433656
 0.00532435393 0.01202451158
 0.005549492314 0.01194497012
 0.005781971384 0.01185589563
 0.006022005808 0.01175759546
 0.006269752979 0.01165016927
 0.006525381934 0.01153364405
 0.006789113861 0.01140804961
 0.007061153185 0.01127317827
 0.007341639139 0.01112830825
 0.007630790118 0.01097232662
 0.007928836159 0.01080371533
 0.008235924877 0.01062055118
 0.008552256972 0.01042111963
 0.00887806993 0.01020469517
 0.009213547222 0.009972301312
 0.009558859281 0.009711836465
 0.00991425477 0.009414955974
 0.01027964428 0.009181986563
 0.01065458171 0.009098732844
 0.01103932597 0.009078923613
 0.01143415272 0.009056033567
 0.01183930133 0.009031974711
 0.01225505583 0.008998143487
 0.01268169191 0.00895274803
 0.01311944425 0.008894621395
 0.01356859971 0.008824077435
 0.01402942371 0.008741972968
 0.01450214814 0.008649535477
 0.01498705801 0.00854814332
 0.01548440382 0.008439246565
 0.01599442028 0.008324254304
 0.01651739143 0.008204522543
 0.01705354452 0.008081326261
 0.01760313101 0.007955797948
 0.01816642471 0.007828906178
 0.01874364167 0.007701369002
 0.01933504827 0.007573472336
 0.01994090714 0.007444949821
 0.02056143992 0.007314910181
 0.02119692415 0.007182001602
 0.02184761129 0.007045112085
 0.02251373976 0.006904475857
 0.02319559827 0.006762826815
 0.02389342897 0.00661927741
 0.02460749634 0.006443629041
 0.02533790283 0.006327455863
 0.02608367801 0.006420038175
 0.02684505098 0.006631449796
 0.02762253582 0.006839010399
 0.028416669 0.007029026747
 0.0292280186 0.007186751813
 0.03005714715 0.0073059313
 0.03090462647 0.007384099532
 0.03177102283 0.007422304247
 0.03265686706 0.007423770614
 0.03356269374 0.007393235806
 0.03448896855 0.007336262614
 0.03543617576 0.007258725353
 0.03640473634 0.007166374475
 0.03739504889 0.007064492442
 0.03840752691 0.006957664154
 0.03944249451 0.006849615369
 0.04050034285 0.006743118633
 0.04158139601 0.006639983505
 0.04268599302 0.00654107891
 0.04381449521 0.006446499843
 0.04496720061 0.006355927791
 0.0461444743 0.006269139703
 0.04734666646 0.006186687388
 0.04857409373 0.006104820874
 0.04982713982 0.00602358859
 0.0511059612 0.005971703213
 0.05241059884 0.005966797471
 0.05374143273 0.005982923321
 0.05509884655 0.006002960727
 0.05648323894 0.006026696414
 0.05789502338 0.006051560398
 0.05933462828 0.006076959427
 0.06080247462 0.006102513056
 0.06229900941 0.006128170993
 0.06382468343 0.006153953262
 0.06537993252 0.006179918069
 0.06696522981 0.006206123158
 0.06858104467 0.006232620683
 0.0702278465 0.00625945488
 0.07190610468 0.006286652759
 0.07361631095 0.00631423248
 0.07535895705 0.006342211273
 0.07713454217 0.006370564457
 0.07894356549 0.006399235688
 0.0807865411 0.006428153254
 0.08266399056 0.006457169075
 0.08457645029 0.006485995837
 0.08652444184 0.006514098495
 0.08850853145 0.006540521048
 0.09052927792 0.006563705392
 0.09258724749 0.006581403781
 0.09468306601 0.006590814795
 0.09681734443 0.006588478573
 0.09899071604 0.006567297038
 0.1012038812 0.006526875775
 0.1034572199 0.006480584387
 0.1057511643 0.006435754243
 0.1080861017 0.006391134579
 0.1104624495 0.006346794311
 0.1128805801 0.006302801427
 0.1153408885 0.00625928957
 0.1178437248 0.00621648971
 0.1203894615 0.006174726412
 0.122978434 0.006134410854
 0.1256109774 0.006096072495
 0.1282874197 0.006060433574
 0.1310080588 0.006028540432
 0.1337732077 0.00600188924
 0.1365831196 0.00598242972
 0.1394380629 0.005972262938
 0.1423382759 0.005972948857
 0.145284012 0.0059858514
 0.1482754499 0.006019484717
 0.1513128877 0.006055918057
 0.154397279 0.006056273822
 0.1575290263 0.006031755358
 0.1607083827 0.006006618962
 0.1639355719 0.005981248803
 0.1672107875 0.005956306588
 0.1705342084 0.005931927357
 0.1739060134 0.005908396095
 0.1773263365 0.00588616496
 0.180795297 0.005865961313
 0.1843129992 0.005848719738
 0.1878795326 0.005835381337
 0.1914949417 0.005826465786
 0.1951592714 0.005823466927
 0.1988725364 0.005828476045
 0.2026348412 0.005828282796
 0.2064464837 0.005808183923
 0.210307464 0.00577943027
 0.2142176777 0.00575204799
 0.2181770205 0.005724887364
 0.2221853733 0.005698898807
 0.2262425721 0.005674527492
 0.2303484231 0.005652585998
 0.2345027179 0.005633964669
 0.2387052178 0.005619471427
 0.24295564 0.005609721411
 0.2472537011 0.005607874133
 0.2515990734 0.005608872045
 0.2559916377 0.005599413067
 0.2604311109 0.005581862759
 0.2649170458 0.005564295687
 0.2694490254 0.005547173321
 0.2740266323 0.005530760624
 0.2786493599 0.005515383556
 0.2833167017 0.005501458887
 0.2880280614 0.005489477888
 0.2927829027 0.00547996629
 0.2975806296 0.005473806523
 0.3024205267 0.005471232813
 0.3073019981 0.005470415112
 0.3122243881 0.005469453521
 0.3171869516 0.005467812996
 0.3221889734 0.005465170369
 0.3272297084 0.005461047404
 0.3323082924 0.005454964936
 0.3374239206 0.005446565803
 0.3425757289 0.0054353741
 0.3477627635 0.00542013254
 0.3529841304 0.005405165255
 0.3582387567 0.005396913737
 0.3635256588 0.005391538609
 0.3688438237 0.005384503864
 0.3741921782 0.005375877023
 0.3795696199 0.005364993121
 0.3849750459 0.005351318046
 0.390407294 0.005334272049
 0.3958651721 0.00531283021
 0.4013474882 0.005286728963
 0.4068529904 0.005258256104
 0.4123803973 0.005229436792
 0.4179284573 0.005200428888
 0.4234958887 0.00517141493
 0.4290813506 0.005142816808
 0.4346835315 0.00511488691
 0.4403010905 0.005087660626
 0.4459326863 0.005062573124
 0.4515769482 0.005036863033
 0.4572324455 0.005003500264
 0.4628977478 0.004964715801
 0.4685714841 0.004926274531
 0.4742522538 0.004889172502
 0.4799386859 0.004854024854
 0.4856293797 0.004821468145
 0.4913229942 0.004792073742
 0.4970181286 0.004767586943
 0.5027133822 0.004745196085
 0.5084072948 0.00471820822
 0.5140982866 0.004688000772
 0.5197851062 0.004658142105
 0.5254663229 0.004628560971
 0.5311404467 0.004599478561
 0.5368062258 0.004570988938
 0.5424621701 0.004543291871
 0.548107028 0.004516753834
 0.5537393093 0.004490126856
 0.5593577027 0.004461633973
 0.5649608374 0.004432207905
 0.5705474019 0.004402888007
 0.5761160851 0.004373577889
 0.5816655755 0.004344389308
 0.5871946812 0.00431531854
 0.5927020907 0.00428646151
 0.5981865525 0.004258025438
 0.6036469936 0.004228674341
 0.6090819836 0.004196986556
 0.6144904494 0.004164395388
 0.6198713183 0.00413211761
 0.6252234578 0.004100122023
 0.630545795 0.004068619106
 0.6358372569 0.004037703853
 0.6410969496 0.00400737999
 0.6463238001 0.003978347406
 0.6515168548 0.003949534148
 0.6566750407 0.003917829599
 0.6617975235 0.003883991856
 0.666883409 0.003850304987
 0.6719318032 0.003817055607
 0.6769419909 0.003784391098
 0.681913197 0.00375248096
 0.6868446469 0.003721447196
 0.6917357445 0.003691279795
 0.6965857744 0.003662780859
 0.7013940811 0.003634839552
 0.7061598897 0.003603982041
 0.7108826041 0.003570870729
 0.7155616879 0.003537917277
 0.7201966643 0.003505397122
 0.7247869968 0.003473422956
 0.7293322682 0.003442151472
 0.7338320613 0.00341170351
 0.7382860184 0.003382130759
 0.7426938415 0.003353276057
 0.7470550537 0.003326368285
 0.7513694763 0.003299263073
 0.7556365132 0.003266370157
 0.759855926 0.003229733324
 0.7640274763 0.003193712095
 0.7681511045 0.003158663167
 0.7722266912 0.00312477909
 0.7762541771 0.003092268482
 0.7802335024 0.00306136068
 0.7841645479 0.003032286884
 0.7880474329 0.003005240113
 0.7918820977 0.002980189398
 0.7956685424 0.002957793884
 0.7994068861 0.00293853879
 0.8030970097 0.002917253412
 0.8067386746 0.002889857627
 0.8103320599 0.002860822948
 0.8138772249 0.002832959173
 0.8173744082 0.002805742435
 0.820823729 0.002779440023
 0.8242253661 0.002754040761
 0.8275795579 0.002729625674
 0.8308865428 0.002706269734
 0.83414644 0.002684076549
 0.8373596072 0.002663144143
 0.8405262828 0.0026435568
 0.8436467648 0.002625278896
 0.8467212915 0.002608725103
 0.8497501612 0.002594013466
 0.8527336121 0.002578488085
 0.8556718826 0.002560440218
 0.8585653305 0.002541885711
 0.8614141345 0.002523863222
 0.8642188311 0.002506082878
 0.8669796586 0.002488597529
 0.8696969748 0.00247134245
 0.8723712564 0.002454292262
 0.8750028014 0.002437418094
 0.8775919676 0.00242070388
 0.8801392317 0.002404138679
 0.8826449513 0.002387717366
 0.8851096034 0.002371442039
 0.8875334859 0.002355322242
 0.8899171352 0.002339376369
 0.8922609687 0.002323626541
 0.8945653439 0.002308103722
 0.8968307376 0.00229285867
 0.8990576863 0.002278238302
 0.9012464881 0.002264042385
 0.9033976793 0.002249445766
 0.9055116773 0.002234642394
 0.9075889587 0.002220131923
 0.9096300006 0.002206107136
 0.9116351604 0.002192794811
