x,y,z,Density,Momentum_0,Momentum_1,Momentum_2,Energy,Nu_Tilde,Pressure,Temperature,Mach,Pressure_Coefficient,Velocity_0,Velocity_1,Velocity_2,Laminar_Viscosity,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Heat_Flux,Y_Plus,Eddy_Viscosity,Vorticity,Q_Criterion,Orthogonality,Aspect_Ratio,Volume_Ratio
2.8189591830596328e-05,0.0012516424758359,0.0,0.7276908159255981,0.0,0.0,0.0,156909.375,0.0,62763.74609375,300.4638977050781,0.0,0.9867584109306335,0.0,0.0,0.0,1.848110514401924e-05,0.0001333460968453,0.0026846909895539,0.0,-0.0,0.0925459042191505,0.0,-49221.72265625,-606.371337890625,83.9919662475586,49.5316047668457,1.0225563049316406
3.08840062643867e-05,0.0013044852530583,0.0,0.7276861071586609,0.0,0.0,0.0,156908.296875,0.0,62763.3203125,300.4638061523437,0.0,0.9854997992515564,0.0,0.0,0.0,1.848110150604043e-05,0.000146547681652,0.0027969079092144,0.0,-0.0,0.0944585427641868,0.0,-51286.265625,-614.9120483398438,83.88854217529297,50.62987518310547,1.022579312324524
3.37884011969436e-05,0.0013584974221885,0.0,0.727681040763855,0.0,0.0,0.0,156907.171875,0.0,62762.8671875,300.4637145996094,0.0,0.9841569066047668,0.0,0.0,0.0,1.848109604907222e-05,0.0001608905440662,0.0029125439468771,0.0,-0.0,0.0963915213942527,0.0,-53414.8203125,-624.7293701171875,83.79185485839844,51.752662658691406,1.022603988647461
3.6917335819453e-05,0.0014137044781818,0.0,0.7276756763458252,0.0,0.0,0.0,156905.953125,0.0,62762.3828125,300.463623046875,0.0,0.9827245473861694,0.0,0.0,0.0,1.848109059210401e-05,0.0001764665503287,0.0030316929332911,0.0,-0.0,0.0983455777168273,0.0,-55609.30078125,-636.2132568359375,83.70220184326172,52.90057373046875,1.0226304531097412
4.0286355215357617e-05,0.0014701321488246,0.0,0.7276699542999268,0.0,0.0,0.0,156904.65625,0.0,62761.86328125,300.4635009765625,0.0,0.981197476387024,0.0,0.0,0.0,1.8481086954125203e-05,0.000193374682567,0.0031544484663754,0.0,-0.0,0.1003213971853256,0.0,-57871.6484375,-649.8406372070312,83.6198959350586,54.07423400878906,1.0226585865020752
4.391208130982705e-05,0.0015278070932254,0.0,0.7276638746261597,0.0,0.0,0.0,156903.28125,0.0,62761.3125,300.4634094238281,0.0,0.9795698523521424,0.0,0.0,0.0,1.8481081497156996e-05,0.0002117217954946,0.0032809101976454,0.0,-0.0,0.1023197546601295,0.0,-60203.91796875,-666.1376953125,83.54528045654297,55.27429962158203,1.0226887464523315
4.781228199135512e-05,0.0015867564361542,0.0,0.7276573777198792,0.0,0.0,0.0,156901.8125,0.0,62760.7265625,300.4632873535156,0.0,0.9778356552124025,0.0,0.0,0.0,1.848107422119938e-05,0.0002316235913895,0.0034111870918422,0.0,-0.0,0.1043415442109108,0.0,-62608.39453125,-685.4345092773438,83.47869873046875,56.50130844116211,1.0227161645889282
5.200590749154799e-05,0.001647007302381,0.0,0.7276504039764404,0.0,0.0,0.0,156900.25,0.0,62760.1015625,300.463134765625,0.0,0.9759885668754578,0.0,0.0,0.0,1.8481068764231168e-05,0.0002532051585149,0.0035454081371426,0.0,-0.0,0.1063879430294036,0.0,-65087.75390625,-708.07666015625,83.42047882080078,57.75161361694336,1.0225980281829834
5.6512555602239445e-05,0.0017085786676034,0.0,0.7276430130004883,0.0,0.0,0.0,156898.59375,0.0,62759.4375,300.4630126953125,0.0,0.974021852016449,0.0,0.0,0.0,1.848106330726296e-05,0.000276602426311,0.0036837069783359,0.0,-0.0,0.1084601506590843,0.0,-67644.8046875,-733.4481201171875,83.37100982666016,59.02558517456055,1.022624135017395
6.135369767434895e-05,0.0017714982386678,0.0,0.7276352047920227,0.0,0.0,0.0,156896.828125,0.0,62758.7265625,300.4628601074219,0.0,0.9719285368919371,0.0,0.0,0.0,1.8481056031305343e-05,0.0003019632422365,0.0038262475281953,0.0,-0.0,0.1105597615242004,0.0,-70282.9375,-761.0115356445312,83.33065032958984,60.327919006347656,1.0226558446884155
6.655229663010687e-05,0.0018357945373281,0.0,0.7276268005371094,0.0,0.0,0.0,156894.9375,0.0,62757.97265625,300.46270751953125,0.0,0.9697011113166808,0.0,0.0,0.0,1.848104875534773e-05,0.000329447502736,0.0039731878787279,0.0,-0.0,0.1126882210373878,0.0,-73005.53125,-789.6444702148438,83.2998046875,61.65945816040039,1.022689700126648
7.213283970486373e-05,0.0019014964345842,0.0,0.7276179194450378,0.0,0.0,0.0,156892.9375,0.0,62757.171875,300.4625244140625,0.0,0.9673314690589904,0.0,0.0,0.0,1.848103966040071e-05,0.0003592256689444,0.0041246647015213,0.0,-0.0,0.1148466244339943,0.0,-75815.578125,-818.1366577148438,83.27887725830078,63.02098083496094,1.0227259397506714
7.812149124220014e-05,0.0019686331506818,0.0,0.7276084423065186,0.0,0.0,0.0,156890.796875,0.0,62756.3203125,300.4623718261719,0.0,0.9648114442825316,0.0,0.0,0.0,1.8481032384443097e-05,0.0003914785047527,0.0042807841673493,0.0,-0.0,0.1170356273651123,0.0,-78715.625,-845.2437744140625,83.26829528808594,64.41331481933594,1.0227645635604858
8.45461618155241e-05,0.0020372350700199,0.0,0.7275983691215515,0.0,0.0,0.0,156888.53125,0.0,62755.4140625,300.4621887207031,0.0,0.9621321558952332,0.0,0.0,0.0,1.848102328949608e-05,0.0004263965820427,0.0044416165910661,0.0,-0.0,0.1192554384469986,0.0,-81707.6171875,-869.84375,83.26850128173828,65.83731079101562,1.0228056907653809
9.14366464712657e-05,0.0021073322277516,0.0,0.7275876998901367,0.0,0.0,0.0,156886.125,0.0,62754.44921875,300.46197509765625,0.0,0.9592843651771544,0.0,0.0,0.0,1.848101419454906e-05,0.0004641801642719,0.0046071959659457,0.0,-0.0,0.1215057894587516,0.0,-84792.8828125,-891.0231323242188,83.27994537353516,67.29389953613281,1.022849678993225
9.88247265922837e-05,0.0021789560560137,0.0,0.7275763154029846,0.0,0.0,0.0,156883.5625,0.0,62753.42578125,300.4617614746094,0.0,0.9562584161758424,0.0,0.0,0.0,1.8481005099602044e-05,0.0005050395848229,0.0047775222919881,0.0,-0.0,0.1237860918045044,0.0,-87972.25,-908.1771850585938,83.30311584472656,68.78402709960938,1.022896409034729
0.000106744315417,0.0022521382197737,0.0,0.7275642156600952,0.0,0.0,0.0,156880.84375,0.0,62752.3359375,300.4615478515625,0.0,0.9530443549156188,0.0,0.0,0.0,1.8480994185665622e-05,0.0005491966730915,0.004952575545758,0.0,-0.0,0.1260956078767776,0.0,-91246.2734375,-921.2501220703124,83.33854675292969,70.30872344970703,1.0229462385177612
0.0001152315599028,0.0023269106168299,0.0,0.7275514006614685,0.0,0.0,0.0,156877.953125,0.0,62751.18359375,300.4613342285156,0.0,0.949631690979004,0.0,0.0,0.0,1.84809832717292e-05,0.00059688516194,0.0051323254592716,0.0,-0.0,0.1284335851669311,0.0,-94615.3984375,-930.5304565429688,83.3867416381836,71.86783599853516,1.022964596748352
0.000124324709759,0.002403303515166,0.0,0.7275377511978149,0.0,0.0,0.0,156874.890625,0.0,62749.95703125,300.4610900878906,0.0,0.946009874343872,0.0,0.0,0.0,1.848097235779278e-05,0.0006483503384515,0.0053167440928518,0.0,-0.0,0.1307994276285171,0.0,-98080.28125,-937.4686279296876,83.44815826416016,73.45318603515625,1.022765040397644
0.0001340622839052,0.0024813304189592,0.0,0.7275233268737793,0.0,0.0,0.0,156871.640625,0.0,62748.65625,300.4608154296875,0.0,0.94216787815094,0.0,0.0,0.0,1.8480959624866955e-05,0.0007038491894491,0.0055057657882571,0.0,-0.0,0.1331921219825744,0.0,-101640.9453125,-942.6507568359376,83.52328491210938,75.06544494628906,1.022789478302002
0.0001444871886633,0.0025610218290239,0.0,0.727508008480072,0.0,0.0,0.0,156868.203125,0.0,62747.27734375,300.4605407714844,0.0,0.9380948543548584,0.0,0.0,0.0,1.848094689194113e-05,0.0007636483642272,0.0056993141770362,0.0,-0.0,0.1356107741594314,0.0,-105297.4140625,-947.58154296875,83.6125717163086,76.71419525146484,1.022838473320007
0.0001556452189106,0.0026424096431583,0.0,0.7274917364120483,0.0,0.0,0.0,156864.546875,0.0,62745.81640625,300.46026611328125,0.0,0.933779001235962,0.0,0.0,0.0,1.8480932340025905e-05,0.000828027841635,0.0058972840197384,0.0,-0.0,0.1380542069673538,0.0,-109049.2890625,-952.7783813476562,83.71651458740234,78.40142822265625,1.022890567779541
0.0001675850508036,0.002725526690483,0.0,0.7274745106697083,0.0,0.0,0.0,156860.671875,0.0,62744.26953125,300.4599609375,0.0,0.9292081594467164,0.0,0.0,0.0,1.848091960710008e-05,0.0008972707437351,0.0060994927771389,0.0,-0.0,0.1405205428600311,0.0,-112894.9453125,-958.5137329101562,83.83562469482422,80.12847137451172,1.0229458808898926
0.0001803584455046,0.0028104060329496,0.0,0.7274563312530518,0.0,0.0,0.0,156856.578125,0.0,62742.6328125,300.45965576171875,0.0,0.9243698120117188,0.0,0.0,0.0,1.848090505518485e-05,0.0009716611239127,0.006305684801191,0.0,-0.0,0.1430072337388992,0.0,-116831.578125,-964.2774658203124,83.97038269042969,81.89674377441406,1.0230045318603516
0.0001940203510457,0.0028970809653401,0.0,0.7274370193481445,0.0,0.0,0.0,156852.25,0.0,62740.90234375,300.4593200683594,0.0,0.9192512035369872,0.0,0.0,0.0,1.8480888684280217e-05,0.001051478786394,0.0065155168995261,0.0,-0.0,0.1455110311508178,0.0,-120854.921875,-968.783935546875,84.12127685546875,83.707763671875,1.023066520690918
0.0002086290623992,0.002985585713759,0.0,0.7274166345596313,0.0,0.0,0.0,156847.671875,0.0,62739.0703125,300.458984375,0.0,0.9138393998146056,0.0,0.0,0.0,1.8480872313375585e-05,0.0011369936401024,0.0067285438999533,0.0,-0.0,0.1480277478694915,0.0,-124959.0390625,-970.0110473632812,84.28878784179688,85.5632095336914,1.0231331586837769
0.0002242464543087,0.0030759542714804,0.0,0.7273950576782227,0.0,0.0,0.0,156842.84375,0.0,62737.13671875,300.4586181640625,0.0,0.9081220626831056,0.0,0.0,0.0,1.8480855942470956e-05,0.0012284584809094,0.0069442386738955,0.0,-0.0,0.1505526453256607,0.0,-129136.609375,-966.412841796875,84.47333526611328,87.4568099975586,1.0230169296264648
0.0002409349835943,0.0031682047992944,0.0,0.7273722887039185,0.0,0.0,0.0,156837.734375,0.0,62735.09375,300.458251953125,0.0,0.902086853981018,0.0,0.0,0.0,1.848083775257692e-05,0.001326102297753,0.0071619832888245,0.0,-0.0,0.1530802845954895,0.0,-133378.8125,-956.65283203125,84.67527770996094,89.37532043457031,1.0227560997009275
0.0002587575872894,0.0032623410224914,0.0,0.727348268032074,0.0,0.0,0.0,156832.34375,0.0,62732.9375,300.4578552246094,0.0,0.8957220911979675,0.0,0.0,0.0,1.848081956268288e-05,0.0014301146147772,0.0073809763416647,0.0,-0.0,0.1556036323308944,0.0,-137673.640625,-938.9425048828124,84.89496612548828,91.32684326171876,1.0228121280670166
0.0002777856134343,0.0033583948388695,0.0,0.7273229360580444,0.0,0.0,0.0,156826.671875,0.0,62730.66796875,300.4574584960937,0.0,0.8890173435211182,0.0,0.0,0.0,1.8480799553799443e-05,0.0015406482852995,0.0076003461144864,0.0,-0.0,0.1581153124570846,0.0,-142007.8125,-914.1803588867188,85.13269805908203,93.32656860351562,1.0228712558746338
0.0002980943536385,0.0034563979133963,0.0,0.7272962927818298,0.0,0.0,0.0,156820.703125,0.0,62728.28125,300.45703125,0.0,0.8819607496261597,0.0,0.0,0.0,1.8480779544916004e-05,0.0016578257782384,0.007819140329957,0.0,-0.0,0.1606075316667556,0.0,-146366.765625,-882.0244140625,85.3887710571289,95.37655639648438,1.0229336023330688
0.0003197632031515,0.0035563821438699,0.0,0.7272682785987854,0.0,0.0,0.0,156814.421875,0.0,62725.76953125,300.4565734863281,0.0,0.8745416402816772,0.0,0.0,0.0,1.848075771704316e-05,0.0017816997133195,0.0080362213775515,0.0,-0.0,0.163070946931839,0.0,-150732.625,-842.7495727539062,85.66345977783203,97.47901153564452,1.0229991674423218
0.0003428756026551,0.0036583801265805,0.0,0.7272388339042664,0.0,0.0,0.0,156807.828125,0.0,62723.1328125,300.45611572265625,0.0,0.8667500615119934,0.0,0.0,0.0,1.848073588917032e-05,0.0019122551893815,0.0082503398880362,0.0,-0.0,0.1654954999685287,0.0,-155085.390625,-796.7490234375,85.95697784423828,99.63630676269533,1.023067831993103
0.0003675194166135,0.0037624242249876,0.0,0.7272079586982727,0.0,0.0,0.0,156800.921875,0.0,62720.3671875,300.45562744140625,0.0,0.8585773706436157,0.0,0.0,0.0,1.848071406129748e-05,0.0020494032651185,0.008460178039968,0.0,-0.0,0.1678707748651504,0.0,-159403.796875,-745.084228515625,86.2694320678711,101.8440933227539,1.0230026245117188
0.0003937832079827,0.0038685328327119,0.0,0.7271755933761597,0.0,0.0,0.0,156793.671875,0.0,62717.47265625,300.4551086425781,0.0,0.8500167727470398,0.0,0.0,0.0,1.8480688595445827e-05,0.0021929929498583,0.0086644953116774,0.0,-0.0,0.1701873391866684,0.0,-163667.9375,-690.0088500976562,86.60073852539062,104.0768051147461,1.022533297538757
0.0004217478563077,0.0039766803383827,0.0,0.7271417379379272,0.0,0.0,0.0,156786.09375,0.0,62714.44140625,300.4545593261719,0.0,0.8410619497299194,0.0,0.0,0.0,1.8480663129594177e-05,0.0023427766282111,0.0088618900626897,0.0,-0.0,0.1724344491958618,0.0,-167854.71875,-630.4817504882812,86.95084381103516,106.33893585205078,1.0225515365600586
0.0004515093169175,0.0040868902578949,0.0,0.7271064519882202,0.0,0.0,0.0,156778.1875,0.0,62711.27734375,300.4540100097656,0.0,0.8317124247550964,0.0,0.0,0.0,1.8480635844753124e-05,0.0024984397459775,0.0090510761365294,0.0,-0.0,0.1746026128530502,0.0,-171943.015625,-570.046875,87.31947326660156,108.65880584716795,1.022623062133789
0.0004831687256228,0.0041991891339421,0.0,0.7270696759223938,0.0,0.0,0.0,156769.9375,0.0,62707.9765625,300.4533996582031,0.0,0.8219642043113708,0.0,0.0,0.0,1.848060855991207e-05,0.0026597089599817,0.009231130592525,0.0,-0.0,0.1766858845949173,0.0,-175918.421875,-509.5594787597656,87.7063980102539,111.04175567626952,1.022697925567627
