 x/c cp
 0.006789113861 0.09178200364
 0.007061153185 0.07714253664
 0.007341639139 0.06294948608
 0.007630790118 0.04926443473
 0.007928836159 0.03613355756
 0.008235924877 0.02361842804
 0.008552256972 0.01178062614
 0.00887806993 0.0006663299864
 0.009213547222 -0.009755246341
 0.009558859281 -0.01989973523
 0.00991425477 -0.02896666154
 0.01027964428 -0.03452380747
 0.01065458171 -0.04052737728
 0.01103932597 -0.04914788157
 0.01143415272 -0.05789154023
 0.01183930133 -0.06702003628
 0.01225505583 -0.07624090463
 0.01268169191 -0.08550794423
 0.01311944425 -0.09468262643
 0.01356859971 -0.1037033722
 0.01402942371 -0.1124778166
 0.01450214814 -0.1209443882
 0.01498705801 -0.1290569007
 0.01548440382 -0.1367691755
 0.01599442028 -0.1440504193
 0.01651739143 -0.1508698612
 0.01705354452 -0.1572274864
 0.01760313101 -0.1630925089
 0.01816642471 -0.1684649289
 0.01874364167 -0.1733447462
 0.01933504827 -0.1777319759
 0.01994090714 -0.1815958023
 0.02056143992 -0.1849362552
 0.02119692415 -0.1877533048
 0.02184761129 -0.1900008023
 0.02251373976 -0.1917095035
 0.02319559827 -0.1929256171
 0.02389342897 -0.19411093
 0.02460749634 -0.195835039
 0.02533790283 -0.1925253719
 0.02608367801 -0.1891849339
 0.02684505098 -0.1921559274
 0.02762253582 -0.1971589029
 0.028416669 -0.2038859725
 0.0292280186 -0.211782977
 0.03005714715 -0.220480442
 0.03090462647 -0.2295473814
 0.03177102283 -0.2386143059
 0.03265686706 -0.2473887503
 0.03356269374 -0.2555782199
 0.03448896855 -0.2630134225
 0.03543617576 -0.2695557475
 0.03640473634 -0.2750975192
 0.03739504889 -0.2796540558
 0.03840752691 -0.2832100391
 0.03944249451 -0.2858269811
 0.04050034285 -0.2875664532
 0.04158139601 -0.2884900868
 0.04268599302 -0.2886748016
 0.04381449521 -0.2881976068
 0.04496720061 -0.2871354222
 0.0461444743 -0.2855344713
 0.04734666646 -0.2834871113
 0.04857409373 -0.2813012004
 0.04982713982 -0.2784995437
 0.0511059612 -0.2743586004
 0.05241059884 -0.2709258199
 0.05374143273 -0.2689861953
 0.05509884655 -0.2675237954
 0.05648323894 -0.2666771412
 0.05789502338 -0.2663384676
 0.05933462828 -0.2664923966
 0.06080247462 -0.2670927644
 0.06229900941 -0.2681241333
 0.06382468343 -0.2695557475
 0.06537993252 -0.2713568211
 0.06696522981 -0.2735119462
 0.06858104467 -0.2760211527
 0.0702278465 -0.2788689733
 0.07190610468 -0.2820400894
 0.07361631095 -0.2855190933
 0.07535895705 -0.289321363
 0.07713454217 -0.2934160829
 0.07894356549 -0.2977879047
 0.0807865411 -0.3024676144
 0.08266399056 -0.3073936403
 0.08457645029 -0.3125813305
 0.08652444184 -0.3179999292
 0.08850853145 -0.3236032426
 0.09052927792 -0.3293297291
 0.09258724749 -0.3351024091
 0.09468306601 -0.340782702
 0.09681734443 -0.3462628722
 0.09899071604 -0.3515429497
 0.1012038812 -0.3556838632
 0.1034572199 -0.3584701419
 0.1057511643 -0.3606098592
 0.1080861017 -0.3621646166
 0.1104624495 -0.3631806076
 0.1128805801 -0.3637194037
 0.1153408885 -0.3638425469
 0.1178437248 -0.3635962605
 0.1203894615 -0.3630420864
 0.122978434 -0.362241596
 0.1256109774 -0.3612410128
 0.1282874197 -0.3601172566
 0.1310080588 -0.3589319289
 0.1337732077 -0.3578235805
 0.1365831196 -0.3568691611
 0.1394380629 -0.3562534153
 0.1423382759 -0.3560841084
 0.145284012 -0.3563611805
 0.1482754499 -0.3568229973
 0.1513128877 -0.3601634502
 0.154397279 -0.3643351495
 0.1575290263 -0.3661977947
 0.1607083827 -0.3675062656
 0.1639355719 -0.3683837056
 0.1672107875 -0.3689840734
 0.1705342084 -0.369353503
 0.1739060134 -0.3695382476
 0.1773263365 -0.3696151972
 0.180795297 -0.3696613908
 0.1843129992 -0.3697075844
 0.1878795326 -0.3698768914
 0.1914949417 -0.3701847792
 0.1951592714 -0.3705696166
 0.1988725364 -0.3712161481
 0.2026348412 -0.3732635379
 0.2064464837 -0.374987632
 0.210307464 -0.375280112
 0.2142176777 -0.3753263056
 0.2181770205 -0.3750799894
 0.2221853733 -0.3746643662
 0.2262425721 -0.3741409779
 0.2303484231 -0.3736021817
 0.2345027179 -0.3730942011
 0.2387052178 -0.3727401495
 0.24295564 -0.3725400269
 0.2472537011 -0.3723706901
 0.2515990734 -0.3732943237
 0.2559916377 -0.3746643662
 0.2604311109 -0.3751569688
 0.2649170458 -0.3754032552
 0.2694490254 -0.3755264282
 0.2740266323 -0.3755879998
 0.2786493599 -0.3756341636
 0.2833167017 -0.3756957352
 0.2880280614 -0.3758342862
 0.2927829027 -0.3760806024
 0.2975806296 -0.376450032
 0.3024205267 -0.3770811856
 0.3073019981 -0.3780971766
 0.3122243881 -0.3792978823
 0.3171869516 -0.3805909753
 0.3221889734 -0.38194561
 0.3272297084 -0.3833002746
 0.3323082924 -0.3846087456
 0.3374239206 -0.3857940435
 0.3425757289 -0.3869177997
 0.3477627635 -0.3879183829
 0.3529841304 -0.3882108629
 0.3582387567 -0.3884879649
 0.3635256588 -0.3893500268
 0.3688438237 -0.3902274668
 0.3741921782 -0.391074121
 0.3795696199 -0.39181301
 0.3849750459 -0.392382592
 0.390407294 -0.3927212358
 0.3958651721 -0.3928290009
 0.4013474882 -0.3924749494
 0.4068529904 -0.3915975094
 0.4123803973 -0.3903968036
 0.4179284573 -0.3889805675
 0.4234958887 -0.3873796165
 0.4290813506 -0.3856247365
 0.4346835315 -0.3837466836
 0.4403010905 -0.3817454875
 0.4459326863 -0.3795134127
 0.4515769482 -0.3776969314
 0.4572324455 -0.3758342862
 0.4628977478 -0.3730787933
 0.4685714841 -0.3699692786
 0.4742522538 -0.3666596115
 0.4799386859 -0.3632729948
 0.4856293797 -0.3598555624
 0.4913229942 -0.3564689457
 0.4970181286 -0.3530669212
 0.5027133822 -0.3502960503
 0.5084072948 -0.3477098942
 0.5140982866 -0.3446157277
 0.5197851062 -0.3414292336
 0.5254663229 -0.3381503522
 0.5311404467 -0.3348253071
 0.5368062258 -0.3314694762
 0.5424621701 -0.3280828297
 0.548107028 -0.324680835
 0.5537393093 -0.3214327395
 0.5593577027 -0.3181230724
 0.5649608374 -0.3146286905
 0.5705474019 -0.3110573292
 0.5761160851 -0.3074398041
 0.5816655755 -0.3037607074
 0.5871946812 -0.3000507951
 0.5927020907 -0.2962639332
 0.5981865525 -0.2924462855
 0.6036469936 -0.2887363732
 0.6090819836 -0.2848879397
 0.6144904494 -0.2808085978
 0.6198713183 -0.2766522765
 0.6252234578 -0.2724343836
 0.630545795 -0.2681857049
 0.6358372569 -0.2639062405
 0.6410969496 -0.259626776
 0.6463238001 -0.2552549541
 0.6515168548 -0.2510986328
 0.6566750407 -0.2469885051
 0.6617975235 -0.2425704896
 0.666883409 -0.238029331
 0.6719318032 -0.2334419936
 0.6769419909 -0.2288238704
 0.681913197 -0.2242057323
 0.6868446469 -0.2195876092
 0.6917357445 -0.2150002718
 0.6965857744 -0.2103513479
 0.7013940811 -0.2059641331
 0.7061598897 -0.2016692758
 0.7108826041 -0.1970973313
 0.7155616879 -0.1924330145
 0.7201966643 -0.187722519
 0.7247869968 -0.1830120385
 0.7293322682 -0.178301543
 0.7338320613 -0.1736218333
 0.7382860184 -0.1689575315
 0.7426938415 -0.1643393934
 0.7470550537 -0.1596289128
 0.7513694763 -0.1553032547
 0.7556365132 -0.1510545909
 0.759855926 -0.1463133097
 0.7640274763 -0.1414180845
 0.7681511045 -0.1364920884
 0.7722266912 -0.1315506846
 0.7762541771 -0.1266400814
 0.7802335024 -0.1217756495
 0.7841645479 -0.1170035824
 0.7880474329 -0.1123392731
 0.7918820977 -0.1078135073
 0.7956685424 -0.1033185273
 0.7994068861 -0.09902366996
 0.8030970097 -0.09525220096
 0.8067386746 -0.09137296677
 0.8103320599 -0.08715508133
 0.8138772249 -0.08295258135
 0.8173744082 -0.07875008881
 0.820823729 -0.07457837462
 0.8242253661 -0.07045284659
 0.8275795579 -0.0663888976
 0.8308865428 -0.06238651648
 0.83414644 -0.05846110731
 0.8373596072 -0.05464345589
 0.8405262828 -0.05091816559
 0.8436467648 -0.04728523642
 0.8467212915 -0.04372927919
 0.8497501612 -0.04032725841
 0.8527336121 -0.03720232472
