"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
36960, 0.000000000000000e+00, 3.445092848397667e-16, 1.318322778694133e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.863171939506639e+05, 0.000000000000000e+00, 4.510724011161492e+10, 1.145268775802655e+05, 3.026328094772607e+02, 0.000000000000000e+00, 2.253803487467724e-02, 1.858347493821035e-05, 2.721485363830719e-02, 0.000000000000000e+00, -1.233853983268481e+02, 2.885045671742960e-01, 0.000000000000000e+00
37345, 1.000000000000000e-03, 3.445092848397667e-16, 1.318732687499298e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.861532582951578e+05, 0.000000000000000e+00, 4.506342280742936e+10, 1.144613033180631e+05, 3.023655169153718e+02, 0.000000000000000e+00, 2.076324049046024e-03, 1.857087838961424e-05, 7.170535471913332e-03, 0.000000000000000e+00, -1.232961040390347e+01, 1.482134010772161e-01, 0.000000000000000e+00
37730, 2.001968367040000e-03, 3.445092848397667e-16, 1.319498121176115e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.861984835166555e+05, 0.000000000000000e+00, 4.502280779799936e+10, 1.144793934066622e+05, 3.022378760990699e+02, 0.000000000000000e+00, 7.721132687250559e-03, 1.856486121508199e-05, 6.069831593871965e-03, 0.000000000000000e+00, -5.090148596302480e+00, 1.364478639980648e-01, 0.000000000000000e+00
38115, 3.005924417460000e-03, 3.445092848397667e-16, 1.319797187298437e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.861987834312975e+05, 0.000000000000000e+00, 4.500480767943175e+10, 1.144795133725190e+05, 3.021697056290572e+02, 0.000000000000000e+00, 7.758566683280385e-03, 1.856164705175853e-05, 5.827987976135355e-03, 0.000000000000000e+00, -4.691905470495730e+00, 1.337402565118221e-01, 0.000000000000000e+00
38500, 4.011887597850000e-03, 3.445092848397667e-16, 1.319986503764867e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862071162544095e+05, 0.000000000000000e+00, 4.499440581045960e+10, 1.144828465017638e+05, 3.021351640965514e+02, 0.000000000000000e+00, 8.798632167214744e-03, 1.856001832116468e-05, 5.732874323453142e-03, 0.000000000000000e+00, -4.540611395934713e+00, 1.326655906165118e-01, 0.000000000000000e+00
38885, 5.019877486630000e-03, 3.445092848397667e-16, 1.320082696811582e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862117476837301e+05, 0.000000000000000e+00, 4.498917000428513e+10, 1.144846990734920e+05, 3.021180366450109e+02, 0.000000000000000e+00, 9.376706334028729e-03, 1.855921067988041e-05, 5.683137870663849e-03, 0.000000000000000e+00, -4.462370067660220e+00, 1.320994175793501e-01, 0.000000000000000e+00
39270, 6.029913795760000e-03, 3.445092848397667e-16, 1.320123480455885e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862142465156436e+05, 0.000000000000000e+00, 4.498701536397265e+10, 1.144856986062574e+05, 3.021113406913447e+02, 0.000000000000000e+00, 9.688599288965646e-03, 1.855889492755758e-05, 5.629683816418615e-03, 0.000000000000000e+00, -4.378841050588862e+00, 1.314809720679773e-01, 0.000000000000000e+00
39655, 7.042016372410000e-03, 3.445092848397667e-16, 1.320135656285023e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862151476504533e+05, 0.000000000000000e+00, 4.498639145950568e+10, 1.144860590601813e+05, 3.021095054460060e+02, 0.000000000000000e+00, 9.801074880890517e-03, 1.855880838469932e-05, 5.564526968840151e-03, 0.000000000000000e+00, -4.278070785482940e+00, 1.307191026964239e-01, 0.000000000000000e+00
40040, 8.056205200680001e-03, 3.445092848397667e-16, 1.320136344053618e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862153071720762e+05, 0.000000000000000e+00, 4.498637017346516e+10, 1.144861228688305e+05, 3.021095164323229e+02, 0.000000000000000e+00, 9.820985652035758e-03, 1.855880890277102e-05, 5.493693411383999e-03, 0.000000000000000e+00, -4.169852399882045e+00, 1.298844748373506e-01, 0.000000000000000e+00
40425, 9.072500403280000e-03, 3.445092848397667e-16, 1.320132915439634e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862151545975049e+05, 0.000000000000000e+00, 4.498655917877338e+10, 1.144860618390020e+05, 3.021101400152836e+02, 0.000000000000000e+00, 9.801941980622318e-03, 1.855883830848723e-05, 5.424324167291878e-03, 0.000000000000000e+00, -4.065211971295971e+00, 1.290614675360302e-01, 0.000000000000000e+00
40810, 1.009092224330000e-02, 3.445092848397667e-16, 1.320127774724074e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862148718388017e+05, 0.000000000000000e+00, 4.498683554399942e+10, 1.144859487355206e+05, 3.021110180008546e+02, 0.000000000000000e+00, 9.766649311660268e-03, 1.855887971077830e-05, 5.359814341074787e-03, 0.000000000000000e+00, -3.969089819440454e+00, 1.282911918756341e-01, 0.000000000000000e+00
41195, 1.111149112600000e-02, 3.445092848397667e-16, 1.320121492280067e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862145070860479e+05, 0.000000000000000e+00, 4.498717071835542e+10, 1.144858028344191e+05, 3.021120707312818e+02, 0.000000000000000e+00, 9.721122514295249e-03, 1.855892935326113e-05, 5.300427263588784e-03, 0.000000000000000e+00, -3.881613555668711e+00, 1.275778301075486e-01, 0.000000000000000e+00
41580, 1.213422760060000e-02, 3.445092848397667e-16, 1.320114222156494e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862140721835742e+05, 0.000000000000000e+00, 4.498755686643008e+10, 1.144856288734297e+05, 3.021132754593864e+02, 0.000000000000000e+00, 9.666839944545128e-03, 1.855898616323236e-05, 5.245117300936533e-03, 0.000000000000000e+00, -3.801015588606833e+00, 1.269097091909213e-01, 0.000000000000000e+00
41965, 1.315915236190000e-02, 3.445092848397667e-16, 1.320106223336768e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862135782727855e+05, 0.000000000000000e+00, 4.498797974942105e+10, 1.144854313091142e+05, 3.021145846807790e+02, 0.000000000000000e+00, 9.605192222443663e-03, 1.855904790054757e-05, 5.192830408473343e-03, 0.000000000000000e+00, -3.725598848736144e+00, 1.262747611134818e-01, 0.000000000000000e+00
42350, 1.418628625240000e-02, 3.445092848397667e-16, 1.320097796100775e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862130426622038e+05, 0.000000000000000e+00, 4.498842337924624e+10, 1.144852170648815e+05, 3.021159479480704e+02, 0.000000000000000e+00, 9.538339719843076e-03, 1.855911218629892e-05, 5.142917391800593e-03, 0.000000000000000e+00, -3.654310324286131e+00, 1.256655885695961e-01, 0.000000000000000e+00
42735, 1.521565026420000e-02, 3.445092848397667e-16, 1.320089223237044e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862124847040925e+05, 0.000000000000000e+00, 4.498887306177150e+10, 1.144849938816370e+05, 3.021173209719359e+02, 0.000000000000000e+00, 9.468697899142205e-03, 1.855917693198484e-05, 5.095110033381132e-03, 0.000000000000000e+00, -3.586674518017247e+00, 1.250793033867126e-01, 0.000000000000000e+00
43120, 1.624726554020000e-02, 3.445092848397667e-16, 1.320080740227343e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862119217779319e+05, 0.000000000000000e+00, 4.498931671016254e+10, 1.144847687111727e+05, 3.021186682051426e+02, 0.000000000000000e+00, 9.398435988884894e-03, 1.855924046135876e-05, 5.049366781810064e-03, 0.000000000000000e+00, -3.522550618567335e+00, 1.245157381254669e-01, 0.000000000000000e+00
43505, 1.728115337710000e-02, 3.445092848397667e-16, 1.320072485048507e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862113653877150e+05, 0.000000000000000e+00, 4.498974740060417e+10, 1.144845461550860e+05, 3.021199702121062e+02, 0.000000000000000e+00, 9.328989865716295e-03, 1.855930185793803e-05, 5.005697701597702e-03, 0.000000000000000e+00, -3.461874236227154e+00, 1.239753385035651e-01, 0.000000000000000e+00
43890, 1.831733522620000e-02, 3.445092848397667e-16, 1.320064520628257e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862108224164106e+05, 0.000000000000000e+00, 4.499016217274933e+10, 1.144843289665642e+05, 3.021212198547213e+02, 0.000000000000000e+00, 9.261218630826009e-03, 1.855936078513734e-05, 4.964077884531465e-03, 0.000000000000000e+00, -3.404535916854614e+00, 1.234581025139345e-01, 0.000000000000000e+00
44275, 1.935583269620000e-02, 3.445092848397667e-16, 1.320056878443442e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862102966894041e+05, 0.000000000000000e+00, 4.499055959228512e+10, 1.144841186757616e+05, 3.021224139651447e+02, 0.000000000000000e+00, 9.195599751591265e-03, 1.855941709359167e-05, 4.924450930718519e-03, 0.000000000000000e+00, -3.350388185432344e+00, 1.229636190573949e-01, 0.000000000000000e+00
44660, 2.039666755470000e-02, 3.445092848397667e-16, 1.320049570173546e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862097894469313e+05, 0.000000000000000e+00, 4.499093910579582e+10, 1.144839157787725e+05, 3.021235511776156e+02, 0.000000000000000e+00, 9.132288028686011e-03, 1.855947071891370e-05, 4.886739738405236e-03, 0.000000000000000e+00, -3.299261538338179e+00, 1.224911966595738e-01, 0.000000000000000e+00
45045, 2.143986173040000e-02, 3.445092848397667e-16, 1.320042588460229e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862093010121571e+05, 0.000000000000000e+00, 4.499130119637961e+10, 1.144837204048628e+05, 3.021246335156006e+02, 0.000000000000000e+00, 9.071323798071013e-03, 1.855952175653463e-05, 4.850841663965288e-03, 0.000000000000000e+00, -3.250958330866416e+00, 1.220397977862224e-01, 0.000000000000000e+00
45430, 2.248543731500000e-02, 3.445092848397667e-16, 1.320035915074015e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862088296338289e+05, 0.000000000000000e+00, 4.499164675205996e+10, 1.144835318535315e+05, 3.021256633010861e+02, 0.000000000000000e+00, 9.012488476304094e-03, 1.855957031596096e-05, 4.816630491249786e-03, 0.000000000000000e+00, -3.205256580415292e+00, 1.216080602195218e-01, 0.000000000000000e+00
45815, 2.353341656520000e-02, 3.445092848397667e-16, 1.320029530332707e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862083741551680e+05, 0.000000000000000e+00, 4.499197682033145e+10, 1.144833496620672e+05, 3.021266438162731e+02, 0.000000000000000e+00, 8.955637679454181e-03, 1.855961655197653e-05, 4.783969648446418e-03, 0.000000000000000e+00, -3.161927861409284e+00, 1.211944609473206e-01, 0.000000000000000e+00
46200, 2.458382190520000e-02, 3.445092848397667e-16, 1.320023415826733e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862079338657558e+05, 0.000000000000000e+00, 4.499229242584142e+10, 1.144831735463023e+05, 3.021275785234612e+02, 0.000000000000000e+00, 8.900682736290147e-03, 1.855966062785609e-05, 4.752735116720589e-03, 0.000000000000000e+00, -3.120767186792387e+00, 1.207976071598991e-01, 0.000000000000000e+00
46585, 2.563667592810000e-02, 3.445092848397667e-16, 1.320017561777423e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862075079577464e+05, 0.000000000000000e+00, 4.499259406123158e+10, 1.144830031830985e+05, 3.021284688068181e+02, 0.000000000000000e+00, 8.847522815103877e-03, 1.855970260887936e-05, 4.722826112750639e-03, 0.000000000000000e+00, -3.081606208083179e+00, 1.204163777010185e-01, 0.000000000000000e+00
46970, 2.669200139860000e-02, 3.445092848397667e-16, 1.320011952095872e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862070955428990e+05, 0.000000000000000e+00, 4.499288258946391e+10, 1.144828382171596e+05, 3.021293174100604e+02, 0.000000000000000e+00, 8.796047049676608e-03, 1.855974262443416e-05, 4.694152966363033e-03, 0.000000000000000e+00, -3.044295633687068e+00, 1.200497722873764e-01, 0.000000000000000e+00
47355, 2.774982125500000e-02, 3.445092848397667e-16, 1.320006569657090e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862066956283720e+05, 0.000000000000000e+00, 4.499315892327406e+10, 1.144826782513488e+05, 3.021301272037642e+02, 0.000000000000000e+00, 8.746131517987941e-03, 1.855978080988920e-05, 4.666629459349154e-03, 0.000000000000000e+00, -3.008694869943543e+00, 1.196968170707254e-01, 0.000000000000000e+00
47740, 2.881015861120000e-02, 3.445092848397667e-16, 1.320001399136545e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862063072649402e+05, 0.000000000000000e+00, 4.499342387217349e+10, 1.144825229059761e+05, 3.021309006925793e+02, 0.000000000000000e+00, 8.697657742036274e-03, 1.855981728335707e-05, 4.640172768221733e-03, 0.000000000000000e+00, -2.974671461229722e+00, 1.193565657321077e-01, 0.000000000000000e+00
48125, 2.987303675910000e-02, 3.445092848397667e-16, 1.319996427515899e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862059296001680e+05, 0.000000000000000e+00, 4.499367811837969e+10, 1.144823718400672e+05, 3.021316399555825e+02, 0.000000000000000e+00, 8.650519324624788e-03, 1.855985214288179e-05, 4.614703783230493e-03, 0.000000000000000e+00, -2.942101098828460e+00, 1.190281050789516e-01, 0.000000000000000e+00
48510, 3.093847917080000e-02, 3.445092848397667e-16, 1.319991642920919e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862055619318110e+05, 0.000000000000000e+00, 4.499392229328237e+10, 1.144822247727244e+05, 3.021323469686181e+02, 0.000000000000000e+00, 8.604628614776968e-03, 1.855988548163879e-05, 4.590147077069901e-03, 0.000000000000000e+00, -2.910867302833221e+00, 1.187105558943517e-01, 0.000000000000000e+00
48895, 3.200650950080000e-02, 3.445092848397667e-16, 1.319987030041348e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862052037466555e+05, 0.000000000000000e+00, 4.499415725806422e+10, 1.144820814986622e+05, 3.021330246936384e+02, 0.000000000000000e+00, 8.559921555471679e-03, 1.855991743930204e-05, 4.566436170176264e-03, 0.000000000000000e+00, -2.880867428074299e+00, 1.184031419717968e-01, 0.000000000000000e+00
49280, 3.307715158840000e-02, 3.445092848397667e-16, 1.319982584150772e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862048546915259e+05, 0.000000000000000e+00, 4.499438325535815e+10, 1.144819418766103e+05, 3.021336738390791e+02, 0.000000000000000e+00, 8.516354064906030e-03, 1.855994804928184e-05, 4.543520871382621e-03, 0.000000000000000e+00, -2.852021997758032e+00, 1.181052892040474e-01, 0.000000000000000e+00
49665, 3.415042945990000e-02, 3.445092848397667e-16, 1.319978296227054e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862045144188654e+05, 0.000000000000000e+00, 4.499460078719138e+10, 1.144818057675461e+05, 3.021342961026114e+02, 0.000000000000000e+00, 8.473882762615900e-03, 1.855997739163475e-05, 4.521358516965958e-03, 0.000000000000000e+00, -2.824262496949941e+00, 1.178165128843944e-01, 0.000000000000000e+00
50050, 3.522636733110000e-02, 3.445092848397667e-16, 1.319974156323336e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862041825351184e+05, 0.000000000000000e+00, 4.499481040574998e+10, 1.144816730140474e+05, 3.021348933450699e+02, 0.000000000000000e+00, 8.432458526762074e-03, 1.856000555411066e-05, 4.499907172687294e-03, 0.000000000000000e+00, -2.797522936772990e+00, 1.175363308480520e-01, 0.000000000000000e+00
50435, 3.630498960970000e-02, 3.445092848397667e-16, 1.319970156255504e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862038589066744e+05, 0.000000000000000e+00, 4.499501258838680e+10, 1.144815435626697e+05, 3.021354672982783e+02, 0.000000000000000e+00, 8.392064680671637e-03, 1.856003261837559e-05, 4.479126033537003e-03, 0.000000000000000e+00, -2.771740161567685e+00, 1.172642693048472e-01, 0.000000000000000e+00
50820, 3.738632089750000e-02, 3.445092848397667e-16, 1.319966287689947e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862035431248040e+05, 0.000000000000000e+00, 4.499520778824272e+10, 1.144814172499216e+05, 3.021360194378964e+02, 0.000000000000000e+00, 8.352650208599184e-03, 1.856005865401596e-05, 4.458977290742822e-03, 0.000000000000000e+00, -2.746856006387079e+00, 1.169998877196491e-01, 0.000000000000000e+00
51205, 3.847038599290000e-02, 3.445092848397667e-16, 1.319962540869736e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862032341361078e+05, 0.000000000000000e+00, 4.499539646640324e+10, 1.144812936544431e+05, 3.021365508848639e+02, 0.000000000000000e+00, 8.314083629950123e-03, 1.856008371389133e-05, 4.439425370068278e-03, 0.000000000000000e+00, -2.722816271855471e+00, 1.167427694512764e-01, 0.000000000000000e+00
51590, 3.955720989380000e-02, 3.445092848397667e-16, 1.319958908823253e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862029314934280e+05, 0.000000000000000e+00, 4.499557898927940e+10, 1.144811725973712e+05, 3.021370627625997e+02, 0.000000000000000e+00, 8.276309132522789e-03, 1.856010785097791e-05, 4.420436248390306e-03, 0.000000000000000e+00, -2.699569713940450e+00, 1.164925133622831e-01, 0.000000000000000e+00
51975, 4.064681779960000e-02, 3.445092848397667e-16, 1.319955387882364e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862026355389997e+05, 0.000000000000000e+00, 4.499575561947799e+10, 1.144810542155999e+05, 3.021375562717340e+02, 0.000000000000000e+00, 8.239369432563259e-03, 1.856013112189242e-05, 4.401978051581440e-03, 0.000000000000000e+00, -2.677068674633647e+00, 1.162487421246789e-01, 0.000000000000000e+00
52360, 4.173923511390000e-02, 3.445092848397667e-16, 1.319951974093533e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862023464143249e+05, 0.000000000000000e+00, 4.499592661256084e+10, 1.144809385657299e+05, 3.021380324663426e+02, 0.000000000000000e+00, 8.203282191681016e-03, 1.856015357634076e-05, 4.384020500035745e-03, 0.000000000000000e+00, -2.655268409162331e+00, 1.160110952612675e-01, 0.000000000000000e+00
52745, 4.283448744720000e-02, 3.445092848397667e-16, 1.319948656345097e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862020633857590e+05, 0.000000000000000e+00, 4.499609254979793e+10, 1.144808253543036e+05, 3.021384931151589e+02, 0.000000000000000e+00, 8.167955839686609e-03, 1.856017529772743e-05, 4.366534918614775e-03, 0.000000000000000e+00, -2.634126714970239e+00, 1.157792290942472e-01, 0.000000000000000e+00
53130, 4.393260061960000e-02, 3.445092848397667e-16, 1.319945432511092e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862017862276122e+05, 0.000000000000000e+00, 4.499625353227165e+10, 1.144807144910449e+05, 3.021389384663459e+02, 0.000000000000000e+00, 8.133362206985633e-03, 1.856019629775592e-05, 4.349497877185202e-03, 0.000000000000000e+00, -2.613608724957659e+00, 1.155528668256407e-01, 0.000000000000000e+00
53515, 4.503360066310000e-02, 3.445092848397667e-16, 1.319942304076014e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862015159644207e+05, 0.000000000000000e+00, 4.499640959434530e+10, 1.144806063857682e+05, 3.021393692614807e+02, 0.000000000000000e+00, 8.099629171577962e-03, 1.856021661139596e-05, 4.332888088208295e-03, 0.000000000000000e+00, -2.593682498718588e+00, 1.153317572119553e-01, 0.000000000000000e+00
