"x","cf"
 5.094023943E-01, 2.955309348E-03
 5.134065747E-01, 2.951866947E-03
 5.174503326E-01, 2.948423382E-03
 5.215342641E-01, 2.944978420E-03
 5.256590843E-01, 2.941532526E-03
 5.298254490E-01, 2.938085236E-03
 5.340340734E-01, 2.934636083E-03
 5.382856131E-01, 2.931184834E-03
 5.425807834E-01, 2.927731490E-03
 5.469203591E-01, 2.924275119E-03
 5.513049960E-01, 2.920815023E-03
 5.557355881E-01, 2.917351667E-03
 5.602129102E-01, 2.913885284E-03
 5.647376776E-01, 2.910416340E-03
 5.693107247E-01, 2.906944603E-03
 5.739330053E-01, 2.903469838E-03
 5.786052346E-01, 2.899991814E-03
 5.833283663E-01, 2.896510763E-03
 5.881032944E-01, 2.893026220E-03
 5.929309130E-01, 2.889537951E-03
 5.978122354E-01, 2.886045724E-03
 6.027481556E-01, 2.882550005E-03
 6.077396870E-01, 2.879050095E-03
 6.127878428E-01, 2.875545761E-03
 6.178936362E-01, 2.872037003E-03
 6.230581999E-01, 2.868523588E-03
 6.282825470E-01, 2.865005750E-03
 6.335678697E-01, 2.861482557E-03
 6.389152408E-01, 2.857954241E-03
 6.443258524E-01, 2.854420803E-03
 6.498009562E-01, 2.850882011E-03
 6.553417444E-01, 2.847337397E-03
 6.609494686E-01, 2.843786962E-03
 6.666254401E-01, 2.840230474E-03
 6.723710299E-01, 2.836668165E-03
 6.781874895E-01, 2.833099104E-03
 6.840763688E-01, 2.829523291E-03
 6.900390387E-01, 2.825941192E-03
 6.960769296E-01, 2.822351875E-03
 7.021916509E-01, 2.818755573E-03
 7.083846927E-01, 2.815151587E-03
 7.146576643E-01, 2.811540384E-03
 7.210122347E-01, 2.807921264E-03
 7.274500728E-01, 2.804294229E-03
 7.339729071E-01, 2.800659044E-03
 7.405825853E-01, 2.797015477E-03
 7.472808361E-01, 2.793363528E-03
 7.540696263E-01, 2.789702499E-03
 7.609508634E-01, 2.786032390E-03
 7.679265738E-01, 2.782353433E-03
 7.749987841E-01, 2.778664697E-03
 7.821695805E-01, 2.774966182E-03
 7.894411683E-01, 2.771257889E-03
 7.968158126E-01, 2.767539583E-03
 8.042958379E-01, 2.763810568E-03
 8.118835092E-01, 2.760071075E-03
 8.195813894E-01, 2.756320406E-03
 8.273919821E-01, 2.752557863E-03
 8.353177905E-01, 2.748782746E-03
 8.433616161E-01, 2.744994126E-03
 8.515261412E-01, 2.741192468E-03
 8.598142862E-01, 2.737377770E-03
 8.682289124E-01, 2.733550500E-03
 8.767731786E-01, 2.729710657E-03
 8.854500651E-01, 2.725858008E-03
 8.942628503E-01, 2.721991623E-03
 9.032149911E-01, 2.718111966E-03
 9.123097658E-01, 2.714218339E-03
 9.215508699E-01, 2.710310509E-03
 9.309419394E-01, 2.706388012E-03
 9.404867887E-01, 2.702450613E-03
 9.501893520E-01, 2.698498312E-03
 9.600536823E-01, 2.694530180E-03
 9.700840712E-01, 2.690546447E-03
 9.802848101E-01, 2.686546184E-03
 9.906604290E-01, 2.682529623E-03
 1.001215577E+00, 2.678498626E-03
 1.011955261E+00, 2.674487419E-03
 1.022694826E+00, 2.670490416E-03
 1.033434510E+00, 2.666540444E-03
 1.044174075E+00, 2.662637969E-03
 1.054913640E+00, 2.658782760E-03
 1.065653324E+00, 2.654974116E-03
 1.076392889E+00, 2.651211107E-03
 1.087132573E+00, 2.647493267E-03
 1.097872138E+00, 2.643819200E-03
 1.108611822E+00, 2.640188439E-03
 1.119351387E+00, 2.636599820E-03
 1.130090952E+00, 2.633052878E-03
 1.140830636E+00, 2.629546449E-03
 1.151570201E+00, 2.626079833E-03
 1.162309885E+00, 2.622652566E-03
 1.173049450E+00, 2.619263250E-03
 1.183789134E+00, 2.615911653E-03
 1.194528699E+00, 2.612596843E-03
 1.205268383E+00, 2.609318122E-03
 1.216007948E+00, 2.606074791E-03
 1.226747513E+00, 2.602866152E-03
 1.237487197E+00, 2.599691506E-03
 1.248226762E+00, 2.596550621E-03
 1.258966446E+00, 2.593442332E-03
 1.269706011E+00, 2.590366406E-03
 1.280445695E+00, 2.587322146E-03
 1.291185260E+00, 2.584308852E-03
 1.301924825E+00, 2.581325360E-03
 1.312664509E+00, 2.578370972E-03
 1.323404074E+00, 2.575444989E-03
 1.334143758E+00, 2.572547412E-03
 1.344883323E+00, 2.569678240E-03
 1.355623007E+00, 2.566837007E-03
 1.366362572E+00, 2.564023249E-03
 1.377102256E+00, 2.561236266E-03
 1.387841821E+00, 2.558475593E-03
 1.398581386E+00, 2.555740764E-03
 1.409321070E+00, 2.553031547E-03
 1.420060635E+00, 2.550347708E-03
 1.430800319E+00, 2.547688782E-03
 1.441539884E+00, 2.545054071E-03
 1.452279568E+00, 2.542443573E-03
 1.463019133E+00, 2.539856592E-03
 1.473758817E+00, 2.537293127E-03
 1.484498382E+00, 2.534752246E-03
 1.495237947E+00, 2.532233950E-03
 1.505977631E+00, 2.529737772E-03
 1.516717196E+00, 2.527263481E-03
 1.527456880E+00, 2.524810610E-03
 1.538196445E+00, 2.522378694E-03
 1.548936129E+00, 2.519967500E-03
 1.559675694E+00, 2.517577028E-03
 1.570415258E+00, 2.515206579E-03
 1.581154943E+00, 2.512855688E-03
 1.591894507E+00, 2.510524588E-03
 1.602634192E+00, 2.508212347E-03
 1.613373756E+00, 2.505918965E-03
 1.624113441E+00, 2.503644442E-03
 1.634853005E+00, 2.501388080E-03
 1.645592690E+00, 2.499149414E-03
 1.656332254E+00, 2.496928675E-03
 1.667071819E+00, 2.494725166E-03
 1.677811503E+00, 2.492538886E-03
 1.688551068E+00, 2.490369603E-03
 1.699290752E+00, 2.488216618E-03
 1.710030317E+00, 2.486079931E-03
 1.720770001E+00, 2.483959310E-03
 1.731509566E+00, 2.481854288E-03
 1.742249131E+00, 2.479764633E-03
 1.752988815E+00, 2.477690112E-03
 1.763728380E+00, 2.475630259E-03
 1.774468064E+00, 2.473584842E-03
 1.785207629E+00, 2.471553395E-03
 1.795947313E+00, 2.469535684E-03
 1.806686878E+00, 2.467531478E-03
 1.817426562E+00, 2.465539845E-03
 1.828166127E+00, 2.463560551E-03
 1.838905692E+00, 2.461592900E-03
 1.849645376E+00, 2.459636889E-03
 1.860384941E+00, 2.457690891E-03
 1.871124625E+00, 2.455752343E-03
 1.881864190E+00, 2.453816822E-03
 1.892603874E+00, 2.451880137E-03
 1.903343439E+00, 2.449943218E-03
 1.914083004E+00, 2.448020270E-03
 1.924822688E+00, 2.446143189E-03
 1.935562253E+00, 2.444338752E-03
 1.946301937E+00, 2.442548750E-03
 1.957041502E+00, 2.440480515E-03
 1.967781186E+00, 2.437589224E-03
 1.978520751E+00, 2.432031557E-03
 1.989260435E+00, 2.423849888E-03
