"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -5.718719269,      -3.237621346,      -13.47653842,     -0.2686044597,      -3.215849578,        5.97837113,      0.2012495247,      -0.400040725,                 0,                 0,                 0,     -0.3000395117,      0.2012495247,      -0.400040725,                 0,      -1.987784695
          0,           0,           1,      -2.363884574,     0.06864440363,      0.1514503637,       3.134853475,      -3.773883714,       7.733811982,     0.07832225942,     -0.1631548843,                 0,                 0,                 0,     -0.1220287268,     0.07832225942,     -0.1631548843,                 0,      -2.083122799
          0,           0,           2,      -3.093621034,     -0.5603209432,      0.1317489889,       2.330162581,      -4.291529622,       8.552032371,     0.04861229932,    -0.09601308344,                 0,                 0,                 0,    -0.07159788027,     0.04861229932,    -0.09601308344,                 0,      -1.975078011
          0,           0,           3,      -2.733250833,     -0.9123238149,       -0.80933599,       2.743482193,      -4.744889664,       7.824672648,     0.03588703431,    -0.02682322757,                 0,                 0,                 0,     -0.0199208187,     0.03588703431,    -0.02682322757,                 0,      -0.747435058
          0,           0,           4,      -3.174951195,      -1.092261751,     -0.6803577665,       2.303248141,      -5.124900425,       7.016500502,     0.02962565667,    0.003356024965,                 0,                 0,                 0,    0.002524802247,     0.02962565667,    0.003356024965,                 0,      0.1132810321
          0,           0,           5,      -3.660473878,      -1.201417695,      -1.180382329,       1.818139368,      -5.431308993,       5.887436551,     0.02571428644,    0.005547262924,                 0,                 0,                 0,     0.00413644415,     0.02571428644,    0.005547262924,                 0,      0.2157268854
          0,           0,           6,      -4.112848602,       -1.28199178,      -1.575588478,       1.370324764,      -5.661686963,       4.896576733,     0.02291625845,    0.002639725382,                 0,                 0,                 0,    0.001998338188,     0.02291625845,    0.002639725382,                 0,      0.1151900685
          0,           0,           7,      -4.358464331,      -1.347652071,      -1.960629244,       1.136071582,      -5.820251551,       4.281185375,     0.02079040053,    0.001625436661,                 0,                 0,                 0,    0.001269492935,     0.02079040053,    0.001625436661,                 0,     0.07818207537
          0,           0,           8,      -4.664103109,      -1.402953832,      -2.206654221,      0.8460125943,      -5.925209143,       3.990951704,     0.01910971521,    0.001459073842,                 0,                 0,                 0,    0.001148246961,     0.01910971521,    0.001459073842,                 0,       0.076352464
          0,           0,           9,      -4.791639003,      -1.450098185,      -2.469652904,      0.7200082978,      -5.995794336,       3.895917801,     0.01773776884,    0.001252554115,                 0,                 0,                 0,   0.0009806434642,     0.01773776884,    0.001252554115,                 0,     0.07061508845
          0,           0,          10,       -4.87472002,      -1.491389417,      -2.612478535,      0.6362285441,      -6.044786575,       3.819143103,     0.01659003753,    0.001053508246,                 0,                 0,                 0,    0.000817117513,     0.01659003753,    0.001053508246,                 0,     0.06350246314
          0,           0,          11,      -4.947783985,      -1.528216201,      -2.729721781,      0.5635086294,      -6.078296186,        3.75056411,     0.01561165491,   0.0009281156306,                 0,                 0,                 0,   0.0007144111967,     0.01561165491,   0.0009281156306,                 0,     0.05945017592
          0,           0,          12,      -5.011194329,      -1.561455181,      -2.829990863,      0.4999964328,      -6.095201338,       3.690156672,      0.0147648722,   0.0008265095578,                 0,                 0,                 0,   0.0006349222923,      0.0147648722,   0.0008265095578,                 0,     0.05597810444
          0,           0,          13,      -5.062933266,      -1.591786138,      -2.914810811,      0.4472184206,      -6.090046163,        3.63441928,     0.01402261992,   0.0007239620333,                 0,                 0,                 0,    0.000556307105,     0.01402261992,   0.0007239620333,                 0,     0.05162815774
          0,           0,          14,       -5.10867842,      -1.619700722,      -2.987094388,      0.4003057609,      -6.062978039,         3.5825785,     0.01336512196,   0.0006321315431,                 0,                 0,                 0,   0.0004849073753,     0.01336512196,   0.0006321315431,                 0,      0.0472971025
          0,           0,          15,      -5.150433226,      -1.645553596,      -3.053427815,      0.3575074931,      -6.024088686,       3.534777563,     0.01277751301,   0.0005591628702,                 0,                 0,                 0,   0.0004265559012,     0.01277751301,   0.0005591628702,                 0,     0.04376147922
          0,           0,          16,      -5.188159137,      -1.669634585,      -3.114864154,      0.3187668601,      -5.981437586,       3.490291469,     0.01224833756,   0.0005019096632,                 0,                 0,                 0,   0.0003795813495,     0.01224833756,   0.0005019096632,                 0,     0.04097777849
          0,           0,          17,       -5.22236467,      -1.692184563,      -3.171253775,      0.2835700637,      -5.932324715,        3.44842102,     0.01176860766,   0.0004547494799,                 0,                 0,                 0,   0.0003403866521,     0.01176860766,   0.0004547494799,                 0,      0.0386408905
          0,           0,          18,      -5.253829583,      -1.713398565,      -3.223596746,      0.2511701893,      -5.879446627,       3.408942731,     0.01133116067,   0.0004140480133,                 0,                 0,                 0,   0.0003064460204,     0.01133116067,   0.0004140480133,                 0,     0.03654065329
          0,           0,          19,      -5.283082753,      -1.733434844,      -3.272500123,      0.2210376011,       -5.82462188,       3.371721805,     0.01093020668,   0.0003781278358,                 0,                 0,                 0,   0.0002763994617,     0.01093020668,   0.0003781278358,                 0,     0.03459475623
          0,           0,          20,      -5.310399614,      -1.752423099,      -3.318291899,      0.1928864092,      -5.769067791,       3.336546564,     0.01056100987,   0.0003463843383,                 0,                 0,                 0,   0.0002496369727,     0.01056100987,   0.0003463843383,                 0,     0.03279841062
