"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
64, 3.307715158840000e-02, 0.000000000000000e+00, 1.320026408831512e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862062320980262e+05, 0.000000000000000e+00, 1.144824928392105e+05, 3.021250970641842e+02, 0.000000000000000e+00, 8.688275746075455e-03, 1.855954361512935e-05, 4.372157210404362e-03, 0.000000000000000e+00, -5.277623353247966e+00, 2.318299836578011e-01, 0.000000000000000e+00
65, 3.522636733110000e-02, 0.000000000000000e+00, 1.320018273743280e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862056089639167e+05, 0.000000000000000e+00, 1.144822435855667e+05, 3.021263012219102e+02, 0.000000000000000e+00, 8.610498950573234e-03, 1.855960039700989e-05, 4.341431344306340e-03, 0.000000000000000e+00, -5.203690658021355e+00, 2.310125221089479e-01, 0.000000000000000e+00
66, 3.738632089750000e-02, 0.000000000000000e+00, 1.320010461766622e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862049993791620e+05, 0.000000000000000e+00, 1.144819997516648e+05, 3.021274457429881e+02, 0.000000000000000e+00, 8.534413324553704e-03, 1.855965436663073e-05, 4.311923507090059e-03, 0.000000000000000e+00, -5.133180036121837e+00, 2.302247599722546e-01, 0.000000000000000e+00
67, 3.955720989380000e-02, 0.000000000000000e+00, 1.320002967791729e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862044046056730e+05, 0.000000000000000e+00, 1.144817618422692e+05, 3.021285331271983e+02, 0.000000000000000e+00, 8.460176374094644e-03, 1.855970564188371e-05, 4.283543170621110e-03, 0.000000000000000e+00, -5.065817745018210e+00, 2.294645740392995e-01, 0.000000000000000e+00
68, 4.173923511390000e-02, 0.000000000000000e+00, 1.319995781527926e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862038252735605e+05, 0.000000000000000e+00, 1.144815301094242e+05, 3.021295663933543e+02, 0.000000000000000e+00, 8.387866746741697e-03, 1.855975436513384e-05, 4.256210091404603e-03, 0.000000000000000e+00, -5.001362094513532e+00, 2.287300782296650e-01, 0.000000000000000e+00
69, 4.393260061960000e-02, 0.000000000000000e+00, 1.319988889727695e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862032615520370e+05, 0.000000000000000e+00, 1.144813046208148e+05, 3.021305487506858e+02, 0.000000000000000e+00, 8.317505562865909e-03, 1.855980068772346e-05, 4.229852379977553e-03, 0.000000000000000e+00, -4.939597689675007e+00, 2.280195780937133e-01, 0.000000000000000e+00
70, 4.613751382460000e-02, 0.000000000000000e+00, 1.319982277844978e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862027133576949e+05, 0.000000000000000e+00, 1.144810853430779e+05, 3.021314834391442e+02, 0.000000000000000e+00, 8.249082411908927e-03, 1.855984476244200e-05, 4.204405132305556e-03, 0.000000000000000e+00, -4.880331181363544e+00, 2.273315389850620e-01, 0.000000000000000e+00
71, 4.835418558000000e-02, 0.000000000000000e+00, 1.319975930785137e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862021804099223e+05, 0.000000000000000e+00, 1.144808721639689e+05, 3.021323736162339e+02, 0.000000000000000e+00, 8.182562269152368e-03, 1.855988673818968e-05, 4.179809493265345e-03, 0.000000000000000e+00, -4.823388282834707e+00, 2.266645648589923e-01, 0.000000000000000e+00
72, 5.058283026210000e-02, 0.000000000000000e+00, 1.319969833412543e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862016622775231e+05, 0.000000000000000e+00, 1.144806649110092e+05, 3.021332222900336e+02, 0.000000000000000e+00, 8.117891314626407e-03, 1.855992675681934e-05, 4.156011907313237e-03, 0.000000000000000e+00, -4.768611329870714e+00, 2.260173814152737e-01, 0.000000000000000e+00
73, 5.282366586310000e-02, 0.000000000000000e+00, 1.319963971108452e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862011584813762e+05, 0.000000000000000e+00, 1.144804633925505e+05, 3.021340322998598e+02, 0.000000000000000e+00, 8.055009746611838e-03, 1.855996495222477e-05, 4.132963562846001e-03, 0.000000000000000e+00, -4.715857407969033e+00, 2.253888239445727e-01, 0.000000000000000e+00
74, 5.507691408390000e-02, 0.000000000000000e+00, 1.319958329900968e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862006684994925e+05, 0.000000000000000e+00, 1.144802673997970e+05, 3.021348062918420e+02, 0.000000000000000e+00, 7.993852412751426e-03, 1.856000144918914e-05, 4.110619941771706e-03, 0.000000000000000e+00, -4.664996813433975e+00, 2.247778275935796e-01, 0.000000000000000e+00
75, 5.734280042980000e-02, 0.000000000000000e+00, 1.319952896591273e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862001917899899e+05, 0.000000000000000e+00, 1.144800767159960e+05, 3.021355467142686e+02, 0.000000000000000e+00, 7.934351677795036e-03, 1.856003636316565e-05, 4.088940374649012e-03, 0.000000000000000e+00, -4.615911594108551e+00, 2.241834174259570e-01, 0.000000000000000e+00
76, 5.962155430870000e-02, 0.000000000000000e+00, 1.319947658821613e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.861997278106922e+05, 0.000000000000000e+00, 1.144798911242768e+05, 3.021362558227013e+02, 0.000000000000000e+00, 7.876439869703289e-03, 1.856006980051885e-05, 4.067887635906303e-03, 0.000000000000000e+00, -4.568494229952554e+00, 2.236046992577322e-01, 0.000000000000000e+00
77, 6.191340913230000e-02, 0.000000000000000e+00, 1.319942605038572e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.861992760168250e+05, 0.000000000000000e+00, 1.144797104067300e+05, 3.021369356859353e+02, 0.000000000000000e+00, 7.820048992230976e-03, 1.856010185880579e-05, 4.047427559842391e-03, 0.000000000000000e+00, -4.522646478380512e+00, 2.230408507794430e-01, 0.000000000000000e+00
78, 6.421860241959999e-02, 0.000000000000000e+00, 1.319937724518345e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.861988358831411e+05, 0.000000000000000e+00, 1.144795343532564e+05, 3.021375882035623e+02, 0.000000000000000e+00, 7.765113486377509e-03, 1.856013262760423e-05, 4.027528697206012e-03, 0.000000000000000e+00, -4.478278272654626e+00, 2.224911135496578e-01, 0.000000000000000e+00
79, 6.653737590479999e-02, 0.000000000000000e+00, 1.319933007261880e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.861984068901967e+05, 0.000000000000000e+00, 1.144793627560786e+05, 3.021382151154722e+02, 0.000000000000000e+00, 7.711568517470947e-03, 1.856016218896087e-05, 4.008162008450884e-03, 0.000000000000000e+00, -4.435306807016472e+00, 2.219547857829299e-01, 0.000000000000000e+00
