"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
24, 0.000000000000000e+00, 2.220446049250313e-16, 1.317934642246342e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862506924321713e+05, 0.000000000000000e+00, 1.145002769728685e+05, 3.026516241488353e+02, 0.000000000000000e+00, 1.423761458685261e-02, 1.858436140228570e-05, 1.380858021499582e-02, 0.000000000000000e+00, -1.277973098560585e+02, 8.237757439870260e-01, 0.000000000000000e+00
25, 4.011887597850000e-03, 2.220446049250313e-16, 1.318867851637414e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.861775589008018e+05, 0.000000000000000e+00, 1.144710235603207e+05, 3.023602037388702e+02, 0.000000000000000e+00, 5.109416295146221e-03, 1.857062794343094e-05, 4.713322903093333e-03, 0.000000000000000e+00, -1.763042789961848e+01, 4.818067064714465e-01, 0.000000000000000e+00
26, 8.056205200680001e-03, 2.220446049250313e-16, 1.319687662860390e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862074255744905e+05, 0.000000000000000e+00, 1.144829702297962e+05, 3.022039086709593e+02, 0.000000000000000e+00, 8.837240107818703e-03, 1.856325973209152e-05, 4.520497455435284e-03, 0.000000000000000e+00, -1.127535437391692e+01, 4.721822352296812e-01, 0.000000000000000e+00
27, 1.213422760060000e-02, 2.220446049250313e-16, 1.319956166828423e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862074646476379e+05, 0.000000000000000e+00, 1.144829858590551e+05, 3.021424759474143e+02, 0.000000000000000e+00, 8.842117042244952e-03, 1.856036310311439e-05, 4.612789840841296e-03, 0.000000000000000e+00, -1.173968606160031e+01, 4.771009845725108e-01, 0.000000000000000e+00
28, 1.624726554020000e-02, 2.220446049250313e-16, 1.320036661364049e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862088909115671e+05, 0.000000000000000e+00, 1.144835563646268e+05, 3.021255571781895e+02, 0.000000000000000e+00, 9.020136887847448e-03, 1.855956531175065e-05, 4.611004866768842e-03, 0.000000000000000e+00, -1.173099695744885e+01, 4.770437151654623e-01, 0.000000000000000e+00
29, 2.039666755470000e-02, 2.220446049250313e-16, 1.320047071995154e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862082597428763e+05, 0.000000000000000e+00, 1.144833038971505e+05, 3.021225081826742e+02, 0.000000000000000e+00, 8.941357252053535e-03, 1.855942153642865e-05, 4.556125063729418e-03, 0.000000000000000e+00, -1.145358320710215e+01, 4.742018932732228e-01, 0.000000000000000e+00
30, 2.458382190520000e-02, 2.220446049250313e-16, 1.320040045390265e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862073089962624e+05, 0.000000000000000e+00, 1.144829235985049e+05, 3.021231127710273e+02, 0.000000000000000e+00, 8.822689337980482e-03, 1.855945004583649e-05, 4.486381932281034e-03, 0.000000000000000e+00, -1.110566341566885e+01, 4.705564856755761e-01, 0.000000000000000e+00
31, 2.881015861120000e-02, 2.220446049250313e-16, 1.320028374083627e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862061876701278e+05, 0.000000000000000e+00, 1.144824750680511e+05, 3.021246003628224e+02, 0.000000000000000e+00, 8.682730455710304e-03, 1.855952019321751e-05, 4.418075774495522e-03, 0.000000000000000e+00, -1.077005178485711e+01, 4.669567534946375e-01, 0.000000000000000e+00
32, 3.307715158840000e-02, 2.220446049250313e-16, 1.320015361767665e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862050461905874e+05, 0.000000000000000e+00, 1.144820184762349e+05, 3.021263736376037e+02, 0.000000000000000e+00, 8.540256116032036e-03, 1.855960381175775e-05, 4.354806588804012e-03, 0.000000000000000e+00, -1.046375736953094e+01, 4.635967889630209e-01, 0.000000000000000e+00
33, 3.738632089750000e-02, 2.220446049250313e-16, 1.320002047778387e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.862039202457102e+05, 0.000000000000000e+00, 1.144815680982841e+05, 3.021282323947317e+02, 0.000000000000000e+00, 8.399720743102869e-03, 1.855969146094990e-05, 4.296416244942799e-03, 0.000000000000000e+00, -1.018499463827486e+01, 4.604737921300661e-01, 0.000000000000000e+00
