"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          19,      -4.685202204,      -1.380086376,      -2.568497416,      0.8024721801,      -6.892267765,     0.00713890989,   0.0007930553731,                 0,                 0,                 0,   0.0005519283294,     0.00713890989,   0.0007930553731,                 0,      0.1110891418
          0,           0,          20,      -4.720978533,      -1.399666072,      -2.615124562,      0.7660665052,      -6.869650652,    0.006909690839,   0.0007400152008,                 0,                 0,                 0,   0.0005086623222,    0.006909690839,   0.0007400152008,                 0,      0.1070981637
          0,           0,          21,      -4.755369253,      -1.417958895,      -2.658668229,      0.7309361488,      -6.846097875,    0.006701626934,   0.0006940458565,                 0,                 0,                 0,   0.0004707988375,    0.006701626934,   0.0006940458565,                 0,      0.1035637858
          0,           0,          22,        -4.7884004,      -1.434938609,      -2.698914356,      0.6970097246,      -6.820880839,    0.006512528644,   0.0006541573633,                 0,                 0,                 0,   0.0004375824768,    0.006512528644,   0.0006541573633,                 0,      0.1004459864
          0,           0,          23,       -4.81999782,      -1.450553426,      -2.735510518,      0.6643114942,      -6.793936687,    0.006340577299,   0.0006195419646,                 0,                 0,                 0,    0.000408398504,    0.006340577299,   0.0006195419646,                 0,     0.09771065557
          0,           0,          24,      -4.850008069,       -1.46474435,      -2.768172258,      0.6329483319,      -6.763037364,    0.006184245598,   0.0005895519531,                 0,                 0,                 0,   0.0003827530622,    0.006184245598,   0.0005895519531,                 0,     0.09533126455
          0,           0,          25,      -4.878248867,      -1.477476764,      -2.796761844,      0.6030743653,      -6.731347076,    0.006042230753,   0.0005636801953,                 0,                 0,                 0,   0.0003602555057,    0.006042230753,   0.0005636801953,                 0,     0.09329008083
          0,           0,          26,      -4.904552941,      -1.488781545,      -2.821393357,      0.5748628876,      -6.700276834,    0.005913396146,   0.0005415189824,                 0,                 0,                 0,   0.0003405875034,    0.005913396146,   0.0005415189824,                 0,     0.09157495439
          0,           0,          27,      -4.928837505,      -1.498767974,       -2.84296286,      0.5484461978,      -6.669475252,    0.005796720089,   0.0005227273545,                 0,                 0,                 0,   0.0003234801421,    0.005796720089,   0.0005227273545,                 0,     0.09017640088
          0,           0,          28,      -4.951162297,      -1.507629463,       -2.86205087,      0.5238532175,      -6.636467435,    0.005691252284,   0.0005070092911,                 0,                 0,                 0,   0.0003086998297,    0.005691252284,   0.0005070092911,                 0,     0.08908571713
          0,           0,          29,      -4.971644845,      -1.515629803,      -2.879763731,      0.5010776421,      -6.605928251,    0.005596079488,   0.0004940929725,                 0,                 0,                 0,   0.0002960375149,    0.005596079488,   0.0004940929725,                 0,     0.08829270091
          0,           0,          30,      -4.990578479,       -1.52305406,       -2.89789957,      0.4799701234,       -6.57681118,     0.00551030162,   0.0004837187955,                 0,                 0,                 0,   0.0002852984217,     0.00551030162,   0.0004837187955,                 0,     0.08778444972
          0,           0,          31,      -5.008327173,      -1.530196813,       -2.91543597,       0.460270237,      -6.547254773,    0.005433018992,   0.0004756383968,                 0,                 0,                 0,   0.0002762971274,    0.005433018992,   0.0004756383968,                 0,     0.08754587413
          0,           0,          32,      -5.025030008,      -1.537256101,      -2.935316593,       0.441895319,      -6.519570158,      0.0053633304,   0.0004696191369,                 0,                 0,                 0,   0.0002688580225,      0.0053633304,   0.0004696191369,                 0,     0.08756110512
          0,           0,          33,      -5.041111982,      -1.544413805,      -2.956499421,      0.4245284689,      -6.493103298,    0.005300340561,   0.0004654449684,                 0,                 0,                 0,   0.0002628169717,    0.005300340561,   0.0004654449684,                 0,     0.08781416269
          0,           0,          34,      -5.056627205,        -1.5517736,      -2.977518187,      0.4080514187,      -6.466745885,    0.005243174401,   0.0004629092436,                 0,                 0,                 0,   0.0002580215526,    0.005243174401,   0.0004629092436,                 0,      0.0882879737
          0,           0,          35,      -5.071486466,       -1.55930265,      -3.003521951,      0.3925662804,      -6.441735669,    0.005190994561,   0.0004618140298,                 0,                 0,                 0,    0.000254334823,    0.005190994561,   0.0004618140298,                 0,     0.08896446036
          0,           0,          36,      -5.086087652,      -1.567094265,      -3.026808201,      0.3777268159,      -6.417447921,    0.005143018585,   0.0004619685361,                 0,                 0,                 0,    0.000251640067,    0.005143018585,   0.0004619685361,                 0,     0.08982439563
          0,           0,          37,      -5.099937439,      -1.575031556,      -3.052360491,      0.3638197785,      -6.393772342,    0.005098533489,   0.0004631907625,                 0,                 0,                 0,   0.0002498394542,    0.005098533489,   0.0004631907625,                 0,     0.09084784153
          0,           0,          38,      -5.113104034,       -1.58304652,      -3.080676719,      0.3508771133,      -6.370703876,    0.005056906108,   0.0004653156672,                 0,                 0,                 0,   0.0002488538614,    0.005056906108,   0.0004653156672,                 0,     0.09201588032
          0,           0,          39,      -5.125819957,      -1.591215222,      -3.102523505,      0.3386392141,      -6.348172413,    0.005017588489,    0.000468196385,                 0,                 0,                 0,   0.0002486164026,    0.005017588489,    0.000468196385,                 0,     0.09331103698
          0,           0,          40,      -5.137428201,      -1.599312155,      -3.129424928,      0.3275319925,      -6.326016111,    0.004980118402,   0.0004717042343,                 0,                 0,                 0,   0.0002490636943,    0.004980118402,   0.0004717042343,                 0,     0.09471747381
          0,           0,          41,      -5.148289675,      -1.607371419,      -3.154002724,      0.3173981855,      -6.304115556,    0.004944114846,   0.0004757328116,                 0,                 0,                 0,   0.0002501538069,    0.004944114846,   0.0004757328116,                 0,     0.09622203901
          0,           0,          42,      -5.158472951,      -1.615446087,      -3.172005197,      0.3080730497,        -6.2827497,    0.004909269995,   0.0004801999377,                 0,                 0,                 0,   0.0002518627949,    0.004909269995,   0.0004801999377,                 0,      0.0978149375
          0,           0,          43,      -5.167369096,      -1.623308797,      -3.196119819,      0.2999600635,      -6.261585054,    0.004875340039,   0.0004850421287,                 0,                 0,                 0,   0.0002541666911,    0.004875340039,   0.0004850421287,                 0,     0.09948888178
          0,           0,          44,      -5.175385245,      -1.631064572,      -3.215720396,      0.2928926514,      -6.240420693,    0.004842136041,   0.0004902021586,                 0,                 0,                 0,   0.0002570587508,    0.004842136041,   0.0004902021586,                 0,      0.1012367588
          0,           0,          45,      -5.182605267,      -1.638767703,      -3.229648554,      0.2866897294,      -6.219814238,    0.004809515013,    0.000495622504,                 0,                 0,                 0,   0.0002605371909,    0.004809515013,    0.000495622504,                 0,      0.1030504121
          0,           0,          46,      -5.188525249,      -1.646217932,      -3.248982718,      0.2816590216,      -6.199485552,    0.004777371127,   0.0005012499848,                 0,                 0,                 0,   0.0002645905265,    0.004777371127,   0.0005012499848,                 0,      0.1049217177
          0,           0,          47,      -5.193439021,      -1.653517634,      -3.264381162,      0.2777232979,      -6.178955393,    0.004745627816,   0.0005070379458,                 0,                 0,                 0,   0.0002692275349,    0.004745627816,   0.0005070379458,                 0,      0.1068431755
          0,           0,          48,       -5.19755196,      -1.660759362,      -3.273655871,       0.274648304,      -6.158804549,    0.004714231595,   0.0005129444451,                 0,                 0,                 0,   0.0002744621497,    0.004714231595,   0.0005129444451,                 0,      0.1088076465
          0,           0,          49,      -5.200452203,      -1.667774315,       -3.28658629,      0.2726429373,      -6.139215848,    0.004683146938,   0.0005189353645,                 0,                 0,                 0,   0.0002802881071,    0.004683146938,   0.0005189353645,                 0,      0.1108091143
          0,           0,          50,      -5.202210158,      -1.674601681,       -3.29820617,      0.2717733529,      -6.119522456,     0.00465235167,   0.0005249839249,                 0,                 0,                 0,   0.0002867142398,     0.00465235167,   0.0005249839249,                 0,      0.1128427002
          0,           0,          51,       -5.20315387,      -1.681380394,      -3.303632627,      0.2717810194,      -6.099751128,    0.004621833295,    0.000531065468,                 0,                 0,                 0,   0.0002937643267,    0.004621833295,    0.000531065468,                 0,      0.1149036398
          0,           0,          52,      -5.203077205,      -1.688006621,      -3.309790954,      0.2727012878,      -6.080623548,     0.00459158629,    0.000537154272,                 0,                 0,                 0,   0.0003014393558,     0.00459158629,    0.000537154272,                 0,      0.1169866443
          0,           0,          53,      -5.201805001,       -1.69442945,      -3.317182525,      0.2747230057,      -6.061921658,    0.004561609863,   0.0005432205532,                 0,                 0,                 0,   0.0003097408654,    0.004561609863,   0.0005432205532,                 0,      0.1190852724
          0,           0,          54,       -5.19960891,      -1.700780716,        -3.3203008,      0.2776926805,      -6.042976682,    0.004531906148,    0.000549225525,                 0,                 0,                 0,   0.0003186924844,    0.004531906148,    0.000549225525,                 0,      0.1211908427
          0,           0,          55,      -5.196586609,      -1.707066159,      -3.320870867,      0.2814453795,      -6.024141436,    0.004502479016,   0.0005551209149,                 0,                 0,                 0,   0.0003283029664,    0.004502479016,   0.0005551209149,                 0,      0.1232922825
          0,           0,          56,      -5.192516751,       -1.71318971,      -3.322597115,      0.2861273024,      -6.006054214,    0.004473333439,   0.0005608575982,                 0,                 0,                 0,   0.0003385631543,    0.004473333439,   0.0005608575982,                 0,      0.1253779996
          0,           0,          57,      -5.187424038,      -1.719193839,      -3.323412255,      0.2917811721,      -5.988368327,    0.004444475107,   0.0005663873986,                 0,                 0,                 0,   0.0003494797127,    0.004444475107,   0.0005663873986,                 0,      0.1274362855
          0,           0,          58,      -5.181558196,      -1.725168073,      -3.321257102,      0.2981964191,      -5.970475885,    0.004415910066,   0.0005716572808,                 0,                 0,                 0,   0.0003610630458,    0.004415910066,   0.0005716572808,                 0,      0.1294540134
          0,           0,          59,      -5.174939589,      -1.731071368,      -3.317988144,      0.3052970723,      -5.952766077,    0.004387644422,   0.0005766119132,                 0,                 0,                 0,   0.0003732979156,    0.004387644422,   0.0005766119132,                 0,      0.1314171929
          0,           0,          60,        -5.1674281,      -1.736857161,      -3.314965705,      0.3132060042,      -5.935898581,     0.00435968418,   0.0005811972312,                 0,                 0,                 0,   0.0003861638918,     0.00435968418,   0.0005811972312,                 0,      0.1333117738
          0,           0,          61,       -5.15910522,       -1.74258108,      -3.310967244,       0.321884349,      -5.919626738,    0.004332035038,   0.0005853531294,                 0,                 0,                 0,   0.0003996540534,    0.004332035038,   0.0005853531294,                 0,      0.1351219748
          0,           0,          62,      -5.150182671,      -1.748296174,      -3.305132556,      0.3311346836,      -5.903320677,    0.004304702227,   0.0005890077914,                 0,                 0,                 0,   0.0004137528924,    0.004304702227,   0.0005890077914,                 0,      0.1368289281
          0,           0,          63,      -5.140686048,      -1.753971102,      -3.298257961,      0.3409060962,      -5.887191947,    0.004277690485,   0.0005920809156,                 0,                 0,                 0,   0.0004284197738,    0.004277690485,   0.0005920809156,                 0,      0.1384113501
          0,           0,          64,       -5.13052821,      -1.759584092,      -3.291212591,       0.351277233,      -5.871970846,    0.004251004083,   0.0005944854651,                 0,                 0,                 0,   0.0004436060931,    0.004251004083,   0.0005944854651,                 0,      0.1398458937
          0,           0,          65,       -5.11978073,      -1.765176679,      -3.283789818,      0.3621949974,       -5.85772743,    0.004224646821,   0.0005961235108,                 0,                 0,                 0,   0.0004592643007,    0.004224646821,   0.0005961235108,                 0,      0.1411061175
          0,           0,          66,      -5.108630898,      -1.770791449,      -3.275441696,      0.3734859337,      -5.843869128,    0.004198622012,   0.0005968860858,                 0,                 0,                 0,   0.0004753308573,    0.004198622012,   0.0005968860858,                 0,      0.1421623771
          0,           0,          67,      -5.097141801,      -1.776420017,      -3.266048925,      0.3850823606,      -5.830225516,    0.004172932507,   0.0005966589401,                 0,                 0,                 0,    0.000491715849,    0.004172932507,   0.0005966589401,                 0,      0.1429831274
          0,           0,          68,       -5.08526089,      -1.782050736,      -3.256133615,       0.397028837,      -5.817381799,    0.004147580795,   0.0005953239247,                 0,                 0,                 0,   0.0005083145814,    0.004147580795,   0.0005953239247,                 0,      0.1435352207
          0,           0,          69,      -5.073025832,      -1.787704882,      -3.246145459,      0.4092906235,      -5.805823427,    0.004122569019,   0.0005927539763,                 0,                 0,                 0,   0.0005250135533,    0.004122569019,   0.0005927539763,                 0,      0.1437826689
          0,           0,          70,      -5.060597333,      -1.793419007,      -3.236120123,      0.4217183624,      -5.795333329,    0.004097898953,   0.0005888114769,                 0,                 0,                 0,   0.0005416832717,    0.004097898953,   0.0005888114769,                 0,      0.1436861874
          0,           0,          71,      -5.048100479,      -1.799205416,      -3.225736739,      0.4341948988,      -5.785454217,    0.004073572064,    0.000583353289,                 0,                 0,                 0,   0.0005581697338,    0.004073572064,    0.000583353289,                 0,      0.1432043621
          0,           0,          72,       -5.03554544,      -1.805061853,      -3.214966646,      0.4467082642,      -5.776218316,    0.004049589581,   0.0005762353053,                 0,                 0,                 0,   0.0005742993942,    0.004049589581,   0.0005762353053,                 0,      0.1422947422
          0,           0,          73,      -5.022952171,      -1.810992562,      -3.204233999,      0.4592348986,      -5.768112281,    0.004025952492,   0.0005673124527,                 0,                 0,                 0,   0.0005898854903,    0.004025952492,   0.0005673124527,                 0,      0.1409138468
          0,           0,          74,      -5.010437601,      -1.817016204,      -3.194043647,      0.4716599794,      -5.761472544,    0.004002661535,   0.0005564395248,                 0,                 0,                 0,   0.0006047309195,    0.004002661535,   0.0005564395248,                 0,      0.1390173813
          0,           0,          75,      -4.998175636,      -1.823152056,      -3.184662848,      0.4838181769,      -5.756174754,    0.003979717173,   0.0005434763945,                 0,                 0,                 0,   0.0006186281783,    0.003979717173,   0.0005434763945,                 0,      0.1365615623
          0,           0,          76,      -4.986286598,      -1.829408331,      -3.175846286,      0.4955965189,      -5.751891016,     0.00395711951,   0.0005282953199,                 0,                 0,                 0,   0.0006313620448,     0.00395711951,   0.0005282953199,                 0,      0.1335050201
          0,           0,          77,      -4.974823992,      -1.835787494,      -3.167412245,      0.5069427534,      -5.748492905,    0.003934868259,   0.0005107858853,                 0,                 0,                 0,   0.0006427168735,    0.003934868259,   0.0005107858853,                 0,      0.1298101618
          0,           0,          78,      -4.963848903,      -1.842291417,      -3.159506219,      0.5177949032,      -5.746139522,    0.003912962785,   0.0004908574315,                 0,                 0,                 0,   0.0006524839736,    0.003912962785,   0.0004908574315,                 0,      0.1254439305
          0,           0,          79,      -4.953460833,      -1.848925843,      -3.152436583,      0.5280543344,      -5.745061118,    0.003891402137,    0.000468441328,                 0,                 0,                 0,   0.0006604681498,    0.003891402137,    0.000468441328,                 0,      0.1203785452
          0,           0,          80,      -4.943788429,      -1.855699402,      -3.146534306,      0.5375974256,      -5.745333181,    0.003870185084,    0.000443494074,                 0,                 0,                 0,   0.0006664935122,    0.003870185084,    0.000443494074,                 0,      0.1145924715
          0,           0,          81,       -4.93495369,      -1.862617887,      -3.141835593,      0.5463105974,      -5.746839053,    0.003849310182,   0.0004160012088,                 0,                 0,                 0,   0.0006704091804,    0.003849310182,   0.0004160012088,                 0,      0.1080716256
          0,           0,          82,       -4.92703445,      -1.869683772,      -3.138044113,      0.5541237657,      -5.749373426,    0.003828775822,    0.000385980183,                 0,                 0,                 0,   0.0006720947244,    0.003828775822,    0.000385980183,                 0,      0.1008103375
          0,           0,          83,      -4.920073299,      -1.876897573,      -3.134902273,      0.5609997792,      -5.752768436,    0.003808580274,    0.000353480875,                 0,                 0,                 0,   0.0006714642685,    0.003808580274,    0.000353480875,                 0,     0.09281171711
          0,           0,          84,      -4.914100775,      -1.884258421,      -3.132331824,      0.5669118228,      -5.756945641,    0.003788721708,   0.0003185845629,                 0,                 0,                 0,   0.0006684691211,    0.003788721708,   0.0003185845629,                 0,     0.08408761251
          0,           0,          85,      -4.909139919,       -1.89176529,      -3.130366959,       0.571839281,      -5.761895276,    0.003769198212,   0.0002814020586,                 0,                 0,                 0,   0.0006630989174,    0.003769198212,   0.0002814020586,                 0,     0.07465833388
          0,           0,          86,      -4.905205662,      -1.899418355,        -3.1291122,      0.5757689155,      -5.767652804,    0.003750007814,   0.0002420710199,                 0,                 0,                 0,   0.0006553811627,    0.003750007814,   0.0002420710199,                 0,     0.06455213746
          0,           0,          87,      -4.902307324,      -1.907218814,      -3.128696004,      0.5786934352,      -5.774190199,    0.003731148482,   0.0002007524997,                 0,                 0,                 0,   0.0006453792993,    0.003731148482,   0.0002007524997,                 0,     0.05380447888
          0,           0,          88,      -4.900446384,      -1.915167654,      -3.129188076,      0.5806139659,      -5.781459124,     0.00371261813,   0.0001576269314,                 0,                 0,                 0,   0.0006331895677,     0.00371261813,   0.0001576269314,                 0,     0.04245708174
          0,           0,          89,       -4.89960942,      -1.923264932,      -3.130547169,      0.5815461343,      -5.789384584,    0.003694414621,   0.0001128895729,                 0,                 0,                 0,   0.0006189368985,    0.003694414621,   0.0001128895729,                 0,     0.03055682281
          0,           0,          90,      -4.899764833,      -1.931509848,      -3.132659047,      0.5815223216,      -5.797885429,    0.003676535754,   6.674547899e-05,                 0,                 0,                 0,   0.0006027698044,    0.003676535754,   6.674547899e-05,                 0,     0.01815444849
          0,           0,          91,       -4.90086796,      -1.939900589,      -3.135419845,      0.5805863447,      -5.806881357,    0.003658979272,   1.940442174e-05,                 0,                 0,                 0,   0.0005848548101,    0.003658979272,   1.940442174e-05,                 0,    0.005303233578
          0,           0,          92,      -4.902866279,      -1.948434027,      -3.138763241,       0.578788427,      -5.816301676,    0.003641742847,  -2.892395084e-05,                 0,                 0,                 0,   0.0005653706548,    0.003641742847,  -2.892395084e-05,                 0,   -0.007942337516
          0,           0,          93,      -4.905701848,      -1.957105536,      -3.142647379,      0.5761829839,      -5.826089263,    0.003624824078,  -7.803443013e-05,                 0,                 0,                 0,   0.0005445026511,    0.003624824078,  -7.803443013e-05,                 0,     -0.0215277841
          0,           0,          94,      -4.909312973,      -1.965909034,      -3.147044318,      0.5728272126,       -5.83619868,    0.003608220478,  -0.0001277299114,                 0,                 0,                 0,   0.0005224374612,    0.003608220478,  -0.0001277299114,                 0,    -0.03539969694
          0,           0,          95,      -4.913636379,      -1.974837188,      -3.151937147,      0.5687792889,      -5.846592554,    0.003591929473,   -0.000177824351,                 0,                 0,                 0,   0.0004993584906,    0.003591929473,   -0.000177824351,                 0,    -0.04950663769
          0,           0,          96,      -4.918609394,       -1.98388172,      -3.157316193,      0.5640965851,      -5.857236895,    0.003575948381,  -0.0002281449852,                 0,                 0,                 0,   0.0004754420424,    0.003575948381,  -0.0002281449852,                 0,    -0.06379985418
          0,           0,          97,      -4.924171642,      -1.993033696,      -3.163173364,      0.5588343387,      -5.868100545,    0.003560274412,  -0.0002785338192,                 0,                 0,                 0,   0.0004508543118,    0.003560274412,  -0.0002785338192,                 0,    -0.07823380643
          0,           0,          98,      -4.930266114,       -2.00228377,      -3.169496695,       0.553044859,      -5.879152501,    0.003544904658,  -0.0003288484393,                 0,                 0,                 0,   0.0004257492287,    0.003544904658,  -0.0003288484393,                 0,    -0.09276651165
          0,           0,          99,      -4.936839663,      -2.011622392,       -3.17626696,      0.5467771852,      -5.890362715,    0.003529836089,  -0.0003789622262,                 0,                 0,                 0,   0.0004002671144,    0.003529836089,  -0.0003789622262,                 0,     -0.1073597234
          0,           0,         100,      -4.943843065,      -2.021039992,      -3.183457125,      0.5400770679,      -5.901701516,    0.003515065546,  -0.0004287640709,                 0,                 0,                 0,   0.0003745340606,    0.003515065546,  -0.0004287640709,                 0,     -0.1219789689
          0,           0,         101,      -4.951230845,      -2.030527155,      -3.191033912,       0.532987111,      -5.913140379,    0.003500589749,  -0.0004781577087,                 0,                 0,                 0,   0.0003486619137,    0.003500589749,  -0.0004781577087,                 0,     -0.1365934722
          0,           0,         102,       -4.95896108,      -2.040074781,      -3.198960375,      0.5255469028,      -5.924653666,    0.003486405293,  -0.0005270607897,                 0,                 0,                 0,   0.0003227487121,    0.003486405293,  -0.0005270607897,                 0,     -0.1511759952
          0,           0,         103,      -4.966995255,      -2.049674226,      -3.207198026,      0.5177931093,      -5.936216485,    0.003472508652,  -0.0005754037877,                 0,                 0,                 0,   0.0002968794579,    0.003472508652,  -0.0005754037877,                 0,     -0.1657026218
          0,           0,         104,      -4.975298143,      -2.059317419,      -3.215709192,      0.5097595462,      -5.947806567,    0.003458896189,  -0.0006231288337,                 0,                 0,                 0,   0.0002711270886,    0.003458896189,  -0.0006231288337,                 0,      -0.180152511
          0,           0,         105,      -4.983837692,      -2.068996921,      -3.224458129,      0.5014772521,      -5.959404275,     0.00344556416,  -0.0006701885352,                 0,                 0,                 0,   0.0002455535532,     0.00344556416,  -0.0006701885352,                 0,     -0.1945076348
          0,           0,         106,      -4.992584835,      -2.078705966,      -3.233411661,      0.4929746372,      -5.970992298,    0.003432508723,  -0.0007165448239,                 0,                 0,                 0,   0.0002202109192,    0.003432508723,  -0.0007165448239,                 0,     -0.2087525136
          0,           0,         107,      -5.001513234,      -2.088438464,      -3.242539248,      0.4842776847,      -5.982555718,    0.003419725949,  -0.0007621678646,                 0,                 0,                 0,    0.000195142456,    0.003419725949,  -0.0007621678646,                 0,     -0.2228739601
          0,           0,         108,      -5.010599033,      -2.098188984,      -3.251812871,      0.4754101415,      -5.994082355,    0.003407211828,  -0.0008070350431,                 0,                 0,                 0,   0.0001703836558,    0.003407211828,  -0.0008070350431,                 0,     -0.2368608363
          0,           0,         109,      -5.019820623,      -2.107952719,      -3.261206858,       0.466393705,      -6.005568953,    0.003394962283,  -0.0008511300422,                 0,                 0,                 0,   0.0001459631741,    0.003394962283,  -0.0008511300422,                 0,     -0.2507038286
          0,           0,         110,      -5.029158407,      -2.117725445,      -3.270697717,      0.4572482061,      -6.017024483,     0.00338297318,  -0.0008944420056,                 0,                 0,                 0,   0.0001219036882,     0.00338297318,  -0.0008944420056,                 0,     -0.2643952399
          0,           0,         111,      -5.038594617,      -2.127503466,       -3.28026434,      0.4479917559,      -6.028527727,    0.003371240335,  -0.0009369647862,                 0,                 0,                 0,   9.822266964e-05,    0.003371240335,  -0.0009369647862,                 0,     -0.2779288016
          0,           0,         112,      -5.048113123,      -2.137283555,      -3.289887328,      0.4386408936,      -6.039955735,    0.003359759527,  -0.0009786962393,                 0,                 0,                 0,   7.493310017e-05,    0.003359759527,  -0.0009786962393,                 0,     -0.2912994907
          0,           0,         113,      -5.057699488,      -2.147063029,      -3.299556568,      0.4292105242,       -6.05124709,    0.003348526508,   -0.001019637657,                 0,                 0,                 0,   5.204407046e-05,    0.003348526508,   -0.001019637657,                 0,     -0.3045033853
          0,           0,         114,      -5.067340633,      -2.156839684,      -3.309256912,      0.4197142157,      -6.062437886,    0.003337537008,   -0.001059793302,                 0,                 0,                 0,   2.956126386e-05,    0.003337537008,   -0.001059793302,                 0,     -0.3175375434
          0,           0,         115,      -5.077024999,      -2.166611663,      -3.318969637,      0.4101640598,      -6.073517858,    0.003326786746,   -0.001099169911,                 0,                 0,                 0,   7.487453327e-06,    0.003326786746,   -0.001099169911,                 0,     -0.3303998708
          0,           0,         116,      -5.086742505,      -2.176377503,      -3.328682847,      0.4005706986,      -6.084561422,     0.00331627144,   -0.001137776186,                 0,                 0,                 0,  -1.417699596e-05,     0.00331627144,   -0.001137776186,                 0,       -0.34308898
