x,y,z,Density,Momentum_0,Momentum_1,Momentum_2,Energy,Turb_Kin_Energy,Omega,Pressure,Temperature,Mach,Pressure_Coefficient,Velocity_0,Velocity_1,Velocity_2,Laminar_Viscosity,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Heat_Flux,Y_Plus,Eddy_Viscosity,Vorticity,Q_Criterion,Orthogonality,Aspect_Ratio,Volume_Ratio
0.40685299038887024,0.06433367729187012,0.0,0.7224316596984863,0.0,0.0,0.0,155744.140625,1.000000013351432e-10,4522438144.0,62297.65625,300.4036865234375,0.0,-0.39049798250198364,0.0,0.0,0.0,1.847825842560269e-05,0.005232503172010183,-3.0125595003482886e-05,0.0,-0.0,0.13020096719264984,1.5974384358240493e-20,-95832.109375,-0.004380226135253906,65.97903442382812,4742.21533203125,1.0044699907302856
0.40134748816490173,0.06435692310333252,0.0,0.7224285006523132,0.0,0.0,0.0,155743.3125,1.000000013351432e-10,4526371840.0,62297.32421875,300.4034118652344,0.0,-0.3914753794670105,0.0,0.0,0.0,1.8478245692676865e-05,0.005261257290840149,-1.3948008927400224e-05,0.0,-0.0,0.1305006742477417,1.5960432147752196e-20,-96357.546875,-0.007601737976074219,65.9909439086914,4725.33447265625,1.0046733617782593
0.39586517214775085,0.06436280906200409,0.0,0.7224265933036804,0.0,0.0,0.0,155743.078125,1.000000013351432e-10,4530259456.0,62297.23046875,300.40374755859375,0.0,-0.391754686832428,0.0,0.0,0.0,1.8478260244592093e-05,0.005289642605930567,2.6846898890653392e-06,0.0,-0.0,0.13079579174518585,1.5946694810352707e-20,-96877.0,-0.008818626403808594,66.00540924072266,4707.40478515625,1.0049043893814087
0.3904072940349579,0.06435137242078781,0.0,0.7224268913269043,0.0,0.0,0.0,155743.15625,1.000000013351432e-10,4534666240.0,62297.26171875,300.4037780761719,0.0,-0.3916652202606201,0.0,0.0,0.0,1.8478262063581496e-05,0.005310683976858854,1.9195109416614287e-05,0.0,-0.0,0.13099239766597748,1.593120294532581e-20,-97262.9765625,-0.004021644592285156,66.01644134521484,4688.44384765625,1.0051990747451782
0.38497504591941833,0.06432344764471054,0.0,0.7224271297454834,0.0,0.0,0.0,155743.296875,1.000000013351432e-10,4539626496.0,62297.31640625,300.4039611816406,0.0,-0.3915039002895355,0.0,0.0,0.0,1.8478271158528514e-05,0.005331128835678101,3.5160966945113614e-05,0.0,-0.0,0.13117355108261108,1.591379984071952e-20,-97638.859375,-0.005991935729980469,66.0197982788086,4668.46875,1.005494475364685
0.3795696198940277,0.06427989155054092,0.0,0.7224295139312744,0.0,0.0,0.0,155743.90625,1.000000013351432e-10,4545123328.0,62297.56640625,300.4041442871094,0.0,-0.3907696604728699,0.0,0.0,0.0,1.8478280253475532e-05,0.0053526838310062885,5.057872840552591e-05,0.0,-0.0,0.13136042654514313,1.589460828115601e-20,-98035.828125,-0.0010900497436523438,66.0154037475586,4647.498046875,1.0057882070541382
0.37419217824935913,0.06422155350446701,0.0,0.7224321961402893,0.0,0.0,0.0,155744.5625,1.000000013351432e-10,4551165440.0,62297.8203125,300.4042663574219,0.0,-0.3900086283683777,0.0,0.0,0.0,1.8478285710443743e-05,0.005367389880120754,6.535865395562723e-05,0.0,-0.0,0.13145533204078674,1.5873563643149923e-20,-98308.0390625,-0.0019512176513671875,66.00330352783203,4625.5517578125,1.0060803890228271
0.36884382367134094,0.06414928287267685,0.0,0.7224355340003967,0.0,0.0,0.0,155745.34375,1.000000013351432e-10,4557751296.0,62298.13671875,300.4044189453125,0.0,-0.3890782296657562,0.0,0.0,0.0,1.8478291167411953e-05,0.005381271708756685,7.953461317811161e-05,0.0,-0.0,0.13153237104415894,1.585070146961821e-20,-98565.7265625,-0.0007696151733398438,65.98355102539062,4602.6494140625,1.0063711404800415
0.3635256588459015,0.0640639066696167,0.0,0.7224389314651489,0.0,0.0,0.0,155746.09375,1.000000013351432e-10,4564879872.0,62298.4375,300.4044494628906,0.0,-0.388195276260376,0.0,0.0,0.0,1.8478292986401357e-05,0.0053912000730633736,9.304795094067231e-05,0.0,-0.0,0.13155342638492584,1.5826021760560865e-20,-98751.4921875,-0.0007009506225585938,65.95622253417969,4578.8125,1.0066602230072021
0.35823875665664673,0.06396624445915222,0.0,0.7224420309066772,0.0,0.0,0.0,155746.765625,1.000000013351432e-10,4572555264.0,62298.70703125,300.4044494628906,0.0,-0.38739439845085144,0.0,0.0,0.0,1.8478292986401357e-05,0.005395469721406698,0.00010583960101939738,0.0,-0.0,0.13149785995483398,1.5799524515977892e-20,-98833.9921875,-4.9591064453125e-05,65.92139434814453,4554.0625,1.006947636604309
0.35298413038253784,0.06385711580514908,0.0,0.7224441170692444,0.0,0.0,0.0,155747.125,1.000000013351432e-10,4580536320.0,62298.8515625,300.4042663574219,0.0,-0.3869703710079193,0.0,0.0,0.0,1.8478285710443743e-05,0.005402991082519293,0.0001182309424621053,0.0,-0.0,0.13147790729999542,1.5772041763243244e-20,-98976.4609375,-0.0007619857788085938,65.880859375,4528.4228515625,1.007206678390503
0.3477627635002136,0.06373700499534607,0.0,0.7224456667900085,0.0,0.0,0.0,155747.453125,1.000000013351432e-10,4587085312.0,62298.98046875,300.4042663574219,0.0,-0.38659000396728516,0.0,0.0,0.0,1.8478285710443743e-05,0.005417829845100641,0.00013165341806598008,0.0,-0.0,0.13156798481941223,1.5749559252687994e-20,-99253.828125,-0.0026426315307617188,65.84850311279297,4501.9130859375,1.0072722434997559
0.34257572889328003,0.0636041909456253,0.0,0.7224486470222473,0.0,0.0,0.0,155748.140625,1.000000013351432e-10,4593709056.0,62299.2578125,300.40435791015625,0.0,-0.38576260209083557,0.0,0.0,0.0,1.847828934842255e-05,0.005433039274066687,0.00014612676750402898,0.0,-0.0,0.13166186213493347,1.572691356783222e-20,-99539.046875,-0.000820159912109375,65.8258056640625,4474.55859375,1.0075048208236694
0.3374239206314087,0.06345893442630768,0.0,0.7224521636962891,0.0,0.0,0.0,155748.984375,1.000000013351432e-10,4600843776.0,62299.59375,300.4045104980469,0.0,-0.3847772777080536,0.0,0.0,0.0,1.8478296624380164e-05,0.005446570925414562,0.00016029788821469992,0.0,-0.0,0.1317281424999237,1.5702602212641405e-20,-99794.046875,-0.001239776611328125,65.79911041259766,4446.38427734375,1.0077831745147705
