x,y,z,Density,Momentum_0,Momentum_1,Momentum_2,Energy,Turb_Kin_Energy,Omega,Pressure,Temperature,Mach,Pressure_Coefficient,Velocity_0,Velocity_1,Velocity_2,Laminar_Viscosity,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Heat_Flux,Y_Plus,Eddy_Viscosity,Vorticity,Q_Criterion,Orthogonality,Aspect_Ratio,Volume_Ratio
6.135369767434895e-05,0.0017714982386678,0.0,0.7276301383972168,0.0,0.0,0.0,156897.5,1.000000013351432e-10,4599943168.0,62759.0,300.4662475585937,0.0,0.972737193107605,0.0,0.0,0.0,1.848121610237285e-05,0.0002960589190479,0.0037514325231313,0.0,-0.0,0.109472207725048,1.5818242708511172e-20,-68908.09375,-753.3084716796875,83.33065032958984,60.327919006347656,1.0226558446884155
6.655229663010687e-05,0.0018357945373281,0.0,0.7276219725608826,0.0,0.0,0.0,156895.65625,1.000000013351432e-10,4599338496.0,62758.26171875,300.4660949707031,0.0,0.970553457736969,0.0,0.0,0.0,1.848120882641524e-05,0.0003232120943721,0.0038979880046099,0.0,-0.0,0.1116153672337532,1.5820144254567763e-20,-71623.140625,-781.9678955078125,83.2998046875,61.65945816040039,1.022689700126648
7.213283970486373e-05,0.0019014964345842,0.0,0.7276132106781006,0.0,0.0,0.0,156893.6875,1.000000013351432e-10,4598524928.0,62757.4765625,300.4659118652344,0.0,0.9682288765907288,0.0,0.0,0.0,1.8481199731468223e-05,0.0003526420332491,0.0040490706451237,0.0,-0.0,0.1137879863381385,1.5822751812201866e-20,-74425.4453125,-810.746826171875,83.27887725830078,63.02098083496094,1.0227259397506714
7.812149124220014e-05,0.0019686331506818,0.0,0.7276039719581604,0.0,0.0,0.0,156891.59375,1.000000013351432e-10,4597494272.0,62756.640625,300.4657592773437,0.0,0.9657552242279052,0.0,0.0,0.0,1.848119245551061e-05,0.0003845292667392,0.0042047947645187,0.0,-0.0,0.1159908473491668,1.5826097693156158e-20,-77317.65625,-838.358642578125,83.26829528808594,64.41331481933594,1.0227645635604858
8.45461618155241e-05,0.0020372350700199,0.0,0.7275940775871277,0.0,0.0,0.0,156889.375,1.000000013351432e-10,4596237824.0,62755.75,300.465576171875,0.0,0.9631236791610718,0.0,0.0,0.0,1.848118336056359e-05,0.0004190641047898,0.004365237429738,0.0,-0.0,0.1182242333889007,1.5830209362411914e-20,-80301.84375,-863.619873046875,83.26850128173828,65.83731079101562,1.0228056907653809
9.14366464712657e-05,0.0021073322277516,0.0,0.7275835275650024,0.0,0.0,0.0,156887.0,1.000000013351432e-10,4594747904.0,62754.80078125,300.4653625488281,0.0,0.9603251218795776,0.0,0.0,0.0,1.8481174265616573e-05,0.0004564465489238,0.0045304368250072,0.0,-0.0,0.1204879581928253,1.5835114284950412e-20,-83379.4453125,-885.5418090820312,83.27994537353516,67.29389953613281,1.022849678993225
9.88247265922837e-05,0.0021789560560137,0.0,0.7275723814964294,0.0,0.0,0.0,156884.484375,1.000000013351432e-10,4593017344.0,62753.79296875,300.4651794433594,0.0,0.9573498964309692,0.0,0.0,0.0,1.848116517066956e-05,0.0004968863795511,0.0047003952786326,0.0,-0.0,0.1227814406156539,1.5840835078991526e-20,-86551.296875,-903.4312744140624,83.30311584472656,68.78402709960938,1.022896409034729
0.000106744315417,0.0022521382197737,0.0,0.7275604605674744,0.0,0.0,0.0,156881.8125,1.000000013351432e-10,4591041024.0,62752.72265625,300.4649658203125,0.0,0.9541879892349244,0.0,0.0,0.0,1.848115425673313e-05,0.000540604465641,0.004875092767179,0.0,-0.0,0.1251039355993271,1.5847395978342264e-20,-89817.9453125,-917.1306762695312,83.33854675292969,70.30872344970703,1.0229462385177612
0.0001152315599028,0.0023269106168299,0.0,0.7275478839874268,0.0,0.0,0.0,156878.96875,1.000000013351432e-10,4588814336.0,62751.5859375,300.4647216796875,0.0,0.9508289694786072,0.0,0.0,0.0,1.8481143342796717e-05,0.0005878335214219,0.0050544943660497,0.0,-0.0,0.1274546086788177,1.585481152328683e-20,-93179.7578125,-926.8472290039062,83.3867416381836,71.86783599853516,1.022964596748352
0.000124324709759,0.002403303515166,0.0,0.7275344133377075,0.0,0.0,0.0,156875.953125,1.000000013351432e-10,4586335232.0,62750.37890625,300.4644775390625,0.0,0.9472623467445374,0.0,0.0,0.0,1.848113242886029e-05,0.0006388174369931,0.0052385702729225,0.0,-0.0,0.1298328340053558,1.5863088176173763e-20,-96637.328125,-933.9811401367188,83.44815826416016,73.45318603515625,1.022765040397644
