x/c,cp
0.911000133,0.0832538608
0.908983707,0.0819761785
0.906931341,0.0807446776
0.904842615,0.0795285705
0.902716994,0.0783124633
0.900554061,0.0771271437
0.898353338,0.0759110365
0.896114409,0.0746949293
0.893836856,0.0734788222
0.891520202,0.0722781088
0.889163971,0.0710620016
0.886767864,0.0698612882
0.884331286,0.068645181
0.881853938,0.0674290739
0.879335403,0.0662283605
0.876775205,0.0650122533
0.874172986,0.0637961461
0.871528387,0.0625646452
0.868840933,0.061348538
0.866110325,0.0601324309
0.863336146,0.05890093
0.860518098,0.0576848228
0.857655764,0.0564533219
0.854748905,0.0552218209
0.851797104,0.0539595325
0.848800063,0.0527126378
0.845757544,0.0514811369
0.842669189,0.050249636
0.839534819,0.049018135
0.836354017,0.0477712404
0.833126724,0.0465397394
0.829852641,0.0452928447
0.82653147,0.0440459501
0.823163152,0.0427990554
0.819747508,0.0415367669
0.816284299,0.0402744785
0.812773466,0.0389967963
0.80921483,0.0377037203
0.805608332,0.0364106443
0.801953912,0.0350867808
0.79825151,0.0337475236
0.794501126,0.0324236601
0.790702641,0.0310844028
0.786856174,0.0297451456
0.782961726,0.0283904945
0.779019356,0.0270204498
0.775029182,0.025650405
0.770991325,0.0242649664
0.766905904,0.0228641341
0.762773097,0.0214633018
0.758593082,0.020031682
0.754366159,0.0185846684
0.750092506,0.0171068673
0.745772421,0.0156290662
0.741406262,0.0141204776
0.736994267,0.0126118889
0.732536912,0.0110725128
0.728034556,0.00951774286
0.723487556,0.00794757918
0.718896508,0.00634662798
0.71426183,0.00474567678
0.709584057,0.00311393805
0.704863727,0.0014514118
0.700101435,
0.695297837,
0.69045347,
0.685569167,
0.680645466,
0.67568326,
0.670683205,
0.665646195,
0.660573006,
0.65546447,
0.650321543,
0.645145178,
0.639936209,
0.634695709,
0.629424632,
0.624123991,
0.618794858,
0.613438308,
0.608055353,
0.602647185,
0.597214937,
0.591759801,
0.586283028,
0.580785751,
0.575269222,
0.569734633,
0.564183354,
0.558616579,
0.553035676,
0.54744184,
0.5418365,
0.536221027,
0.530596673,
0.524964869,
0.519326866,
0.513684034,
0.508037746,
0.502389312,
0.496740162,
0.491091877,
0.485445738,
0.479803056,
0.474165142,
0.468533248,
0.462908715,
0.457292795,
0.4516868,
0.446092099,
0.440510333,
0.434942722,
0.42939046,
0.423854738,
0.418336749,
0.412837625,
0.407358557,
0.401900709,
0.396465331,
0.391053915,
0.385667533,
0.380307317,
0.374974251,
0.369669437,
0.36439386,
0.359148562,
0.353934556,
0.348752856,
0.343604565,
0.338490665,
0.333412081,
0.328369617,
0.323364168,
0.318396568,
0.313467592,
0.308578074,
0.303728819,
0.298920542,
0.294154018,
0.289430022,
0.28474912,
0.280111909,
0.275518835,
0.270970404,
0.266466975,
0.262008935,
0.257596612,
0.253230244,
0.248910144,
0.244636655,
0.240410119,
0.23623082,
0.232099012,
0.228014931,
0.223978788,
0.21999076,
0.216050997,
0.212159634,
0.208316773,
0.204522505,
0.20077689,
0.197079971,
0.19343169,
0.189831987,
0.186280698,
0.182777703,
0.179322809,
0.175915837,
0.172556564,
0.169244766,
0.16598019,
0.162762582,
0.15959166,
0.156467125,
0.153388694,
0.150356039,
0.147368908,
0.144427076,
0.141530231,
0.138678059,
0.135870218,
0.133106351,
0.130386114,
0.127709135,
0.125075027,
0.122483417,
0.119933896,
0.117426068,
0.114959523,
0.112533845,
0.110148609,
0.107803382,
0.105497733,
0.103231229,
0.101003416,
0.0988138467,
0.0966620296,
0.0945474952,
0.0924697816,
0.0904284343,
0.0884229988,
0.0864529982,
0.0845179856,
0.0826174915,
0.080751054,
0.0789182186,
0.0771185309,
0.0753515214,
0.0736167356,
0.0719137192,
0.070242025,
0.068601191,
0.0669907779,
0.0654103309,
0.063859418,
0.0623375885,
0.0608444065,
0.0593794473,
0.057942275,
0.0565324686,
0.0551496111,
0.0537932925,
0.0524631031,
0.0511586554,
0.0498795509,
0.0486253463,
0.0473955944,
0.0461899079,
0.0450079106,
0.0438492298,
0.0427134968,
0.041600354,
0.0405094437,
0.0394404158,
0.0383929424,
0.0373666696,
0.0363612846,
0.0353764482,
0.0344118401,
0.03346714,
0.0325420089,
0.0316361338,
0.0307491608,
0.029880764,
0.0290305819,
0.0281982552,
0.0273834206,
0.0265857,
0.0258047245,
0.0250401143,
0.0242916923,
0.0235594064,
0.0228429772,
0.0221421625,
0.0214567035,
0.0207863357,
0.0201308448,
0.0194899626,
0.0188634656,
0.0182511285,
0.0176526941,
0.0170679707,
0.0164967068,
0.0159386806,
0.0153936902,
0.0148614766,
0.0143418517,
0.0138345761,
0.0133394068,
0.0128561528,
0.0123845488,
0.0119243758,
0.0114754094,
0.0110373795,
0.0106100766,
0.0101932436,
0.00978654716,
0.00938944425,
0.00900180638,
0.00862358417,
0.00825477205,
0.0078953281,
0.0075452365,
0.00720453076,
0.00687317131,
0.00655119959,
0.0062386659,
0.00593552692,
0.00564189255,
0.00535779214,
0.00508317538,
0.00481819501,
0.00456282869,
0.00431699539,
0.00408084504,
0.00385427428,
0.00363713363,
0.00342951319,
0.00323122274,
0.0030420071,
0.00286184601,
0.00269049336,
0.00252759829,
0.00237295823,0.0153981598
0.00222635432,0.0511732617
0.00208738889,0.0812834593
0.00195578299,0.113702721
0.00183288206,0.156235684
0.00171853765,0.199661486
0.00161200436,0.242548505
0.00151264179,0.284958319
0.00142003957,0.326352143
0.00133366475,0.366391317
0.00125300162,0.404737177
0.00117759046,0.441235786
0.00110705255,0.475748599
0.00104107906,0.508275618
0.000979315373,0.538893809
0.000921441475,0.567633962
0.000867168535,0.594619226
0.000816240034,0.619895783
0.000768450613,0.643555994
0.000723579898,0.665723011
0.000681422418,0.686489195
0.000641790626,0.705931516
0.000604513043,0.724142336
0.000569433498,0.741198624
0.000536420965,0.757177348
0.000505342439,0.772155478
0.000476072193,0.786194589
0.000448494422,0.799371649
0.000422502111,0.811732839
0.00039799622,0.823324342
0.00037488513,0.834223125
0.000353088806,0.844444583
0.000332529045,0.854065684
0.000313131168,0.863086428
0.000294825673,0.871583784
0.000277547922,0.879557753
0.000261237554,0.887069908
0.000245838251,0.894135645
0.000231297498,0.90078575
0.000217566703,0.907035617
0.000204601616,0.912931428
0.000192358682,0.918488576
0.000180797128,0.923707061
0.00016987868,0.928633065
0.000159567455,0.933266587
0.00014982975,0.937623021
0.0001406339,0.941748549
0.000131950175,0.945612384
0.000123750535,0.949276099
0.000116008712,0.952708908
0.000108700566,0.955956991
0.000101802674,0.959004956
0.0000952928604,0.96188359
0.0000891502132,0.964592892
0.0000833550293,0.967132862
0.000077888697,0.969534289
0.0000727336519,0.971797172
0.0000678733195,0.973921511
0.0000632920128,0.9759227
0.0000589749434,0.977816133
0.0000549081051,0.979571022
0.0000510782556,0.981248942
0.0000474728913,0.982803712
0.0000440803669,0.984266119
0.0000408894266,0.985651557
0.0000378894147,0.986944633
0.000035070243,0.988145347
0.0000324223547,0.989284485
0.0000299367075,0.990346655
0.0000276047231,0.991347249
0.0000254182778,0.992270875
0.0000233696701,0.993148319
0.0000214516022,0.993948795
0.0000196571527,0.994703089
0.0000179797589,0.995411202
0.0000164131943,0.99605774
0.000014951559,0.996673491
0.0000135892506,0.997227666
0.0000123209547,0.997751054
0.0000111416302,0.998228261
0.0000100465277,0.99867468
0.00000903110595,0.999074917
0.00000809104404,0.999459762
0.00000722224513,0.999798424
0.00000642082068,1.0001063
0.00000568307951,1.00039878
0.00000500551823,1.00064508
0.00000438481129,1.00087599
0.00000381780137,1.0010915
0.00000330149214,1.00127623
0.00000283303848,1.00143016
0.00000240974032,1.0015841
0.00000202903402,1.00170725
0.00000168848601,1.00181501
0.0000013857865,1.00189198
0.00000111874283,1.00196894
0.000000885273835,1.00203052
0.00000068340438,1.0020767
0.000000511259657,1.00210749
0.000000367060721,1.00212288
0.000000249119324,1.00212288
0.000000155833632,1.00212288
0.0000000856838724,1.00210749
0.000000037228304,1.0020767
9.09936571E-09,1.00201513
0,1.00193816
9.13608833E-09,1.00192276
0.0000000375326223,1.00187658
0.0000000867471783,1.00179961
0.00000015844293,1.00172264
0.000000254395673,1.00163028
0.000000376501475,1.00150713
0.000000526784618,1.00138398
0.00000070740623,1.00124544
0.000000920673699,1.0010915
0.00000116905028,1.00090678
0.00000145516594,1.00070666
0.00000178182836,1.00049114
0.00000215203499,1.00026024
0.00000256898647,0.999998543
0.00000303609977,0.999721455
0.00000355702355,0.99941358
0.0000041356534,0.999074917
0.00000477615004,0.998705467
0.00000548295566,0.998305229
0.0000062608151,0.997889598
0.00000711479424,0.997427785
0.00000805030595,0.996919791
0.00000907313097,0.996381009
0.0000101894439,0.99581144
0.0000114058594,0.995180296
0.0000127293906,0.994518364
0.0000141674891,0.993794857
0.0000157281702,0.993025169
0.000017420005,0.9922093
0.000019252142,0.991316462
0.0000212343584,0.990377442
0.0000233771043,0.989361454
0.0000256915391,0.988283891
0.0000281895918,0.987129359
0.0000308840063,0.985897858
0.0000337884012,0.984573994
0.0000369173358,0.983173162
0.0000402863552,0.981664573
0.0000439120813,0.980063622
0.000047812282,0.978370308
0.0000520059075,0.976538451
0.0000565125556,0.974598837
0.0000613536977,0.972536073
0.0000665522966,0.970350158
0.0000721328397,0.968010307
0.0000781214912,0.965516517
0.0000845461618,0.962884184
0.0000914366465,0.960067126
0.0000988247266,0.957080736
0.000106744315,0.953894227
0.00011523156,0.950522994
0.00012432471,0.946936247
0.000134062284,0.943133988
0.000144487189,0.939116216
0.000155645219,0.93483675
0.000167585051,0.930310985
0.000180358446,0.925508131
0.000194020351,0.920443583
0.000208629062,0.915071161
0.000224246454,0.909406256
0.000240934984,0.903402689
0.000258757587,0.897091247
0.000277785613,0.890425748
0.000298094354,0.883421587
0.000319763203,0.876047975
0.000342875603,0.868289519
0.000367519417,0.860161613
0.000393783208,0.851648863
0.000421747856,0.842720481
0.000451509317,0.833422649
0.000483168726,0.823709186
0.000516831526,0.813595484
0.000552607235,0.803096939
0.000590607466,0.79221355
0.000630923139,0.780929922
0.000673662289,0.769292239
0.000718943251,0.757300498
0.000766887388,0.744970095
0.000817619206,0.732331817
0.00087125256,0.719385664
0.000927874877,0.706177816
0.000987607171,0.692723669
0.00105057436,0.679084796
0.0011169028,0.665261198
0.0011867109,0.651299056
0.00126007048,0.637229158
0.00133709342,0.623113079
0.00141789985,0.608981606
0.00150260993,0.594865526
0.0015913276,0.580795628
0.00168410863,0.566818093
0.0017810585,0.552917526
0.00188228779,0.538832234
0.00198790641,0.525285724
0.00209773891,0.513093865
0.00221153419,0.500209286
0.00232943427,0.486016238
0.00245158747,0.471515315
0.0025781421,0.456567972
0.00270921388,0.441281967
0.00284495112,0.425657299
0.00298551563,0.409755544
0.0031310739,0.393592094
0.00328175467,0.377213132
0.00343770743,0.360664838
0.00359910866,0.343947213
0.00376613834,0.327121831
0.00393893244,0.310204087
0.00411764905,0.293240162
0.00430247793,0.276245449
0.00449360954,0.25926613
0.00469117705,0.242332993
0.00489535788,0.22546143
0.00510635413,0.208713018
0.00532435393,0.192087755
0.00554949231,0.175647218
0.00578197138,0.159422193
0.00602200581,0.143428075
0.00626975298,0.127726438
0.00652538193,0.112332676
0.00678911386,0.0973083651
0.00706115318,0.0826842916
0.00734163914,0.0684912434
0.00763079012,0.0548061894
0.00792883616,0.041659917
0.00823592488,0.0291293951
0.00855225697,0.0172761987
0.00887806993,0.00614650908
0.00921354722,
0.00955885928,
0.00991425477,
0.0102796443,
0.0106545817,
0.011039326,
0.0114341527,
0.0118393013,
0.0122550558,
0.0126816919,
0.0131194443,
0.0135685997,
0.0140294237,
0.0145021481,
0.014987058,
0.0154844038,
0.0159944203,
0.0165173914,
0.0170535445,
0.017603131,
0.0181664247,
0.0187436417,
0.0193350483,
0.0199409071,
0.0205614399,
0.0211969241,
0.0218476113,
0.0225137398,
0.0231955983,
0.023893429,
0.0246074963,
0.0253379028,
0.026083678,
0.026845051,
0.0276225358,
0.028416669,
0.0292280186,
0.0300571471,
0.0309046265,
0.0317710228,
0.0326568671,
0.0335626937,
0.0344889686,
0.0354361758,
0.0364047363,
0.0373950489,
0.0384075269,
0.0394424945,
0.0405003428,
0.041581396,
0.042685993,
0.0438144952,
0.0449672006,
0.0461444743,
0.0473466665,
0.0485740937,
0.0498271398,
0.0511059612,
0.0524105988,
0.0537414327,
0.0550988466,
0.0564832389,
0.0578950234,
0.0593346283,
0.0608024746,
0.0622990094,
0.0638246834,
0.0653799325,
0.0669652298,
0.0685810447,
0.0702278465,
0.0719061047,
0.073616311,
0.0753589571,
0.0771345422,
0.0789435655,
0.0807865411,
0.0826639906,
0.0845764503,
0.0865244418,
0.0885085315,
0.0905292779,
0.0925872475,
0.094683066,
0.0968173444,
0.098990716,
0.101203881,
0.10345722,
0.105751164,
0.108086102,
0.110462449,
0.11288058,
0.115340889,
0.117843725,
0.120389462,
0.122978434,
0.125610977,
0.12828742,
0.131008059,
0.133773208,
0.13658312,
0.139438063,
0.142338276,
0.145284012,
0.14827545,
0.151312888,
0.154397279,
0.157529026,
0.160708383,
0.163935572,
0.167210788,
0.170534208,
0.173906013,
0.177326337,
0.180795297,
0.184312999,
0.187879533,
0.191494942,
0.195159271,
0.198872536,
0.202634841,
0.206446484,
0.210307464,
0.214217678,
0.218177021,
0.222185373,
0.226242572,
0.230348423,
0.234502718,
0.238705218,
0.24295564,
0.247253701,
0.251599073,
0.255991638,
0.260431111,
0.264917046,
0.269449025,
0.274026632,
0.27864936,
0.283316702,
0.288028061,
0.292782903,
0.29758063,
0.302420527,
0.307301998,
0.312224388,
0.317186952,
0.322188973,
0.327229708,
0.332308292,
0.337423921,
0.342575729,
0.347762764,
0.35298413,
0.358238757,
0.363525659,
0.368843824,
0.374192178,
0.37956962,
0.384975046,
0.390407294,
0.395865172,
0.401347488,
0.40685299,
0.412380397,
0.417928457,
0.423495889,
0.429081351,
0.434683532,
0.44030109,
0.445932686,
0.451576948,
0.457232445,
0.462897748,
0.468571484,
0.474252254,
0.479938686,
0.48562938,
0.491322994,
0.497018129,
0.502713382,
0.508407295,
0.514098287,
0.519785106,
0.525466323,
0.531140447,
0.536806226,
0.54246217,
0.548107028,
0.553739309,
0.559357703,
0.564960837,
0.570547402,
0.576116085,
0.581665576,
0.587194681,
0.592702091,
0.598186553,
0.603646994,
0.609081984,
0.614490449,
0.619871318,
0.625223458,
0.630545795,
0.635837257,
0.64109695,
0.6463238,
0.651516855,
0.656675041,
0.661797523,
0.666883409,
0.671931803,
0.676941991,
0.681913197,
0.686844647,
0.691735744,
0.696585774,
0.701394081,
0.70615989,
0.710882604,
0.715561688,
0.720196664,
0.724786997,
0.729332268,
0.733832061,
0.738286018,
0.742693841,
0.747055054,
0.751369476,
0.755636513,
0.759855926,
0.764027476,
0.768151104,
0.772226691,
0.776254177,
0.780233502,
0.784164548,
0.788047433,
0.791882098,
0.795668542,
0.799406886,
0.80309701,
0.806738675,
0.81033206,
0.813877225,
0.817374408,
0.820823729,
0.824225366,
0.827579558,
0.830886543,
0.83414644,
0.837359607,
0.840526283,
0.843646765,
0.846721292,
0.849750161,
0.852733612,
0.855671883,
0.858565331,
0.861414135,
0.864218831,
0.866979659,
0.869696975,
0.872371256,
0.875002801,
0.877591968,
0.880139232,
0.882644951,
0.885109603,0.000096760787
0.887533486,0.00285224411
0.889917135,0.0055769399
0.892260969,0.00827084818
0.894565344,0.0109185752
0.896830738,0.0135355146
0.899057686,0.0161370603
0.901246488,0.0186462435
0.903397679,0.0211092453
0.905511677,0.0235722472
0.907588959,0.0259890677
0.909630001,0.0284058883
0.91163516,0.0307765276
0.913605034,0.0330701981
0.91553992,0.0353176872
0.917440355,0.0375497827
0.919306815,0.0397972719
0.921139717,0.042044761
0.922939479,0.0442306752
0.924706697,0.0464165893
0.926441729,0.048571716
0.928145051,0.050696055
0.92981708,0.0528050004
0.931458354,0.054898552
0.933069289,0.056961316
0.934650362,0.0590086863
0.93620193,0.0610252691
0.937724531,0.0630418518
0.93921864,0.0650892221
0.940684557,0.0669980485
0.942122817,0.0687991186
0.943533719,0.0706617638
0.944917798,0.0728168904
0.946275651,0.0751259546
0.947607875,0.0769885998
0.948914647,0.0783586446
0.950196385,0.0800673521
0.951453686,0.0819607848
0.952686906,0.0833462233
0.953896344,0.084531543
0.955082357,0.0857014688
0.956245244,0.086856001
0.957385421,0.0880105331
0.958503187,0.089180459
0.959598899,0.0903811724
0.960673034,0.0915972795
0.961725831,0.0928441742
0.962757707,0.0941218564
0.963769019,0.0954303262
0.964760065,0.0967695834
0.965731323,0.0981396282
0.96668309,0.0995404605
0.967615724,0.10097208
0.968529522,0.102419094
0.969424903,0.103866107
0.970302165,0.105374696
0.971161664,0.106914072
0.972003698,0.108468842
0.972828686,0.110008218
0.973636866,0.111532201
0.974428654,0.113056183
0.975204289,0.114564772
0.975964069,0.11607336
0.976708353,0.117551162
0.977437437,0.119028963
0.97815156,0.120475976
0.97885108,0.12192299
0.979536235,0.123339216
0.980207264,0.124740048
0.980864465,0.126125487
0.981508195,0.127495531
0.982138574,0.128850183
0.982755959,0.130174046
0.983360529,0.131497909
0.983952641,0.132790985
0.984532416,0.134068668
0.98510021,0.135330956
0.985656202,0.136593245
0.986200571,0.137824745
0.986733675,0.139040853
0.987255633,0.140241566
0.987766683,0.141426886
0.988267064,0.142596812
0.988757014,0.143751344
0.989236653,0.144890482
0.989706278,0.146014227
0.990166068,0.147122577
0.990616202,0.148230928
0.991056859,0.149308492
0.991488278,0.150386055
0.991910636,0.151448224
0.992324054,0.152510394
0.99272877,0.153541776
0.993124962,0.154573158
0.993512809,0.155589146
0.993892431,0.156605135
0.994264007,0.157605729
0.994627774,0.158606324
0.994983792,0.159591524
0.995332301,0.160561331
0.995673418,0.161531138
0.996007264,0.162500945
0.996334076,0.163470752
0.996653914,0.164409772
0.996966958,0.165364185
0.997273326,0.166287811
0.997573197,0.167196043
0.99786669,0.168088881
0.998153925,0.168950931
0.99843502,0.169828376
0.998710155,0.17058267
0.99897939,0.171629446
0.999242842,0.17164484
0.999500692,0.173861541
0.999753058,0.164132684
1,0.151417437
