"Density","Diffusivity_0","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_Species_0","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Species_0","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2682,1.6964e-05,0.0059527,1113.9,0,1.6377e-05,1453.8,0.30742,0.00011974,-2.5677e-13,-1.301e-18,-1.4313e-14,-7.2968e-16,3.6035e-16,7.5568e-17,0,0,0,0,0.15578,7.3912,6.8237,17.116,0.014946,0,0,1,0.001052,0.263,0.001052,0
1.2682,1.6967e-05,0.0059526,1113.8,0,1.6378e-05,1454.2,0.28685,0.00011173,-3.3754e-13,-8.9281e-19,-1.4048e-14,-9.1308e-16,-9.2385e-16,5.6436e-17,0,0,0,0,0.15568,7.3907,6.8262,17.105,0.016208,0,0,1,0.0011572,0.263,0.0011572,0
1.2682,1.6969e-05,0.0059526,1113.7,0,1.6379e-05,1454.7,0.26628,0.00010371,-4.1831e-13,-4.846e-19,-1.3784e-14,-1.0965e-15,-2.2081e-15,3.7305e-17,0,0,0,0,0.15558,7.3902,6.8286,17.094,0.017469,0,0,1,0.0012624,0.263,0.0012624,0
1.2681,1.6972e-05,0.0059524,1113.6,0,1.6381e-05,1455.2,0.24305,9.4668e-05,-4.1151e-13,-5.3952e-19,-1.3333e-14,-7.377e-16,-2.7442e-15,3.1105e-17,0,0,0,0,0.15546,7.3895,6.8313,17.081,0.018744,0,0,1,0.0013676,0.263,0.0013676,0
1.268,1.6975e-05,0.0059523,1113.6,0,1.6383e-05,1455.8,0.21884,8.5236e-05,-3.7192e-13,-7.6786e-19,-1.2813e-14,-1.759e-16,-3.0003e-15,2.9749e-17,0,0,0,0,0.15533,7.3887,6.8341,17.067,0.020023,0,0,1,0.0014728,0.263,0.0014728,0
1.268,1.6978e-05,0.0059521,1113.5,0,1.6384e-05,1456.4,0.19451,7.576e-05,-3.0179e-13,-8.6473e-19,-1.2279e-14,2.4147e-16,-3.1379e-15,2.8107e-17,0,0,0,0,0.1552,7.388,6.837,17.053,0.021301,0,0,1,0.001578,0.263,0.001578,0
1.2679,1.6982e-05,0.0059519,1113.4,0,1.6386e-05,1457,0.16954,6.6035e-05,-6.1738e-14,-2.3016e-19,-1.1671e-14,-1.4471e-16,-2.6161e-15,2.4877e-17,0,0,0,0,0.15505,7.387,6.84,17.037,0.022573,0,0,1,0.0016832,0.263,0.0016832,0
1.2678,1.6985e-05,0.0059516,1113.3,0,1.6388e-05,1457.7,0.14458,5.6311e-05,1.1269e-13,3.254e-19,-1.1178e-14,-3.8733e-16,-1.7533e-15,2.2835e-17,0,0,0,0,0.1549,7.386,6.843,17.021,0.023844,0,0,1,0.0017884,0.263,0.0017884,0
1.2678,1.6989e-05,0.0059512,1113.2,0,1.639e-05,1458.4,0.11965,4.6605e-05,-3.5905e-13,1.0298e-19,-1.1824e-14,7.837e-16,2.4678e-15,3.2487e-17,0,0,0,0,0.15474,7.3848,6.8462,17.003,0.025104,0,0,1,0.0018936,0.263,0.0018936,0
1.2677,1.6993e-05,0.0059507,1113,0,1.6393e-05,1459,0.09486,3.6948e-05,-3.7687e-13,3.0663e-20,-1.275e-14,2.7639e-16,-1.4994e-16,3.0981e-17,0,0,0,0,0.15457,7.3835,6.8494,16.985,0.026357,0,0,1,0.0019988,0.263,0.0019988,0
1.2676,1.6998e-05,0.0059502,1112.9,0,1.6395e-05,1459.8,0.070268,2.7369e-05,-8.0583e-14,1.4749e-19,-1.4056e-14,-1.8724e-15,-8.7226e-15,2.0414e-17,0,0,0,0,0.15439,7.382,6.8525,16.966,0.027602,0,0,1,0.002104,0.263,0.002104,0
1.2675,1.7002e-05,0.0059495,1112.8,0,1.6397e-05,1460.5,0.045998,1.7916e-05,-1.3024e-12,2.5436e-19,-1.5632e-14,-9.032e-16,-1.0206e-15,4.1522e-17,0,0,0,0,0.15421,7.3804,6.8557,16.946,0.028835,0,0,1,0.0022092,0.263,0.0022092,0
1.2674,1.7007e-05,0.0059488,1112.7,0,1.64e-05,1461.3,0.022107,8.6104e-06,-1.9916e-13,1.6752e-19,-1.8463e-14,1.4919e-15,-6.5294e-15,3.6655e-17,0,0,0,0,0.15401,7.3786,6.8588,16.926,0.030056,0,0,1,0.0023144,0.263,0.0023144,0
1.2673,1.7012e-05,0.0059479,1112.5,0,1.6403e-05,1462,-0.0014053,-5.4735e-07,-1.4091e-12,5.9196e-19,-2.2798e-14,-5.8741e-15,-1.7401e-14,5.3561e-17,0,0,0,0,0.15381,7.3766,6.8619,16.904,0.031265,0,0,1,0.0024196,0.263,0.0024196,0
1.2672,1.7017e-05,0.0059469,1112.4,0,1.6405e-05,1462.8,-0.024306,-9.467e-06,-1.4029e-12,1.8643e-19,-3.6257e-14,5.2272e-15,-2.3251e-14,1.2073e-16,0,0,0,0,0.1536,7.3744,6.8649,16.882,0.032461,0,0,1,0.0025248,0.263,0.0025248,0
1.2671,1.7022e-05,0.0059457,1112.2,0,1.6408e-05,1463.6,0.040367,1.5723e-05,-9.4128e-12,4.8015e-19,-1.3395e-14,2.4327e-14,7.4293e-15,1.4449e-17,0,0,0,0,0.15338,7.372,6.8678,16.859,0.033754,0,0,1,0.00263,0.263,0.00263,0
1.267,1.7027e-05,0.0059444,1112.1,0,1.6411e-05,1464.4,0.056924,2.2172e-05,-1.5941e-12,4.4219e-19,-9.8804e-15,6.7162e-15,-1.2923e-15,-3.691e-17,0,0,0,0,0.15315,7.3693,6.8706,16.835,0.034823,0,0,1,0.0027352,0.263,0.0027352,0
1.2669,1.7033e-05,0.0059429,1111.9,0,1.6414e-05,1465.2,0.060698,2.3642e-05,-1.6647e-13,4.3865e-19,-9.5138e-15,-2.8989e-15,-2.2628e-15,1.2919e-17,0,0,0,0,0.15291,7.3664,6.8732,16.81,0.035937,0,0,1,0.0028404,0.263,0.0028404,0
1.2668,1.7039e-05,0.0059412,1111.8,0,1.6418e-05,1466,0.060147,2.3427e-05,-2.7538e-13,-1.2501e-19,-9.825e-15,-1.1556e-15,-5.2247e-15,1.5858e-17,0,0,0,0,0.15267,7.3633,6.8757,16.785,0.037057,0,0,1,0.0029456,0.263,0.0029456,0
1.2667,1.7045e-05,0.0059394,1111.6,0,1.6421e-05,1466.8,0.058595,2.2823e-05,-3.4487e-13,1.0912e-19,-9.9577e-15,9.089e-16,-3.2646e-15,-8.7053e-18,0,0,0,0,0.15242,7.3599,6.8779,16.759,0.038165,0,0,1,0.0030508,0.263,0.0030508,0
1.2666,1.7051e-05,0.0059374,1111.4,0,1.6424e-05,1467.6,0.056809,2.2127e-05,-4.6581e-13,1.0915e-18,-9.9386e-15,-2.2064e-15,2.6052e-15,-8.2178e-19,0,0,0,0,0.15216,7.3563,6.88,16.732,0.03926,0,0,1,0.003156,0.263,0.003156,0
1.2665,1.7058e-05,0.0059351,1111.3,0,1.6428e-05,1468.4,0.05494,2.1399e-05,-9.6196e-13,2.1919e-19,-1.003e-14,-1.4892e-15,-4.7166e-15,4.1207e-17,0,0,0,0,0.15189,7.3524,6.8818,16.705,0.040339,0,0,1,0.0032612,0.263,0.0032612,0
1.2663,1.7064e-05,0.0059327,1111.1,0,1.6431e-05,1469.2,0.053012,2.0648e-05,-3.486e-13,-2.0964e-19,-9.9298e-15,-3.2603e-15,3.7888e-16,-4.2196e-17,0,0,0,0,0.15162,7.3481,6.8834,16.677,0.0414,0,0,1,0.0033664,0.263,0.0033664,0
1.2662,1.7071e-05,0.00593,1110.9,0,1.6435e-05,1470,0.051035,1.9878e-05,-1.4104e-13,3.2161e-19,-9.8935e-15,-1.8523e-16,-5.1212e-15,3.0034e-17,0,0,0,0,0.15134,7.3435,6.8846,16.648,0.042443,0,0,1,0.0034716,0.263,0.0034716,0
1.2661,1.7078e-05,0.005927,1110.7,0,1.6439e-05,1470.8,0.049016,1.9091e-05,-3.8312e-13,6.2064e-19,-9.6533e-15,-1.0869e-15,-2.6799e-15,4.7181e-18,0,0,0,0,0.15105,7.3386,6.8855,16.618,0.04347,0,0,1,0.0035768,0.263,0.0035768,0
1.2659,1.7086e-05,0.0059238,1110.5,0,1.6443e-05,1471.6,0.046958,1.829e-05,-6.748e-13,5.3531e-19,-9.4516e-15,-2.0825e-15,-4.4124e-16,-1.7527e-17,0,0,0,0,0.15075,7.3333,6.8861,16.588,0.044479,0,0,1,0.003682,0.263,0.003682,0
1.2658,1.7093e-05,0.0059204,1110.3,0,1.6447e-05,1472.3,0.044863,1.7474e-05,-5.9696e-13,1.9009e-19,-9.2281e-15,-9.8204e-16,-1.5002e-15,1.2217e-17,0,0,0,0,0.15044,7.3277,6.8863,16.557,0.045471,0,0,1,0.0037872,0.263,0.0037872,0
1.2657,1.7101e-05,0.0059166,1110.1,0,1.6451e-05,1473,0.042732,1.6644e-05,-1.7884e-13,-7.267e-20,-8.7813e-15,-2.2947e-16,-2.1007e-15,3.5591e-17,0,0,0,0,0.15013,7.3217,6.8862,16.525,0.046445,0,0,1,0.0038924,0.263,0.0038924,0
1.2655,1.7108e-05,0.0059126,1109.9,0,1.6455e-05,1473.8,0.040562,1.5799e-05,-7.7315e-13,5.9288e-19,-8.6425e-15,-6.0885e-15,-5.4623e-15,-2.1252e-17,0,0,0,0,0.14981,7.3154,6.8857,16.493,0.0474,0,0,1,0.0039976,0.263,0.0039976,0
1.2654,1.7116e-05,0.0059083,1109.6,0,1.646e-05,1474.5,0.038321,1.4926e-05,-2.0347e-13,5.6395e-19,-7.8772e-15,-1.4119e-15,-2.702e-15,1.5262e-17,0,0,0,0,0.14948,7.3086,6.8847,16.461,0.048334,0,0,1,0.0041028,0.263,0.0041028,0
1.2652,1.7124e-05,0.0059037,1109.4,0,1.6464e-05,1475.1,0.035846,1.3962e-05,-5.5925e-13,4.6601e-19,-7.4765e-15,-9.2206e-16,1.4219e-15,-4.3416e-18,0,0,0,0,0.14915,7.3014,6.8832,16.427,0.049248,0,0,1,0.004208,0.263,0.004208,0
1.265,1.7133e-05,0.0058987,1109.2,0,1.6469e-05,1475.8,0.032169,1.2529e-05,-7.0233e-13,1.8906e-19,-6.9726e-15,-1.5483e-15,-2.3015e-15,-8.4996e-18,0,0,0,0,0.1488,7.2938,6.8813,16.393,0.050138,0,0,1,0.0043132,0.263,0.0043132,0
1.2649,1.7141e-05,0.0058935,1108.9,0,1.6473e-05,1476.4,0.02217,8.6353e-06,1.0437e-12,-2.0197e-18,-8.2165e-15,1.9921e-16,-4.2729e-15,2.0639e-15,0,0,0,0,0.14846,7.2858,6.8789,16.359,0.050981,0,0,1,0.0044184,0.263,0.0044184,0
1.2647,1.715e-05,0.0058879,1108.7,0,1.6478e-05,1477,-0.034444,-1.3416e-05,-5.1532e-12,1.462e-18,-5.9049e-14,-1.4904e-14,-3.4134e-14,3.4943e-16,0,0,0,0,0.1481,7.2774,6.8761,16.324,0.051866,0,0,1,0.0045236,0.263,0.0045236,0
1.2646,1.7159e-05,0.005882,1108.5,0,1.6483e-05,1477.6,-0.035599,-1.3865e-05,-3.6372e-12,1.88e-18,-2.2929e-14,-1.1174e-14,-1.0533e-14,-2.5538e-17,0,0,0,0,0.14774,7.2685,6.8726,16.289,0.052733,0,0,1,0.0046288,0.263,0.0046288,0
1.2644,1.7168e-05,0.0058757,1108.2,0,1.6488e-05,1478.1,-0.025437,-9.9075e-06,-1.6367e-12,1.0924e-18,-1.4624e-14,-1.1814e-14,-1.6898e-14,-2.901e-17,0,0,0,0,0.14737,7.2591,6.8687,16.253,0.053555,0,0,1,0.004734,0.263,0.004734,0
1.2642,1.7177e-05,0.005869,1108,0,1.6493e-05,1478.6,-0.015777,-6.1451e-06,-1.0171e-12,1.0859e-18,-1.0804e-14,-3.2813e-15,-5.8939e-15,-3.9938e-17,0,0,0,0,0.14699,7.2492,6.8641,16.216,0.054355,0,0,1,0.0048392,0.263,0.0048392,0
1.264,1.7186e-05,0.005862,1107.7,0,1.6498e-05,1479.1,-0.0066994,-2.6094e-06,-6.105e-13,4.6589e-19,-8.4463e-15,-3.4462e-15,7.1584e-16,-6.9329e-18,0,0,0,0,0.1466,7.2389,6.859,16.179,0.055135,0,0,1,0.0049444,0.263,0.0049444,0
1.2639,1.7196e-05,0.0058545,1107.4,0,1.6503e-05,1479.5,0.001789,6.968e-07,-6.9695e-13,8.2817e-19,-6.9562e-15,-2.5333e-15,-1.4913e-15,-2.9065e-17,0,0,0,0,0.14621,7.2281,6.8532,16.142,0.055893,0,0,1,0.0050496,0.263,0.0050496,0
1.2637,1.7206e-05,0.0058467,1107.2,0,1.6508e-05,1479.9,0.0097004,3.7783e-06,-2.6391e-13,9.3909e-19,-5.8872e-15,-4.1948e-15,-3.2279e-15,-1.5857e-17,0,0,0,0,0.14581,7.2167,6.8468,16.104,0.056631,0,0,1,0.0051548,0.263,0.0051548,0
1.2635,1.7216e-05,0.0058385,1106.9,0,1.6513e-05,1480.3,0.017039,6.6364e-06,-6.6516e-13,1.4679e-18,-5.0007e-15,-3.8869e-15,-3.7889e-15,-3.2999e-17,0,0,0,0,0.14541,7.2049,6.8398,16.065,0.057348,0,0,1,0.00526,0.263,0.00526,0
1.2633,1.7226e-05,0.00583,1106.6,0,1.6519e-05,1480.6,0.023872,9.2979e-06,-5.718e-13,9.7081e-19,-4.5389e-15,-1.8057e-15,-3.1014e-16,-3.7846e-17,0,0,0,0,0.145,7.1926,6.8323,16.027,0.058046,0,0,1,0.0053652,0.263,0.0053652,0
1.2631,1.7236e-05,0.0058209,1106.3,0,1.6524e-05,1480.9,0.029958,1.1669e-05,-2.4747e-13,8.8781e-19,-3.8387e-15,-1.6702e-15,-3.9888e-16,-3.742e-18,0,0,0,0,0.14458,7.1796,6.8239,15.987,0.058717,0,0,1,0.0054704,0.263,0.0054704,0
1.2629,1.7246e-05,0.0058114,1106.1,0,1.653e-05,1481.1,0.035496,1.3826e-05,-1.574e-13,5.3647e-19,-3.4625e-15,-1.8032e-15,-4.708e-16,1.2513e-17,0,0,0,0,0.14415,7.1661,6.8149,15.948,0.059368,0,0,1,0.0055756,0.263,0.0055756,0
1.2627,1.7257e-05,0.0058017,1105.8,0,1.6536e-05,1481.3,0.040622,1.5822e-05,-2.4343e-13,-1.6563e-20,-3.3298e-15,-2.138e-15,-5.301e-16,1.5352e-17,0,0,0,0,0.14372,7.1523,6.8053,15.908,0.060005,0,0,1,0.0056808,0.263,0.0056808,0
1.2625,1.7268e-05,0.0057913,1105.5,0,1.6542e-05,1481.5,0.044863,1.7474e-05,-3.4858e-13,3.4982e-20,-3.1911e-15,-2.6878e-15,-6.2909e-16,-1.7281e-17,0,0,0,0,0.14328,7.1376,6.7947,15.868,0.060608,0,0,1,0.005786,0.263,0.005786,0
1.2623,1.7279e-05,0.0057807,1105.2,0,1.6547e-05,1481.6,0.048864,1.9032e-05,-4.5894e-13,2.512e-19,-3.0507e-15,-3.2962e-15,-7.3888e-16,-5.9577e-17,0,0,0,0,0.14284,7.1227,6.7839,15.827,0.061203,0,0,1,0.0058912,0.263,0.0058912,0
1.2621,1.729e-05,0.0057694,1104.9,0,1.6553e-05,1481.6,0.051965,2.024e-05,-4.4649e-13,8.3348e-21,-2.9656e-15,-2.7146e-15,-9.5012e-16,-6.0144e-17,0,0,0,0,0.14239,7.1069,6.7719,15.786,0.061765,0,0,1,0.0059964,0.263,0.0059964,0
1.2619,1.7301e-05,0.0057578,1104.6,0,1.656e-05,1481.6,0.054656,2.1288e-05,-3.7783e-13,-4.4466e-19,-2.9057e-15,-1.5883e-15,-1.2078e-15,-4.1611e-17,0,0,0,0,0.14193,7.0907,6.7593,15.745,0.062311,0,0,1,0.0061016,0.263,0.0061016,0
1.2617,1.7312e-05,0.005746,1104.3,0,1.6566e-05,1481.6,0.057019,2.2209e-05,-3.2547e-13,-7.9399e-19,-2.8298e-15,-8.9189e-16,-1.3521e-15,-2.8589e-17,0,0,0,0,0.14147,7.0741,6.7464,15.703,0.062845,0,0,1,0.0062068,0.263,0.0062068,0
1.2615,1.7324e-05,0.0057331,1103.9,0,1.6572e-05,1481.5,0.058194,2.2666e-05,-3.3243e-13,-7.6588e-19,-2.6958e-15,-1.7604e-15,-1.0837e-15,-3.5637e-17,0,0,0,0,0.141,7.0564,6.7319,15.661,0.063335,0,0,1,0.006312,0.263,0.006312,0
1.2613,1.7336e-05,0.0057203,1103.6,0,1.6578e-05,1481.4,0.059368,2.3124e-05,-3.394e-13,-7.3777e-19,-2.5618e-15,-2.6289e-15,-8.1532e-16,-4.2684e-17,0,0,0,0,0.14052,7.0387,6.7173,15.619,0.063825,0,0,1,0.0064172,0.263,0.0064172,0
1.261,1.7347e-05,0.0057071,1103.3,0,1.6585e-05,1481.2,0.060007,2.3372e-05,-3.3905e-13,-5.5989e-19,-2.4364e-15,-3.219e-15,-6.1649e-16,-4.2356e-17,0,0,0,0,0.14005,7.0204,6.7021,15.577,0.064294,0,0,1,0.0065224,0.263,0.0065224,0
1.2608,1.736e-05,0.0056928,1103,0,1.6591e-05,1480.9,0.059445,2.3154e-05,-3.2233e-13,-4.7065e-20,-2.3305e-15,-3.1867e-15,-5.7321e-16,-2.5536e-17,0,0,0,0,0.13955,7.0008,6.6851,15.534,0.064717,0,0,1,0.0066276,0.263,0.0066276,0
1.2606,1.7372e-05,0.0056786,1102.6,0,1.6598e-05,1480.6,0.058883,2.2935e-05,-3.0562e-13,4.6575e-19,-2.2246e-15,-3.1544e-15,-5.2993e-16,-8.7163e-18,0,0,0,0,0.13906,6.9813,6.6682,15.491,0.06514,0,0,1,0.0067328,0.263,0.0067328,0
1.2604,1.7384e-05,0.0056643,1102.3,0,1.6604e-05,1480.3,0.058322,2.2716e-05,-2.8891e-13,9.7857e-19,-2.1186e-15,-3.1221e-15,-4.8665e-16,8.1035e-18,0,0,0,0,0.13857,6.9617,6.6513,15.448,0.065564,0,0,1,0.006838,0.263,0.006838,0
1.2601,1.7397e-05,0.0056485,1102,0,1.6611e-05,1479.9,0.056015,2.1818e-05,-3.0363e-13,1.0236e-18,-2.0049e-15,-2.8796e-15,-3.036e-16,-1.5281e-17,0,0,0,0,0.13806,6.9402,6.6318,15.404,0.065919,0,0,1,0.0069432,0.263,0.0069432,0
1.2599,1.741e-05,0.0056325,1101.6,0,1.6618e-05,1479.4,0.053492,2.0835e-05,-3.2225e-13,1.0106e-18,-1.8903e-15,-2.6109e-15,-1.032e-16,-4.3654e-17,0,0,0,0,0.13754,6.9184,6.612,15.36,0.066265,0,0,1,0.0070484,0.263,0.0070484,0
1.2597,1.7422e-05,0.0056165,1101.3,0,1.6625e-05,1478.9,0.050968,1.9852e-05,-3.4088e-13,9.9765e-19,-1.7757e-15,-2.3423e-15,9.7192e-17,-7.2027e-17,0,0,0,0,0.13703,6.8967,6.5922,15.316,0.066611,0,0,1,0.0071536,0.263,0.0071536,0
1.2594,1.7435e-05,0.0056005,1100.9,0,1.6632e-05,1478.4,0.048445,1.8869e-05,-3.595e-13,9.8466e-19,-1.661e-15,-2.0736e-15,2.9759e-16,-1.004e-16,0,0,0,0,0.13651,6.8749,6.5723,15.273,0.066958,0,0,1,0.0072588,0.263,0.0072588,0
1.2592,1.7448e-05,0.0055826,1100.6,0,1.6639e-05,1477.8,0.044037,1.7152e-05,-3.4906e-13,7.8363e-19,-1.5562e-15,-2.1181e-15,4.3783e-17,-9.0886e-17,0,0,0,0,0.13598,6.8509,6.5495,15.228,0.067228,0,0,1,0.007364,0.263,0.007364,0
1.259,1.7462e-05,0.0055645,1100.2,0,1.6646e-05,1477,0.03934,1.5323e-05,-3.3416e-13,5.537e-19,-1.4528e-15,-2.2107e-15,-2.7982e-16,-7.5548e-17,0,0,0,0,0.13544,6.8266,6.5263,15.184,0.067486,0,0,1,0.0074692,0.263,0.0074692,0
1.2587,1.7475e-05,0.0055465,1099.9,0,1.6653e-05,1476.3,0.034643,1.3493e-05,-3.1925e-13,3.2376e-19,-1.3494e-15,-2.3033e-15,-6.0343e-16,-6.0211e-17,0,0,0,0,0.1349,6.8022,6.503,15.139,0.067744,0,0,1,0.0075744,0.263,0.0075744,0
1.2585,1.7489e-05,0.0055284,1099.5,0,1.666e-05,1475.6,0.029945,1.1663e-05,-3.0435e-13,9.3833e-20,-1.2461e-15,-2.3959e-15,-9.2704e-16,-4.4874e-17,0,0,0,0,0.13436,6.7779,6.4798,15.095,0.068002,0,0,1,0.0076796,0.263,0.0076796,0
1.2582,1.7502e-05,0.0055099,1099.1,0,1.6668e-05,1474.8,0.024934,9.7115e-06,-2.9144e-13,-2.9959e-20,-1.1446e-15,-2.4674e-15,-1.1958e-15,-3.185e-17,0,0,0,0,0.13381,6.7531,6.456,15.05,0.068247,0,0,1,0.0077848,0.263,0.0077848,0
1.258,1.7517e-05,0.0054894,1098.7,0,1.6675e-05,1473.8,0.017893,6.9694e-06,-2.9137e-13,5.318e-19,-1.0551e-15,-2.4032e-15,-1.1106e-15,-3.3773e-17,0,0,0,0,0.13325,6.7258,6.4287,15.005,0.068405,0,0,1,0.00789,0.263,0.00789,0
1.2577,1.7531e-05,0.0054689,1098.4,0,1.6683e-05,1472.8,0.010853,4.2272e-06,-2.9131e-13,1.0936e-18,-9.6559e-16,-2.339e-15,-1.0254e-15,-3.5695e-17,0,0,0,0,0.13268,6.6984,6.4015,14.959,0.068563,0,0,1,0.0079952,0.263,0.0079952,0
1.2574,1.7545e-05,0.0054483,1098,0,1.669e-05,1471.8,0.0038127,1.485e-06,-2.9124e-13,1.6553e-18,-8.7609e-16,-2.2748e-15,-9.4018e-16,-3.7618e-17,0,0,0,0,0.13211,6.671,6.3742,14.914,0.068721,0,0,1,0.0081004,0.263,0.0081004,0
1.2572,1.7559e-05,0.0054278,1097.6,0,1.6698e-05,1470.8,-0.0032277,-1.2572e-06,-2.9118e-13,2.2171e-18,-7.8658e-16,-2.2106e-15,-8.5496e-16,-3.954e-17,0,0,0,0,0.13154,6.6436,6.3469,14.869,0.068879,0,0,1,0.0082056,0.263,0.0082056,0
1.2569,1.7574e-05,0.0054072,1097.2,0,1.6706e-05,1469.7,-0.010268,-3.9994e-06,-2.9112e-13,2.7789e-18,-6.9708e-16,-2.1464e-15,-7.6974e-16,-4.1462e-17,0,0,0,0,0.13097,6.6163,6.3197,14.824,0.069037,0,0,1,0.0083108,0.263,0.0083108,0
1.2567,1.7588e-05,0.0053851,1096.8,0,1.6714e-05,1468.5,-0.01868,-7.2757e-06,-2.9016e-13,2.929e-18,-6.1436e-16,-2.1667e-15,-6.4882e-16,-4.873e-17,0,0,0,0,0.13039,6.5869,6.2898,14.778,0.069131,0,0,1,0.008416,0.263,0.008416,0
1.2564,1.7603e-05,0.0053617,1096.4,0,1.6722e-05,1467.1,-0.028143,-1.0961e-05,-2.8852e-13,2.7636e-18,-5.3685e-16,-2.2519e-15,-5.0055e-16,-6.0094e-17,0,0,0,0,0.12979,6.556,6.2579,14.733,0.069177,0,0,1,0.0085212,0.263,0.0085212,0
1.2561,1.7619e-05,0.0053383,1096,0,1.673e-05,1465.8,-0.037606,-1.4647e-05,-2.8687e-13,2.5982e-18,-4.5933e-16,-2.3371e-15,-3.5227e-16,-7.1458e-17,0,0,0,0,0.12918,6.5252,6.2261,14.687,0.069223,0,0,1,0.0086264,0.263,0.0086264,0
1.2559,1.7634e-05,0.0053149,1095.6,0,1.6738e-05,1464.4,-0.047068,-1.8333e-05,-2.8523e-13,2.4329e-18,-3.8181e-16,-2.4223e-15,-2.04e-16,-8.2821e-17,0,0,0,0,0.12858,6.4943,6.1942,14.641,0.069269,0,0,1,0.0087316,0.263,0.0087316,0
