"Density","Diffusivity_0","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_Species_0","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Species_0","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.4374,1.0979e-05,0.0056202,1331.2,0,1.2591e-05,9378.5,5.06,0.0019709,-5.8788e-14,-1.0687e-19,7.7726e-16,-7.0626e-16,-3.7271e-16,2.2159e-17,0,0,0,0,0.47983,8.3298,36.513,31.934,0.27757,0,0,1,0.0014728,0.0789,0.0014728,0
1.4355,1.1024e-05,0.0056428,1329,0,1.2624e-05,9392.7,4.5907,0.001788,7.1651e-14,-1.9276e-21,7.555e-16,-1.7163e-15,-4.3866e-16,4.7176e-17,0,0,0,0,0.47661,8.3501,36.768,31.684,0.29128,0,0,1,0.001578,0.0789,0.001578,0
1.4334,1.1073e-05,0.0056626,1326.7,0,1.266e-05,9403,4.1611,0.0016207,1.2329e-13,1.0264e-19,7.1877e-16,-1.2503e-15,-4.1967e-16,3.239e-17,0,0,0,0,0.47313,8.3647,36.994,31.416,0.30375,0,0,1,0.0016832,0.0789,0.0016832,0
1.4313,1.1122e-05,0.0056819,1324.3,0,1.2696e-05,9412.8,3.7361,0.0014552,1.2554e-13,1.9572e-19,6.7395e-16,-6.4879e-16,-2.795e-16,1.8094e-17,0,0,0,0,0.46962,8.3787,37.217,31.148,0.3161,0,0,1,0.0017884,0.0789,0.0017884,0
1.4292,1.1175e-05,0.0056978,1321.8,0,1.2735e-05,9418.5,3.3554,0.0013069,-3.585e-13,1.7576e-19,5.4954e-16,1.2861e-15,1.0538e-15,8.6276e-18,0,0,0,0,0.46592,8.3864,37.405,30.868,0.32731,0,0,1,0.0018936,0.0789,0.0018936,0
1.4269,1.1229e-05,0.005712,1319.3,0,1.2775e-05,9422.6,2.9933,0.0011659,-4.9389e-13,1.9841e-19,5.3041e-16,1.2449e-15,6.7115e-16,-7.976e-18,0,0,0,0,0.46213,8.3914,37.575,30.583,0.33805,0,0,1,0.0019988,0.0789,0.0019988,0
1.4247,1.1285e-05,0.0057238,1316.7,0,1.2816e-05,9424,2.659,0.0010357,-1.349e-13,2.2231e-19,6.3206e-16,-9.8683e-16,-1.558e-15,-2.0715e-17,0,0,0,0,0.45824,8.3922,37.722,30.293,0.34812,0,0,1,0.002104,0.0789,0.002104,0
1.4223,1.1343e-05,0.0057325,1314,0,1.2858e-05,9422.4,2.3569,0.00091799,5.0606e-13,-4.5119e-20,6.7801e-16,-8.5173e-16,-1.3159e-15,5.2681e-17,0,0,0,0,0.45424,8.388,37.837,29.998,0.35742,0,0,1,0.0022092,0.0789,0.0022092,0
1.42,1.1403e-05,0.005738,1311.2,0,1.2901e-05,9417.8,2.0857,0.00081235,-6.6481e-14,1.3288e-19,8.5222e-16,2.7088e-15,1.4172e-15,6.1573e-17,0,0,0,0,0.45013,8.3787,37.921,29.697,0.36597,0,0,1,0.0023144,0.0789,0.0023144,0
1.4175,1.1465e-05,0.0057407,1308.4,0,1.2945e-05,9410.6,1.8415,0.00071727,-2.9874e-13,1.5381e-18,8.352e-16,-1.0179e-14,1.9877e-16,1.918e-17,0,0,0,0,0.44593,8.3648,37.977,29.392,0.37388,0,0,1,0.0024196,0.0789,0.0024196,0
1.4151,1.1528e-05,0.00574,1305.6,0,1.2991e-05,9400.3,1.6284,0.00063424,-1.4914e-12,-6.5312e-19,1.1481e-15,2.1971e-15,-2.255e-15,6.1436e-17,0,0,0,0,0.44164,8.3455,37.998,29.084,0.38107,0,0,1,0.0025248,0.0789,0.0025248,0
1.4125,1.1593e-05,0.0057359,1302.6,0,1.3038e-05,9387.2,1.9265,0.00075036,-4.5419e-12,4.9382e-20,8.8535e-16,-1.3843e-13,-2.193e-16,-6.9269e-16,0,0,0,0,0.43727,8.321,37.987,28.773,0.38815,0,0,1,0.00263,0.0789,0.00263,0
1.41,1.166e-05,0.0057282,1299.6,0,1.3085e-05,9371.2,1.9398,0.00075553,-1.084e-12,-1.2268e-18,2.4987e-16,-1.9925e-14,-1.9033e-15,1.6796e-17,0,0,0,0,0.43283,8.291,37.94,28.462,0.39331,0,0,1,0.0027352,0.0789,0.0027352,0
1.4074,1.1728e-05,0.0057173,1296.6,0,1.3133e-05,9352.8,1.8661,0.00072684,-2.768e-13,-3.1579e-19,1.2312e-16,4.4014e-16,4.4163e-16,5.0855e-17,0,0,0,0,0.42831,8.2561,37.862,28.15,0.39823,0,0,1,0.0028404,0.0789,0.0028404,0
1.4048,1.1798e-05,0.0057031,1293.6,0,1.3183e-05,9331.9,1.7653,0.00068757,9.1405e-14,1.5045e-19,1.484e-16,-1.6537e-16,5.7452e-16,1.9541e-17,0,0,0,0,0.42374,8.2163,37.753,27.836,0.40268,0,0,1,0.0029456,0.0789,0.0029456,0
1.4022,1.1869e-05,0.0056857,1290.4,0,1.3233e-05,9308.7,1.6602,0.00064666,3.1301e-13,-5.709e-19,1.6361e-16,2.8318e-16,-6.4045e-16,7.2793e-17,0,0,0,0,0.41909,8.1717,37.614,27.522,0.40656,0,0,1,0.0030508,0.0789,0.0030508,0
1.3996,1.1942e-05,0.0056651,1287.3,0,1.3284e-05,9283.2,1.5558,0.00060597,7.3461e-14,-1.3987e-18,1.2967e-16,1.2169e-16,-4.8882e-16,1.0574e-16,0,0,0,0,0.41439,8.1223,37.445,27.207,0.40987,0,0,1,0.003156,0.0789,0.003156,0
1.3969,1.2016e-05,0.0056412,1284.1,0,1.3336e-05,9255.5,1.4528,0.00056586,-4.812e-13,-4.0757e-19,7.3642e-17,-2.1126e-15,1.5047e-15,-1.5612e-17,0,0,0,0,0.40962,8.0682,37.246,26.892,0.41262,0,0,1,0.0032612,0.0789,0.0032612,0
1.3942,1.2092e-05,0.0056136,1280.8,0,1.3388e-05,9225.4,1.3518,0.00052653,6.6364e-13,-1.0683e-18,8.9399e-17,3.9498e-15,-3.639e-16,1.1519e-16,0,0,0,0,0.4048,8.0087,37.013,26.577,0.41475,0,0,1,0.0033664,0.0789,0.0033664,0
1.3915,1.2169e-05,0.0055826,1277.6,0,1.3442e-05,9192.9,1.2529,0.00048798,-1.5596e-13,-1.3029e-18,3.2396e-17,2.661e-16,-9.2421e-16,6.0449e-17,0,0,0,0,0.39991,7.9444,36.749,26.262,0.41629,0,0,1,0.0034716,0.0789,0.0034716,0
1.3888,1.2248e-05,0.0055484,1274.3,0,1.3496e-05,9158.4,1.1558,0.00045019,-6.562e-14,-3.267e-19,-8.3231e-18,-1.6051e-15,-6.9622e-16,5.3209e-17,0,0,0,0,0.39497,7.8755,36.456,25.947,0.41731,0,0,1,0.0035768,0.0789,0.0035768,0
1.386,1.2328e-05,0.0055111,1270.9,0,1.3551e-05,9122,1.0608,0.00041316,-9.5582e-14,-2.8965e-19,-3.4542e-17,-1.5484e-15,5.7307e-16,5.9808e-17,0,0,0,0,0.38999,7.8023,36.136,25.633,0.41783,0,0,1,0.003682,0.0789,0.003682,0
1.3832,1.241e-05,0.0054708,1267.5,0,1.3607e-05,9083.6,0.96776,0.00037694,-9.2921e-14,-1.0669e-18,-4.709e-17,1.4496e-16,1.0208e-15,6.8167e-17,0,0,0,0,0.38495,7.7249,35.789,25.32,0.41785,0,0,1,0.0037872,0.0789,0.0037872,0
1.3805,1.2493e-05,0.0054274,1264.1,0,1.3663e-05,9043.3,0.87684,0.00034153,6.6484e-13,-9.6463e-19,-5.9433e-17,2.8066e-15,-9.6152e-16,8.8971e-17,0,0,0,0,0.37987,7.6433,35.416,25.009,0.41738,0,0,1,0.0038924,0.0789,0.0038924,0
1.3777,1.2577e-05,0.0053809,1260.7,0,1.372e-05,9001.1,0.78817,0.00030699,-9.6257e-13,-1.5417e-18,-1.8448e-16,-6.1262e-16,6.7001e-16,-3.49e-18,0,0,0,0,0.37475,7.5575,35.017,24.698,0.41643,0,0,1,0.0039976,0.0789,0.0039976,0
1.3749,1.2663e-05,0.005331,1257.2,0,1.3778e-05,8956.7,0.7022,0.0002735,1.5442e-13,-1.36e-18,-1.1842e-16,-6.9941e-16,-1.1885e-15,1.4887e-16,0,0,0,0,0.36957,7.4672,34.589,24.39,0.41494,0,0,1,0.0041028,0.0789,0.0041028,0
1.372,1.2751e-05,0.0052783,1253.7,0,1.3837e-05,8910.7,0.61926,0.0002412,3.0407e-13,-3.2821e-19,-1.9163e-16,6.8294e-16,4.4763e-16,1.3953e-17,0,0,0,0,0.36436,7.3732,34.137,24.083,0.41302,0,0,1,0.004208,0.0789,0.004208,0
1.3692,1.284e-05,0.0052228,1250.2,0,1.3896e-05,8862.9,0.54397,0.00021187,-3.4494e-13,-3.0624e-19,-2.3808e-16,8.1408e-16,7.7308e-17,4.486e-17,0,0,0,0,0.3591,7.2756,33.663,23.778,0.4107,0,0,1,0.0043132,0.0789,0.0043132,0
1.3664,1.293e-05,0.0051647,1246.7,0,1.3956e-05,8813.5,0.50474,0.00019659,5.2219e-13,6.5199e-18,-3.6766e-16,-8.6571e-15,2.2649e-15,-4.2413e-15,0,0,0,0,0.3538,7.1746,33.168,23.474,0.40811,0,0,1,0.0044184,0.0789,0.0044184,0
1.3635,1.3022e-05,0.0051041,1243.1,0,1.4017e-05,8762.6,0.66748,0.00025998,2.4921e-13,2.4603e-18,-3.0641e-15,1.0083e-14,-1.8186e-16,2.2347e-16,0,0,0,0,0.34847,7.0705,32.654,23.172,0.40496,0,0,1,0.0045236,0.0789,0.0045236,0
1.3607,1.3116e-05,0.0050402,1239.5,0,1.4078e-05,8709,0.61059,0.00023782,-2.7311e-12,4.4609e-19,-1.5868e-15,-1.0722e-14,-5.0255e-15,5.757e-17,0,0,0,0,0.34307,6.962,32.111,22.871,0.40125,0,0,1,0.0046288,0.0789,0.0046288,0
1.3578,1.3211e-05,0.0049736,1235.8,0,1.4141e-05,8653.5,0.50563,0.00019694,9.1913e-14,8.609e-19,-1.1503e-15,-5.1496e-15,-2.4173e-15,-1.012e-16,0,0,0,0,0.33764,6.8504,31.547,22.572,0.39723,0,0,1,0.004734,0.0789,0.004734,0
1.3549,1.3308e-05,0.0049045,1232.2,0,1.4203e-05,8596.2,0.39132,0.00015242,1.0347e-12,8.0286e-19,-1.1468e-15,2.462e-15,-5.6635e-16,-1.7219e-16,0,0,0,0,0.33218,6.7357,30.964,22.276,0.39282,0,0,1,0.0048392,0.0789,0.0048392,0
1.352,1.3406e-05,0.0048329,1228.5,0,1.4267e-05,8537,0.26855,0.0001046,-4.6404e-13,3.5692e-18,-1.1147e-15,-4.7768e-16,4.5431e-16,-6.4031e-17,0,0,0,0,0.32669,6.6182,30.362,21.984,0.38805,0,0,1,0.0049444,0.0789,0.0049444,0
1.3492,1.3505e-05,0.0047591,1224.8,0,1.4331e-05,8476,0.13809,5.3786e-05,-9.4669e-14,3.8997e-19,-1.0486e-15,-1.3002e-15,3.8786e-17,-3.1751e-17,0,0,0,0,0.32116,6.498,29.745,21.695,0.38293,0,0,1,0.0050496,0.0789,0.0050496,0
1.3463,1.3607e-05,0.0046832,1221,0,1.4396e-05,8413.2,0.00090984,3.5438e-07,-1.5812e-13,7.4238e-19,-1.0513e-15,1.1384e-15,-3.5518e-16,-9.3949e-17,0,0,0,0,0.3156,6.3755,29.112,21.41,0.37748,0,0,1,0.0051548,0.0789,0.0051548,0
1.3434,1.3709e-05,0.0046053,1217.3,0,1.4461e-05,8348.8,-0.14221,-5.5388e-05,2.3152e-13,6.1804e-19,-1.0537e-15,3.328e-16,-2.0695e-16,-1.1317e-16,0,0,0,0,0.31001,6.2509,28.465,21.128,0.37173,0,0,1,0.00526,0.0789,0.00526,0
1.3405,1.3813e-05,0.0045258,1213.5,0,1.4527e-05,8282.9,-0.29005,-0.00011297,-4.7031e-13,4.1451e-19,-1.063e-15,-1.5517e-15,5.6966e-16,-3.4452e-17,0,0,0,0,0.3044,6.1246,27.808,20.849,0.36572,0,0,1,0.0053652,0.0789,0.0053652,0
1.3376,1.3919e-05,0.004444,1209.7,0,1.4594e-05,8214.9,-0.44386,-0.00017288,1.2483e-14,1.533e-18,-1.2447e-15,-7.6107e-17,-3.9573e-16,-6.1993e-17,0,0,0,0,0.29874,5.9959,27.137,20.575,0.35936,0,0,1,0.0054704,0.0789,0.0054704,0
1.3347,1.4027e-05,0.0043607,1205.9,0,1.4661e-05,8145.4,-0.60108,-0.00023412,1.5804e-13,2.1609e-18,-1.3825e-15,4.457e-16,-2.0808e-16,-4.143e-17,0,0,0,0,0.29306,5.8658,26.457,20.305,0.35275,0,0,1,0.0055756,0.0789,0.0055756,0
1.3318,1.4135e-05,0.0042763,1202.1,0,1.4729e-05,8074.7,-0.76085,-0.00029635,5.0112e-14,2.42e-18,-1.4872e-15,2.5054e-16,8.4629e-16,1.5294e-17,0,0,0,0,0.28736,5.7346,25.77,20.037,0.34597,0,0,1,0.0056808,0.0789,0.0056808,0
1.3289,1.4246e-05,0.0041898,1198.2,0,1.4798e-05,8001.6,-0.92433,-0.00036002,5.768e-14,2.1048e-18,-1.6078e-15,2.1906e-16,3.987e-16,-3.3807e-17,0,0,0,0,0.28162,5.6017,25.074,19.776,0.33884,0,0,1,0.005786,0.0789,0.005786,0
1.326,1.4358e-05,0.0041027,1194.4,0,1.4867e-05,7927.8,-1.0888,-0.00042409,9.6709e-14,1.6331e-18,-1.7326e-15,2.3216e-16,-4.5799e-16,-1.1173e-16,0,0,0,0,0.27587,5.4683,24.374,19.516,0.33161,0,0,1,0.0058912,0.0789,0.0058912,0
1.3231,1.4472e-05,0.004014,1190.5,0,1.4936e-05,7851.5,-1.255,-0.00048882,-3.6411e-15,1.0521e-18,-1.8671e-15,4.0441e-17,-4.1792e-16,-1.1484e-16,0,0,0,0,0.27008,5.3336,23.668,19.263,0.32408,0,0,1,0.0059964,0.0789,0.0059964,0
1.3202,1.4587e-05,0.0039244,1186.6,0,1.5007e-05,7774.1,-1.422,-0.00055386,-1.6779e-13,4.2121e-19,-2.006e-15,-2.4504e-16,3.2606e-17,-8.3712e-17,0,0,0,0,0.26427,5.1985,22.959,19.013,0.31642,0,0,1,0.0061016,0.0789,0.0061016,0
1.3173,1.4704e-05,0.0038343,1182.7,0,1.5077e-05,7695.8,-1.5888,-0.00061881,-2.6536e-13,2.0447e-19,-2.1433e-15,-4.7424e-16,3.4601e-16,-6.2699e-17,0,0,0,0,0.25845,5.0631,22.249,18.765,0.30866,0,0,1,0.0062068,0.0789,0.0062068,0
1.3144,1.4824e-05,0.0037426,1178.8,0,1.5149e-05,7614.1,-1.7547,-0.00068347,-1.2056e-13,1.4957e-18,-2.2747e-15,-4.9856e-16,1.6019e-16,-7.8528e-17,0,0,0,0,0.25258,4.9271,21.537,18.527,0.30058,0,0,1,0.006312,0.0789,0.006312,0
1.3115,1.4943e-05,0.0036509,1174.8,0,1.5221e-05,7532.3,-1.9207,-0.00074812,2.4244e-14,2.7869e-18,-2.4061e-15,-5.2289e-16,-2.5636e-17,-9.4357e-17,0,0,0,0,0.24671,4.791,20.825,18.288,0.2925,0,0,1,0.0064172,0.0789,0.0064172,0
1.3086,1.5065e-05,0.0035587,1170.9,0,1.5294e-05,7449,-2.0848,-0.00081204,1.0974e-13,3.5267e-18,-2.5435e-15,-4.4097e-16,-1.52e-16,-9.5593e-17,0,0,0,0,0.24082,4.6552,20.115,18.053,0.2843,0,0,1,0.0065224,0.0789,0.0065224,0
1.3057,1.519e-05,0.0034656,1166.9,0,1.5367e-05,7362.1,-2.2448,-0.00087433,6.2617e-14,3.0336e-18,-2.6943e-15,-1.2147e-16,-1.4541e-16,-6.4195e-17,0,0,0,0,0.23489,4.5198,19.41,17.829,0.27586,0,0,1,0.0066276,0.0789,0.0066276,0
1.3028,1.5315e-05,0.0033725,1162.9,0,1.5441e-05,7275.2,-2.4047,-0.00093661,1.5493e-14,2.5404e-18,-2.845e-15,1.9802e-16,-1.3881e-16,-3.2796e-17,0,0,0,0,0.22896,4.3844,18.704,17.604,0.26742,0,0,1,0.0067328,0.0789,0.0067328,0
1.3,1.544e-05,0.0032794,1159,0,1.5515e-05,7188.3,-2.5646,-0.0009989,-3.163e-14,2.0472e-18,-2.9958e-15,5.1752e-16,-1.3222e-16,-1.3982e-18,0,0,0,0,0.22303,4.249,17.999,17.379,0.25898,0,0,1,0.006838,0.0789,0.006838,0
1.2971,1.557e-05,0.0031862,1155,0,1.559e-05,7095.6,-2.7127,-0.0010566,-3.7888e-14,1.9653e-18,-3.1465e-15,4.0117e-16,-9.8622e-17,-6.177e-18,0,0,0,0,0.21706,4.1161,17.313,17.169,0.25032,0,0,1,0.0069432,0.0789,0.0069432,0
1.2942,1.5701e-05,0.0030931,1150.9,0,1.5666e-05,7002.3,-2.8593,-0.0011137,-3.9076e-14,1.9344e-18,-3.2973e-15,2.3075e-16,-6.1676e-17,-1.5445e-17,0,0,0,0,0.21108,3.9836,16.629,16.961,0.24164,0,0,1,0.0070484,0.0789,0.0070484,0
1.2914,1.5832e-05,0.0029999,1146.9,0,1.5741e-05,6909,-3.0059,-0.0011708,-4.0264e-14,1.9035e-18,-3.448e-15,6.0322e-17,-2.4731e-17,-2.4713e-17,0,0,0,0,0.2051,3.8511,15.945,16.753,0.23295,0,0,1,0.0071536,0.0789,0.0071536,0
1.2885,1.5963e-05,0.0029067,1142.9,0,1.5817e-05,6815.6,-3.1525,-0.0012279,-4.1451e-14,1.8726e-18,-3.5988e-15,-1.101e-16,1.2215e-17,-3.3981e-17,0,0,0,0,0.19913,3.7185,15.261,16.545,0.22427,0,0,1,0.0072588,0.0789,0.0072588,0
1.2857,1.61e-05,0.0028153,1138.9,0,1.5894e-05,6715.2,-3.2796,-0.0012774,-4.6861e-14,1.8759e-18,-3.7539e-15,-1.1206e-16,4.6978e-17,-4.1096e-17,0,0,0,0,0.19314,3.5913,14.613,16.354,0.21554,0,0,1,0.007364,0.0789,0.007364,0
1.2829,1.6237e-05,0.0027241,1134.9,0,1.5971e-05,6613.7,-3.4037,-0.0013257,-5.292e-14,1.8845e-18,-3.9096e-15,-8.8129e-17,8.1405e-17,-4.7879e-17,0,0,0,0,0.18716,3.4649,13.971,16.166,0.2068,0,0,1,0.0074692,0.0789,0.0074692,0
1.2801,1.6374e-05,0.0026329,1130.9,0,1.6048e-05,6512.2,-3.5278,-0.0013741,-5.8979e-14,1.8931e-18,-4.0654e-15,-6.4198e-17,1.1583e-16,-5.4662e-17,0,0,0,0,0.18117,3.3384,13.329,15.978,0.19806,0,0,1,0.0075744,0.0789,0.0075744,0
1.2773,1.6512e-05,0.0025418,1126.9,0,1.6125e-05,6410.7,-3.652,-0.0014224,-6.5038e-14,1.9016e-18,-4.2212e-15,-4.0266e-17,1.5026e-16,-6.1446e-17,0,0,0,0,0.17519,3.212,12.687,15.79,0.18933,0,0,1,0.0076796,0.0789,0.0076796,0
1.2745,1.665e-05,0.0024513,1122.9,0,1.6202e-05,6307.7,-3.7718,-0.0014691,-6.9909e-14,1.8863e-18,-4.3764e-15,-2.5219e-17,1.7236e-16,-6.5962e-17,0,0,0,0,0.16922,3.087,12.054,15.604,0.18062,0,0,1,0.0077848,0.0789,0.0077848,0
1.2718,1.6793e-05,0.0023652,1118.9,0,1.628e-05,6195.5,-3.8639,-0.001505,-6.7108e-14,1.7166e-18,-4.5285e-15,-6.7551e-17,1.1484e-16,-5.5836e-17,0,0,0,0,0.16332,2.971,11.48,15.439,0.17209,0,0,1,0.00789,0.0789,0.00789,0
1.2691,1.6935e-05,0.0022791,1115,0,1.6357e-05,6083.2,-3.9559,-0.0015408,-6.4308e-14,1.547e-18,-4.6805e-15,-1.0988e-16,5.7312e-17,-4.5711e-17,0,0,0,0,0.15743,2.855,10.906,15.273,0.16356,0,0,1,0.0079952,0.0789,0.0079952,0
1.2664,1.7078e-05,0.002193,1111,0,1.6435e-05,5971,-4.048,-0.0015767,-6.1507e-14,1.3773e-18,-4.8326e-15,-1.5222e-16,-2.1164e-19,-3.5585e-17,0,0,0,0,0.15153,2.739,10.333,15.108,0.15504,0,0,1,0.0081004,0.0789,0.0081004,0
1.2637,1.7221e-05,0.0021068,1107.1,0,1.6513e-05,5858.8,-4.1401,-0.0016126,-5.8706e-14,1.2077e-18,-4.9846e-15,-1.9455e-16,-5.7736e-17,-2.5459e-17,0,0,0,0,0.14564,2.623,9.7587,14.943,0.14651,0,0,1,0.0082056,0.0789,0.0082056,0
1.261,1.7364e-05,0.0020207,1103.1,0,1.6591e-05,5746.5,-4.2322,-0.0016484,-5.5905e-14,1.038e-18,-5.1366e-15,-2.3688e-16,-1.1526e-16,-1.5333e-17,0,0,0,0,0.13974,2.507,9.1848,14.777,0.13799,0,0,1,0.0083108,0.0789,0.0083108,0
1.2584,1.7508e-05,0.0019398,1099.3,0,1.6667e-05,5626.9,-4.2981,-0.0016741,-5.3897e-14,1.256e-18,-5.2822e-15,-2.347e-16,-1.2577e-16,-9.8264e-18,0,0,0,0,0.13402,2.3999,8.6673,14.626,0.1298,0,0,1,0.008416,0.0789,0.008416,0
1.2559,1.7652e-05,0.0018628,1095.5,0,1.6743e-05,5501.6,-4.344,-0.0016919,-5.2495e-14,1.7711e-18,-5.4228e-15,-1.9839e-16,-1.0024e-16,-7.8588e-18,0,0,0,0,0.12843,2.2995,8.1929,14.486,0.12186,0,0,1,0.0085212,0.0789,0.0085212,0
1.2534,1.7796e-05,0.0017857,1091.8,0,1.6819e-05,5376.3,-4.3898,-0.0017098,-5.1094e-14,2.2862e-18,-5.5634e-15,-1.6209e-16,-7.4717e-17,-5.8913e-18,0,0,0,0,0.12284,2.1992,7.7185,14.347,0.11392,0,0,1,0.0086264,0.0789,0.0086264,0
1.2509,1.794e-05,0.0017087,1088,0,1.6894e-05,5251,-4.4356,-0.0017277,-4.9693e-14,2.8012e-18,-5.704e-15,-1.2579e-16,-4.9192e-17,-3.9238e-18,0,0,0,0,0.11724,2.0988,7.2441,14.207,0.10598,0,0,1,0.0087316,0.0789,0.0087316,0
1.2484,1.8084e-05,0.0016317,1084.3,0,1.697e-05,5125.8,-4.4815,-0.0017455,-4.8291e-14,3.3163e-18,-5.8446e-15,-8.949e-17,-2.3667e-17,-1.9563e-18,0,0,0,0,0.11165,1.9985,6.7698,14.067,0.098043,0,0,1,0.0088368,0.0789,0.0088368,0
1.2459,1.8228e-05,0.0015547,1080.5,0,1.7046e-05,5000.5,-4.5273,-0.0017634,-4.689e-14,3.8313e-18,-5.9852e-15,-5.3189e-17,1.8573e-18,1.125e-20,0,0,0,0,0.10606,1.8981,6.2954,13.927,0.090105,0,0,1,0.008942,0.0789,0.008942,0
