"Density","Diffusivity_0","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_Species_0","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Species_0","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2014,2.1216e-05,4.2833e-05,1011,0,1.8516e-05,2389.1,-4.6795,-0.0018227,1.1597e-14,1.1265e-18,-2.4332e-17,7.5872e-19,1.4262e-16,1.1159e-16,0,0,0,0,0.0023882,0.073923,0.11025,12.922,-0.65534,0,0,1,0.0053652,0.02104,0.0053652,0
1.2009,2.1254e-05,3.4016e-05,1010.2,0,1.8533e-05,1748.5,-4.6081,-0.0017948,6.5099e-15,1.2172e-18,-1.3887e-17,3.7763e-19,1.4314e-16,1.3827e-16,0,0,0,0,0.0012037,0.063985,0.063322,12.721,-0.66916,0,0,1,0.0054704,0.02104,0.0054704,0
1.2006,2.1276e-05,2.7773e-05,1009.7,0,1.8543e-05,1306.2,-4.5344,-0.0017661,2.3357e-15,1.063e-18,-7.1174e-18,1.546e-19,1.5245e-16,1.4637e-16,0,0,0,0,0.00051524,0.056957,0.035404,12.538,-0.68097,0,0,1,0.0055756,0.02104,0.0055756,0
1.2005,2.1286e-05,2.3464e-05,1009.5,0,1.8548e-05,1012.9,-4.4589,-0.0017367,-1.1524e-15,7.2455e-19,-3.1109e-18,5.038e-20,1.6838e-16,1.4051e-16,0,0,0,0,0.00019978,0.052118,0.021774,12.367,-0.69128,0,0,1,0.0056808,0.02104,0.0056808,0
1.2005,2.129e-05,2.1271e-05,1009.4,0,1.855e-05,860.4,-4.3841,-0.0017076,-2.4011e-15,7.517e-19,-1.5375e-18,1.8261e-20,1.6762e-16,1.6071e-16,0,0,0,0,8.9364e-05,0.049657,0.016098,12.217,-0.69927,0,0,1,0.005786,0.02104,0.005786,0
1.2004,2.1291e-05,1.9654e-05,1009.4,0,1.855e-05,746.17,-4.3094,-0.0016785,-3.0398e-15,8.7842e-19,-6.2669e-19,5.7801e-21,1.6232e-16,1.8802e-16,0,0,0,0,3.4794e-05,0.047843,0.01259,12.074,-0.70663,0,0,1,0.0058912,0.02104,0.0058912,0
1.2004,2.1292e-05,1.9089e-05,1009.4,0,1.8551e-05,672.86,-4.2351,-0.0016495,-2.4784e-15,9.6771e-19,-2.5592e-19,1.5303e-22,1.6061e-16,1.9607e-16,0,0,0,0,1.326e-05,0.047209,0.010833,11.947,-0.71232,0,0,1,0.0059964,0.02104,0.0059964,0
1.2004,2.1292e-05,1.9006e-05,1009.4,0,1.8551e-05,618.28,-4.1608,-0.0016206,-1.3677e-15,1.0399e-18,-1.3231e-19,-2.3371e-21,1.6055e-16,1.953e-16,0,0,0,0,6.8461e-06,0.047116,0.0098794,11.827,-0.71725,0,0,1,0.0061016,0.02104,0.0061016,0
1.2004,2.1292e-05,1.8991e-05,1009.4,0,1.8551e-05,568.12,-4.0863,-0.0015916,-5.4338e-16,1.1408e-18,-3.2936e-20,-4.5033e-21,1.6308e-16,1.9915e-16,0,0,0,0,1.6915e-06,0.047099,0.0090332,11.712,-0.72174,0,0,1,0.0062068,0.02104,0.0062068,0
1.2004,2.1292e-05,1.9222e-05,1009.4,0,1.8551e-05,534.06,-4.0106,-0.0015621,-7.6163e-16,1.3467e-18,-2.1811e-20,-5.4904e-21,1.7507e-16,2.1977e-16,0,0,0,0,1.1198e-06,0.047359,0.0085798,11.614,-0.72464,0,0,1,0.006312,0.02104,0.006312,0
1.2004,2.1292e-05,1.9454e-05,1009.4,0,1.8551e-05,500,-3.935,-0.0015326,-9.7987e-16,1.5525e-18,-1.0687e-20,-6.4774e-21,1.8707e-16,2.404e-16,0,0,0,0,5.4806e-07,0.047619,0.0081265,11.515,-0.72755,0,0,1,0.0064172,0.02104,0.0064172,0
1.2004,2.1293e-05,1.9693e-05,1009.4,0,1.8551e-05,469.35,-3.8594,-0.0015032,-1.2511e-15,1.8314e-18,-2.7478e-21,-5.7847e-21,1.9774e-16,2.5751e-16,0,0,0,0,1.4014e-07,0.047887,0.0077223,11.422,-0.72994,0,0,1,0.0065224,0.02104,0.0065224,0
1.2004,2.1293e-05,1.9949e-05,1009.4,0,1.8551e-05,446.33,-3.7841,-0.0014739,-1.6408e-15,2.2736e-18,-1.9337e-21,-1.3358e-21,2.0548e-16,2.6677e-16,0,0,0,0,9.8541e-08,0.048174,0.007428,11.342,-0.73118,0,0,1,0.0066276,0.02104,0.0066276,0
1.2004,2.1293e-05,2.0206e-05,1009.4,0,1.8551e-05,423.3,-3.7087,-0.0014445,-2.0304e-15,2.7158e-18,-1.1196e-21,3.1131e-21,2.1321e-16,2.7602e-16,0,0,0,0,5.6942e-08,0.048462,0.0071338,11.262,-0.73242,0,0,1,0.0067328,0.02104,0.0067328,0
1.2004,2.1293e-05,2.0462e-05,1009.4,0,1.8551e-05,400.27,-3.6334,-0.0014152,-2.4201e-15,3.158e-18,-3.0552e-22,7.562e-21,2.2094e-16,2.8527e-16,0,0,0,0,1.5342e-08,0.048749,0.0068396,11.181,-0.73366,0,0,1,0.006838,0.02104,0.006838,0
1.2004,2.1293e-05,2.0689e-05,1009.4,0,1.8551e-05,383.78,-3.5613,-0.0013871,-2.4008e-15,3.3236e-18,-1.7089e-22,1.0507e-20,2.1135e-16,2.943e-16,0,0,0,0,8.5125e-09,0.049004,0.0066233,11.115,-0.73371,0,0,1,0.0069432,0.02104,0.0069432,0
1.2004,2.1293e-05,2.0913e-05,1009.4,0,1.8551e-05,368.11,-3.4897,-0.0013592,-2.3306e-15,3.4549e-18,-1.2058e-22,1.3266e-20,1.996e-16,3.033e-16,0,0,0,0,5.9971e-09,0.049255,0.0064166,11.05,-0.7336,0,0,1,0.0070484,0.02104,0.0070484,0
1.2004,2.1293e-05,2.1136e-05,1009.4,0,1.8551e-05,352.43,-3.418,-0.0013313,-2.2605e-15,3.5862e-18,-7.0263e-23,1.6025e-20,1.8786e-16,3.123e-16,0,0,0,0,3.4817e-09,0.049505,0.00621,10.985,-0.7335,0,0,1,0.0071536,0.02104,0.0071536,0
1.2004,2.1293e-05,2.136e-05,1009.4,0,1.8551e-05,336.76,-3.3463,-0.0013034,-2.1904e-15,3.7176e-18,-1.9951e-23,1.8784e-20,1.7612e-16,3.213e-16,0,0,0,0,9.6631e-10,0.049756,0.0060033,10.92,-0.73339,0,0,1,0.0072588,0.02104,0.0072588,0
1.2004,2.1293e-05,2.1536e-05,1009.4,0,1.8551e-05,325.46,-3.2804,-0.0012777,-2.3233e-15,3.7382e-18,-1.095e-23,2.1513e-20,1.8151e-16,3.3277e-16,0,0,0,0,5.2128e-10,0.049954,0.0058457,10.866,-0.73239,0,0,1,0.007364,0.02104,0.007364,0
1.2004,2.1293e-05,2.1705e-05,1009.4,0,1.8551e-05,314.84,-3.2154,-0.0012524,-2.4875e-15,3.7418e-18,-8.2987e-24,2.4238e-20,1.8953e-16,3.4462e-16,0,0,0,0,3.9444e-10,0.050144,0.0056956,10.814,-0.73125,0,0,1,0.0074692,0.02104,0.0074692,0
1.2004,2.1293e-05,2.1875e-05,1009.4,0,1.8551e-05,304.21,-3.1503,-0.001227,-2.6517e-15,3.7455e-18,-5.6472e-24,2.6963e-20,1.9756e-16,3.5647e-16,0,0,0,0,2.6759e-10,0.050333,0.0055456,10.762,-0.73011,0,0,1,0.0075744,0.02104,0.0075744,0
1.2004,2.1293e-05,2.2044e-05,1009.4,0,1.8551e-05,293.59,-3.0853,-0.0012017,-2.8158e-15,3.7491e-18,-2.9957e-24,2.9688e-20,2.0558e-16,3.6832e-16,0,0,0,0,1.4075e-10,0.050523,0.0053955,10.71,-0.72896,0,0,1,0.0076796,0.02104,0.0076796,0
1.2004,2.1293e-05,2.2203e-05,1009.4,0,1.8551e-05,283.43,-3.0214,-0.0011768,-2.9629e-15,3.8158e-18,-6.8361e-25,3.223e-20,2.112e-16,3.7899e-16,0,0,0,0,3.0192e-11,0.050702,0.0052504,10.659,-0.72772,0,0,1,0.0077848,0.02104,0.0077848,0
1.2004,2.1293e-05,2.2303e-05,1009.4,0,1.8551e-05,276.26,-2.9646,-0.0011547,-2.9996e-15,4.2899e-18,-5.6363e-25,3.3586e-20,2.0129e-16,3.8201e-16,0,0,0,0,2.4866e-11,0.050814,0.0051376,10.618,-0.72582,0,0,1,0.00789,0.02104,0.00789,0
1.2004,2.1293e-05,2.2402e-05,1009.4,0,1.8551e-05,269.08,-2.9078,-0.0011326,-3.0362e-15,4.764e-18,-4.4365e-25,3.4943e-20,1.9138e-16,3.8504e-16,0,0,0,0,1.9541e-11,0.050925,0.0050248,10.577,-0.72393,0,0,1,0.0079952,0.02104,0.0079952,0
1.2004,2.1293e-05,2.2502e-05,1009.4,0,1.8551e-05,261.91,-2.851,-0.0011105,-3.0729e-15,5.238e-18,-3.2367e-25,3.6299e-20,1.8147e-16,3.8806e-16,0,0,0,0,1.4215e-11,0.051037,0.0049119,10.536,-0.72203,0,0,1,0.0081004,0.02104,0.0081004,0
1.2004,2.1293e-05,2.2601e-05,1009.4,0,1.8551e-05,254.73,-2.7942,-0.0010883,-3.1095e-15,5.7121e-18,-2.0369e-25,3.7656e-20,1.7155e-16,3.9109e-16,0,0,0,0,8.8896e-12,0.051148,0.0047991,10.495,-0.72013,0,0,1,0.0082056,0.02104,0.0082056,0
1.2004,2.1293e-05,2.2701e-05,1009.4,0,1.8551e-05,247.56,-2.7374,-0.0010662,-3.1462e-15,6.1862e-18,-8.371e-26,3.9012e-20,1.6164e-16,3.9411e-16,0,0,0,0,3.564e-12,0.05126,0.0046862,10.453,-0.71823,0,0,1,0.0083108,0.02104,0.0083108,0
1.2004,2.1293e-05,2.2758e-05,1009.4,0,1.8551e-05,241.71,-2.686,-0.0010462,-3.0914e-15,6.2612e-18,-2.9027e-26,3.4701e-20,1.6461e-16,3.9683e-16,0,0,0,0,1.1488e-12,0.051325,0.0045879,10.417,-0.71605,0,0,1,0.008416,0.02104,0.008416,0
1.2004,2.1293e-05,2.2784e-05,1009.4,0,1.8551e-05,236.88,-2.6388,-0.0010278,-2.9666e-15,6.0304e-18,-2.4379e-26,2.6047e-20,1.7744e-16,3.9931e-16,0,0,0,0,9.6381e-13,0.051353,0.0045006,10.385,-0.71364,0,0,1,0.0085212,0.02104,0.0085212,0
1.2004,2.1293e-05,2.281e-05,1009.4,0,1.8551e-05,232.05,-2.5915,-0.0010094,-2.8419e-15,5.7995e-18,-1.9731e-26,1.7392e-20,1.9027e-16,4.018e-16,0,0,0,0,7.7879e-13,0.051382,0.0044133,10.353,-0.71124,0,0,1,0.0086264,0.02104,0.0086264,0
1.2004,2.1293e-05,2.2836e-05,1009.4,0,1.8551e-05,227.22,-2.5443,-0.00099098,-2.7171e-15,5.5687e-18,-1.5083e-26,8.7379e-21,2.031e-16,4.0429e-16,0,0,0,0,5.9378e-13,0.051411,0.0043261,10.32,-0.70884,0,0,1,0.0087316,0.02104,0.0087316,0
1.2004,2.1293e-05,2.2861e-05,1009.4,0,1.8551e-05,222.39,-2.497,-0.00097258,-2.5923e-15,5.3379e-18,-1.0435e-26,8.3495e-23,2.1594e-16,4.0677e-16,0,0,0,0,4.0876e-13,0.05144,0.0042388,10.288,-0.70643,0,0,1,0.0088368,0.02104,0.0088368,0
