"Density","Diffusivity_0","Eddy_Viscosity","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_Species_0","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Species_0","Thermal_Conductivity","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3135,1.486e-05,0.00619,1177.5,0,1.5172e-05,3140.9,0.63836,0.00024864,-8.8642e-14,5.6292e-20,2.7035e-16,-1.6843e-15,-1.7549e-15,-9.0316e-18,0,0,0,0,0.25073,8.1218,14.8,21.192,0.075295,0,0,1,0.0016832,0.1578,0.0016832,0
1.3132,1.4871e-05,0.0061909,1177.2,0,1.5178e-05,3143.1,0.54922,0.00021392,-6.9189e-14,2.9484e-19,2.7977e-16,-4.0393e-15,-3.407e-15,1.7231e-18,0,0,0,0,0.25021,8.1206,14.815,21.142,0.079317,0,0,1,0.0017884,0.1578,0.0017884,0
1.3129,1.4883e-05,0.0061915,1176.8,0,1.5185e-05,3145.2,0.46211,0.00017999,-9.3293e-14,-1.587e-19,2.2372e-16,2.8106e-17,6.8919e-16,2.068e-17,0,0,0,0,0.24964,8.1187,14.83,21.088,0.083243,0,0,1,0.0018936,0.1578,0.0018936,0
1.3127,1.4895e-05,0.0061918,1176.4,0,1.5192e-05,3147.3,0.37627,0.00014656,9.2957e-14,3.0848e-20,2.0289e-16,2.0963e-15,2.3674e-15,2.8561e-17,0,0,0,0,0.24905,8.1164,14.844,21.032,0.087126,0,0,1,0.0019988,0.1578,0.0019988,0
1.3123,1.4907e-05,0.0061919,1176,0,1.52e-05,3149.4,0.29235,0.00011387,3.288e-13,8.7455e-19,2.3009e-16,7.9164e-16,7.1421e-16,1.6604e-17,0,0,0,0,0.24844,8.1137,14.857,20.975,0.090943,0,0,1,0.002104,0.1578,0.002104,0
1.312,1.492e-05,0.0061915,1175.6,0,1.5208e-05,3151.5,0.21101,8.2188e-05,-6.8935e-13,5.471e-19,2.764e-16,-4.9735e-15,-2.9376e-15,-2.5522e-17,0,0,0,0,0.24779,8.1103,14.87,20.914,0.094681,0,0,1,0.0022092,0.1578,0.0022092,0
1.3117,1.4934e-05,0.0061908,1175.1,0,1.5216e-05,3153.4,0.13243,5.158e-05,4.5462e-13,-2.377e-19,2.0375e-16,1.8305e-15,-2.8848e-15,5.2773e-17,0,0,0,0,0.24712,8.1062,14.881,20.852,0.098338,0,0,1,0.0023144,0.1578,0.0023144,0
1.3114,1.4948e-05,0.0061896,1174.6,0,1.5225e-05,3155.4,0.056463,2.1992e-05,-1.7085e-13,-7.5008e-19,-1.6002e-17,1.5709e-15,7.8911e-15,9.1831e-18,0,0,0,0,0.24643,8.1015,14.891,20.787,0.10192,0,0,1,0.0024196,0.1578,0.0024196,0
1.311,1.4963e-05,0.0061879,1174.2,0,1.5233e-05,3157.2,-0.015951,-6.2129e-06,9.2576e-13,6.08e-19,7.5691e-17,-6.2219e-15,-4.8679e-15,5.4588e-17,0,0,0,0,0.2457,8.096,14.9,20.721,0.10542,0,0,1,0.0025248,0.1578,0.0025248,0
1.3106,1.4979e-05,0.0061857,1173.7,0,1.5243e-05,3159,0.17226,6.7096e-05,-2.8593e-12,-5.2897e-19,-2.1838e-15,-3.2124e-14,-1.2991e-13,-1.5319e-16,0,0,0,0,0.24496,8.0897,14.907,20.652,0.10915,0,0,1,0.00263,0.1578,0.00263,0
1.3103,1.4995e-05,0.006183,1173.1,0,1.5252e-05,3160.6,0.21546,8.3921e-05,-1.0495e-12,2.1942e-20,-4.4719e-16,-3.9413e-15,-2.3269e-14,2.8711e-17,0,0,0,0,0.24418,8.0825,14.913,20.582,0.11219,0,0,1,0.0027352,0.1578,0.0027352,0
1.3099,1.5011e-05,0.0061796,1172.6,0,1.5262e-05,3162.1,0.22038,8.5839e-05,3.8264e-13,1.368e-19,-1.7577e-17,5.2267e-16,1.8968e-15,2.1138e-17,0,0,0,0,0.24338,8.0745,14.916,20.51,0.11532,0,0,1,0.0028404,0.1578,0.0028404,0
1.3095,1.5028e-05,0.0061757,1172.1,0,1.5272e-05,3163.5,0.21233,8.27e-05,4.7212e-15,-2.8605e-20,-9.8009e-17,-2.7445e-15,-9.2905e-16,2.8673e-17,0,0,0,0,0.24256,8.0656,14.918,20.436,0.11842,0,0,1,0.0029456,0.1578,0.0029456,0
1.309,1.5045e-05,0.0061711,1171.5,0,1.5282e-05,3164.7,0.20124,7.8382e-05,-9.2112e-14,-8.8887e-20,-2.2019e-16,-2.1322e-15,-2.2655e-15,2.4051e-18,0,0,0,0,0.24172,8.0557,14.917,20.361,0.12144,0,0,1,0.0030508,0.1578,0.0030508,0
1.3086,1.5063e-05,0.0061658,1170.9,0,1.5293e-05,3165.8,0.18943,7.3782e-05,5.2621e-13,1.0028e-19,-2.1675e-16,1.8229e-15,2.5303e-15,-3.4972e-17,0,0,0,0,0.24085,8.0449,14.915,20.284,0.12439,0,0,1,0.003156,0.1578,0.003156,0
1.3082,1.5082e-05,0.0061598,1170.3,0,1.5304e-05,3166.8,0.17737,6.9083e-05,-1.1507e-12,2.7017e-19,-1.5559e-16,-2.765e-15,-2.0264e-17,1.1395e-16,0,0,0,0,0.23997,8.033,14.909,20.205,0.12724,0,0,1,0.0032612,0.1578,0.0032612,0
1.3077,1.5101e-05,0.006153,1169.7,0,1.5315e-05,3167.5,0.16513,6.4317e-05,4.8963e-13,7.1629e-19,-1.3273e-16,3.7036e-16,1.228e-15,-2.9446e-17,0,0,0,0,0.23905,8.02,14.902,20.125,0.13,0,0,1,0.0033664,0.1578,0.0033664,0
1.3073,1.512e-05,0.0061454,1169.1,0,1.5327e-05,3168.1,0.15276,5.95e-05,4.8612e-13,1.1783e-18,-3.9203e-16,4.8071e-16,-1.0313e-15,4.6752e-17,0,0,0,0,0.23812,8.0058,14.891,20.044,0.13266,0,0,1,0.0034716,0.1578,0.0034716,0
1.3068,1.514e-05,0.006137,1168.4,0,1.5339e-05,3168.4,0.14029,5.4644e-05,-5.8584e-13,-9.789e-19,-3.506e-16,-7.5737e-16,-1.5402e-15,3.2314e-17,0,0,0,0,0.23716,7.9905,14.877,19.961,0.13523,0,0,1,0.0035768,0.1578,0.0035768,0
1.3063,1.5161e-05,0.0061277,1167.8,0,1.5351e-05,3168.6,0.12774,4.9754e-05,-3.5139e-13,-1.9893e-18,-3.1256e-16,-9.3087e-18,-1.1848e-15,-1.8343e-17,0,0,0,0,0.23618,7.974,14.861,19.878,0.13771,0,0,1,0.003682,0.1578,0.003682,0
1.3058,1.5181e-05,0.0061177,1167.1,0,1.5363e-05,3168.6,0.11511,4.4835e-05,6.359e-13,-8.6233e-19,-3.9622e-16,1.1882e-15,-4.1973e-16,-6.1933e-18,0,0,0,0,0.23518,7.9564,14.842,19.793,0.1401,0,0,1,0.0037872,0.1578,0.0037872,0
1.3054,1.5203e-05,0.0061067,1166.4,0,1.5376e-05,3168.3,0.10242,3.9892e-05,6.4109e-14,2.2692e-19,-4.3656e-16,-1.241e-15,7.6785e-16,7.6857e-17,0,0,0,0,0.23416,7.9376,14.82,19.706,0.1424,0,0,1,0.0038924,0.1578,0.0038924,0
1.3048,1.5225e-05,0.0060949,1165.7,0,1.5389e-05,3167.9,0.089672,3.4927e-05,-4.4264e-13,4.0082e-19,-3.6033e-16,-4.3489e-15,-8.1202e-16,-9.5047e-18,0,0,0,0,0.23312,7.9175,14.795,19.619,0.1446,0,0,1,0.0039976,0.1578,0.0039976,0
1.3043,1.5247e-05,0.0060819,1165,0,1.5402e-05,3167.2,0.076815,2.9919e-05,-4.8064e-13,-6.3436e-19,-6.47e-16,1.3647e-15,-2.0133e-16,-1.7109e-17,0,0,0,0,0.23206,7.896,14.766,19.531,0.1467,0,0,1,0.0041028,0.1578,0.0041028,0
1.3038,1.527e-05,0.0060681,1164.3,0,1.5415e-05,3166.2,0.063527,2.4744e-05,2.0038e-13,1.2003e-19,-5.6775e-16,-9.8195e-16,-1.048e-15,4.9366e-17,0,0,0,0,0.23098,7.8732,14.734,19.442,0.1487,0,0,1,0.004208,0.1578,0.004208,0
1.3033,1.5293e-05,0.0060533,1163.6,0,1.5429e-05,3165.1,0.047874,1.8647e-05,1.4042e-13,4.8461e-20,-5.3351e-16,-9.5286e-16,-2.0953e-16,1.4125e-17,0,0,0,0,0.22988,7.8491,14.698,19.351,0.1506,0,0,1,0.0043132,0.1578,0.0043132,0
1.3027,1.5316e-05,0.0060376,1162.8,0,1.5443e-05,3163.7,0.019574,7.6239e-06,5.3321e-13,1.5993e-18,-1.0635e-15,3.8776e-15,-1.4016e-14,-1.1675e-15,0,0,0,0,0.22876,7.8238,14.66,19.261,0.15236,0,0,1,0.0044184,0.1578,0.0044184,0
1.3022,1.534e-05,0.006021,1162,0,1.5457e-05,3162.1,-0.1042,-4.0584e-05,1.9275e-12,1.647e-18,-7.0716e-15,-1.1797e-14,-2.5932e-14,-8.4303e-17,0,0,0,0,0.22763,7.7973,14.618,19.169,0.15415,0,0,1,0.0045236,0.1578,0.0045236,0
1.3016,1.5365e-05,0.0060033,1161.3,0,1.5471e-05,3160.2,-0.11072,-4.3125e-05,-2.2037e-12,1.7086e-18,-3.9006e-15,1.1648e-14,-1.0002e-14,2.3362e-16,0,0,0,0,0.22647,7.7692,14.572,19.076,0.15584,0,0,1,0.0046288,0.1578,0.0046288,0
1.301,1.539e-05,0.0059845,1160.5,0,1.5486e-05,3158,-0.095393,-3.7155e-05,1.4296e-13,1.8271e-18,-2.6123e-15,-3.6505e-15,-1.0671e-14,-1.4973e-16,0,0,0,0,0.2253,7.7397,14.523,18.983,0.15739,0,0,1,0.004734,0.1578,0.004734,0
1.3005,1.5415e-05,0.0059646,1159.7,0,1.5501e-05,3155.6,-0.082565,-3.2159e-05,3.2073e-13,1.8273e-18,-1.8274e-15,7.3872e-15,-3.665e-15,-1.1634e-16,0,0,0,0,0.22411,7.7088,14.47,18.889,0.15884,0,0,1,0.0048392,0.1578,0.0048392,0
1.2999,1.5441e-05,0.0059438,1158.9,0,1.5516e-05,3153,-0.072363,-2.8185e-05,-5.6667e-13,7.7249e-19,-1.7626e-15,-5.3306e-15,-6.4323e-16,-3.6727e-17,0,0,0,0,0.22289,7.6766,14.414,18.794,0.16019,0,0,1,0.0049444,0.1578,0.0049444,0
1.2993,1.5468e-05,0.0059218,1158,0,1.5531e-05,3150,-0.06476,-2.5224e-05,1.7616e-13,2.0138e-18,-1.4885e-15,-1.9298e-15,3.7323e-16,-1.1721e-16,0,0,0,0,0.22167,7.6429,14.354,18.699,0.16145,0,0,1,0.0050496,0.1578,0.0050496,0
1.2987,1.5494e-05,0.0058988,1157.2,0,1.5547e-05,3146.8,-0.059644,-2.3231e-05,-4.0348e-13,1.5983e-18,-1.4255e-15,5.0512e-16,-1.6053e-15,5.9017e-18,0,0,0,0,0.22042,7.6079,14.29,18.604,0.16262,0,0,1,0.0051548,0.1578,0.0051548,0
1.2981,1.5521e-05,0.0058748,1156.4,0,1.5563e-05,3143.4,-0.056948,-2.2181e-05,-1.698e-13,-2.725e-19,-1.3166e-15,-3.8377e-15,1.8011e-15,-8.1502e-17,0,0,0,0,0.21916,7.5715,14.223,18.508,0.1637,0,0,1,0.00526,0.1578,0.00526,0
1.2975,1.5549e-05,0.00585,1155.5,0,1.5579e-05,3139.7,-0.056347,-2.1947e-05,-1.0887e-13,-8.225e-19,-1.2355e-15,1.6535e-15,-3.2591e-15,-1.2933e-16,0,0,0,0,0.21789,7.534,14.152,18.412,0.1647,0,0,1,0.0053652,0.1578,0.0053652,0
1.2968,1.5577e-05,0.0058237,1154.6,0,1.5595e-05,3135.7,-0.058771,-2.2891e-05,9.3153e-14,6.0067e-21,-1.1973e-15,8.5216e-16,7.1394e-16,-3.8156e-17,0,0,0,0,0.21659,7.4947,14.077,18.316,0.16558,0,0,1,0.0054704,0.1578,0.0054704,0
1.2962,1.5605e-05,0.0057965,1153.8,0,1.5612e-05,3131.4,-0.063342,-2.4672e-05,7.8188e-14,1.0359e-18,-1.2434e-15,-9.2772e-17,1.1505e-15,-1.2564e-17,0,0,0,0,0.21528,7.4541,13.999,18.219,0.16639,0,0,1,0.0055756,0.1578,0.0055756,0
1.2956,1.5634e-05,0.0057686,1152.9,0,1.5628e-05,3127,-0.069529,-2.7081e-05,-9.9882e-14,2.2172e-18,-1.3528e-15,-1.1456e-15,-1.0712e-15,-3.6264e-17,0,0,0,0,0.21396,7.4126,13.919,18.122,0.16713,0,0,1,0.0056808,0.1578,0.0056808,0
1.2949,1.5663e-05,0.0057391,1152,0,1.5645e-05,3122.1,-0.07904,-3.0786e-05,-1.3508e-13,1.5981e-18,-1.4182e-15,-8.5587e-16,-4.1389e-16,-6.4803e-17,0,0,0,0,0.21261,7.3691,13.833,18.025,0.16774,0,0,1,0.005786,0.1578,0.005786,0
1.2943,1.5692e-05,0.0057091,1151.1,0,1.5662e-05,3117.2,-0.089456,-3.4843e-05,-1.3137e-13,4.8859e-19,-1.4716e-15,-2.0045e-16,1.0275e-15,-9.4661e-17,0,0,0,0,0.21126,7.325,13.745,17.928,0.16831,0,0,1,0.0058912,0.1578,0.0058912,0
1.2936,1.5723e-05,0.0056776,1150.1,0,1.568e-05,3111.8,-0.10309,-4.0152e-05,-1.9978e-14,5.3114e-19,-1.5444e-15,-1.6898e-16,6.0858e-16,-6.7201e-17,0,0,0,0,0.20988,7.279,13.653,17.831,0.16875,0,0,1,0.0059964,0.1578,0.0059964,0
1.293,1.5753e-05,0.0056454,1149.2,0,1.5697e-05,3106.2,-0.11819,-4.6034e-05,1.4071e-13,1.101e-18,-1.6261e-15,-4.2311e-16,-6.6191e-16,-1.3504e-17,0,0,0,0,0.20849,7.2319,13.558,17.734,0.16913,0,0,1,0.0061016,0.1578,0.0061016,0
1.2923,1.5784e-05,0.0056126,1148.3,0,1.5715e-05,3100.5,-0.13439,-5.2344e-05,2.1561e-13,1.3694e-18,-1.711e-15,-5.7917e-16,-1.4674e-15,1.7097e-17,0,0,0,0,0.2071,7.1842,13.461,17.636,0.16947,0,0,1,0.0062068,0.1578,0.0062068,0
1.2916,1.5815e-05,0.0055777,1147.3,0,1.5733e-05,3094.3,-0.15459,-6.0211e-05,-2.179e-14,5.4031e-19,-1.8075e-15,-3.7817e-16,-5.7978e-16,-3.6386e-17,0,0,0,0,0.20567,7.1338,13.357,17.539,0.16964,0,0,1,0.006312,0.1578,0.006312,0
1.2909,1.5846e-05,0.0055428,1146.4,0,1.5751e-05,3088,-0.17479,-6.8078e-05,-2.5919e-13,-2.8876e-19,-1.9039e-15,-1.7716e-16,3.0779e-16,-8.9869e-17,0,0,0,0,0.20425,7.0835,13.254,17.442,0.16981,0,0,1,0.0064172,0.1578,0.0064172,0
1.2902,1.5878e-05,0.005507,1145.4,0,1.5769e-05,3081.5,-0.19665,-7.6595e-05,-3.8495e-13,-7.8647e-19,-1.9925e-15,-1.1762e-16,8.0509e-16,-1.1536e-16,0,0,0,0,0.20281,7.0319,13.147,17.345,0.1699,0,0,1,0.0065224,0.1578,0.0065224,0
1.2895,1.5911e-05,0.0054691,1144.4,0,1.5788e-05,3074.5,-0.22225,-8.6564e-05,-2.6106e-13,-5.4317e-19,-2.0637e-15,-3.744e-16,4.2962e-16,-7.827e-17,0,0,0,0,0.20133,6.9778,13.034,17.248,0.16982,0,0,1,0.0066276,0.1578,0.0066276,0
1.2888,1.5944e-05,0.0054312,1143.4,0,1.5806e-05,3067.4,-0.24784,-9.6534e-05,-1.3717e-13,-2.9988e-19,-2.1348e-15,-6.3117e-16,5.4159e-17,-4.1176e-17,0,0,0,0,0.19986,6.9236,12.92,17.151,0.16975,0,0,1,0.0067328,0.1578,0.0067328,0
1.2881,1.5976e-05,0.0053933,1142.4,0,1.5825e-05,3060.4,-0.27344,-0.0001065,-1.3276e-14,-5.6588e-20,-2.206e-15,-8.8795e-16,-3.2131e-16,-4.0815e-18,0,0,0,0,0.19839,6.8695,12.807,17.054,0.16968,0,0,1,0.006838,0.1578,0.006838,0
1.2874,1.601e-05,0.0053524,1141.4,0,1.5845e-05,3052.5,-0.30393,-0.00011838,4.4158e-16,3.7398e-19,-2.3136e-15,-7.6934e-16,-4.1416e-16,-2.8778e-17,0,0,0,0,0.19687,6.8117,12.685,16.958,0.16936,0,0,1,0.0069432,0.1578,0.0069432,0
1.2867,1.6044e-05,0.0053112,1140.4,0,1.5864e-05,3044.5,-0.33502,-0.00013049,4.8831e-16,8.2778e-19,-2.4258e-15,-6.0415e-16,-4.7193e-16,-6.1143e-17,0,0,0,0,0.19535,6.7534,12.561,16.862,0.16902,0,0,1,0.0070484,0.1578,0.0070484,0
1.286,1.6079e-05,0.0052699,1139.4,0,1.5883e-05,3036.5,-0.36612,-0.0001426,5.3504e-16,1.2816e-18,-2.5379e-15,-4.3896e-16,-5.2971e-16,-9.3507e-17,0,0,0,0,0.19383,6.6951,12.437,16.766,0.16868,0,0,1,0.0071536,0.1578,0.0071536,0
1.2853,1.6113e-05,0.0052287,1138.4,0,1.5903e-05,3028.5,-0.39721,-0.00015471,5.8177e-16,1.7354e-18,-2.6501e-15,-2.7376e-16,-5.8749e-16,-1.2587e-16,0,0,0,0,0.19231,6.6369,12.313,16.67,0.16834,0,0,1,0.0072588,0.1578,0.0072588,0
1.2845,1.6148e-05,0.0051842,1137.3,0,1.5923e-05,3019.5,-0.43288,-0.00016861,-1.2812e-14,1.474e-18,-2.7453e-15,-3.1128e-16,-5.2717e-16,-1.0675e-16,0,0,0,0,0.19073,6.5748,12.18,16.575,0.16775,0,0,1,0.007364,0.1578,0.007364,0
1.2838,1.6184e-05,0.0051393,1136.2,0,1.5943e-05,3010.5,-0.46925,-0.00018277,-2.8271e-14,1.1028e-18,-2.838e-15,-3.7994e-16,-4.4871e-16,-7.971e-17,0,0,0,0,0.18915,6.5121,12.046,16.481,0.16712,0,0,1,0.0074692,0.1578,0.0074692,0
1.283,1.622e-05,0.0050944,1135.2,0,1.5964e-05,3001.4,-0.50562,-0.00019694,-4.3731e-14,7.3149e-19,-2.9307e-15,-4.4861e-16,-3.7024e-16,-5.2672e-17,0,0,0,0,0.18757,6.4494,11.911,16.386,0.16649,0,0,1,0.0075744,0.1578,0.0075744,0
1.2823,1.6256e-05,0.0050495,1134.1,0,1.5984e-05,2992.3,-0.54199,-0.0002111,-5.919e-14,3.6022e-19,-3.0234e-15,-5.1727e-16,-2.9178e-16,-2.5635e-17,0,0,0,0,0.18599,6.3867,11.777,16.292,0.16586,0,0,1,0.0076796,0.1578,0.0076796,0
1.2815,1.6292e-05,0.0050041,1133.1,0,1.6004e-05,2983.1,-0.57898,-0.00022551,-7.126e-14,5.3574e-20,-3.1196e-15,-5.6976e-16,-2.1436e-16,-3.678e-18,0,0,0,0,0.1844,6.3235,11.641,16.198,0.16519,0,0,1,0.0077848,0.1578,0.0077848,0
1.2808,1.633e-05,0.0049553,1131.9,0,1.6025e-05,2972.7,-0.6199,-0.00024145,-6.1437e-14,1.6433e-19,-3.2387e-15,-5.1774e-16,-1.4375e-16,-1.4535e-17,0,0,0,0,0.18276,6.2563,11.495,16.105,0.16426,0,0,1,0.00789,0.1578,0.00789,0
1.28,1.6368e-05,0.0049066,1130.8,0,1.6047e-05,2962.4,-0.66083,-0.00025739,-5.1614e-14,2.7509e-19,-3.3579e-15,-4.6571e-16,-7.3129e-17,-2.5392e-17,0,0,0,0,0.18111,6.1891,11.35,16.013,0.16333,0,0,1,0.0079952,0.1578,0.0079952,0
1.2792,1.6406e-05,0.0048579,1129.7,0,1.6068e-05,2952.1,-0.70176,-0.00027333,-4.1791e-14,3.8585e-19,-3.477e-15,-4.1369e-16,-2.511e-18,-3.6249e-17,0,0,0,0,0.17946,6.122,11.205,15.921,0.1624,0,0,1,0.0081004,0.1578,0.0081004,0
1.2785,1.6444e-05,0.0048091,1128.6,0,1.6089e-05,2941.8,-0.74268,-0.00028927,-3.1969e-14,4.9661e-19,-3.5962e-15,-3.6167e-16,6.8107e-17,-4.7106e-17,0,0,0,0,0.17782,6.0548,11.06,15.829,0.16147,0,0,1,0.0082056,0.1578,0.0082056,0
1.2777,1.6482e-05,0.0047604,1127.5,0,1.611e-05,2931.5,-0.78361,-0.00030521,-2.2146e-14,6.0737e-19,-3.7153e-15,-3.0965e-16,1.3873e-16,-5.7963e-17,0,0,0,0,0.17617,5.9877,10.914,15.736,0.16054,0,0,1,0.0083108,0.1578,0.0083108,0
1.2769,1.6521e-05,0.0047095,1126.4,0,1.6132e-05,2920.3,-0.82632,-0.00032185,-3.5787e-14,7.5434e-19,-3.8387e-15,-3.155e-16,1.6555e-16,-6.4655e-17,0,0,0,0,0.17448,5.9181,10.764,15.646,0.15943,0,0,1,0.008416,0.1578,0.008416,0
1.2761,1.6561e-05,0.004657,1125.2,0,1.6155e-05,2908.6,-0.87039,-0.00033901,-6.7409e-14,9.2906e-19,-3.9652e-15,-3.6571e-16,1.5883e-16,-6.8157e-17,0,0,0,0,0.17276,5.8467,10.609,15.557,0.1582,0,0,1,0.0085212,0.1578,0.0085212,0
1.2753,1.6602e-05,0.0046045,1124.1,0,1.6177e-05,2896.8,-0.91446,-0.00035618,-9.903e-14,1.1038e-18,-4.0918e-15,-4.1591e-16,1.521e-16,-7.1658e-17,0,0,0,0,0.17104,5.7754,10.454,15.468,0.15696,0,0,1,0.0086264,0.1578,0.0086264,0
1.2745,1.6642e-05,0.004552,1122.9,0,1.6199e-05,2885.1,-0.95853,-0.00037334,-1.3065e-13,1.2785e-18,-4.2184e-15,-4.6612e-16,1.4537e-16,-7.516e-17,0,0,0,0,0.16932,5.704,10.3,15.379,0.15573,0,0,1,0.0087316,0.1578,0.0087316,0
1.2737,1.6682e-05,0.0044994,1121.8,0,1.6222e-05,2873.3,-1.0026,-0.00039051,-1.6227e-13,1.4532e-18,-4.345e-15,-5.1632e-16,1.3864e-16,-7.8661e-17,0,0,0,0,0.1676,5.6326,10.145,15.29,0.15449,0,0,1,0.0088368,0.1578,0.0088368,0
