CC FILENAME: P50V.AIR 
CC Propane Jet in Coflowing Air Stream
CC Radial Velocity Profile Measured using LDV
CC LDV Seed Added to AIR Stream  
CC Axial Position, x/D=  50
CC Bulk Jet Velocity=53 m/s, Jet Reynolds No.=68168
CC x/D     y/D  U mean   V mean   Urms   Vrms      UV 
CC              (m/s)    (m/s)   (m/s)   (m/s)  (m/s)*2
 50.000	-5.2800	9.3236	-0.2990	0.68480	0.97380	-0.1132			
 50.000	-4.6800	9.8600	-0.4500	1.2475	1.2772	-0.4653			
 50.000	-4.0800	10.864	-0.6401	1.8478	1.6999	-1.1813			
 50.000	-3.4700	12.149	-0.7380	2.2314	1.9852	-1.9009			
 50.000	-2.8600	13.698	-0.8200	2.5779	2.3118	-2.3464			
 50.000	-2.2500	15.129	-0.8000	2.7524	2.4830	-2.4950			
 50.000	-1.9500	15.797	-0.7370	2.8299	2.5200	-2.5002			
 50.000	-1.6400	16.577	-0.6990	2.9007	2.5800	-2.3689			
 50.000	-1.3400	17.200	-0.6400	2.8411	2.6100	-1.9148			
 50.000	-1.0400	17.855	-0.5400	2.8401	2.6300	-1.6071			
 50.000	-0.4300	18.529	-0.3100	2.7752	2.6271	-0.4924			
 50.000	-0.1300	18.611	-0.1291	2.6881	2.6004	-0.0510			
 50.000	-0.1100 18.785	-0.1500	2.7435	2.6224	0.06080			
 50.000	0.00000	18.767	0.02730	2.7451	2.6382	0.07900			
 50.000	0.19000	18.753	0.17000	2.7480	2.6482	0.67900			
 50.000	0.50000	18.409	0.34000	2.7792	2.6364	1.0864			
 50.000	0.80000	18.063	0.49000	2.8101	2.6250	1.5635			
 50.000	1.1100	17.490	0.56000	2.8713	2.6369	2.1513			
 50.000	1.4100	16.773	0.66150	2.9215	2.6200	2.4448			
 50.000	1.7300	16.150	0.70230	2.8293	2.5975	2.4597			
 50.000	2.0300	15.299	0.75000	2.7990	2.5400	2.9519			
 50.000	2.3300	14.573	0.80000	2.7431	2.5000	2.9431			
 50.000	2.9500	13.131	0.83000	2.4486	2.3000	2.4516			
 50.000	3.5700	11.771	0.75000	2.2131	2.0741	1.9284			
 50.000	4.1800	10.583	0.65000	1.7463	1.7957	1.1288			
 50.000	4.8000	9.7917	0.44000	1.2234	1.4879	0.6340			
 50.000	5.4300	9.3453	0.29260	0.68100	1.0161	0.1688			
 50.000	6.0400	9.2269	0.21840	0.38890	0.8047	0.0294			
