"x","y","mut"
 7.500000000E-01, 5.273066089E-02, 7.015286255E+01
 7.500000000E-01, 5.278629437E-02, 7.109656525E+01
 7.500000000E-01, 5.284306034E-02, 7.202190399E+01
 7.500000000E-01, 5.290098488E-02, 7.292570496E+01
 7.500000000E-01, 5.296008661E-02, 7.380480957E+01
 7.500000000E-01, 5.302039534E-02, 7.465601349E+01
 7.500000000E-01, 5.308193341E-02, 7.547613525E+01
 7.500000000E-01, 5.314472318E-02, 7.626194000E+01
 7.500000000E-01, 5.320879072E-02, 7.701025391E+01
 7.500000000E-01, 5.327416584E-02, 7.771783447E+01
 7.500000000E-01, 5.334087461E-02, 7.838147736E+01
 7.500000000E-01, 5.340893939E-02, 7.899800110E+01
 7.500000000E-01, 5.347838998E-02, 7.956414795E+01
 7.500000000E-01, 5.354925618E-02, 8.007672882E+01
 7.500000000E-01, 5.362156779E-02, 8.053245544E+01
 7.500000000E-01, 5.369535089E-02, 8.092809296E+01
 7.500000000E-01, 5.377063900E-02, 8.126036072E+01
 7.500000000E-01, 5.384745821E-02, 8.152600861E+01
 7.500000000E-01, 5.392584577E-02, 8.172163391E+01
 7.500000000E-01, 5.400582775E-02, 8.184380341E+01
 7.500000000E-01, 5.408744141E-02, 8.188909912E+01
 7.500000000E-01, 5.417071283E-02, 8.185400391E+01
 7.500000000E-01, 5.425568670E-02, 8.173483276E+01
 7.500000000E-01, 5.434238911E-02, 8.152785492E+01
 7.500000000E-01, 5.443085730E-02, 8.122925568E+01
 7.500000000E-01, 5.452112854E-02, 8.083518982E+01
 7.500000000E-01, 5.461324006E-02, 8.034139252E+01
 7.500000000E-01, 5.470722541E-02, 7.974347687E+01
 7.500000000E-01, 5.480312556E-02, 7.903730774E+01
 7.500000000E-01, 5.490098149E-02, 7.821827698E+01
 7.500000000E-01, 5.500083044E-02, 7.728147125E+01
 7.500000000E-01, 5.510271341E-02, 7.622229004E+01
 7.500000000E-01, 5.520667136E-02, 7.503580475E+01
 7.500000000E-01, 5.531274900E-02, 7.371698761E+01
 7.500000000E-01, 5.542098731E-02, 7.226114655E+01
 7.500000000E-01, 5.553143099E-02, 7.066402435E+01
 7.500000000E-01, 5.564412102E-02, 6.892178345E+01
 7.500000000E-01, 5.575910956E-02, 6.703164673E+01
 7.500000000E-01, 5.587644130E-02, 6.499263000E+01
 7.500000000E-01, 5.599616468E-02, 6.280647659E+01
 7.500000000E-01, 5.611832440E-02, 6.047873306E+01
 7.500000000E-01, 5.624297261E-02, 5.802063370E+01
 7.500000000E-01, 5.637016147E-02, 5.545215607E+01
 7.500000000E-01, 5.649994314E-02, 5.280921555E+01
 7.500000000E-01, 5.663236603E-02, 5.016263199E+01
 7.500000000E-01, 5.676748976E-02, 4.761364365E+01
 7.500000000E-01, 5.690536276E-02, 4.524592590E+01
 7.500000000E-01, 5.704604834E-02, 4.310853958E+01
 7.500000000E-01, 5.718959868E-02, 4.122721863E+01
 7.500000000E-01, 5.733607337E-02, 3.958684540E+01
 7.500000000E-01, 5.748553202E-02, 3.801741791E+01
 7.500000000E-01, 5.763803422E-02, 3.567199707E+01
 7.500000000E-01, 5.779364333E-02, 3.218441772E+01
 7.500000000E-01, 5.795242637E-02, 2.857968903E+01
 7.500000000E-01, 5.811443925E-02, 2.487884521E+01
 7.500000000E-01, 5.827975646E-02, 2.111633492E+01
 7.500000000E-01, 5.844844133E-02, 1.734547615E+01
 7.500000000E-01, 5.862056091E-02, 1.364712334E+01
 7.500000000E-01, 5.879618600E-02, 1.014225674E+01
 7.500000000E-01, 5.897539482E-02, 7.004263878E+00
 7.500000000E-01, 5.915825069E-02, 4.444363117E+00
 7.500000000E-01, 5.934483185E-02, 2.679286957E+00
 7.500000000E-01, 5.953521281E-02, 1.513496161E+00
 7.500000000E-01, 5.972947553E-02, 7.217209935E-01
 7.500000000E-01, 5.992769450E-02, 2.132569849E-01
 7.500000000E-01, 6.012995169E-02, 3.895775974E-02
 7.500000000E-01, 6.033632904E-02, 7.637111936E-03
 7.500000000E-01, 6.054691225E-02, 3.384332638E-03
 7.500000000E-01, 6.076178327E-02, 2.876103157E-03
 7.500000000E-01, 6.098103523E-02, 2.829619916E-03
 7.500000000E-01, 6.120475009E-02, 2.836028580E-03
 7.500000000E-01, 6.143302470E-02, 2.847860102E-03
 7.500000000E-01, 6.166595221E-02, 2.859943081E-03
 7.500000000E-01, 6.190362200E-02, 2.871758537E-03
 7.500000000E-01, 6.214613467E-02, 2.883277601E-03
 7.500000000E-01, 6.239358708E-02, 2.894522157E-03
 7.500000000E-01, 6.264608353E-02, 2.905524103E-03
 7.500000000E-01, 6.290372461E-02, 2.916317899E-03
 7.500000000E-01, 6.316661090E-02, 2.926939866E-03
 7.500000000E-01, 6.343485415E-02, 2.937427489E-03
 7.500000000E-01, 6.370855868E-02, 2.947818954E-03
 7.500000000E-01, 6.398784369E-02, 2.958150115E-03
 7.500000000E-01, 6.427282095E-02, 2.968457062E-03
 7.500000000E-01, 6.456360221E-02, 2.978774486E-03
 7.500000000E-01, 6.486030668E-02, 2.989132889E-03
 7.500000000E-01, 6.516305357E-02, 2.999561373E-03
 7.500000000E-01, 6.547196954E-02, 3.010086948E-03
 7.500000000E-01, 6.578718126E-02, 3.020733362E-03
 7.500000000E-01, 6.610881537E-02, 3.031522967E-03
 7.500000000E-01, 6.643699855E-02, 3.042476019E-03
 7.500000000E-01, 6.677187234E-02, 3.053609515E-03
 7.500000000E-01, 6.711356342E-02, 3.064939519E-03
 7.500000000E-01, 6.746221334E-02, 3.076480934E-03
 7.500000000E-01, 6.781797111E-02, 3.088247729E-03
 7.500000000E-01, 6.818097830E-02, 3.100252012E-03
 7.500000000E-01, 6.855138391E-02, 3.112506121E-03
 7.500000000E-01, 6.892932951E-02, 3.125021234E-03
 7.500000000E-01, 6.931497902E-02, 3.137808526E-03
 7.500000000E-01, 6.970848143E-02, 3.150878940E-03
 7.500000000E-01, 7.011000067E-02, 3.164242720E-03
 7.500000000E-01, 7.051970065E-02, 3.177910345E-03
 7.500000000E-01, 7.093774527E-02, 3.191892058E-03
 7.500000000E-01, 7.136431336E-02, 3.206198104E-03
 7.500000000E-01, 7.179956883E-02, 3.220838727E-03
 7.500000000E-01, 7.224369049E-02, 3.235823475E-03
 7.500000000E-01, 7.269686460E-02, 3.251162823E-03
 7.500000000E-01, 7.315926254E-02, 3.266866319E-03
 7.500000000E-01, 7.363108546E-02, 3.282944439E-03
 7.500000000E-01, 7.411251962E-02, 3.299406962E-03
 7.500000000E-01, 7.460376620E-02, 3.316264134E-03
 7.500000000E-01, 7.510501891E-02, 3.333526198E-03
 7.500000000E-01, 7.561648637E-02, 3.351203399E-03
 7.500000000E-01, 7.613836974E-02, 3.369306214E-03
 7.500000000E-01, 7.667088509E-02, 3.387844656E-03
 7.500000000E-01, 7.721424848E-02, 3.406829899E-03
 7.500000000E-01, 7.776868343E-02, 3.426271724E-03
 7.500000000E-01, 7.833441347E-02, 3.446181538E-03
 7.500000000E-01, 7.891167700E-02, 3.466569586E-03
 7.500000000E-01, 7.950069010E-02, 3.487446811E-03
 7.500000000E-01, 8.010170609E-02, 3.508824157E-03
 7.500000000E-01, 8.071497083E-02, 3.530712798E-03
 7.500000000E-01, 8.134072274E-02, 3.553123446E-03
 7.500000000E-01, 8.197923005E-02, 3.576067509E-03
 7.500000000E-01, 8.263073862E-02, 3.599555930E-03
 7.500000000E-01, 8.329552412E-02, 3.623599885E-03
 7.500000000E-01, 8.397385478E-02, 3.648210550E-03
 7.500000000E-01, 8.466600627E-02, 3.673399333E-03
 7.500000000E-01, 8.537225425E-02, 3.699177178E-03
 7.500000000E-01, 8.609288931E-02, 3.725555260E-03
 7.500000000E-01, 8.682820946E-02, 3.752544755E-03
 7.500000000E-01, 8.757851273E-02, 3.780156607E-03
 7.500000000E-01, 8.834409714E-02, 3.808401758E-03
 7.500000000E-01, 8.912528306E-02, 3.837290686E-03
 7.500000000E-01, 8.992238343E-02, 3.866834333E-03
 7.500000000E-01, 9.073571861E-02, 3.897043178E-03
 7.500000000E-01, 9.156563133E-02, 3.927926999E-03
 7.500000000E-01, 9.241244197E-02, 3.959496040E-03
 7.500000000E-01, 9.327650815E-02, 3.991759382E-03
 7.500000000E-01, 9.415818006E-02, 4.024726339E-03
 7.500000000E-01, 9.505781531E-02, 4.058406223E-03
 7.500000000E-01, 9.597577900E-02, 4.092806485E-03
 7.500000000E-01, 9.691244364E-02, 4.127935506E-03
 7.500000000E-01, 9.786818922E-02, 4.163800273E-03
 7.500000000E-01, 9.884340316E-02, 4.200407304E-03
 7.500000000E-01, 9.983849525E-02, 4.237762187E-03
 7.500000000E-01, 1.008538529E-01, 4.275870509E-03
 7.500000000E-01, 1.018898934E-01, 4.314735532E-03
