"x","y","mut"
  0.7500000,      5.0270721E-02,   15.64566
  0.7500000,      5.0276250E-02,   15.98707
  0.7500000,      5.0281905E-02,   16.33192
  0.7500000,      5.0287671E-02,   16.68025
  0.7500000,      5.0293550E-02,   17.03212
  0.7500000,      5.0299555E-02,   17.38757
  0.7500000,      5.0305679E-02,   17.74666
  0.7500000,      5.0311923E-02,   18.10944
  0.7500000,      5.0318301E-02,   18.47596
  0.7500000,      5.0324798E-02,   18.84625
  0.7500000,      5.0331436E-02,   19.22038
  0.7500000,      5.0338209E-02,   19.59839
  0.7500000,      5.0345115E-02,   19.98032
  0.7500000,      5.0352164E-02,   20.36621
  0.7500000,      5.0359353E-02,   20.75611
  0.7500000,      5.0366692E-02,   21.15006
  0.7500000,      5.0374180E-02,   21.54810
  0.7500000,      5.0381824E-02,   21.95027
  0.7500000,      5.0389618E-02,   22.35659
  0.7500000,      5.0397567E-02,   22.76710
  0.7500000,      5.0405681E-02,   23.18184
  0.7500000,      5.0413966E-02,   23.60083
  0.7500000,      5.0422415E-02,   24.02409
  0.7500000,      5.0431028E-02,   24.45165
  0.7500000,      5.0439827E-02,   24.88354
  0.7500000,      5.0448805E-02,   25.31977
  0.7500000,      5.0457954E-02,   25.76035
  0.7500000,      5.0467297E-02,   26.20530
  0.7500000,      5.0476834E-02,   26.65464
  0.7500000,      5.0486565E-02,   27.10836
  0.7500000,      5.0496489E-02,   27.56648
  0.7500000,      5.0506614E-02,   28.02900
  0.7500000,      5.0516948E-02,   28.49592
  0.7500000,      5.0527491E-02,   28.96723
  0.7500000,      5.0538242E-02,   29.44293
  0.7500000,      5.0549224E-02,   29.92302
  0.7500000,      5.0560422E-02,   30.40747
  0.7500000,      5.0571851E-02,   30.89627
  0.7500000,      5.0583512E-02,   31.38942
  0.7500000,      5.0595410E-02,   31.88687
  0.7500000,      5.0607547E-02,   32.38862
  0.7500000,      5.0619945E-02,   32.89462
  0.7500000,      5.0632581E-02,   33.40487
  0.7500000,      5.0645471E-02,   33.91930
  0.7500000,      5.0658636E-02,   34.43790
  0.7500000,      5.0672062E-02,   34.96062
  0.7500000,      5.0685763E-02,   35.48741
  0.7500000,      5.0699741E-02,   36.01823
  0.7500000,      5.0714009E-02,   36.55302
  0.7500000,      5.0728559E-02,   37.09174
  0.7500000,      5.0743416E-02,   37.63432
  0.7500000,      5.0758570E-02,   38.18069
  0.7500000,      5.0774030E-02,   38.73080
  0.7500000,      5.0789803E-02,   39.28458
  0.7500000,      5.0805911E-02,   39.84195
  0.7500000,      5.0822333E-02,   40.40283
  0.7500000,      5.0839096E-02,   40.96715
  0.7500000,      5.0856195E-02,   41.53481
  0.7500000,      5.0873645E-02,   42.10574
  0.7500000,      5.0891452E-02,   42.67982
  0.7500000,      5.0909624E-02,   43.25698
  0.7500000,      5.0928161E-02,   43.83711
  0.7500000,      5.0947070E-02,   44.42010
  0.7500000,      5.0966375E-02,   45.00584
  0.7500000,      5.0986066E-02,   45.59423
  0.7500000,      5.1006168E-02,   46.18514
  0.7500000,      5.1026672E-02,   46.77845
  0.7500000,      5.1047593E-02,   47.37403
  0.7500000,      5.1068939E-02,   47.97176
  0.7500000,      5.1090717E-02,   48.57149
  0.7500000,      5.1112950E-02,   49.17310
  0.7500000,      5.1135629E-02,   49.77642
  0.7500000,      5.1158771E-02,   50.38132
  0.7500000,      5.1182382E-02,   50.98765
  0.7500000,      5.1206470E-02,   51.59524
  0.7500000,      5.1231056E-02,   52.20393
  0.7500000,      5.1256150E-02,   52.81356
  0.7500000,      5.1281735E-02,   53.42395
  0.7500000,      5.1307857E-02,   54.03492
  0.7500000,      5.1334508E-02,   54.64631
  0.7500000,      5.1361695E-02,   55.25790
  0.7500000,      5.1389441E-02,   55.86953
  0.7500000,      5.1417753E-02,   56.48099
  0.7500000,      5.1446646E-02,   57.09207
  0.7500000,      5.1476121E-02,   57.70258
  0.7500000,      5.1506199E-02,   58.31230
  0.7500000,      5.1536888E-02,   58.92101
  0.7500000,      5.1568203E-02,   59.52850
  0.7500000,      5.1600158E-02,   60.13452
  0.7500000,      5.1632762E-02,   60.73886
  0.7500000,      5.1666029E-02,   61.34127
  0.7500000,      5.1699974E-02,   61.94150
  0.7500000,      5.1734611E-02,   62.53931
