"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          21,       -4.92355138,      -2.595771773,      -2.389729583,      0.5581902237,      -3.075951397,       2.835111055,    0.007738074951,     0.02432711896,                 0,                 0,                 0,      0.0122702381,    0.007738074951,     0.02432711896,                 0,       3.143820538
          0,           0,          22,      -5.218721829,      -2.626512397,      -2.703290246,      0.2602900432,        -2.9726155,        2.81560046,    0.007477578152,     0.02442027708,                 0,                 0,                 0,      0.0123148628,    0.007477578152,     0.02442027708,                 0,       3.265800315
          0,           0,          23,      -5.199307312,      -2.647042401,      -2.689223834,      0.2822662507,      -2.896121741,       2.792445573,    0.007235098285,     0.02447405429,                 0,                 0,                 0,     0.01233658072,    0.007235098285,     0.02447405429,                 0,       3.382684427
          0,           0,          24,      -5.004608616,      -2.663889653,      -2.474709963,       0.478057357,      -2.847374828,       2.770723573,    0.007008799701,     0.02449413901,                 0,                 0,                 0,     0.01234126589,    0.007008799701,     0.02449413901,                 0,       3.494769441
          0,           0,          25,      -4.969823799,      -2.677285316,      -2.434693529,      0.5129452396,      -2.840978542,       2.751616985,    0.006797546012,     0.02448780347,                 0,                 0,                 0,      0.0123350025,    0.006797546012,     0.02448780347,                 0,       3.602447622
          0,           0,          26,      -5.060319251,      -2.684101761,      -2.526075605,      0.4230837645,      -2.881675478,       2.734445056,    0.006600609337,     0.02445647362,                 0,                 0,                 0,     0.01231996411,    0.006600609337,     0.02445647362,                 0,       3.705184229
          0,           0,          27,      -5.279924576,      -2.690970597,      -2.763503887,      0.2068947877,      -2.923749127,       2.717761663,    0.006415395873,      0.0244215071,                 0,                 0,                 0,     0.01230521345,    0.006415395873,      0.0244215071,                 0,        3.80670306
          0,           0,          28,      -5.505702876,      -2.707758013,      -3.057059329,     -0.0101034508,      -2.960054065,       2.701635015,    0.006240797148,     0.02439593356,                 0,                 0,                 0,     0.01229650717,    0.006240797148,     0.02439593356,                 0,       3.909105356
          0,           0,          29,      -5.359012574,      -2.736612631,       -2.84928214,        0.12807858,      -2.993585623,       2.687722565,    0.006076496161,     0.02438279525,                 0,                 0,                 0,     0.01229468441,    0.006076496161,     0.02438279525,                 0,       4.012640608
          0,           0,          30,      -5.268187589,      -2.769435301,      -2.735408627,       0.215545151,      -3.025874797,       2.677377441,    0.005921958097,     0.02438522495,                 0,                 0,                 0,     0.01230018191,    0.005921958097,     0.02438522495,                 0,       4.117763846
