"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
96, 2.780639759250000e-16, 0.000000000000000e+00, 7.906898833013960e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718617700869992e+05, 0.000000000000000e+00, 4.693653643070312e+09, 6.874470803479968e+04, 3.028750054679554e+02, 0.000000000000000e+00, 3.740225382682848e-02, 1.859488408733024e-05, 1.983272710163669e-02, 0.000000000000000e+00, -1.395026508945591e+02, 5.912126512263448e-01, 0.000000000000000e+00
97, 3.237759250030000e-03, 0.000000000000000e+00, 7.914977567064768e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717979292924830e+05, 0.000000000000000e+00, 4.684097217241759e+09, 6.871917171699318e+04, 3.024534712329867e+02, 0.000000000000000e+00, 2.412171933666163e-02, 1.857502396355021e-05, 5.960260341274570e-03, 0.000000000000000e+00, -7.114994734138406e+00, 3.246167771387314e-01, 0.000000000000000e+00
98, 6.577799401510000e-03, 0.000000000000000e+00, 7.920634980922749e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718198915370061e+05, 0.000000000000000e+00, 4.678638138447395e+09, 6.872795661480243e+04, 3.022760773360543e+02, 0.000000000000000e+00, 2.869043355898588e-02, 1.856666220715123e-05, 5.288689845423096e-03, 0.000000000000000e+00, -5.574053097720792e+00, 3.060293629107445e-01, 0.000000000000000e+00
99, 1.002287487650000e-02, 0.000000000000000e+00, 7.922836024014923e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718215506307817e+05, 0.000000000000000e+00, 4.676375816254088e+09, 6.872862025231267e+04, 3.021950199869112e+02, 0.000000000000000e+00, 2.903556792449932e-02, 1.856284063740546e-05, 5.229648858847739e-03, 0.000000000000000e+00, -5.449669465633932e+00, 3.044213079175272e-01, 0.000000000000000e+00
100, 1.357578174370000e-02, 0.000000000000000e+00, 7.923833081984183e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718244529814988e+05, 0.000000000000000e+00, 4.675392045430379e+09, 6.872978119259952e+04, 3.021620986416146e+02, 0.000000000000000e+00, 2.963933185152077e-02, 1.856128836866185e-05, 5.209900169321489e-03, 0.000000000000000e+00, -5.396044812806207e+00, 3.038905024831540e-01, 0.000000000000000e+00
101, 1.723935597490000e-02, 0.000000000000000e+00, 7.924272623378464e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718260082111438e+05, 0.000000000000000e+00, 4.674966660326451e+09, 6.873040328445753e+04, 3.021480731959380e+02, 0.000000000000000e+00, 2.996285979470045e-02, 1.856062703220545e-05, 5.126632427237292e-03, 0.000000000000000e+00, -5.224048712233789e+00, 3.014713430446643e-01, 0.000000000000000e+00
102, 2.101647148920000e-02, 0.000000000000000e+00, 7.924491476605615e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718271607281890e+05, 0.000000000000000e+00, 4.674763214037914e+09, 6.873086429127557e+04, 3.021417552673709e+02, 0.000000000000000e+00, 3.020261311362775e-02, 1.856032912045346e-05, 5.024304961645912e-03, 0.000000000000000e+00, -5.017693551511045e+00, 2.984564091648408e-01, 0.000000000000000e+00
103, 2.491003797560000e-02, 0.000000000000000e+00, 7.924611786473980e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718281309484465e+05, 0.000000000000000e+00, 4.674658735551992e+09, 6.873125237937857e+04, 3.021388742261250e+02, 0.000000000000000e+00, 3.040444399136227e-02, 1.856019326858233e-05, 4.919236195347720e-03, 0.000000000000000e+00, -4.810071022889375e+00, 2.953236496308679e-01, 0.000000000000000e+00
104, 2.892299848160000e-02, 0.000000000000000e+00, 7.924687543663762e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718291078544986e+05, 0.000000000000000e+00, 4.674600810442315e+09, 6.873164314179942e+04, 3.021377036402041e+02, 0.000000000000000e+00, 3.060766568710168e-02, 1.856013807089713e-05, 4.819246960676154e-03, 0.000000000000000e+00, -4.616536892120267e+00, 2.923091079378424e-01, 0.000000000000000e+00
105, 3.305832675690000e-02, 0.000000000000000e+00, 7.924742901042745e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718301628651051e+05, 0.000000000000000e+00, 4.674565723601815e+09, 6.873206514604202e+04, 3.021374481692383e+02, 0.000000000000000e+00, 3.082713514786510e-02, 1.856012602443226e-05, 4.727303750618815e-03, 0.000000000000000e+00, -4.442073374877630e+00, 2.895084935658414e-01, 0.000000000000000e+00
