"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
34, 2.381622541270000e-01, 0.000000000000000e+00, 7.930443704770624e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.719843132522049e+05, 0.000000000000000e+00, 6.879372530088195e+04, 3.021911118839793e+02, 0.000000000000000e+00, 6.289439790774029e-02, 1.856265637142448e-05, 3.447792662301875e-03, 0.000000000000000e+00, -9.500292900049800e+00, 1.005361569278346e+00, 0.000000000000000e+00
35, 2.775916203240000e-01, 0.000000000000000e+00, 7.933494006325533e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.720564165839063e+05, 0.000000000000000e+00, 6.882256663356248e+04, 3.022015672294257e+02, 0.000000000000000e+00, 7.789375358260774e-02, 1.856314933548901e-05, 3.281581779127597e-03, 4.994305111978150e-08, -8.895332917852505e+00, 9.809916270957991e-01, 0.000000000000000e+00
36, 3.202567287590000e-01, 1.249412271020000e-06, 7.939039203619970e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.721659313558942e+05, 0.000000000000000e+00, 6.886637254235765e+04, 3.021827063295266e+02, 0.000000000000000e+00, 1.006756553053076e-01, 1.856226004789988e-05, 2.976845411955991e-03, 4.600462056226108e-06, -7.035607629383665e+00, 9.347048824216317e-01, 0.000000000000000e+00
37, 3.660977340210000e-01, 1.367786906810000e-04, 7.945865510122258e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.723305780606300e+05, 0.000000000000000e+00, 6.893223122425198e+04, 3.022118374757293e+02, 0.000000000000000e+00, 1.349264232900278e-01, 1.856363356412685e-05, 2.787968068119050e-03, 3.423395544005913e-05, -6.463605809833581e+00, 9.048969184970875e-01, 0.000000000000000e+00
38, 4.149666303750000e-01, 1.164209127890000e-03, 7.953947978425996e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.724982329539594e+05, 0.000000000000000e+00, 6.899929318158374e+04, 3.021984559257837e+02, 0.000000000000000e+00, 1.698029722142301e-01, 1.856300264002044e-05, 2.580815042634894e-03, 1.133287234724849e-04, -5.448134151475635e+00, 8.713100506546740e-01, 0.000000000000000e+00
39, 4.665518099600000e-01, 4.547917034850000e-03, 7.953574234191240e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.725141039953983e+05, 0.000000000000000e+00, 6.900564159815932e+04, 3.022404621246816e+02, 0.000000000000000e+00, 1.731045588379864e-01, 1.856498313640787e-05, 2.690156978151973e-03, 2.688913954024647e-04, -5.974997904203306e+00, 8.906410057123764e-01, 0.000000000000000e+00
40, 5.202897070140000e-01, 1.169165019380000e-02, 7.940850902030834e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.722119834835990e+05, 0.000000000000000e+00, 6.888479339343960e+04, 3.021945750687219e+02, 0.000000000000000e+00, 1.102556875552862e-01, 1.856281965969353e-05, 2.850315158661748e-03, 4.729732318591064e-04, -6.699675099141247e+00, 9.187801363537136e-01, 0.000000000000000e+00
41, 5.755661413680000e-01, 2.263744670960000e-02, 7.917211086112622e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.716156866521978e+05, 0.000000000000000e+00, 6.864627466087909e+04, 3.020473952213250e+02, 0.000000000000000e+00, -1.378945780682977e-02, 1.855587936277535e-05, 3.257304850592303e-03, 6.871392983475269e-04, -8.497963886799697e+00, 9.829544480010736e-01, 0.000000000000000e+00
42, 6.321975238360000e-01, 3.529897657490000e-02, 7.877762992072604e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.707884641787472e+05, 0.000000000000000e+00, 6.831538567149885e+04, 3.020966846517064e+02, 0.000000000000000e+00, -1.858731023314093e-01, 1.855820379996808e-05, 5.117148704201350e-03, 1.033195226190315e-03, -2.144703119718882e+01, 1.224571346559583e+00, 0.000000000000000e+00
43, 6.904208481750000e-01, 4.582757497010000e-02, 7.822783687178730e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.695415346197676e+05, 0.000000000000000e+00, 6.781661384790702e+04, 3.019987358782383e+02, 0.000000000000000e+00, -4.452666631465158e-01, 1.855358445837333e-05, 6.115375878170248e-03, 7.631612421551633e-04, -3.073722143689587e+01, 1.323385756725584e+00, 0.000000000000000e+00
44, 7.500000000000000e-01, 5.000000000000000e-02, 7.781072729697907e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.686771107046429e+05, 0.000000000000000e+00, 6.747084428185713e+04, 3.020695963647236e+02, 0.000000000000000e+00, -6.250891685825337e-01, 1.855692636801517e-05, 6.351105128178256e-03, 0.000000000000000e+00, -3.313652229464385e+01, 1.338494608242704e+00, 0.000000000000000e+00
45, 8.095791518250000e-01, 4.582757497010000e-02, 7.795979613046804e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.689272470234499e+05, 0.000000000000000e+00, 6.757089880937993e+04, 3.019390931815975e+02, 0.000000000000000e+00, -5.730543523755756e-01, 1.855077130374744e-05, 4.583389379523588e-03, -5.719787633404775e-04, -1.727685083722551e+01, 1.143901938616402e+00, 0.000000000000000e+00
46, 8.678024761640000e-01, 3.529897657490000e-02, 7.845417740757443e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.701935769003930e+05, 0.000000000000000e+00, 6.807743076015719e+04, 3.022855791834237e+02, 0.000000000000000e+00, -3.096250242460432e-01, 1.856711015319806e-05, 3.074252192480824e-03, -6.207172925751497e-04, -7.528545170325562e+00, 9.467559150125272e-01, 0.000000000000000e+00
47, 9.244338586320000e-01, 2.263744670960000e-02, 7.908967638432490e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.715628569027151e+05, 0.000000000000000e+00, 6.862514276108601e+04, 3.022691381365566e+02, 0.000000000000000e+00, -2.477941047625050e-02, 1.856633506779645e-05, 1.555885223399230e-03, -3.282191657687265e-04, -1.791810429835732e+00, 6.786128999517871e-01, 0.000000000000000e+00
48, 9.797102929860000e-01, 1.169165019380000e-02, 7.935342566276161e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.721657486957967e+05, 0.000000000000000e+00, 6.886629947831869e+04, 3.023231557930007e+02, 0.000000000000000e+00, 1.006376572862965e-01, 1.856888156182204e-05, 1.147401689578275e-03, -1.903965895530069e-04, -1.073598996133051e+00, 5.825462581076836e-01, 0.000000000000000e+00
49, 1.033448190040000e+00, 4.547917034850000e-03, 7.945799660509740e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.723898949554467e+05, 0.000000000000000e+00, 6.895595798217868e+04, 3.023183654319824e+02, 0.000000000000000e+00, 1.472658697745574e-01, 1.856865574415365e-05, 1.248018057930456e-03, -1.247441393918187e-04, -1.264033974878796e+00, 6.062141090657790e-01, 0.000000000000000e+00
50, 1.085033369630000e+00, 1.164209127890000e-03, 7.945959248784863e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.723995387793586e+05, 0.000000000000000e+00, 6.895981551174341e+04, 3.023292055419322e+02, 0.000000000000000e+00, 1.492720342818856e-01, 1.856916674455577e-05, 1.534756888397751e-03, -6.739422861679069e-05, -1.933766295200511e+00, 6.713541571830022e-01, 0.000000000000000e+00
51, 1.133902265980000e+00, 1.367786906810000e-04, 7.940408510256429e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.722742762439802e+05, 0.000000000000000e+00, 6.890971049759208e+04, 3.023207278677071e+02, 0.000000000000000e+00, 1.232141909542324e-01, 1.856876710961651e-05, 1.866366915305083e-03, -2.291745108132073e-05, -2.945663362768947e+00, 7.399194797106714e-01, 0.000000000000000e+00
52, 1.179743271240000e+00, 1.249412271020000e-06, 7.935410682675753e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.721210527089495e+05, 0.000000000000000e+00, 6.884842108357981e+04, 3.022420751900104e+02, 0.000000000000000e+00, 9.133973736857183e-02, 1.856505918607897e-05, 2.042200869004260e-03, -3.156048201560606e-06, -2.889854589875063e+00, 7.738928666982567e-01, 0.000000000000000e+00
53, 1.222408379680000e+00, 1.117002926240000e-65, 7.930381533614915e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.720101128501985e+05, 0.000000000000000e+00, 6.880404514007937e+04, 3.022388133968791e+02, 0.000000000000000e+00, 6.826138078415744e-02, 1.856490540518713e-05, 2.298319324585821e-03, -3.497858266103669e-08, -4.237493476626627e+00, 8.207342907464004e-01, 0.000000000000000e+00
54, 1.261837745870000e+00, 1.103565401830000e-65, 7.927367569832336e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.719502075463896e+05, 0.000000000000000e+00, 6.878008301855583e+04, 3.022484242046467e+02, 0.000000000000000e+00, 5.579953002860737e-02, 1.856535851516638e-05, 2.446389912898930e-03, 0.000000000000000e+00, -4.782633542673978e+00, 8.465782130583961e-01, 0.000000000000000e+00
55, 1.298039529020000e+00, 1.091227837420000e-65, 7.925208109398092e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.719061370866147e+05, 0.000000000000000e+00, 6.876245483464586e+04, 3.022532941311468e+02, 0.000000000000000e+00, 4.663173590146300e-02, 1.856558810944873e-05, 2.521272555663312e-03, 0.000000000000000e+00, -5.079744758665709e+00, 8.593095021221638e-01, 0.000000000000000e+00
56, 1.331079135800000e+00, 1.079967942430000e-65, 7.923634232418754e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718733066828137e+05, 0.000000000000000e+00, 6.874932267312547e+04, 3.022555955182063e+02, 0.000000000000000e+00, 3.980216378681737e-02, 1.856569660846873e-05, 2.567791040642887e-03, 0.000000000000000e+00, -5.268875552271879e+00, 8.671093885140750e-01, 0.000000000000000e+00
57, 1.361068099750000e+00, 1.069747706250000e-65, 7.922440119036787e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718480338621181e+05, 0.000000000000000e+00, 6.873921354484721e+04, 3.022567017664520e+02, 0.000000000000000e+00, 3.454476419685981e-02, 1.856574876245997e-05, 2.598505483286205e-03, 0.000000000000000e+00, -5.395654540053817e+00, 8.722117236693894e-01, 0.000000000000000e+00
58, 1.388153096680000e+00, 1.060517141760000e-65, 7.921503658951443e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718280158286631e+05, 0.000000000000000e+00, 6.873120633146522e+04, 3.022572206989971e+02, 0.000000000000000e+00, 3.038049610247552e-02, 1.856577322746411e-05, 2.619798398732344e-03, 0.000000000000000e+00, -5.484441040976863e+00, 8.757250957198289e-01, 0.000000000000000e+00
59, 1.412505704700000e+00, 1.052217775160000e-65, 7.920752358686139e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718115775647336e+05, 0.000000000000000e+00, 6.872463102589342e+04, 3.022569716692318e+02, 0.000000000000000e+00, 2.696091254734897e-02, 1.856576148699231e-05, 2.634392618458096e-03, 0.000000000000000e+00, -5.545739537859741e+00, 8.781198373316758e-01, 0.000000000000000e+00
60, 1.434313306710000e+00, 1.044785746380000e-65, 7.920169423684029e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717974434716485e+05, 0.000000000000000e+00, 6.871897738865939e+04, 3.022543511603878e+02, 0.000000000000000e+00, 2.402065605264140e-02, 1.856563794320070e-05, 2.639562106498648e-03, 0.000000000000000e+00, -5.567548292263522e+00, 8.789544890275688e-01, 0.000000000000000e+00
61, 1.453771346780000e+00, 1.038154448090000e-65, 7.919806561679723e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717846615793285e+05, 0.000000000000000e+00, 6.871386463173137e+04, 3.022457105166587e+02, 0.000000000000000e+00, 2.136169224913086e-02, 1.856523057667313e-05, 2.614124112089444e-03, 0.000000000000000e+00, -5.460515586495069e+00, 8.747080593413693e-01, 0.000000000000000e+00
62, 1.471077001520000e+00, 1.032256682530000e-65, 7.919597879931040e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717728446832043e+05, 0.000000000000000e+00, 6.870913787328170e+04, 3.022328829744232e+02, 0.000000000000000e+00, 1.890347258358504e-02, 1.856462580670184e-05, 2.496109607226312e-03, 0.000000000000000e+00, -4.971031518663441e+00, 8.547523003029821e-01, 0.000000000000000e+00
63, 1.486424218260000e+00, 1.027026352460000e-65, 7.918710718984345e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717632019254052e+05, 0.000000000000000e+00, 6.870528077016206e+04, 3.022497749322999e+02, 0.000000000000000e+00, 1.689752985524934e-02, 1.856542219584551e-05, 2.356329006497946e-03, 0.000000000000000e+00, -6.619725297300468e+00, 8.303925813902598e-01, 0.000000000000000e+00
64, 1.500000000000000e+00, 1.022399727270000e-65, 7.901507461358038e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717436881586557e+05, 0.000000000000000e+00, 6.869747526346226e+04, 3.028734238811164e+02, 0.000000000000000e+00, 1.283816226257289e-02, 1.859480959781732e-05, 5.238967308789351e-03, 0.000000000000000e+00, -3.680868505951704e+01, 1.234892555826912e+00, 0.000000000000000e+00
