"x","cf"
 7.015154362E-01, 6.376836915E-03
 7.052240968E-01, 6.398336031E-03
 7.089375854E-01, 6.414075848E-03
 7.126555443E-01, 6.423564162E-03
 7.163776159E-01, 6.426752079E-03
 7.201035023E-01, 6.423547398E-03
 7.238328457E-01, 6.413465831E-03
 7.275652289E-01, 6.395800970E-03
 7.313002348E-01, 6.371093448E-03
 7.350375056E-01, 6.340067834E-03
 7.387765050E-01, 6.302433088E-03
 7.425169349E-01, 6.258046255E-03
 7.462582588E-01, 6.207268219E-03
 7.500000000E-01, 6.149366032E-03
 7.537417412E-01, 6.084312219E-03
 7.574830651E-01, 6.013890263E-03
 7.612234950E-01, 5.938106682E-03
 7.649624944E-01, 5.856500007E-03
 7.686997652E-01, 5.769601092E-03
 7.724347711E-01, 5.677327514E-03
 7.761671543E-01, 5.579519086E-03
 7.798964977E-01, 5.477139261E-03
 7.836223841E-01, 5.371192470E-03
 7.873444557E-01, 5.261723883E-03
 7.910624146E-01, 5.148954690E-03
 7.947759032E-01, 5.033335648E-03
 7.984845638E-01, 4.915324971E-03
 8.021881580E-01, 4.794945940E-03
 8.058864474E-01, 4.672421608E-03
 8.095791340E-01, 4.548883997E-03
 8.132660985E-01, 4.424763378E-03
 8.169470429E-01, 4.300108179E-03
 8.206219077E-01, 4.175341222E-03
 8.242905140E-01, 4.050801508E-03
 8.279526830E-01, 3.926821984E-03
 8.316084146E-01, 3.803720232E-03
 8.352575898E-01, 3.681797534E-03
 8.389002085E-01, 3.561333520E-03
 8.425360918E-01, 3.442593850E-03
 8.461654186E-01, 3.325819504E-03
 8.497880697E-01, 3.211235628E-03
 8.534040451E-01, 3.099052701E-03
 8.570134640E-01, 2.989454893E-03
 8.606162667E-01, 2.882605651E-03
 8.642125726E-01, 2.778657479E-03
 8.678025007E-01, 2.677741228E-03
 8.713859916E-01, 2.579966793E-03
 8.749632239E-01, 2.485431265E-03
 8.785342574E-01, 2.394216135E-03
 8.820991516E-01, 2.306382637E-03
 8.856580257E-01, 2.221979434E-03
 8.892109394E-01, 2.141042612E-03
 8.927580714E-01, 2.063591033E-03
 8.962994814E-01, 1.989632845E-03
 8.998351693E-01, 1.919163275E-03
 9.033653736E-01, 1.852166373E-03
 9.068900347E-01, 1.788618276E-03
 9.104093313E-01, 1.728484058E-03
 9.139232635E-01, 1.671710517E-03
 9.174320102E-01, 1.618264941E-03
 9.209355116E-01, 1.568130217E-03
 9.244338870E-01, 1.521215425E-03
 9.279271364E-01, 1.477414975E-03
 9.314152598E-01, 1.436667168E-03
 9.348984361E-01, 1.398898428E-03
 9.383764863E-01, 1.364037627E-03
 9.418495297E-01, 1.331963460E-03
 9.453175068E-01, 1.302667893E-03
 9.487804770E-01, 1.276164199E-03
 9.522383213E-01, 1.252204180E-03
 9.556910396E-01, 1.230655820E-03
 9.591385126E-01, 1.211524592E-03
 9.625808001E-01, 1.194654964E-03
 9.660176635E-01, 1.180084771E-03
 9.694492221E-01, 1.167874318E-03
 9.728752375E-01, 1.157682738E-03
 9.762956500E-01, 1.149398391E-03
 9.797102809E-01, 1.142985420E-03
 9.831191301E-01, 1.138503547E-03
 9.865219593E-01, 1.136058592E-03
 9.899187088E-01, 1.135256141E-03
 9.933091998E-01, 1.135921339E-03
 9.966932535E-01, 1.138217631E-03
 1.000070810E+00, 1.142255263E-03
