"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -1.997952184,      -3.404690375,      -12.59275662,       3.484667303,      -1.464262663,       5.411139267,      0.3105825997,     -0.3778720924,                 0,                 0,                 0,    -0.09476617413,      0.3105825997,     -0.3778720924,                 0,      -1.216655707
          0,           0,           1,      -2.137728942,     -0.1291548978,      0.2687217303,       3.363096121,      -2.064092009,       6.901200118,        0.04948859,     0.05313421909,                 0,                 0,                 0,     0.02772040006,        0.04948859,     0.05313421909,                 0,       1.073666053
          0,           0,           2,      -3.263096605,      -1.077476424,     -0.3101925942,       2.231356338,      -2.662812988,       7.402116225,     0.02738512108,    -0.02413453481,                 0,                 0,                 0,    -0.01245615013,     0.02738512108,    -0.02413453481,                 0,     -0.8813010079
          0,           0,           3,      -3.224287663,      -1.308026799,     -0.9528248283,       2.256786346,      -3.259030408,       6.670157099,     0.01987151687,    0.008810768675,                 0,                 0,                 0,    0.004729711124,     0.01987151687,    0.008810768675,                 0,      0.4433868202
          0,           0,           4,      -3.376998681,       -1.36920962,     -0.8590483904,       2.105681584,      -3.847909315,       5.676788449,     0.01625504818,     0.02513454035,                 0,                 0,                 0,     0.01288749245,     0.01625504818,     0.02513454035,                 0,       1.546260588
          0,           0,           5,      -3.458398125,      -1.458409816,     -0.9311003348,        2.02386725,      -4.395571612,       4.383104317,     0.01391298045,     0.02576420709,                 0,                 0,                 0,     0.01302052275,     0.01391298045,     0.02576420709,                 0,       1.851810774
          0,           0,           6,       -3.55772942,      -1.525550134,      -1.026141152,       1.924768686,      -4.755270047,       3.723594785,     0.01225301851,     0.02422440628,                 0,                 0,                 0,     0.01224327088,     0.01225301851,     0.02422440628,                 0,         1.9770154
          0,           0,           7,      -3.711323266,      -1.521264251,      -1.191224891,       1.773523851,      -4.741533038,        3.29816969,     0.01098882097,     0.02419776467,                 0,                 0,                 0,     0.01225795151,     0.01098882097,     0.02419776467,                 0,       2.202034661
          0,           0,           8,      -3.784530178,       -1.52895737,       -1.27712962,       1.701160147,      -4.561602604,       3.177328204,     0.00999118149,     0.02433033327,                 0,                 0,                 0,     0.01233649803,     0.00999118149,     0.02433033327,                 0,       2.435180793
          0,           0,           9,      -3.770224598,      -1.628225727,      -1.248769589,       1.712954015,       -4.35395243,       3.095492939,    0.009190462248,      0.0244192543,                 0,                 0,                 0,     0.01238654347,    0.009190462248,      0.0244192543,                 0,       2.657021338
          0,           0,          10,      -3.845590786,      -1.783090443,      -1.312482381,       1.636626549,      -4.144010065,       3.021133538,    0.008512312899,     0.02424124319,                 0,                 0,                 0,     0.01228497822,    0.008512312899,     0.02424124319,                 0,       2.847785729
          0,           0,          11,      -3.958022454,      -1.811423896,       -1.43006693,       1.525506099,      -3.936043328,       2.956706562,    0.007935928309,     0.02417008869,                 0,                 0,                 0,     0.01223564024,    0.007935928309,     0.02417008869,                 0,       3.045653608
          0,           0,          12,      -4.010209492,      -1.798291809,      -1.493310715,       1.473891098,      -3.731559727,       2.884547963,     0.00744287392,     0.02419107783,                 0,                 0,                 0,     0.01223748716,     0.00744287392,     0.02419107783,                 0,       3.250233457
          0,           0,          13,      -4.089579837,      -1.863806219,      -1.569616103,       1.392810493,      -3.531961465,       2.832021581,    0.007024454912,     0.02399736053,                 0,                 0,                 0,      0.0121266501,    0.007024454912,     0.02399736053,                 0,       3.416259457
          0,           0,          14,      -4.236061132,       -1.95969937,       -1.71093056,       1.244532858,      -3.339430401,       2.786039829,    0.006651192466,     0.02400151293,                 0,                 0,                 0,     0.01212719718,    0.006651192466,     0.02400151293,                 0,       3.608602976
          0,           0,          15,      -4.243160373,      -1.999211376,       -1.72065658,       1.239378003,      -3.157241704,       2.748044415,    0.006320506093,      0.0241034867,                 0,                 0,                 0,     0.01218984718,    0.006320506093,      0.0241034867,                 0,       3.813537451
          0,           0,          16,      -4.196336249,      -2.019645502,      -1.670586586,       1.287003376,       -2.98926425,       2.711688974,    0.006025829236,     0.02420905317,                 0,                 0,                 0,     0.01225253612,    0.006025829236,     0.02420905317,                 0,       4.017547166
          0,           0,          17,      -4.281218109,      -2.068096435,      -1.748288872,       1.201637811,      -2.840605953,       2.684059607,     0.00576324427,      0.0243836108,                 0,                 0,                 0,     0.01234762976,     0.00576324427,      0.0243836108,                 0,       4.230882756
          0,           0,          18,      -4.563687644,      -2.119919364,      -2.025051163,      0.9181536605,      -2.716662369,       2.661250389,    0.005523438093,     0.02449684348,                 0,                 0,                 0,     0.01240718394,    0.005523438093,     0.02449684348,                 0,       4.435071611
          0,           0,          19,      -4.671320855,      -2.149838959,      -2.166030474,      0.8118838947,      -2.621142929,       2.638717363,    0.005304925561,     0.02456679055,                 0,                 0,                 0,     0.01243961249,    0.005304925561,     0.02456679055,                 0,       4.630939731
          0,           0,          20,      -4.461475378,      -2.174525376,      -1.939904291,        1.02167701,      -2.572107841,       2.617035729,    0.005105355884,     0.02458911986,                 0,                 0,                 0,     0.01244552312,    0.005105355884,     0.02458911986,                 0,        4.81633806
          0,           0,          21,      -4.456083125,      -2.201616479,      -1.923588712,        1.02696419,      -2.579901373,       2.599969873,    0.004923660589,     0.02457422686,                 0,                 0,                 0,     0.01244113505,    0.004923660589,     0.02457422686,                 0,       4.991048107
          0,           0,          22,      -4.619593976,      -2.216794917,      -2.081727754,      0.8647971889,      -2.576152641,       2.583825921,    0.004756727481,     0.02453669457,                 0,                 0,                 0,     0.01242515064,    0.004756727481,     0.02453669457,                 0,       5.158314128
          0,           0,          23,      -4.926991179,      -2.228944029,      -2.424702087,      0.5667431336,       -2.55729093,       2.568952417,    0.004601621852,     0.02451213077,                 0,                 0,                 0,      0.0124142203,    0.004601621852,     0.02451213077,                 0,       5.326845959
          0,           0,          24,      -4.835215655,      -2.258613633,       -2.33966382,      0.6534475544,      -2.518759643,         2.5575905,    0.004458108195,      0.0244949421,                 0,                 0,                 0,     0.01240854559,    0.004458108195,      0.0244949421,                 0,       5.494470082
          0,           0,          25,      -4.720505683,      -2.306064612,      -2.195079836,      0.7636982587,      -2.459729527,       2.545646053,    0.004327021471,     0.02451148396,                 0,                 0,                 0,     0.01242339342,    0.004327021471,     0.02451148396,                 0,       5.664747478
          0,           0,          26,      -4.767568652,      -2.345345332,      -2.229314527,      0.7160587156,      -2.389503683,       2.537061761,    0.004204320513,     0.02453220065,                 0,                 0,                 0,     0.01243686927,    0.004204320513,     0.02453220065,                 0,        5.83499773
          0,           0,          27,      -4.949956472,      -2.362307768,      -2.411074518,      0.5362337797,      -2.320763014,       2.531116505,    0.004089489745,     0.02455842702,                 0,                 0,                 0,     0.01245141096,    0.004089489745,     0.02455842702,                 0,       6.005254579
          0,           0,          28,      -5.158326631,      -2.375819638,      -2.663261268,      0.3344193716,      -2.257798564,       2.523736297,    0.003982850786,     0.02457889767,                 0,                 0,                 0,     0.01246250635,    0.003982850786,     0.02457889767,                 0,       6.171182148
          0,           0,          29,      -5.134564473,      -2.402809853,      -2.639699631,      0.3536123667,      -2.208619548,       2.518533241,     0.00388489566,     0.02460999241,                 0,                 0,                 0,     0.01247988924,     0.00388489566,     0.02460999241,                 0,       6.334788515
          0,           0,          30,      -5.067621162,       -2.43535298,      -2.543514138,      0.4169304015,      -2.173152495,       2.517937762,    0.003794101752,     0.02464853446,                 0,                 0,                 0,     0.01250129106,    0.003794101752,     0.02464853446,                 0,       6.496540174
