"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
34, 2.381622541270000e-01, 0.000000000000000e+00, 7.930455494097838e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.719835442828770e+05, 0.000000000000000e+00, 2.826670094569550e+08, 6.879341771315080e+04, 3.021893115073148e+02, 0.000000000000000e+00, 6.273443242237803e-02, 1.856257148376766e-05, 3.365347999363503e-03, 0.000000000000000e+00, -9.046730603989735e+00, 9.932738643931737e-01, 0.000000000000000e+00
35, 2.775916203240000e-01, 0.000000000000000e+00, 7.933558634257296e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.720559480873380e+05, 0.000000000000000e+00, 2.825611522184559e+08, 6.882237923493517e+04, 3.021982825859176e+02, 0.000000000000000e+00, 7.779629419350162e-02, 1.856299446716327e-05, 3.200256049235416e-03, 4.870533852910565e-08, -8.479369520734787e+00, 9.687716932207132e-01, 0.000000000000000e+00
36, 3.202567287590000e-01, 1.249412271020000e-06, 7.939172586856414e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.721651499472343e+05, 0.000000000000000e+00, 2.823498641797437e+08, 6.886605997889373e+04, 3.021762579724251e+02, 0.000000000000000e+00, 1.005131021175485e-01, 1.856195600296569e-05, 2.932213041466969e-03, 4.531486513831631e-06, -6.788768415732070e+00, 9.276943092989706e-01, 0.000000000000000e+00
37, 3.660977340210000e-01, 1.367786906810000e-04, 7.945955602007906e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.723289524839389e+05, 0.000000000000000e+00, 2.821470544588786e+08, 6.893158099357555e+04, 3.022055602725497e+02, 0.000000000000000e+00, 1.345882613439581e-01, 1.856333760318681e-05, 2.746106736766534e-03, 3.371993271197585e-05, -6.272066654801716e+00, 8.980971216563629e-01, 0.000000000000000e+00
38, 4.149666303750000e-01, 1.164209127890000e-03, 7.954001508621312e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.724964564924457e+05, 0.000000000000000e+00, 2.819695304094846e+08, 6.899858259697826e+04, 3.021933099894579e+02, 0.000000000000000e+00, 1.694334223271744e-01, 1.856276001163773e-05, 2.553382066276096e-03, 1.121240868982113e-04, -5.331984972814893e+00, 8.666810938580218e-01, 0.000000000000000e+00
39, 4.665518099600000e-01, 4.547917034850000e-03, 7.953562095796606e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.725116999721841e+05, 0.000000000000000e+00, 2.823982122221335e+08, 6.900467998887360e+04, 3.022367115955635e+02, 0.000000000000000e+00, 1.726044599050938e-01, 1.856480631298029e-05, 2.642439993408432e-03, 2.641219017571893e-04, -5.764708930843653e+00, 8.827144721600688e-01, 0.000000000000000e+00
40, 5.202897070140000e-01, 1.169165019380000e-02, 7.940857029584918e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.722121391453063e+05, 0.000000000000000e+00, 2.836299601509503e+08, 6.888485565812251e+04, 3.021946150328209e+02, 0.000000000000000e+00, 1.102880692116874e-01, 1.856282154398519e-05, 2.803178009555135e-03, 4.651514267208820e-04, -6.486388413618087e+00, 9.111515500967386e-01, 0.000000000000000e+00
41, 5.755661413680000e-01, 2.263744670960000e-02, 7.917648534707662e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.716146517590686e+05, 0.000000000000000e+00, 2.855933255528137e+08, 6.864586070362742e+04, 3.020288858253386e+02, 0.000000000000000e+00, -1.400474231260493e-02, 1.855500643154158e-05, 3.015067777669617e-03, 6.360385816640435e-04, -7.231459893435542e+00, 9.457691806947219e-01, 0.000000000000000e+00
42, 6.321975238360000e-01, 3.529897657490000e-02, 7.877938691398696e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.707866436235732e+05, 0.000000000000000e+00, 2.885345064921688e+08, 6.831465744942927e+04, 3.020867268884478e+02, 0.000000000000000e+00, -1.862518248388911e-01, 1.855773421733715e-05, 4.760794504997622e-03, 9.612443256530938e-04, -1.856004993480342e+01, 1.181205946394767e+00, 0.000000000000000e+00
43, 6.904208481750000e-01, 4.582757497010000e-02, 7.822935517515842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.695401008111837e+05, 0.000000000000000e+00, 2.917250418045494e+08, 6.781604032447348e+04, 3.019903206321986e+02, 0.000000000000000e+00, -4.455649323722444e-01, 1.855318755463679e-05, 5.586128252139591e-03, 6.971143983084893e-04, -2.565189056147722e+01, 1.264864007407079e+00, 0.000000000000000e+00
