"x","cf"
 5.033067465E-01, 2.796388464E-03
 5.066908002E-01, 2.830786165E-03
 5.100812912E-01, 2.866710303E-03
 5.134780407E-01, 2.904351335E-03
 5.168808699E-01, 2.943987027E-03
 5.202897191E-01, 2.985434840E-03
 5.237043500E-01, 3.028484294E-03
 5.271247625E-01, 3.073119093E-03
 5.305507779E-01, 3.119528992E-03
 5.339823365E-01, 3.167889314E-03
 5.374191999E-01, 3.217992140E-03
 5.408614874E-01, 3.269691020E-03
 5.443089604E-01, 3.322995035E-03
 5.477616787E-01, 3.377916291E-03
 5.512195230E-01, 3.434562823E-03
 5.546824932E-01, 3.492967924E-03
 5.581504703E-01, 3.552954877E-03
 5.616235137E-01, 3.614438931E-03
 5.651015639E-01, 3.677410306E-03
 5.685847402E-01, 3.741839435E-03
 5.720728636E-01, 3.807701636E-03
 5.755661130E-01, 3.874961985E-03
 5.790644884E-01, 3.943600692E-03
 5.825679898E-01, 4.013373982E-03
 5.860767365E-01, 4.083578940E-03
 5.895906687E-01, 4.152645823E-03
 5.931099653E-01, 4.218779504E-03
 5.966346264E-01, 4.290933721E-03
 6.001648307E-01, 4.379205406E-03
 6.037005186E-01, 4.467896186E-03
 6.072419286E-01, 4.542447627E-03
 6.107890606E-01, 4.612882622E-03
 6.143419743E-01, 4.686864093E-03
 6.179008484E-01, 4.762759432E-03
 6.214657426E-01, 4.839336034E-03
 6.250367761E-01, 4.916016478E-03
 6.286140084E-01, 4.992470611E-03
 6.321974993E-01, 5.068458617E-03
 6.357874274E-01, 5.143777933E-03
 6.393837333E-01, 5.218220409E-03
 6.429865360E-01, 5.291566253E-03
 6.465959549E-01, 5.363601726E-03
 6.502119303E-01, 5.434100516E-03
 6.538345814E-01, 5.502814427E-03
 6.574639082E-01, 5.569495261E-03
 6.610997915E-01, 5.633899011E-03
 6.647424102E-01, 5.695761181E-03
 6.683915854E-01, 5.754806101E-03
 6.720473170E-01, 5.810764618E-03
 6.757094860E-01, 5.863375496E-03
 6.793780923E-01, 5.912375171E-03
 6.830529571E-01, 5.957512185E-03
 6.867339015E-01, 5.998497829E-03
 6.904208660E-01, 6.035120692E-03
 6.941135526E-01, 6.067074370E-03
 6.978118420E-01, 6.093696691E-03
 7.015154362E-01, 6.114766933E-03
 7.052240968E-01, 6.130608730E-03
 7.089375854E-01, 6.141153164E-03
 7.126555443E-01, 6.145992782E-03
 7.163776159E-01, 6.144935265E-03
 7.201035023E-01, 6.137922872E-03
 7.238328457E-01, 6.124524400E-03
 7.275652289E-01, 6.104271393E-03
 7.313002348E-01, 6.077506579E-03
 7.350375056E-01, 6.044877227E-03
 7.387765050E-01, 6.006320473E-03
 7.425169349E-01, 5.961682647E-03
 7.462582588E-01, 5.911021493E-03
 7.500000000E-01, 5.853800103E-03
 7.537417412E-01, 5.790062714E-03
 7.574830651E-01, 5.721039604E-03
 7.612234950E-01, 5.647233687E-03
 7.649624944E-01, 5.568298046E-03
 7.686997652E-01, 5.484166089E-03
 7.724347711E-01, 5.394689739E-03
 7.761671543E-01, 5.299831741E-03
 7.798964977E-01, 5.200430285E-03
 7.836223841E-01, 5.097429734E-03
 7.873444557E-01, 4.991120659E-03
 7.910624146E-01, 4.881619010E-03
 7.947759032E-01, 4.769342020E-03
 7.984845638E-01, 4.654684570E-03
 8.021881580E-01, 4.537720233E-03
 8.058864474E-01, 4.418797791E-03
 8.095791340E-01, 4.298723768E-03
 8.132660985E-01, 4.177926574E-03
 8.169470429E-01, 4.056420177E-03
 8.206219077E-01, 3.934490494E-03
