"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
384, 2.780639759250000e-16, 0.000000000000000e+00, 7.908545107555768e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718484823413987e+05, 0.000000000000000e+00, 7.522253708197276e+10, 6.873939293655947e+04, 3.027885454372457e+02, 0.000000000000000e+00, 3.463805947301971e-02, 1.859081171778752e-05, 3.479506082159694e-02, 0.000000000000000e+00, -8.348084062319791e+01, 1.956366017323475e-01, 0.000000000000000e+00
385, 7.999999999930000e-04, 0.000000000000000e+00, 7.911886705001828e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717935576261456e+05, 0.000000000000000e+00, 7.514844154591492e+10, 6.871742305045822e+04, 3.025639284672449e+02, 0.000000000000000e+00, 2.321229980306763e-02, 1.858022934033479e-05, 1.631765095748593e-02, 0.000000000000000e+00, -1.325579800424338e+01, 1.340785004135058e-01, 0.000000000000000e+00
386, 1.606264993380000e-03, 0.000000000000000e+00, 7.915256588482950e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718077503647760e+05, 0.000000000000000e+00, 7.509676397820654e+10, 6.872310014591040e+04, 3.024600989907738e+02, 0.000000000000000e+00, 2.616475608622932e-02, 1.857533632756697e-05, 1.180038119439303e-02, 0.000000000000000e+00, -6.935426194480145e+00, 1.140736128325057e-01, 0.000000000000000e+00
387, 2.418837259700000e-03, 0.000000000000000e+00, 7.917223493968008e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718112555743742e+05, 0.000000000000000e+00, 7.506499610963208e+10, 6.872450222974968e+04, 3.023911269321420e+02, 0.000000000000000e+00, 2.689393023446380e-02, 1.857208553395819e-05, 9.724138219709154e-03, 0.000000000000000e+00, -4.710760537996927e+00, 1.035840062075820e-01, 0.000000000000000e+00
388, 3.237759250030000e-03, 0.000000000000000e+00, 7.918556401718529e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718130825739663e+05, 0.000000000000000e+00, 7.504329002813930e+10, 6.872523302958651e+04, 3.023434413195698e+02, 0.000000000000000e+00, 2.727399334740069e-02, 1.856983780241123e-05, 8.511067235667379e-03, 0.000000000000000e+00, -3.609210937333020e+00, 9.692778143252216e-02, 0.000000000000000e+00
389, 4.063073585720000e-03, 0.000000000000000e+00, 7.919547476089696e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718147944779240e+05, 0.000000000000000e+00, 7.502727304386542e+10, 6.872591779116960e+04, 3.023086173136567e+02, 0.000000000000000e+00, 2.763011359506928e-02, 1.856819621236407e-05, 7.713919575421607e-03, 0.000000000000000e+00, -2.965054481827044e+00, 9.229100703099816e-02, 0.000000000000000e+00
390, 4.894823056840000e-03, 0.000000000000000e+00, 7.920294753310620e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718156080007001e+05, 0.000000000000000e+00, 7.501503880487508e+10, 6.872624320028003e+04, 3.022815258550102e+02, 0.000000000000000e+00, 2.779934734862961e-02, 1.856691906778206e-05, 7.151667147132446e-03, 0.000000000000000e+00, -2.548756744468007e+00, 8.887422758374663e-02, 0.000000000000000e+00
391, 5.733050620970000e-03, 0.000000000000000e+00, 7.920900762700537e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718165012400844e+05, 0.000000000000000e+00, 7.500519725703496e+10, 6.872660049603372e+04, 3.022599703988610e+02, 0.000000000000000e+00, 2.798516421603841e-02, 1.856590286134770e-05, 6.735531942034604e-03, 0.000000000000000e+00, -2.260910483191330e+00, 8.625782976592319e-02, 0.000000000000000e+00
392, 6.577799401510000e-03, 0.000000000000000e+00, 7.921420042858335e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718178852296307e+05, 0.000000000000000e+00, 7.499697256884451e+10, 6.872715409185228e+04, 3.022425906299789e+02, 0.000000000000000e+00, 2.827306979497776e-02, 1.856508348699974e-05, 6.418750208670822e-03, 0.000000000000000e+00, -2.053345133062201e+00, 8.421146394475987e-02, 0.000000000000000e+00
393, 7.429112686290000e-03, 0.000000000000000e+00, 7.921836305226296e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718185500056594e+05, 0.000000000000000e+00, 7.499023147168645e+10, 6.872742000226375e+04, 3.022278782687438e+02, 0.000000000000000e+00, 2.841136038243071e-02, 1.856438985041286e-05, 6.171644284154946e-03, 0.000000000000000e+00, -1.898378419300895e+00, 8.257984439589065e-02, 0.000000000000000e+00
