"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
48, 2.780639759250000e-16, 0.000000000000000e+00, 7.911070006267024e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718353761862879e+05, 0.000000000000000e+00, 6.873415047451515e+04, 3.026688223551744e+02, 0.000000000000000e+00, 3.191164063219318e-02, 1.858517168214744e-05, 1.350256778921746e-02, 0.000000000000000e+00, -9.170926980353990e+01, 9.795887532327896e-01, 0.000000000000000e+00
49, 6.577799401510000e-03, 0.000000000000000e+00, 7.917544878934125e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718040732071273e+05, 0.000000000000000e+00, 6.872162928285092e+04, 3.023662118329822e+02, 0.000000000000000e+00, 2.539981230146776e-02, 1.857091114565381e-05, 4.817161593044893e-03, 0.000000000000000e+00, -1.288030759670017e+01, 5.857903767968661e-01, 0.000000000000000e+00
50, 1.357578174370000e-02, 0.000000000000000e+00, 7.922532373825290e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718234488515186e+05, 0.000000000000000e+00, 6.872937954060742e+04, 3.022099410073951e+02, 0.000000000000000e+00, 2.943044687544352e-02, 1.856354414873743e-05, 4.505939383636626e-03, 0.000000000000000e+00, -8.071418988945785e+00, 5.669546990138792e-01, 0.000000000000000e+00
51, 2.101647148920000e-02, 0.000000000000000e+00, 7.924291420565783e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718263018418711e+05, 0.000000000000000e+00, 6.873052073674843e+04, 3.021478728062249e+02, 0.000000000000000e+00, 3.002394257147540e-02, 1.856061758319773e-05, 4.541546577401414e-03, 0.000000000000000e+00, -8.199394287506813e+00, 5.693433513301805e-01, 0.000000000000000e+00
52, 2.892299848160000e-02, 0.000000000000000e+00, 7.924905723796261e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718298739867531e+05, 0.000000000000000e+00, 6.873194959470125e+04, 3.021307326045693e+02, 0.000000000000000e+00, 3.076704098792643e-02, 1.855980935725715e-05, 4.510975583103984e-03, 0.000000000000000e+00, -8.089644381973393e+00, 5.674705790148661e-01, 0.000000000000000e+00
53, 3.731902434280000e-02, 0.000000000000000e+00, 7.925099075615980e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718326587917231e+05, 0.000000000000000e+00, 6.873306351668925e+04, 3.021282578397731e+02, 0.000000000000000e+00, 3.134635236292845e-02, 1.855969266080216e-05, 4.435629639832802e-03, 0.000000000000000e+00, -7.821749834040202e+00, 5.627218501930096e-01, 0.000000000000000e+00
54, 4.622865322460000e-02, 0.000000000000000e+00, 7.925193468396731e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718355840000819e+05, 0.000000000000000e+00, 6.873423360003276e+04, 3.021298025958308e+02, 0.000000000000000e+00, 3.195487126991006e-02, 1.855976550315524e-05, 4.347231581499069e-03, 0.000000000000000e+00, -7.513104870862300e+00, 5.570874956033240e-01, 0.000000000000000e+00
55, 5.567632553290000e-02, 0.000000000000000e+00, 7.925274622974477e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718388168707267e+05, 0.000000000000000e+00, 6.873552674829068e+04, 3.021323929300676e+02, 0.000000000000000e+00, 3.262739188037055e-02, 1.855988764892084e-05, 4.259782334092249e-03, 0.000000000000000e+00, -7.213844814825585e+00, 5.514550165497351e-01, 0.000000000000000e+00
56, 6.568669329250000e-02, 0.000000000000000e+00, 7.925368146469124e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718424948786796e+05, 0.000000000000000e+00, 6.873699795147183e+04, 3.021352943221374e+02, 0.000000000000000e+00, 3.339251255036541e-02, 1.856002446183858e-05, 4.176308023923421e-03, 0.000000000000000e+00, -6.933845918766816e+00, 5.460243495588765e-01, 0.000000000000000e+00
57, 7.628447591810000e-02, 0.000000000000000e+00, 7.925485480831288e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718467122470918e+05, 0.000000000000000e+00, 6.873868489883668e+04, 3.021382362145457e+02, 0.000000000000000e+00, 3.426983412945175e-02, 1.856016318386446e-05, 4.096719928839683e-03, 0.000000000000000e+00, -6.672040518292527e+00, 5.407964785640087e-01, 0.000000000000000e+00
58, 8.749429530330000e-02, 0.000000000000000e+00, 7.925634351424853e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718515640402212e+05, 0.000000000000000e+00, 6.874062561608845e+04, 3.021410912098470e+02, 0.000000000000000e+00, 3.527913243913992e-02, 1.856029780771337e-05, 4.020541638791114e-03, 0.000000000000000e+00, -6.426171208459937e+00, 5.357459894427765e-01, 0.000000000000000e+00
59, 9.934048934850000e-02, 0.000000000000000e+00, 7.925820707523057e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718571524480629e+05, 0.000000000000000e+00, 6.874286097922517e+04, 3.021438121451475e+02, 0.000000000000000e+00, 3.644166563833252e-02, 1.856042610954774e-05, 3.947362204193061e-03, 0.000000000000000e+00, -6.194328865811516e+00, 5.308505105837393e-01, 0.000000000000000e+00
60, 1.118469033200000e-01, 0.000000000000000e+00, 7.926050012566735e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718635956970882e+05, 0.000000000000000e+00, 6.874543827883525e+04, 3.021463985703811e+02, 0.000000000000000e+00, 3.778202788721260e-02, 1.856054806822878e-05, 3.876802507644331e-03, 0.000000000000000e+00, -5.974820886436212e+00, 5.260887534969764e-01, 0.000000000000000e+00
61, 1.250366587810000e-01, 0.000000000000000e+00, 7.926328245961989e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718710366844495e+05, 0.000000000000000e+00, 6.874841467377980e+04, 3.021488737351705e+02, 0.000000000000000e+00, 3.932994548508026e-02, 1.856066478012749e-05, 3.808474897394037e-03, 0.000000000000000e+00, -5.766031747465025e+00, 5.214379303505331e-01, 0.000000000000000e+00
62, 1.389319002520000e-01, 0.000000000000000e+00, 7.926662701457627e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718796522552184e+05, 0.000000000000000e+00, 6.875186090208737e+04, 3.021512704598847e+02, 0.000000000000000e+00, 4.112220677531293e-02, 1.856077779288260e-05, 3.741953680754474e-03, 0.000000000000000e+00, -5.566330303401965e+00, 5.168717458540444e-01, 0.000000000000000e+00
63, 1.535535202850000e-01, 0.000000000000000e+00, 7.927062758167364e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718896615177656e+05, 0.000000000000000e+00, 6.875586460710624e+04, 3.021536163587593e+02, 0.000000000000000e+00, 4.320439195934957e-02, 1.856088840862359e-05, 3.676725047907644e-03, 0.000000000000000e+00, -5.373927116405567e+00, 5.123568383127156e-01, 0.000000000000000e+00
64, 1.689208641960000e-01, 0.000000000000000e+00, 7.927540744896031e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.719013334641570e+05, 0.000000000000000e+00, 6.876053338566280e+04, 3.021559142875231e+02, 0.000000000000000e+00, 4.563245833591808e-02, 1.856099676203261e-05, 3.612126235529352e-03, 0.000000000000000e+00, -5.186717116007896e+00, 5.078482709382183e-01, 0.000000000000000e+00
