"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -2.893680409,      -4.307826985,      -13.38181245,       2.588939077,      -5.199123747,      0.8025297068,     -0.4034177818,                 0,                 0,                 0,     -0.1292946627,      0.8025297068,     -0.4034177818,                 0,     -0.5026826775
          0,           0,           1,      -3.089395218,     -0.5324606356,     -0.5353988366,       2.407809883,      -5.571074267,      0.6279187433,     -0.1407044241,                 0,                 0,                 0,    -0.00317956042,      0.6279187433,     -0.1407044241,                 0,     -0.2240806245
          0,           0,           2,      -3.510268753,     -0.8008856155,      -1.011638105,       1.972192014,        -6.0727188,      0.5140195759,    -0.05542920853,                 0,                 0,                 0,      0.0388877996,      0.5140195759,    -0.05542920853,                 0,     -0.1078348202
          0,           0,           3,      -3.635249007,      -1.003363557,      -1.108265343,       1.848455099,      -6.472010156,      0.4357714956,    -0.02945882194,                 0,                 0,                 0,     0.05244103957,      0.4357714956,    -0.02945882194,                 0,    -0.06760153483
          0,           0,           4,      -3.707573529,       -1.16599721,      -1.174704428,       1.776020949,      -6.779665405,      0.3804240578,    -0.02269677465,                 0,                 0,                 0,     0.05652233935,      0.3804240578,    -0.02269677465,                 0,    -0.05966177529
          0,           0,           5,      -3.763663167,      -1.295063872,       -1.22989098,       1.719708738,      -6.919117631,      0.3397128644,    -0.02111483113,                 0,                 0,                 0,     0.05791766174,      0.3397128644,    -0.02111483113,                 0,    -0.06215493536
          0,           0,           6,      -3.812349882,      -1.400835745,       -1.27834434,       1.670833059,      -7.030339792,      0.3085451944,    -0.02054280897,                 0,                 0,                 0,     0.05868835076,      0.3085451944,    -0.02054280897,                 0,    -0.06657957845
          0,           0,           7,      -3.856789847,      -1.491312358,      -1.322830772,       1.626248475,      -7.125647129,       0.283816268,     -0.0200494285,                 0,                 0,                 0,     0.05932323892,       0.283816268,     -0.0200494285,                 0,    -0.07064228081
          0,           0,           8,      -3.898631523,      -1.571549902,      -1.364730906,       1.584304055,      -7.211449371,        0.26361086,    -0.01952032264,                 0,                 0,                 0,     0.05990560203,        0.26361086,    -0.01952032264,                 0,    -0.07404976651
          0,           0,           9,      -3.938686379,      -1.644391347,      -1.404557992,       1.544174856,       -7.29111739,      0.2467124076,    -0.01897854758,                 0,                 0,                 0,     0.06044474077,      0.2467124076,    -0.01897854758,                 0,    -0.07692579293
          0,           0,          10,      -3.977668799,      -1.709249587,      -1.440634433,        1.50512452,      -7.367209526,      0.2323051356,    -0.01843407134,                 0,                 0,                 0,     0.06095610784,      0.2323051356,    -0.01843407134,                 0,    -0.07935283606
          0,           0,          11,      -4.020928142,      -1.749306404,      -1.464753618,       1.461670975,      -7.442323286,      0.2197240044,    -0.01780973202,                 0,                 0,                 0,     0.06151657522,      0.2197240044,    -0.01780973202,                 0,    -0.08105501292
          0,           0,          12,      -4.092118657,      -1.716474659,      -1.464538171,       1.389462375,      -7.517032813,      0.2079577959,    -0.01679408363,                 0,                 0,                 0,     0.06237458658,      0.2079577959,    -0.01679408363,                 0,    -0.08075717268
          0,           0,          13,      -4.235683286,      -1.628826008,      -1.453891478,       1.240536995,      -7.589528228,      0.1945319041,    -0.01476395126,                 0,                 0,                 0,      0.0639600633,      0.1945319041,    -0.01476395126,                 0,    -0.07589475531
          0,           0,          14,      -4.399202524,      -1.585643882,      -1.476704124,        1.05845759,      -7.653046042,      0.1745284984,    -0.01129803634,                 0,                 0,                 0,     0.06621362602,      0.1745284984,    -0.01129803634,                 0,    -0.06473462182
          0,           0,          15,      -4.302002851,        -1.6335446,      -1.564139463,       1.162917371,      -7.707219651,      0.1427119193,   -0.006870533195,                 0,                 0,                 0,     0.06717974611,      0.1427119193,   -0.006870533195,                 0,    -0.04814267251
          0,           0,          16,       -4.18420799,      -1.762719279,      -1.737604271,       1.290092998,      -7.761940404,     0.09969515472,   -0.001262423367,                 0,                 0,                 0,     0.06308322481,     0.09969515472,   -0.001262423367,                 0,    -0.01266283572
          0,           0,          17,      -4.157412289,      -1.915710814,      -1.982402408,       1.319791356,      -7.827047293,     0.05556942243,    0.008562061938,                 0,                 0,                 0,     0.05131993214,     0.05556942243,    0.008562061938,                 0,      0.1540786563
          0,           0,          18,      -4.220367609,      -1.998231665,      -1.897471671,       1.256959857,      -7.898085513,     0.02444127421,     0.02457957461,                 0,                 0,                 0,     0.03323144778,     0.02444127421,     0.02457957461,                 0,       1.005658478
          0,           0,          19,      -4.327117062,      -2.006576427,      -1.753782559,       1.149875229,      -7.955931064,     0.01430428605,     0.04339453614,                 0,                 0,                 0,      0.0150263793,     0.01430428605,     0.04339453614,                 0,       3.033673682
          0,           0,          20,      -4.329349939,      -2.036598771,      -1.735571242,       1.149723403,      -8.004373197,     0.02158998725,     0.05904148092,                 0,                 0,                 0,    0.005626114448,     0.02158998725,     0.05904148092,                 0,        2.73466956
          0,           0,          21,      -4.306057077,      -2.112982425,      -1.778979318,       1.174630779,      -8.044838272,     0.03427504303,     0.06249240347,                 0,                 0,                 0,    0.007109944664,     0.03427504303,     0.06249240347,                 0,       1.823262582
          0,           0,          22,      -4.309611101,      -2.175517482,      -1.785028037,       1.172002302,      -8.064509905,     0.04090492767,     0.04654066867,                 0,                 0,                 0,     0.01080599462,     0.04090492767,     0.04654066867,                 0,       1.137776579
          0,           0,          23,      -4.285063494,      -2.209297564,       -1.75060512,       1.197286153,      -8.060627316,     0.03849730582,     0.02329299846,                 0,                 0,                 0,     0.01069707159,     0.03849730582,     0.02329299846,                 0,      0.6050552879
          0,           0,          24,      -4.270422716,       -2.22286839,      -1.735942375,       1.212561549,       -8.03683896,     0.03222396106,     0.01413840419,                 0,                 0,                 0,     0.01045471825,     0.03222396106,     0.01413840419,                 0,      0.4387543843
          0,           0,          25,      -4.260776454,       -2.21640079,      -1.728588954,       1.222481182,      -8.015532737,     0.02739702996,     0.02016945534,                 0,                 0,                 0,     0.01299335083,     0.02739702996,     0.02016945534,                 0,      0.7361913087
          0,           0,          26,      -4.238903932,      -2.221124725,      -1.708045144,       1.243831069,      -7.985237615,     0.02460951976,     0.02588736869,                 0,                 0,                 0,      0.0146613834,     0.02460951976,     0.02588736869,                 0,       1.051924985
          0,           0,          27,      -4.210666307,      -2.262441536,      -1.677526745,       1.271540412,      -7.950180125,     0.02236754049,     0.02555200088,                 0,                 0,                 0,     0.01355641005,     0.02236754049,     0.02555200088,                 0,       1.142369716
          0,           0,          28,      -4.201861315,      -2.282372062,      -1.666754768,       1.280614704,      -7.916098195,      0.0201254533,     0.02450793311,                 0,                 0,                 0,     0.01240112389,      0.0201254533,     0.02450793311,                 0,       1.217758067
          0,           0,          29,       -4.33156261,      -2.253649831,      -1.803656338,       1.152543985,      -7.845995038,     0.01805008309,     0.02515626891,                 0,                 0,                 0,     0.01274582462,     0.01805008309,     0.02515626891,                 0,       1.393692693
          0,           0,          30,      -4.547687438,      -2.243776034,       -2.05414846,      0.9412799457,      -7.764405469,     0.01616814901,     0.02559553273,                 0,                 0,                 0,     0.01323439181,     0.01616814901,     0.02559553273,                 0,       1.583083674
          0,           0,          31,      -4.474668223,      -2.329542384,      -1.955420964,       1.010157295,       -7.67448691,      0.0144436076,      0.0251435859,                 0,                 0,                 0,      0.0130584134,      0.0144436076,      0.0251435859,                 0,       1.740810647
          0,           0,          32,      -4.520045021,      -2.532042751,      -1.988349089,      0.9621548998,      -7.567412802,     0.01287890265,     0.02430296042,                 0,                 0,                 0,     0.01248919009,     0.01287890265,     0.02430296042,                 0,        1.88703658
          0,           0,          33,      -4.708451478,      -2.656539245,      -2.179200749,      0.7733555682,      -7.450237306,     0.01145901185,     0.02407875383,                 0,                 0,                 0,     0.01220855312,     0.01145901185,     0.02407875383,                 0,       2.101294085
          0,           0,          34,      -4.639909107,      -2.617751997,      -2.108896303,      0.8435204133,      -7.333707072,     0.01021542788,     0.02449115609,                 0,                 0,                 0,     0.01240649252,     0.01021542788,     0.02449115609,                 0,       2.397467477
          0,           0,          35,      -4.664249777,      -2.667550267,       -2.13366974,      0.8184461727,      -7.212332122,    0.009132959044,     0.02464228534,                 0,                 0,                 0,     0.01255283801,    0.009132959044,     0.02464228534,                 0,       2.698171011
          0,           0,          36,      -4.849340123,      -2.784344897,      -2.326611702,      0.6310688596,      -7.084151612,    0.008120751117,     0.02418755219,                 0,                 0,                 0,     0.01226946698,    0.008120751117,     0.02418755219,                 0,       2.978487069
          0,           0,          37,      -4.970974213,      -2.854224136,      -2.454916512,      0.5088310254,      -7.013561336,    0.007240564442,      0.0239228947,                 0,                 0,                 0,     0.01213693925,    0.007240564442,      0.0239228947,                 0,       3.304009637
          0,           0,          38,      -4.802117632,      -2.840586333,      -2.269186804,       0.680488018,      -7.003791541,    0.006633361328,     0.02404385508,                 0,                 0,                 0,     0.01227566481,    0.006633361328,     0.02404385508,                 0,       3.624686474
          0,           0,          39,      -4.803009084,      -2.888180685,      -2.265470467,       0.679582059,      -6.997919511,     0.00623118003,     0.02432886303,                 0,                 0,                 0,     0.01238489213,     0.00623118003,     0.02432886303,                 0,        3.90437492
          0,           0,          40,      -5.062082542,      -2.971325629,      -2.530166202,       0.420050992,      -7.003738881,     0.00596607165,     0.02477385644,                 0,                 0,                 0,     0.01257329205,     0.00596607165,     0.02477385644,                 0,       4.152457077
          0,           0,          41,      -5.124706979,      -2.983503375,      -2.604869285,      0.3585893877,       -7.02317539,    0.005780198021,     0.02492501529,                 0,                 0,                 0,     0.01264159419,    0.005780198021,     0.02492501529,                 0,        4.31213865
          0,           0,          42,      -4.923244291,      -3.002247596,      -2.387945737,      0.5593939127,      -7.052324865,     0.00561891109,     0.02503478108,                 0,                 0,                 0,     0.01266738008,     0.00561891109,     0.02503478108,                 0,       4.455450652
          0,           0,          43,      -5.005888962,      -3.013794196,      -2.469945615,      0.4772116185,      -7.082597683,     0.00549507198,     0.02503444268,                 0,                 0,                 0,     0.01267122344,     0.00549507198,     0.02503444268,                 0,       4.555798863
          0,           0,          44,      -5.316471565,      -2.980613366,      -2.819080955,      0.1728547088,      -7.107273474,     0.00537933107,     0.02507371522,                 0,                 0,                 0,     0.01269373946,     0.00537933107,     0.02507371522,                 0,       4.661121409
          0,           0,          45,      -5.300163617,      -3.020691504,      -2.801003296,      0.1875275965,      -7.128760675,    0.005253043374,     0.02496836947,                 0,                 0,                 0,     0.01265876285,    0.005253043374,     0.02496836947,                 0,       4.753124559
          0,           0,          46,      -5.179115381,      -3.168382045,      -2.645448821,      0.3040119966,      -7.146527077,    0.005147604765,     0.02508606961,                 0,                 0,                 0,     0.01273695551,    0.005147604765,     0.02508606961,                 0,       4.873348043
          0,           0,          47,      -5.257592003,      -3.262569641,      -2.718418386,      0.2252057653,      -7.160925161,    0.005045409453,     0.02523760481,                 0,                 0,                 0,      0.0128158178,    0.005045409453,     0.02523760481,                 0,       5.002092505
          0,           0,          48,      -5.417090797,      -3.217206499,      -2.895802297,     0.06741228704,      -7.171040724,    0.004948435411,     0.02534188005,                 0,                 0,                 0,     0.01289563035,    0.004948435411,     0.02534188005,                 0,       5.121190426
          0,           0,          49,      -5.548620577,      -3.251773647,      -3.048937088,    -0.06492468508,      -7.177454144,    0.004862950336,     0.02544572984,                 0,                 0,                 0,     0.01297323238,    0.004862950336,     0.02544572984,                 0,        5.23257037
          0,           0,          50,      -5.588100219,      -3.361314284,      -3.069848768,     -0.1071713547,      -7.181251106,    0.004789001754,     0.02563329809,                 0,                 0,                 0,     0.01310086907,    0.004789001754,     0.02563329809,                 0,       5.352534704
          0,           0,          51,      -5.514885768,      -3.404966884,      -2.981565737,    -0.03269277662,      -7.181815355,    0.004716720727,     0.02568291502,                 0,                 0,                 0,     0.01314938218,    0.004716720727,     0.02568291502,                 0,       5.445078584
          0,           0,          52,        -5.5451968,       -3.42514722,      -3.009491482,    -0.06231815928,      -7.178958476,    0.004655001439,     0.02578996566,                 0,                 0,                 0,     0.01323174528,    0.004655001439,     0.02578996566,                 0,        5.54027018
          0,           0,          53,      -5.734672624,      -3.466003817,      -3.206359962,     -0.2529393158,      -7.171704255,    0.004603593341,     0.02603484371,                 0,                 0,                 0,     0.01339762698,    0.004603593341,     0.02603484371,                 0,       5.655330908
          0,           0,          54,      -6.085495603,      -3.488164053,      -3.624801382,     -0.6101815571,      -7.156903914,    0.004550396658,     0.02618748812,                 0,                 0,                 0,     0.01350687297,    0.004550396658,     0.02618748812,                 0,       5.754990188
          0,           0,          55,      -5.758869845,      -3.470231664,      -3.230385772,       -0.27674616,      -7.134741063,     0.00450041616,     0.02624200552,                 0,                 0,                 0,     0.01356407506,     0.00450041616,     0.02624200552,                 0,       5.831017531
          0,           0,          56,      -5.710996645,      -3.487674752,      -3.176068486,     -0.2279446885,      -7.111670719,      0.0044535062,     0.02630063283,                 0,                 0,                 0,     0.01362866072,      0.0044535062,     0.02630063283,                 0,       5.905601485
          0,           0,          57,      -5.934956288,      -3.503003445,      -3.411780195,     -0.4498169227,      -7.087506616,    0.004409977037,      0.0263801228,                 0,                 0,                 0,     0.01370983669,    0.004409977037,      0.0263801228,                 0,       5.981918404
          0,           0,          58,      -6.127064134,      -3.509275569,      -3.636944821,     -0.6393268381,      -7.059878706,    0.004369417882,     0.02641022607,                 0,                 0,                 0,      0.0137588046,    0.004369417882,     0.02641022607,                 0,       6.044335145
          0,           0,          59,      -5.897678098,      -3.537936627,      -3.366567592,     -0.4146893483,      -7.032271928,    0.004332170114,     0.02646669079,                 0,                 0,                 0,     0.01382633116,    0.004332170114,     0.02646669079,                 0,       6.109337836
          0,           0,          60,      -5.886618777,      -3.552605784,      -3.349762781,     -0.4037803286,      -7.004845183,    0.004296620742,     0.02657114788,                 0,                 0,                 0,     0.01391820919,    0.004296620742,     0.02657114788,                 0,       6.184196714
          0,           0,          61,      -6.080409067,      -3.542735224,      -3.559629335,     -0.5946918216,      -6.976662926,    0.004262303082,     0.02668228089,                 0,                 0,                 0,     0.01401423242,    0.004262303082,     0.02668228089,                 0,       6.260061843
          0,           0,          62,       -6.38886939,      -3.539947663,      -3.999736572,     -0.8911567221,      -6.947543322,    0.004230007953,     0.02676713869,                 0,                 0,                 0,      0.0140932541,    0.004230007953,     0.02676713869,                 0,       6.327916871
          0,           0,          63,      -6.176910916,      -3.572258892,      -3.660722853,     -0.6916645964,      -6.920172011,    0.004199519292,     0.02683788922,                 0,                 0,                 0,      0.0141615336,    0.004199519292,     0.02683788922,                 0,       6.390705068
          0,           0,          64,      -6.117085549,      -3.605009287,      -3.580079935,     -0.6339889787,      -6.894846977,    0.004170681756,     0.02691831519,                 0,                 0,                 0,     0.01423565386,    0.004170681756,     0.02691831519,                 0,       6.454176263
          0,           0,          65,      -6.188259617,      -3.610455148,      -3.653390561,     -0.7045834358,      -6.870576234,    0.004143846612,     0.02698366753,                 0,                 0,                 0,     0.01430007467,    0.004143846612,     0.02698366753,                 0,       6.511743811
