"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
192, 2.780639759250000e-16, 0.000000000000000e+00, 7.901890807848353e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718353219169678e+05, 0.000000000000000e+00, 6.873412876678709e+04, 3.030203206268004e+02, 0.000000000000000e+00, 3.190035121163893e-02, 1.860172732490518e-05, 2.594031188664386e-02, 0.000000000000000e+00, -9.364218399919682e+01, 3.375666360468860e-01, 0.000000000000000e+00
193, 1.606264993380000e-03, 0.000000000000000e+00, 7.906541303726218e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718015890912787e+05, 0.000000000000000e+00, 6.872063563651148e+04, 3.027826384849673e+02, 0.000000000000000e+00, 2.488305203156662e-02, 1.859053347265048e-05, 1.191637009420543e-02, 0.000000000000000e+00, -1.414289647022626e+01, 2.289987396436352e-01, 0.000000000000000e+00
194, 3.237759250030000e-03, 0.000000000000000e+00, 7.910641416488299e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718143132891482e+05, 0.000000000000000e+00, 6.872572531565925e+04, 3.026481186655291e+02, 0.000000000000000e+00, 2.753001389889798e-02, 1.858419624146138e-05, 8.531262913660626e-03, 0.000000000000000e+00, -7.254195892753874e+00, 1.938779462885226e-01, 0.000000000000000e+00
195, 4.894823056840000e-03, 0.000000000000000e+00, 7.913350198586073e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718162391473486e+05, 0.000000000000000e+00, 6.872649565893944e+04, 3.025479118024616e+02, 0.000000000000000e+00, 2.793064215624505e-02, 1.857947460094271e-05, 7.028747443231882e-03, 0.000000000000000e+00, -4.925883334691119e+00, 1.760538044446562e-01, 0.000000000000000e+00
196, 6.577799401510000e-03, 0.000000000000000e+00, 7.915462454836748e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718166253989725e+05, 0.000000000000000e+00, 6.872665015958897e+04, 3.024678562768053e+02, 0.000000000000000e+00, 2.801099247222912e-02, 1.857570192163212e-05, 6.189899661062491e-03, 0.000000000000000e+00, -3.821264504435337e+00, 1.652701414448518e-01, 0.000000000000000e+00
197, 8.287033925960001e-03, 0.000000000000000e+00, 7.917279600504673e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718179024669161e+05, 0.000000000000000e+00, 6.872716098676644e+04, 3.024006825856573e+02, 0.000000000000000e+00, 2.827665559563864e-02, 1.857253593295616e-05, 5.669598184564915e-03, 0.000000000000000e+00, -3.206589494220240e+00, 1.582168032283298e-01, 0.000000000000000e+00
198, 1.002287487650000e-02, 0.000000000000000e+00, 7.918820104846691e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718184639324656e+05, 0.000000000000000e+00, 6.872738557298621e+04, 3.023428424231376e+02, 0.000000000000000e+00, 2.839345493453816e-02, 1.856980957144666e-05, 5.328743271112535e-03, 0.000000000000000e+00, -2.833236061165655e+00, 1.534245534804928e-01, 0.000000000000000e+00
199, 1.178567305130000e-02, 0.000000000000000e+00, 7.920130615381366e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718197315502047e+05, 0.000000000000000e+00, 6.872789262008187e+04, 3.022950452437834e+02, 0.000000000000000e+00, 2.865715217127470e-02, 1.856755640530667e-05, 5.098433778048053e-03, 0.000000000000000e+00, -2.594068959275472e+00, 1.501030415413009e-01, 0.000000000000000e+00
200, 1.357578174370000e-02, 0.000000000000000e+00, 7.921194968644653e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718212246726787e+05, 0.000000000000000e+00, 6.872848986907146e+04, 3.022570531410240e+02, 0.000000000000000e+00, 2.896776021843411e-02, 1.856576532796854e-05, 4.940398923427761e-03, 0.000000000000000e+00, -2.435999188841840e+00, 1.477825598701181e-01, 0.000000000000000e+00
201, 1.539355668390000e-02, 0.000000000000000e+00, 7.922041674349803e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718223997236705e+05, 0.000000000000000e+00, 6.872895988946817e+04, 3.022268148422585e+02, 0.000000000000000e+00, 2.921220118039493e-02, 1.856433971291991e-05, 4.829524755654561e-03, 0.000000000000000e+00, -2.328095763550269e+00, 1.461338861316140e-01, 0.000000000000000e+00
202, 1.723935597490000e-02, 0.000000000000000e+00, 7.922706059790374e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718237104510968e+05, 0.000000000000000e+00, 6.872948418043873e+04, 3.022037758948172e+02, 0.000000000000000e+00, 2.948486634575310e-02, 1.856325347184175e-05, 4.749467880828830e-03, 0.000000000000000e+00, -2.251650534445535e+00, 1.449321836092316e-01, 0.000000000000000e+00
203, 1.911354002730000e-02, 0.000000000000000e+00, 7.923221642960574e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718247718673449e+05, 0.000000000000000e+00, 6.872990874693794e+04, 3.021859774640351e+02, 0.000000000000000e+00, 2.970566834543759e-02, 1.856241428316621e-05, 4.689540357182514e-03, 0.000000000000000e+00, -2.195279606092771e+00, 1.440261200111487e-01, 0.000000000000000e+00
204, 2.101647148920000e-02, 0.000000000000000e+00, 7.923618508930124e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718258490292865e+05, 0.000000000000000e+00, 6.873033961171460e+04, 3.021727363351065e+02, 0.000000000000000e+00, 2.992974585615704e-02, 1.856178995375575e-05, 4.642540849324302e-03, 0.000000000000000e+00, -2.151532606759019e+00, 1.433109823521192e-01, 0.000000000000000e+00
205, 2.294851517240000e-02, 0.000000000000000e+00, 7.923924751105408e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718267462923171e+05, 0.000000000000000e+00, 6.873069851692682e+04, 3.021626358915481e+02, 0.000000000000000e+00, 3.011639974594621e-02, 1.856131370110399e-05, 4.603910075429850e-03, 0.000000000000000e+00, -2.115917616492610e+00, 1.427199082389780e-01, 0.000000000000000e+00
206, 2.491003797560000e-02, 0.000000000000000e+00, 7.924160399652208e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718276162238546e+05, 0.000000000000000e+00, 6.873104648954183e+04, 3.021551799401975e+02, 0.000000000000000e+00, 3.029736797912303e-02, 1.856096213566082e-05, 4.570575156186731e-03, 0.000000000000000e+00, -2.085410362864052e+00, 1.422070909972595e-01, 0.000000000000000e+00
207, 2.690140880350000e-02, 0.000000000000000e+00, 7.924341139908859e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718284625781887e+05, 0.000000000000000e+00, 6.873138503127548e+04, 3.021497765750282e+02, 0.000000000000000e+00, 3.047343154491277e-02, 1.856070735178462e-05, 4.540586378260646e-03, 0.000000000000000e+00, -2.058140698436737e+00, 1.417433557931533e-01, 0.000000000000000e+00
