"x","cf"
 1.381645083E+00, 2.624080749E-03
 1.383288264E+00, 2.624804154E-03
 1.384920597E+00, 2.625516150E-03
 1.386542201E+00, 2.626217203E-03
 1.388153076E+00, 2.626907546E-03
 1.389753342E+00, 2.627587877E-03
 1.391342878E+00, 2.628258197E-03
 1.392921805E+00, 2.628919203E-03
 1.394490242E+00, 2.629571129E-03
 1.396048188E+00, 2.630214440E-03
 1.397595763E+00, 2.630849369E-03
 1.399132848E+00, 2.631476382E-03
 1.400659561E+00, 2.632095711E-03
 1.402175903E+00, 2.632707823E-03
 1.403681993E+00, 2.633312950E-03
 1.405177951E+00, 2.633911092E-03
 1.406663656E+00, 2.634503180E-03
 1.408139229E+00, 2.635088982E-03
 1.409604788E+00, 2.635669196E-03
 1.411060214E+00, 2.636243589E-03
 1.412505746E+00, 2.636813093E-03
 1.413941264E+00, 2.637377707E-03
 1.415366888E+00, 2.637937432E-03
 1.416782618E+00, 2.638493199E-03
 1.418188691E+00, 2.639044775E-03
 1.419584870E+00, 2.639592625E-03
 1.420971394E+00, 2.640137216E-03
 1.422348261E+00, 2.640678547E-03
 1.423715472E+00, 2.641216852E-03
 1.425073266E+00, 2.641752595E-03
 1.426421404E+00, 2.642286243E-03
 1.427760124E+00, 2.642817795E-03
 1.429089427E+00, 2.643347718E-03
 1.430409312E+00, 2.643876476E-03
 1.431719899E+00, 2.644404070E-03
 1.433021188E+00, 2.644930733E-03
 1.434313297E+00, 2.645457396E-03
 1.435596228E+00, 2.645983594E-03
 1.436869979E+00, 2.646510256E-03
 1.438134670E+00, 2.647037385E-03
 1.439390421E+00, 2.647565678E-03
 1.440637112E+00, 2.648094902E-03
 1.441874743E+00, 2.648625989E-03
 1.443103671E+00, 2.649158938E-03
 1.444323659E+00, 2.649694216E-03
 1.445534945E+00, 2.650232520E-03
 1.446737409E+00, 2.650773851E-03
 1.447931170E+00, 2.651318908E-03
 1.449116349E+00, 2.651868155E-03
 1.450292826E+00, 2.652422059E-03
 1.451460838E+00, 2.652980853E-03
 1.452620268E+00, 2.653545467E-03
 1.453771353E+00, 2.654116135E-03
 1.454913974E+00, 2.654693555E-03
 1.456048250E+00, 2.655278426E-03
 1.457174182E+00, 2.655871445E-03
 1.458291888E+00, 2.656473313E-03
 1.459401369E+00, 2.657084726E-03
 1.460502625E+00, 2.657706616E-03
 1.461595893E+00, 2.658339683E-03
 1.462680936E+00, 2.658985090E-03
 1.463758111E+00, 2.659644000E-03
 1.464827180E+00, 2.660317114E-03
 1.465888381E+00, 2.661006292E-03
 1.466941714E+00, 2.661712468E-03
 1.467987180E+00, 2.662437502E-03
 1.469024777E+00, 2.663182793E-03
 1.470054746E+00, 2.663950436E-03
 1.471076965E+00, 2.664742526E-03
 1.472091556E+00, 2.665561158E-03
 1.473098636E+00, 2.666409360E-03
 1.474098086E+00, 2.667289926E-03
 1.475089908E+00, 2.668206114E-03
 1.476074457E+00, 2.669161884E-03
 1.477051497E+00, 2.670161659E-03
 1.478021145E+00, 2.671210561E-03
 1.478983521E+00, 2.672314178E-03
 1.479938626E+00, 2.673479728E-03
 1.480886459E+00, 2.674714895E-03
 1.481827140E+00, 2.676029922E-03
 1.482760668E+00, 2.677436685E-03
 1.483687043E+00, 2.678948920E-03
 1.484606385E+00, 2.680581762E-03
 1.485518813E+00, 2.682350343E-03
 1.486424208E+00, 2.684269333E-03
 1.487322688E+00, 2.686356660E-03
 1.488214374E+00, 2.688647714E-03
 1.489099145E+00, 2.691224450E-03
 1.489977121E+00, 2.694258699E-03
 1.490848422E+00, 2.698039869E-03
 1.491712928E+00, 2.702926053E-03
 1.492570877E+00, 2.709108638E-03
 1.493422151E+00, 2.716071438E-03
 1.494266987E+00, 2.721634228E-03
 1.495105147E+00, 2.720715245E-03
 1.495936871E+00, 2.704026876E-03
 1.496762276E+00, 2.657855162E-03
 1.497581124E+00, 2.563976683E-03
 1.498393774E+00, 2.400619909E-03
 1.499199986E+00, 3.946877085E-03
 1.500000000E+00, 2.788441023E-03
